Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
24-07-20,63203698,dw,top_control,KITCHENAID,KDTM604KPS,KDTM604KPS,,ci,retail,costco_ca,,Positive,use,Design,There is a place for everything.,[ Love this dishwasher ] || ---------------- || This dishwasher is wonderful! Love the 3 different shelves! There is a place for everything. It is very quiet and all of our dishes come out clean and dry. It was easy to order and delivery and installation was quick and efficient.,[ Love this dishwasher ] || ---------------- || This dishwasher is wonderful! Love the 3 different shelves! There is a place for everything. It is very quiet and all of our dishes come out clean and dry. It was easy to order and delivery and installation was quick and efficient.,,,5.0
24-07-13,63130377,dw,front_control,IFB,Neptune_VX16,Neptune_VX16,ASIA,il,retail,amazon_in,,Negative,maintain,Service,Service center people are rude and arrogant talking badly to customers.,"[ Horrible company horrible service - Stay away from anything IFB ] || ---------------- || Don't even think about buying IFB. Pathetic service pathetic people. Installation takes ages and then people come without tools. Service center people are rude and arrogant talking badly to customers. To top it all, pathetic product. Stay away from IFB","[ Horrible company horrible service  - Stay away from anything IFB ] || ---------------- || Don’t even think about buying IFB. Pathetic service pathetic people. Installation takes ages and then people come without tools. Service center people are rude and arrogant talking badly to customers. To top it all, pathetic product. Stay away from IFB",,,1.0
24-07-13,63130377,dw,front_control,IFB,Neptune_VX16,Neptune_VX16,ASIA,il,retail,amazon_in,,Very Negative,use,,"To top it all, pathetic product.","[ Horrible company horrible service - Stay away from anything IFB ] || ---------------- || Don't even think about buying IFB. Pathetic service pathetic people. Installation takes ages and then people come without tools. Service center people are rude and arrogant talking badly to customers. To top it all, pathetic product. Stay away from IFB","[ Horrible company horrible service  - Stay away from anything IFB ] || ---------------- || Don’t even think about buying IFB. Pathetic service pathetic people. Installation takes ages and then people come without tools. Service center people are rude and arrogant talking badly to customers. To top it all, pathetic product. Stay away from IFB",,,1.0
24-07-13,63130377,dw,front_control,IFB,Neptune_VX16,Neptune_VX16,ASIA,il,retail,amazon_in,,Very Negative,,,Stay away from IFB,"[ Horrible company horrible service - Stay away from anything IFB ] || ---------------- || Don't even think about buying IFB. Pathetic service pathetic people. Installation takes ages and then people come without tools. Service center people are rude and arrogant talking badly to customers. To top it all, pathetic product. Stay away from IFB","[ Horrible company horrible service  - Stay away from anything IFB ] || ---------------- || Don’t even think about buying IFB. Pathetic service pathetic people. Installation takes ages and then people come without tools. Service center people are rude and arrogant talking badly to customers. To top it all, pathetic product. Stay away from IFB",,,1.0
24-07-13,63130558,dw,front_control,LG,LDFC3532S,LDFC3532S,,ci,retail,thebrick,,Neutral,use,,I use this appliance every other day.,"[ No I would choose one with a more quiet operation ] || ---------------- || I use this appliance every other day. It does a good job of washing dishes. However, it is quite loud.","[ No I would choose one with a more quiet operation ] || ---------------- || I use this appliance every other day.  It does a good job of washing dishes. However, it is quite loud.",,,4.0
24-07-13,63130558,dw,front_control,LG,LDFC3532S,LDFC3532S,,ci,retail,thebrick,,Positive,use,Performance_Washing,It does a good job of washing dishes.,"[ No I would choose one with a more quiet operation ] || ---------------- || I use this appliance every other day. It does a good job of washing dishes. However, it is quite loud.","[ No I would choose one with a more quiet operation ] || ---------------- || I use this appliance every other day.  It does a good job of washing dishes. However, it is quite loud.",,,4.0
24-07-13,63130558,dw,front_control,LG,LDFC3532S,LDFC3532S,,ci,retail,thebrick,,Negative,use,Noise_Vibration,"However, it is quite loud.","[ No I would choose one with a more quiet operation ] || ---------------- || I use this appliance every other day. It does a good job of washing dishes. However, it is quite loud.","[ No I would choose one with a more quiet operation ] || ---------------- || I use this appliance every other day.  It does a good job of washing dishes. However, it is quite loud.",,,4.0
24-07-13,63130921,dw,top_control,SAMSUNG,DW80CG4021SRAA,DW80CG4021SRAA,,ci,retail,thebrick,,Neutral,use,Easy_Use,With only two people haven't used it yet,[ Fine buy ] || ---------------- || With only two people haven't used it yet,[ Fine buy ] || ---------------- || With only two people haven't used it yet,,,4.0
24-07-13,63133769,dw,top_control,GE,GDT535PSMSS,GDT535PSMSS,,us,retail,geappliances,,Very Negative,,,Terrible.,"[ Rusted racks ] || ---------------- || Terrible. Brand new December 2020. Came to the webisite to buy new racks due to the rust. Trying to post pictures here, however that option isn't working.","[ Rusted racks ] || ---------------- || Terrible. Brand new December 2020. Came to the webisite to buy new racks due to the rust. Trying to post pictures here, however that option isn’t working.",,,1.0
24-07-13,63133769,dw,top_control,GE,GDT535PSMSS,GDT535PSMSS,,us,retail,geappliances,,Neutral,,Design,Brand new December 2020.,"[ Rusted racks ] || ---------------- || Terrible. Brand new December 2020. Came to the webisite to buy new racks due to the rust. Trying to post pictures here, however that option isn't working.","[ Rusted racks ] || ---------------- || Terrible. Brand new December 2020. Came to the webisite to buy new racks due to the rust. Trying to post pictures here, however that option isn’t working.",,,1.0
24-07-13,63133769,dw,top_control,GE,GDT535PSMSS,GDT535PSMSS,,us,retail,geappliances,,Negative,,Easy_Use,Came to the webisite to buy new racks due to the rust.,"[ Rusted racks ] || ---------------- || Terrible. Brand new December 2020. Came to the webisite to buy new racks due to the rust. Trying to post pictures here, however that option isn't working.","[ Rusted racks ] || ---------------- || Terrible. Brand new December 2020. Came to the webisite to buy new racks due to the rust. Trying to post pictures here, however that option isn’t working.",,,1.0
24-07-13,63133769,dw,top_control,GE,GDT535PSMSS,GDT535PSMSS,,us,retail,geappliances,,Negative,,Durability,"Trying to post pictures here, however that option isn't working.","[ Rusted racks ] || ---------------- || Terrible. Brand new December 2020. Came to the webisite to buy new racks due to the rust. Trying to post pictures here, however that option isn't working.","[ Rusted racks ] || ---------------- || Terrible. Brand new December 2020. Came to the webisite to buy new racks due to the rust. Trying to post pictures here, however that option isn’t working.",,,1.0
24-07-13,63136062,dw,top_control,SAMSUNG,DW80CG5450SR,DW80CG5450SR,,us,retail,homedepot,,Negative,use,Noise_Vibration,"This dishwasher is falsely represented as being ""whisper quiet"" It is in fact very loud.","[ NOT QUIET ] || ---------------- || This dishwasher is falsely represented as being ""whisper quiet"" It is in fact very loud. I will be returning it. I have bought many Samsung appliances in the past as I remodel and flip houses and have been happy with all but this one.",[ NOT QUIET ] || ---------------- || This dishwasher is falsely represented as being 'whisper quiet'  It is in fact very loud.  I will be returning it.  I have bought many Samsung appliances in the past as I remodel and flip houses and have been happy with all but this one.,,,1.0
24-07-13,63136062,dw,top_control,SAMSUNG,DW80CG5450SR,DW80CG5450SR,,us,retail,homedepot,,Very Negative,replace,,I will be returning it.,"[ NOT QUIET ] || ---------------- || This dishwasher is falsely represented as being ""whisper quiet"" It is in fact very loud. I will be returning it. I have bought many Samsung appliances in the past as I remodel and flip houses and have been happy with all but this one.",[ NOT QUIET ] || ---------------- || This dishwasher is falsely represented as being 'whisper quiet'  It is in fact very loud.  I will be returning it.  I have bought many Samsung appliances in the past as I remodel and flip houses and have been happy with all but this one.,,,1.0
24-07-13,63136062,dw,top_control,SAMSUNG,DW80CG5450SR,DW80CG5450SR,,us,retail,homedepot,,Positive,"purchase,use",Design,I have bought many Samsung appliances in the past as I remodel and flip houses and have been happy with all but this one.,"[ NOT QUIET ] || ---------------- || This dishwasher is falsely represented as being ""whisper quiet"" It is in fact very loud. I will be returning it. I have bought many Samsung appliances in the past as I remodel and flip houses and have been happy with all but this one.",[ NOT QUIET ] || ---------------- || This dishwasher is falsely represented as being 'whisper quiet'  It is in fact very loud.  I will be returning it.  I have bought many Samsung appliances in the past as I remodel and flip houses and have been happy with all but this one.,,,1.0
24-07-13,63143784,dw,top_control,BOSCH,500_series,SHP65CM5N,,us,retail,bestbuy,,Very Positive,use,,Absolutely love my new dishwasher.,[ Bosch is a Winner! ] || ---------------- || Absolutely love my new dishwasher. It cleans and dries all items especially well! Also love the third rack. It's absolutely amazing how much will fit there comfortably.,[ Bosch is a Winner! ] || ---------------- || Absolutely love my new dishwasher. It cleans and dries all items especially well! Also love the third rack. It's absolutely amazing how much will fit there comfortably.,,,5.0
24-07-13,63143784,dw,top_control,BOSCH,500_series,SHP65CM5N,,us,retail,bestbuy,,Positive,use,Performance_Drying,It cleans and dries all items especially well!,[ Bosch is a Winner! ] || ---------------- || Absolutely love my new dishwasher. It cleans and dries all items especially well! Also love the third rack. It's absolutely amazing how much will fit there comfortably.,[ Bosch is a Winner! ] || ---------------- || Absolutely love my new dishwasher. It cleans and dries all items especially well! Also love the third rack. It's absolutely amazing how much will fit there comfortably.,,,5.0
24-07-13,63143784,dw,top_control,BOSCH,500_series,SHP65CM5N,,us,retail,bestbuy,,Positive,use,Performance_Washing,It cleans and dries all items especially well!,[ Bosch is a Winner! ] || ---------------- || Absolutely love my new dishwasher. It cleans and dries all items especially well! Also love the third rack. It's absolutely amazing how much will fit there comfortably.,[ Bosch is a Winner! ] || ---------------- || Absolutely love my new dishwasher. It cleans and dries all items especially well! Also love the third rack. It's absolutely amazing how much will fit there comfortably.,,,5.0
24-07-13,63143784,dw,top_control,BOSCH,500_series,SHP65CM5N,,us,retail,bestbuy,,Positive,use,Easy_Use,Also love the third rack.,[ Bosch is a Winner! ] || ---------------- || Absolutely love my new dishwasher. It cleans and dries all items especially well! Also love the third rack. It's absolutely amazing how much will fit there comfortably.,[ Bosch is a Winner! ] || ---------------- || Absolutely love my new dishwasher. It cleans and dries all items especially well! Also love the third rack. It's absolutely amazing how much will fit there comfortably.,,,5.0
24-07-13,63143784,dw,top_control,BOSCH,500_series,SHP65CM5N,,us,retail,bestbuy,,Very Positive,use,Design,It's absolutely amazing how much will fit there comfortably.,[ Bosch is a Winner! ] || ---------------- || Absolutely love my new dishwasher. It cleans and dries all items especially well! Also love the third rack. It's absolutely amazing how much will fit there comfortably.,[ Bosch is a Winner! ] || ---------------- || Absolutely love my new dishwasher. It cleans and dries all items especially well! Also love the third rack. It's absolutely amazing how much will fit there comfortably.,,,5.0
24-07-13,63144173,dw,builtin,LG,Objet_collection,DUE6BGL1,ASIA,kr,retail,naver_shop,,Positive,onboard,Delivery_Installation,It's so nice to be able to get installation done on the day you want!,[ It's so nice to be able to get installation done on the day you want! The delivery driver was friendly and I was able to install it quickly. He explained in detail how to use it and I am very satisfied. ] || ---------------- || It's so nice to be able to get installation done on the day you want! The delivery driver was friendly and I was able to install it quickly. He explained me in detail how to use it and I am very satisfied.,[ 원하는날에 설치까지 받을수 있어서 너무 좋아요! 배달기사님 친절하시고 설치도 빠르게 받을수 있었습니다~ 사용하는방법까 상세히 알려주시고 넘 만족해요 ] || ---------------- || 원하는날에 설치까지 받을수 있어서 너무 좋아요! 배달기사님 친절하시고 설치도 빠르게 받을수 있었습니다~ 사용하는방법까 상세히 알려주시고 넘 만족해요,,,5.0
24-07-13,63144173,dw,builtin,LG,Objet_collection,DUE6BGL1,ASIA,kr,retail,naver_shop,,Positive,"deliver,onboard",Delivery_Installation,The delivery driver was friendly and I was able to install it quickly.,[ It's so nice to be able to get installation done on the day you want! The delivery driver was friendly and I was able to install it quickly. He explained in detail how to use it and I am very satisfied. ] || ---------------- || It's so nice to be able to get installation done on the day you want! The delivery driver was friendly and I was able to install it quickly. He explained me in detail how to use it and I am very satisfied.,[ 원하는날에 설치까지 받을수 있어서 너무 좋아요! 배달기사님 친절하시고 설치도 빠르게 받을수 있었습니다~ 사용하는방법까 상세히 알려주시고 넘 만족해요 ] || ---------------- || 원하는날에 설치까지 받을수 있어서 너무 좋아요! 배달기사님 친절하시고 설치도 빠르게 받을수 있었습니다~ 사용하는방법까 상세히 알려주시고 넘 만족해요,,,5.0
24-07-13,63144173,dw,builtin,LG,Objet_collection,DUE6BGL1,ASIA,kr,retail,naver_shop,,Positive,use,Easy_Use,He explained me in detail how to use it and I am very satisfied.,[ It's so nice to be able to get installation done on the day you want! The delivery driver was friendly and I was able to install it quickly. He explained in detail how to use it and I am very satisfied. ] || ---------------- || It's so nice to be able to get installation done on the day you want! The delivery driver was friendly and I was able to install it quickly. He explained me in detail how to use it and I am very satisfied.,[ 원하는날에 설치까지 받을수 있어서 너무 좋아요! 배달기사님 친절하시고 설치도 빠르게 받을수 있었습니다~ 사용하는방법까 상세히 알려주시고 넘 만족해요 ] || ---------------- || 원하는날에 설치까지 받을수 있어서 너무 좋아요! 배달기사님 친절하시고 설치도 빠르게 받을수 있었습니다~ 사용하는방법까 상세히 알려주시고 넘 만족해요,,,5.0
24-07-13,63144178,dw,builtin,LG,Objet_collection,DUE6BGL1,ASIA,kr,retail,naver_shop,,Positive,onboard,Delivery_Installation,Thank you for your kind installation.,[ Thank you for installing it so kindly. The cabinet was installed beautifully. ] || ---------------- || Thank you for your kind installation. The cabinets are nicely installed too.,[ 친절하게 설치 해주셔서 감사합니다 장도 예쁘게 설치됐네요 ] || ---------------- || 친절하게 설치 해주셔서 감사합니다 장도 예쁘게 설치됐네요,,,5.0
24-07-13,63144178,dw,builtin,LG,Objet_collection,DUE6BGL1,ASIA,kr,retail,naver_shop,,Positive,"onboard,use",Delivery_Installation,The cabinets are nicely installed too.,[ Thank you for installing it so kindly. The cabinet was installed beautifully. ] || ---------------- || Thank you for your kind installation. The cabinets are nicely installed too.,[ 친절하게 설치 해주셔서 감사합니다 장도 예쁘게 설치됐네요 ] || ---------------- || 친절하게 설치 해주셔서 감사합니다 장도 예쁘게 설치됐네요,,,5.0
24-07-13,63144184,dw,builtin,LG,Objet_collection,DUE6BGL1,ASIA,kr,retail,naver_shop,,Positive,use,Performance_Washing,It's cleaner and more thorough than washing by hand!,[ It's cleaner and more thorough than washing by hand! ] || ---------------- || It's cleaner and more thorough than washing by hand!,[ 손으로 씻는것보다 깔끔하고 꼼꼼하게 세척되네요! ] || ---------------- || 손으로 씻는것보다 깔끔하고 꼼꼼하게 세척되네요!,,,5.0
24-07-13,63144188,dw,builtin,LG,Objet_collection,DUE6BGL1,ASIA,kr,retail,naver_shop,,Positive,use,Easy_Use,Easy to operate and low noise,[ Easy to operate and low noise ] || ---------------- || Easy to operate and low noise,[ 작동이편리하고소음이적네요 ] || ---------------- || 작동이편리하고소음이적네요,,,5.0
24-07-13,63144188,dw,builtin,LG,Objet_collection,DUE6BGL1,ASIA,kr,retail,naver_shop,,Positive,use,Noise_Vibration,Easy to operate and low noise,[ Easy to operate and low noise ] || ---------------- || Easy to operate and low noise,[ 작동이편리하고소음이적네요 ] || ---------------- || 작동이편리하고소음이적네요,,,5.0
24-07-13,87186703,dw,top_control,BOSCH,500_series,SHX65DM5N,,us,retail,lowes,,Neutral,replace,Delivery_Installation,This is a replacement for our current home.,[ Quiet ] || ---------------- || This is a replacement for our current home. You can't beat the quietness and the cleaning ability.,[ Quiet ] || ---------------- || This is a replacement for our current home. You can’t beat the quietness and the cleaning ability.,Verified,,5.0
24-07-13,87186703,dw,top_control,BOSCH,500_series,SHX65DM5N,,us,retail,lowes,,Neutral,replace,Service,This is a replacement for our current home.,[ Quiet ] || ---------------- || This is a replacement for our current home. You can't beat the quietness and the cleaning ability.,[ Quiet ] || ---------------- || This is a replacement for our current home. You can’t beat the quietness and the cleaning ability.,Verified,,5.0
24-07-13,87186703,dw,top_control,BOSCH,500_series,SHX65DM5N,,us,retail,lowes,,Positive,use,Noise_Vibration,You can't beat the quietness and the cleaning ability.,[ Quiet ] || ---------------- || This is a replacement for our current home. You can't beat the quietness and the cleaning ability.,[ Quiet ] || ---------------- || This is a replacement for our current home. You can’t beat the quietness and the cleaning ability.,Verified,,5.0
24-07-13,87186703,dw,top_control,BOSCH,500_series,SHX65DM5N,,us,retail,lowes,,Positive,use,Performance_Washing,You can't beat the quietness and the cleaning ability.,[ Quiet ] || ---------------- || This is a replacement for our current home. You can't beat the quietness and the cleaning ability.,[ Quiet ] || ---------------- || This is a replacement for our current home. You can’t beat the quietness and the cleaning ability.,Verified,,5.0
24-07-13,63145052,dw,front_control,BOSCH,100_series,SHE3AEM5N,,us,retail,lowes,,Negative,maintain,Durability,A leak/flood resulted from a test run.,"[ Trust ] || ---------------- || A leak/flood resulted from a test run. Installer claimed “defective part.” Neither Bosch nor Lowes would elaborate with details. Am I to lose trust in the product, its sale and service and/or installation? Let's see when the replacement arrives….","[ Trust ] || ---------------- || A leak/flood resulted from a test run.  Installer claimed “defective part.”  Neither Bosch nor Lowes would elaborate with details.  Am I to lose trust in the product, its sale and service and/or installation?  Let’s see when the replacement arrives….",,,1.0
24-07-13,63145052,dw,front_control,BOSCH,100_series,SHE3AEM5N,,us,retail,lowes,,Very Negative,"maintain,onboard",Delivery_Installation,Installer claimed “defective part.”,"[ Trust ] || ---------------- || A leak/flood resulted from a test run. Installer claimed “defective part.” Neither Bosch nor Lowes would elaborate with details. Am I to lose trust in the product, its sale and service and/or installation? Let's see when the replacement arrives….","[ Trust ] || ---------------- || A leak/flood resulted from a test run.  Installer claimed “defective part.”  Neither Bosch nor Lowes would elaborate with details.  Am I to lose trust in the product, its sale and service and/or installation?  Let’s see when the replacement arrives….",,,1.0
24-07-13,63145052,dw,front_control,BOSCH,100_series,SHE3AEM5N,,us,retail,lowes,,Negative,,Service,Neither Bosch nor Lowes would elaborate with details.,"[ Trust ] || ---------------- || A leak/flood resulted from a test run. Installer claimed “defective part.” Neither Bosch nor Lowes would elaborate with details. Am I to lose trust in the product, its sale and service and/or installation? Let's see when the replacement arrives….","[ Trust ] || ---------------- || A leak/flood resulted from a test run.  Installer claimed “defective part.”  Neither Bosch nor Lowes would elaborate with details.  Am I to lose trust in the product, its sale and service and/or installation?  Let’s see when the replacement arrives….",,,1.0
24-07-13,63145052,dw,front_control,BOSCH,100_series,SHE3AEM5N,,us,retail,lowes,,Negative,onboard,Delivery_Installation,"Am I to lose trust in the product, its sale and service and/or installation?","[ Trust ] || ---------------- || A leak/flood resulted from a test run. Installer claimed “defective part.” Neither Bosch nor Lowes would elaborate with details. Am I to lose trust in the product, its sale and service and/or installation? Let's see when the replacement arrives….","[ Trust ] || ---------------- || A leak/flood resulted from a test run.  Installer claimed “defective part.”  Neither Bosch nor Lowes would elaborate with details.  Am I to lose trust in the product, its sale and service and/or installation?  Let’s see when the replacement arrives….",,,1.0
24-07-13,63145052,dw,front_control,BOSCH,100_series,SHE3AEM5N,,us,retail,lowes,,Negative,onboard,Service,"Am I to lose trust in the product, its sale and service and/or installation?","[ Trust ] || ---------------- || A leak/flood resulted from a test run. Installer claimed “defective part.” Neither Bosch nor Lowes would elaborate with details. Am I to lose trust in the product, its sale and service and/or installation? Let's see when the replacement arrives….","[ Trust ] || ---------------- || A leak/flood resulted from a test run.  Installer claimed “defective part.”  Neither Bosch nor Lowes would elaborate with details.  Am I to lose trust in the product, its sale and service and/or installation?  Let’s see when the replacement arrives….",,,1.0
24-07-13,63145052,dw,front_control,BOSCH,100_series,SHE3AEM5N,,us,retail,lowes,,Neutral,replace,Service,Let's see when the replacement arrives….,"[ Trust ] || ---------------- || A leak/flood resulted from a test run. Installer claimed “defective part.” Neither Bosch nor Lowes would elaborate with details. Am I to lose trust in the product, its sale and service and/or installation? Let's see when the replacement arrives….","[ Trust ] || ---------------- || A leak/flood resulted from a test run.  Installer claimed “defective part.”  Neither Bosch nor Lowes would elaborate with details.  Am I to lose trust in the product, its sale and service and/or installation?  Let’s see when the replacement arrives….",,,1.0
24-07-13,63145249,dw,builtin,SAMSUNG,BESPOKE,DW60DB710W01,ASIA,kr,retail,naver_shop,,Positive,use,,It's my first time using it and it's so comfortable and nice.,[ It's the best ] || ---------------- || It's my first time using it and it's so comfortable and nice.,[ 최고예요 ] || ---------------- || 처음 써보는데 너무 편하고 좋네요,,,5.0
24-07-13,63145248,dw,builtin,SAMSUNG,BESPOKE,DW60DB710W01,ASIA,kr,retail,naver_shop,,Neutral,onboard,Delivery_Installation,Installation was completed yesterday.,"[ It's the best ] || ---------------- || Installation was completed yesterday. I purchased a bespoke 14 seater when I moved into the new building and installation was completed. I came the day before installation and the technician did a good job of installing it to match the lower cabinets. I was worried, but Kota White is a calm and toned-down color, so it's fine, and I live in a 3-person household. It's nice that it's spacious enough for 14 people. It's my first time using it, so I'm not used to it yet, but after using it a few times, I think it'll be very convenient and practical! Now I feel like I can enjoy convenience and be free from washing dishes~~ I’m satisfied!",[ 최고예요 ] || ---------------- || 어제 설치완료했어요~신축 입주하면서 비스포크 14인용 구입해서 설치끝났네요~설치 전날 오셔서 하부장에 맞게 기사님이 장공사도 잘 해주셨어요.걱정했는데 코타화이트 차분하면서 톤다운된 색감이라 무난하고 3인가구인데 14인용 넉넉해서 좋네요.처음 사용이다보니 아직 사용법이 익숙하진 않은데몇번 써보면 너무 편하고 실용적일것 같아요!이제 편리함 누리며 설거지에서 해방될듯~~만족합니다!!!,,,5.0
24-07-13,63145248,dw,builtin,SAMSUNG,BESPOKE,DW60DB710W01,ASIA,kr,retail,naver_shop,,Neutral,"onboard,purchase",Delivery_Installation,I purchased a bespoke 14 seater when I moved into the new building and installation was completed.,"[ It's the best ] || ---------------- || Installation was completed yesterday. I purchased a bespoke 14 seater when I moved into the new building and installation was completed. I came the day before installation and the technician did a good job of installing it to match the lower cabinets. I was worried, but Kota White is a calm and toned-down color, so it's fine, and I live in a 3-person household. It's nice that it's spacious enough for 14 people. It's my first time using it, so I'm not used to it yet, but after using it a few times, I think it'll be very convenient and practical! Now I feel like I can enjoy convenience and be free from washing dishes~~ I’m satisfied!",[ 최고예요 ] || ---------------- || 어제 설치완료했어요~신축 입주하면서 비스포크 14인용 구입해서 설치끝났네요~설치 전날 오셔서 하부장에 맞게 기사님이 장공사도 잘 해주셨어요.걱정했는데 코타화이트 차분하면서 톤다운된 색감이라 무난하고 3인가구인데 14인용 넉넉해서 좋네요.처음 사용이다보니 아직 사용법이 익숙하진 않은데몇번 써보면 너무 편하고 실용적일것 같아요!이제 편리함 누리며 설거지에서 해방될듯~~만족합니다!!!,,,5.0
24-07-13,63145248,dw,builtin,SAMSUNG,BESPOKE,DW60DB710W01,ASIA,kr,retail,naver_shop,,Positive,onboard,Delivery_Installation,I came the day before installation and the technician did a good job of installing it to match the lower cabinets.,"[ It's the best ] || ---------------- || Installation was completed yesterday. I purchased a bespoke 14 seater when I moved into the new building and installation was completed. I came the day before installation and the technician did a good job of installing it to match the lower cabinets. I was worried, but Kota White is a calm and toned-down color, so it's fine, and I live in a 3-person household. It's nice that it's spacious enough for 14 people. It's my first time using it, so I'm not used to it yet, but after using it a few times, I think it'll be very convenient and practical! Now I feel like I can enjoy convenience and be free from washing dishes~~ I’m satisfied!",[ 최고예요 ] || ---------------- || 어제 설치완료했어요~신축 입주하면서 비스포크 14인용 구입해서 설치끝났네요~설치 전날 오셔서 하부장에 맞게 기사님이 장공사도 잘 해주셨어요.걱정했는데 코타화이트 차분하면서 톤다운된 색감이라 무난하고 3인가구인데 14인용 넉넉해서 좋네요.처음 사용이다보니 아직 사용법이 익숙하진 않은데몇번 써보면 너무 편하고 실용적일것 같아요!이제 편리함 누리며 설거지에서 해방될듯~~만족합니다!!!,,,5.0
24-07-13,63145248,dw,builtin,SAMSUNG,BESPOKE,DW60DB710W01,ASIA,kr,retail,naver_shop,,Positive,use,Design,"I was worried, but Kota White is a calm and toned-down color, so it's fine, and I live in a 3-person household.","[ It's the best ] || ---------------- || Installation was completed yesterday. I purchased a bespoke 14 seater when I moved into the new building and installation was completed. I came the day before installation and the technician did a good job of installing it to match the lower cabinets. I was worried, but Kota White is a calm and toned-down color, so it's fine, and I live in a 3-person household. It's nice that it's spacious enough for 14 people. It's my first time using it, so I'm not used to it yet, but after using it a few times, I think it'll be very convenient and practical! Now I feel like I can enjoy convenience and be free from washing dishes~~ I’m satisfied!",[ 최고예요 ] || ---------------- || 어제 설치완료했어요~신축 입주하면서 비스포크 14인용 구입해서 설치끝났네요~설치 전날 오셔서 하부장에 맞게 기사님이 장공사도 잘 해주셨어요.걱정했는데 코타화이트 차분하면서 톤다운된 색감이라 무난하고 3인가구인데 14인용 넉넉해서 좋네요.처음 사용이다보니 아직 사용법이 익숙하진 않은데몇번 써보면 너무 편하고 실용적일것 같아요!이제 편리함 누리며 설거지에서 해방될듯~~만족합니다!!!,,,5.0
24-07-13,63145248,dw,builtin,SAMSUNG,BESPOKE,DW60DB710W01,ASIA,kr,retail,naver_shop,,Positive,use,Noise_Vibration,"I was worried, but Kota White is a calm and toned-down color, so it's fine, and I live in a 3-person household.","[ It's the best ] || ---------------- || Installation was completed yesterday. I purchased a bespoke 14 seater when I moved into the new building and installation was completed. I came the day before installation and the technician did a good job of installing it to match the lower cabinets. I was worried, but Kota White is a calm and toned-down color, so it's fine, and I live in a 3-person household. It's nice that it's spacious enough for 14 people. It's my first time using it, so I'm not used to it yet, but after using it a few times, I think it'll be very convenient and practical! Now I feel like I can enjoy convenience and be free from washing dishes~~ I’m satisfied!",[ 최고예요 ] || ---------------- || 어제 설치완료했어요~신축 입주하면서 비스포크 14인용 구입해서 설치끝났네요~설치 전날 오셔서 하부장에 맞게 기사님이 장공사도 잘 해주셨어요.걱정했는데 코타화이트 차분하면서 톤다운된 색감이라 무난하고 3인가구인데 14인용 넉넉해서 좋네요.처음 사용이다보니 아직 사용법이 익숙하진 않은데몇번 써보면 너무 편하고 실용적일것 같아요!이제 편리함 누리며 설거지에서 해방될듯~~만족합니다!!!,,,5.0
24-07-13,63145248,dw,builtin,SAMSUNG,BESPOKE,DW60DB710W01,ASIA,kr,retail,naver_shop,,Positive,use,Design,It's nice that it's spacious enough for 14 people.,"[ It's the best ] || ---------------- || Installation was completed yesterday. I purchased a bespoke 14 seater when I moved into the new building and installation was completed. I came the day before installation and the technician did a good job of installing it to match the lower cabinets. I was worried, but Kota White is a calm and toned-down color, so it's fine, and I live in a 3-person household. It's nice that it's spacious enough for 14 people. It's my first time using it, so I'm not used to it yet, but after using it a few times, I think it'll be very convenient and practical! Now I feel like I can enjoy convenience and be free from washing dishes~~ I’m satisfied!",[ 최고예요 ] || ---------------- || 어제 설치완료했어요~신축 입주하면서 비스포크 14인용 구입해서 설치끝났네요~설치 전날 오셔서 하부장에 맞게 기사님이 장공사도 잘 해주셨어요.걱정했는데 코타화이트 차분하면서 톤다운된 색감이라 무난하고 3인가구인데 14인용 넉넉해서 좋네요.처음 사용이다보니 아직 사용법이 익숙하진 않은데몇번 써보면 너무 편하고 실용적일것 같아요!이제 편리함 누리며 설거지에서 해방될듯~~만족합니다!!!,,,5.0
24-07-13,63145248,dw,builtin,SAMSUNG,BESPOKE,DW60DB710W01,ASIA,kr,retail,naver_shop,,Positive,use,Easy_Use,"It's my first time using it, so I'm not used to it yet, but after using it a few times, I think it'll be very convenient and practical!","[ It's the best ] || ---------------- || Installation was completed yesterday. I purchased a bespoke 14 seater when I moved into the new building and installation was completed. I came the day before installation and the technician did a good job of installing it to match the lower cabinets. I was worried, but Kota White is a calm and toned-down color, so it's fine, and I live in a 3-person household. It's nice that it's spacious enough for 14 people. It's my first time using it, so I'm not used to it yet, but after using it a few times, I think it'll be very convenient and practical! Now I feel like I can enjoy convenience and be free from washing dishes~~ I’m satisfied!",[ 최고예요 ] || ---------------- || 어제 설치완료했어요~신축 입주하면서 비스포크 14인용 구입해서 설치끝났네요~설치 전날 오셔서 하부장에 맞게 기사님이 장공사도 잘 해주셨어요.걱정했는데 코타화이트 차분하면서 톤다운된 색감이라 무난하고 3인가구인데 14인용 넉넉해서 좋네요.처음 사용이다보니 아직 사용법이 익숙하진 않은데몇번 써보면 너무 편하고 실용적일것 같아요!이제 편리함 누리며 설거지에서 해방될듯~~만족합니다!!!,,,5.0
