Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-02-15,49010842,dw,top_control,SAMSUNG,DW80B6060UG_AC_DW80B6060US_AC,DW80B6060UG_AC_DW80B6060US_AC,,ci,retail,samsung_com_ca,,Positive,use,Easy_Use,I had a Bosch and this is even quieter the adjustable center rack and storm wash are excellent.,[ Quiet with great features ] || ---------------- || Best dishwasher I have ever bought. I had a Bosch and this is even quieter the adjustable center rack and storm wash are excellent. I would definitely recommend! ,[ Quiet with great features ] || ---------------- || [This review was collected as part of a promotion.] Best dishwasher I have ever bought. I had a Bosch and this is even quieter the adjustable center rack and storm wash are excellent. I would definitely recommend!!,,,5.0
23-02-13,48935554,dw,countertop,SK_MAGIC,DWA_19R0P,DWA_19R0P,ASIA,kr,retail,naver_shop,,Positive,onboard,Delivery_Installation,The driver is also very kind and said he installed it well.,"[ It was really nice because the 1:1 response was quick and kind. The technician was also very kind and said he installed it well. I'll try to use it well. ] || ---------------- || The 1:1 inquiry response was quick and kind, which was really nice. The driver is also very kind and said he installed it well. I'll try it out~",[ 1:1문의 응대가 빠르고 친절해서 정말 좋았습니다.기사님도 참 친절하시고 잘 설치해주셨다고 하네요.잘 사용해보겠습니다~ ] || ---------------- || 1:1문의 응대가 빠르고 친절해서 정말 좋았습니다.기사님도 참 친절하시고 잘 설치해주셨다고 하네요.잘 사용해보겠습니다~,,,5.0
23-02-13,48935554,dw,countertop,SK_MAGIC,DWA_19R0P,DWA_19R0P,ASIA,kr,retail,naver_shop,,Neutral,,,I'll try it out~,"[ It was really nice because the 1:1 response was quick and kind. The technician was also very kind and said he installed it well. I'll try to use it well. ] || ---------------- || The 1:1 inquiry response was quick and kind, which was really nice. The driver is also very kind and said he installed it well. I'll try it out~",[ 1:1문의 응대가 빠르고 친절해서 정말 좋았습니다.기사님도 참 친절하시고 잘 설치해주셨다고 하네요.잘 사용해보겠습니다~ ] || ---------------- || 1:1문의 응대가 빠르고 친절해서 정말 좋았습니다.기사님도 참 친절하시고 잘 설치해주셨다고 하네요.잘 사용해보겠습니다~,,,5.0
23-02-13,48935563,dw,countertop,SK_MAGIC,DWA_19R0P,DWA_19R0P,ASIA,kr,retail,naver_shop,,Positive,use,,So good.,"[ It's so good. It's a new world. There's not much noise from the dishwasher. It's just so good. ] || ---------------- || So good. in the new world Also, the dishwasher is great. There's not much noise. It's good. It's just so good.",[ 너무 좋아요신세계에요역시 식세기 짱소음도 별로 없어요 좋아요 그냥 너무 좋아요 ] || ---------------- || 너무 좋아요신세계에요역시 식세기 짱소음도 별로 없어요 좋아요 그냥 너무 좋아요,,,5.0
23-02-13,48935563,dw,countertop,SK_MAGIC,DWA_19R0P,DWA_19R0P,ASIA,kr,retail,naver_shop,,Positive,use,,"in the new world Also, the dishwasher is great.","[ It's so good. It's a new world. There's not much noise from the dishwasher. It's just so good. ] || ---------------- || So good. in the new world Also, the dishwasher is great. There's not much noise. It's good. It's just so good.",[ 너무 좋아요신세계에요역시 식세기 짱소음도 별로 없어요 좋아요 그냥 너무 좋아요 ] || ---------------- || 너무 좋아요신세계에요역시 식세기 짱소음도 별로 없어요 좋아요 그냥 너무 좋아요,,,5.0
23-02-13,48935563,dw,countertop,SK_MAGIC,DWA_19R0P,DWA_19R0P,ASIA,kr,retail,naver_shop,,Positive,use,Noise_Vibration,There's not much noise.,"[ It's so good. It's a new world. There's not much noise from the dishwasher. It's just so good. ] || ---------------- || So good. in the new world Also, the dishwasher is great. There's not much noise. It's good. It's just so good.",[ 너무 좋아요신세계에요역시 식세기 짱소음도 별로 없어요 좋아요 그냥 너무 좋아요 ] || ---------------- || 너무 좋아요신세계에요역시 식세기 짱소음도 별로 없어요 좋아요 그냥 너무 좋아요,,,5.0
23-02-13,48935563,dw,countertop,SK_MAGIC,DWA_19R0P,DWA_19R0P,ASIA,kr,retail,naver_shop,,Positive,use,,It's good.,"[ It's so good. It's a new world. There's not much noise from the dishwasher. It's just so good. ] || ---------------- || So good. in the new world Also, the dishwasher is great. There's not much noise. It's good. It's just so good.",[ 너무 좋아요신세계에요역시 식세기 짱소음도 별로 없어요 좋아요 그냥 너무 좋아요 ] || ---------------- || 너무 좋아요신세계에요역시 식세기 짱소음도 별로 없어요 좋아요 그냥 너무 좋아요,,,5.0
23-02-13,48935563,dw,countertop,SK_MAGIC,DWA_19R0P,DWA_19R0P,ASIA,kr,retail,naver_shop,,Positive,use,,It's just so good.,"[ It's so good. It's a new world. There's not much noise from the dishwasher. It's just so good. ] || ---------------- || So good. in the new world Also, the dishwasher is great. There's not much noise. It's good. It's just so good.",[ 너무 좋아요신세계에요역시 식세기 짱소음도 별로 없어요 좋아요 그냥 너무 좋아요 ] || ---------------- || 너무 좋아요신세계에요역시 식세기 짱소음도 별로 없어요 좋아요 그냥 너무 좋아요,,,5.0
23-02-13,48935581,dw,countertop,SK_MAGIC,DWA_19R0P,DWA_19R0P,ASIA,kr,retail,naver_shop,,Positive,use,Easy_Use,It is convenient to use and saves water and energy.,[ It is convenient to use and saves water and energy. ] || ---------------- || It is convenient to use and saves water and energy.,[ 사용 편리해요 물 절약 에너지 절약하겠어요ㅎㅎ ] || ---------------- || 사용 편리해요 물 절약 에너지 절약하겠어요ㅎㅎ,,,5.0
23-02-13,48935581,dw,countertop,SK_MAGIC,DWA_19R0P,DWA_19R0P,ASIA,kr,retail,naver_shop,,Positive,use,Product_Satisfaction,It is convenient to use and saves water and energy.,[ It is convenient to use and saves water and energy. ] || ---------------- || It is convenient to use and saves water and energy.,[ 사용 편리해요 물 절약 에너지 절약하겠어요ㅎㅎ ] || ---------------- || 사용 편리해요 물 절약 에너지 절약하겠어요ㅎㅎ,,,5.0
23-02-13,48935580,dw,countertop,SK_MAGIC,DWA_19R0P,DWA_19R0P,ASIA,kr,retail,naver_shop,,Neutral,,Design,I think there are a lot of people who are thinking about 6 or 12 people.,"[ I think there are a lot of people who are worried about 6 people or 12 people~ My house is a family of four, and I bought it for 6 people because it was a waste to build in the interior after doing the interior 3 years ago. ] || ---------------- || I think there are a lot of people who are thinking about 6 or 12 people. My house is a family of four, and I bought it for 6 people because it was a waste to build in because it was decorated 3 years ago. It's a pity that I can't put a large pot, but I'm satisfied. The work has been greatly reduced, so the children's snacks are available in the spare time. It's different, but it makes me work harder on cleaning ^^","[ 6인용 12인용 고민하시는 분들 많으실거 같아요~저희집은 네식구이고, 3년전에 인테리어를 해서 빌트인 하기가 아까워서 6인용 구매했습니다.큰 냄비를 못 넣는게 아쉽긴 하지만 만족 ] || ---------------- || 6인용 12인용 고민하시는 분들 많으실거 같아요~저희집은 네식구이고, 3년전에 인테리어를 해서 빌트인 하기가 아까워서 6인용 구매했습니다.큰 냄비를 못 넣는게 아쉽긴 하지만 만족 스러워요.일거리가 크게 줄어들어서 남는 시간에 아이들 간식도해주게 되고 다른데 청소도 더 열심히 하게 되네요^^",,,5.0
