Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-03-03,49335656,dw,top_control,WHIRLPOOL,WDTA50SAKZ,WDTA50SAKZ,,us,retail,homedepot,,Negative,maintain,Service,warranty expired at 1 year.,"[ Broke after 18 months of light use ] || ---------------- || I bought this dishwasher in Aug of 2021. In Feb 2023 it stopped working completely. A dishwasher at this price only lasted 18 months, which is ridiculous. As other commenters have stated, it's an issue with the control panel board. Warranty expired at 1 year. Replacement part is $225 and another $100-$150 for labor. Might as well buy another dishwasher that will last for more than 18 months. Do not recommend.","[ Broke after 18 months of light use ] || ---------------- || I bought this dishwasher in Aug of 2021. In Feb 2023 it stopped working completely. A dishwasher at this price only lasted 18 months, which is ridiculous. As other commenters have stated, it’s an issue with the control panel board. Warranty expired at 1 year. Replacement part is $225 and another $100-$150 for labor. Might as well buy another dishwasher that will last for more than 18 months. Do not recommend.",,,1.0
23-03-02,80895814,dw,front_control,LG,XD4B15PS,XD4B15PS,ASIA,au,retail,betta,,Positive,use,,Great dishwasher.,"[ Great dishwasher from LG. ] || ---------------- || Great dishwasher. Quiet. Does everything it's supposed to do. Only quibble is that the top drawer is a fraction shorter than the one on the outgoing Bosch it's replacing, likely due to the position of the detergent dispenser. That means slightly less space to put dishes. You don't notice these things until you get home.","[ Great dishwasher from LG. ] || ---------------- || Great dishwasher. Quiet. Does everything it's supposed to do. Only quibble is that the top drawer is a fraction shorter than the one on the outgoing Bosch it's replacing, likely due to the position of the detergent dispenser. That means slightly less space to put dishes. You don't notice these things until you get home.",Verified,,4.0
23-03-02,80895814,dw,front_control,LG,XD4B15PS,XD4B15PS,ASIA,au,retail,betta,,Positive,,Noise_Vibration,Quiet.,"[ Great dishwasher from LG. ] || ---------------- || Great dishwasher. Quiet. Does everything it's supposed to do. Only quibble is that the top drawer is a fraction shorter than the one on the outgoing Bosch it's replacing, likely due to the position of the detergent dispenser. That means slightly less space to put dishes. You don't notice these things until you get home.","[ Great dishwasher from LG. ] || ---------------- || Great dishwasher. Quiet. Does everything it's supposed to do. Only quibble is that the top drawer is a fraction shorter than the one on the outgoing Bosch it's replacing, likely due to the position of the detergent dispenser. That means slightly less space to put dishes. You don't notice these things until you get home.",Verified,,4.0
23-03-02,80895814,dw,front_control,LG,XD4B15PS,XD4B15PS,ASIA,au,retail,betta,,Neutral,use,,Does everything it's supposed to do.,"[ Great dishwasher from LG. ] || ---------------- || Great dishwasher. Quiet. Does everything it's supposed to do. Only quibble is that the top drawer is a fraction shorter than the one on the outgoing Bosch it's replacing, likely due to the position of the detergent dispenser. That means slightly less space to put dishes. You don't notice these things until you get home.","[ Great dishwasher from LG. ] || ---------------- || Great dishwasher. Quiet. Does everything it's supposed to do. Only quibble is that the top drawer is a fraction shorter than the one on the outgoing Bosch it's replacing, likely due to the position of the detergent dispenser. That means slightly less space to put dishes. You don't notice these things until you get home.",Verified,,4.0
23-03-02,80895814,dw,front_control,LG,XD4B15PS,XD4B15PS,ASIA,au,retail,betta,,Negative,use,Easy_Use,"Only quibble is that the top drawer is a fraction shorter than the one on the outgoing Bosch it's replacing, likely due to the position of the detergent dispenser.","[ Great dishwasher from LG. ] || ---------------- || Great dishwasher. Quiet. Does everything it's supposed to do. Only quibble is that the top drawer is a fraction shorter than the one on the outgoing Bosch it's replacing, likely due to the position of the detergent dispenser. That means slightly less space to put dishes. You don't notice these things until you get home.","[ Great dishwasher from LG. ] || ---------------- || Great dishwasher. Quiet. Does everything it's supposed to do. Only quibble is that the top drawer is a fraction shorter than the one on the outgoing Bosch it's replacing, likely due to the position of the detergent dispenser. That means slightly less space to put dishes. You don't notice these things until you get home.",Verified,,4.0
23-03-02,80895814,dw,front_control,LG,XD4B15PS,XD4B15PS,ASIA,au,retail,betta,,Neutral,use,Design,That means slightly less space to put dishes.,"[ Great dishwasher from LG. ] || ---------------- || Great dishwasher. Quiet. Does everything it's supposed to do. Only quibble is that the top drawer is a fraction shorter than the one on the outgoing Bosch it's replacing, likely due to the position of the detergent dispenser. That means slightly less space to put dishes. You don't notice these things until you get home.","[ Great dishwasher from LG. ] || ---------------- || Great dishwasher. Quiet. Does everything it's supposed to do. Only quibble is that the top drawer is a fraction shorter than the one on the outgoing Bosch it's replacing, likely due to the position of the detergent dispenser. That means slightly less space to put dishes. You don't notice these things until you get home.",Verified,,4.0
23-03-02,80895814,dw,front_control,LG,XD4B15PS,XD4B15PS,ASIA,au,retail,betta,,Neutral,,Delivery_Installation,You don't notice these things until you get home.,"[ Great dishwasher from LG. ] || ---------------- || Great dishwasher. Quiet. Does everything it's supposed to do. Only quibble is that the top drawer is a fraction shorter than the one on the outgoing Bosch it's replacing, likely due to the position of the detergent dispenser. That means slightly less space to put dishes. You don't notice these things until you get home.","[ Great dishwasher from LG. ] || ---------------- || Great dishwasher. Quiet. Does everything it's supposed to do. Only quibble is that the top drawer is a fraction shorter than the one on the outgoing Bosch it's replacing, likely due to the position of the detergent dispenser. That means slightly less space to put dishes. You don't notice these things until you get home.",Verified,,4.0
23-03-02,91197467,dw,front_control,BOSCH,SGE53B55UC,SGE53B55UC,,us,retail,homedepot,,Positive,use,,So far the dishwasher hasn't disappointed.,[ So far the dishwasher hasn't disappointed. It's quite and efficient.  ] || ---------------- || So far the dishwasher hasn't disappointed. It's quite and efficient.,[ So far the dishwasher hasn't disappointed. It's quite and efficient.... ] || ---------------- || So far the dishwasher hasn't disappointed. It's quite and efficient.,Verified,,5.0
23-03-02,91197467,dw,front_control,BOSCH,SGE53B55UC,SGE53B55UC,,us,retail,homedepot,,Positive,use,Noise_Vibration,It's quite and efficient.,[ So far the dishwasher hasn't disappointed. It's quite and efficient.  ] || ---------------- || So far the dishwasher hasn't disappointed. It's quite and efficient.,[ So far the dishwasher hasn't disappointed. It's quite and efficient.... ] || ---------------- || So far the dishwasher hasn't disappointed. It's quite and efficient.,Verified,,5.0
23-03-02,91197467,dw,front_control,BOSCH,SGE53B55UC,SGE53B55UC,,us,retail,homedepot,,Positive,use,Product_Satisfaction,It's quite and efficient.,[ So far the dishwasher hasn't disappointed. It's quite and efficient.  ] || ---------------- || So far the dishwasher hasn't disappointed. It's quite and efficient.,[ So far the dishwasher hasn't disappointed. It's quite and efficient.... ] || ---------------- || So far the dishwasher hasn't disappointed. It's quite and efficient.,Verified,,5.0
23-03-02,49324347,dw,top_control,GE,GDT535PGRBB_GDT535PGRWW_GDT535PSRSS,GDT535PGRBB_GDT535PGRWW_GDT535PSRSS,,us,retail,geappliances,,Negative,use,,Dishwasher door is Very flimsy and dishes always come out wet does not dry properly.,[ Dishwasher ] || ---------------- || Dishwasher door is Very flimsy and dishes always come out wet does not dry properly.,[ Dishwasher ] || ---------------- || Dishwasher door is Very flimsy and dishes always come out wet does not dry properly.,,,3.0
23-03-02,49324562,dw,front_control,LG,XD5B14WH,XD5B14WH,ASIA,au,retail,thegoodguys,,Neutral,onboard,Delivery_Installation,Installed in new home.,[ Great choices and super quiet ] || ---------------- || Installed in new home. Is extremely quiet with lots of features. Duel zone wash areas and half load really benefits our family.,[ Great choices and super quiet ] || ---------------- || Installed in new home. Is extremely quiet with lots of features. Duel zone wash areas and half load really benefits our family.,,,5.0
23-03-02,49324562,dw,front_control,LG,XD5B14WH,XD5B14WH,ASIA,au,retail,thegoodguys,,Positive,use,Noise_Vibration,Is extremely quiet with lots of features.,[ Great choices and super quiet ] || ---------------- || Installed in new home. Is extremely quiet with lots of features. Duel zone wash areas and half load really benefits our family.,[ Great choices and super quiet ] || ---------------- || Installed in new home. Is extremely quiet with lots of features. Duel zone wash areas and half load really benefits our family.,,,5.0
23-03-02,49324562,dw,front_control,LG,XD5B14WH,XD5B14WH,ASIA,au,retail,thegoodguys,,Positive,use,Easy_Use,Duel zone wash areas and half load really benefits our family.,[ Great choices and super quiet ] || ---------------- || Installed in new home. Is extremely quiet with lots of features. Duel zone wash areas and half load really benefits our family.,[ Great choices and super quiet ] || ---------------- || Installed in new home. Is extremely quiet with lots of features. Duel zone wash areas and half load really benefits our family.,,,5.0
23-03-02,49327730,dw,front_control,WHIRLPOOL,WDF130PAHS,WDF130PAHS,,us,retail,whirlpool_com_us,,Neutral,use,Performance_Washing,"Despite rinsing and scraping dishes, you have to wash the filter parts about monthly - not yearly as stated in the manual.","[ grows mold, false filter care inst., no rinse aid ] || ---------------- || Despite rinsing and scraping dishes, you have to wash the filter parts about monthly - not yearly as stated in the manual. It also grows a thick slimy mold along the inside edge where the door meets the bottom of the dishwasher, as well as a bit on the side walls toward the door. Finally, it doesn't include a rinse aid dispenser, so dishes frequently come out with detergent film and droplet stains. Especially glasses and anything plastic. I frequently have to re-wash things from the top rack especially (bottom rack too though sometimes), as well as the inside of the machine due to the mold. Wouldn't a design basic for a dishWASHER be that it's inherently self-cleaning? p.s. you can save the response suggesting I DM you so you can ""address this further"" because ""it's hard to hear"" I had a negative experience - nobody expects you to replace their dishwasher with a decently designed one and that's literally the only thing that would adequately address this.","[ grows mold, false filter care inst., no rinse aid ] || ---------------- || Despite rinsing and scraping dishes, you have to wash the filter parts about monthly - not yearly as stated in the manual. It also grows a thick slimy mold along the inside edge where the door meets the bottom of the dishwasher, as well as a bit on the side walls toward the door. Finally, it doesn't include a rinse aid dispenser, so dishes frequently come out with detergent film and droplet stains. Especially glasses and anything plastic. I frequently have to re-wash things from the top rack especially (bottom rack too though sometimes), as well as the inside of the machine due to the mold. Wouldn't a design basic for a dishWASHER be that it's inherently self-cleaning?p.s. you can save the response suggesting I DM you so you can 'address this further' because 'it's hard to hear' I had a negative experience - nobody expects you to replace their dishwasher with a decently designed one and that's literally the only thing that would adequately address this.",,,1.0
