Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-07-11,53675856,dw,front_control,GE,GDF450PGRBB_GDF450PGRWW_GDF450PSRSS,GDF450PGRBB_GDF450PGRWW_GDF450PSRSS,,us,retail,geappliances,,Neutral,use,Easy_Use,Open the door and slide the top rack out 6 inches to prop the door open or the dishes will be covered in spots.,"[ Priced accordingly ] || ---------------- || Inexpensive, washes dishes, latch and all moving parts are cheap, which fits the price. Doesn't dry the dishes, leaves tons of moisture in the machine. Open the door and slide the top rack out 6 inches to prop the door open or the dishes will be covered in spots. Inexpensive… got what we paid for and not disappointed.","[ Priced accordingly ] || ---------------- || Inexpensive, washes dishes, latch and all moving parts are  cheap, which fits the price. Doesn’t dry the dishes, leaves tons of moisture in the machine. Open the door and slide the top rack out 6 inches  to prop the door open or the dishes will be covered in spots. Inexpensive… got what we paid for and not disappointed.",,,3.0
23-07-06,53407526,dw,dishwasher,LG,Objet_collection,,ASIA,kr,cafe,naver_cafe,om,Negative,use,,"I was particularly uncomfortable with the sink-corner, dishwasher-gas stove in that order.","I was particularly uncomfortable with the sink-corner, dishwasher-gas stove in that order. But now, the induction stove is on the left side of the eggs, and these days, there is an automatic door open after washing, so there is no need to go through the trouble of opening and drying at the end time. That kind of hard work is not a big deal by my standards.","저는 특히 개수대-코너에 식세기-가스렌지 순이어서 불편했어요. 근데 지금 계란님네는 인덕션이 왼쪽에 떨어져 있고, 요즘은 세척 후 자동문열림이 있어서 끝나는 시간 맞춰 열어서 말려야하는 수고를 할 필요가 없으니 그릇 넣고 뺄때만 식세기문을 열잖아요. 그정도 수고는 제 기준 별거 아니더라구요.",,,unrated
23-07-06,53407526,dw,dishwasher,LG,Objet_collection,,ASIA,kr,cafe,naver_cafe,om,Neutral,use,Performance_Drying,"But now, the induction stove is on the left side of the eggs, and these days, there is an automatic door open after washing, so there is no need to go through the trouble of opening and drying at the end time.","I was particularly uncomfortable with the sink-corner, dishwasher-gas stove in that order. But now, the induction stove is on the left side of the eggs, and these days, there is an automatic door open after washing, so there is no need to go through the trouble of opening and drying at the end time. That kind of hard work is not a big deal by my standards.","저는 특히 개수대-코너에 식세기-가스렌지 순이어서 불편했어요. 근데 지금 계란님네는 인덕션이 왼쪽에 떨어져 있고, 요즘은 세척 후 자동문열림이 있어서 끝나는 시간 맞춰 열어서 말려야하는 수고를 할 필요가 없으니 그릇 넣고 뺄때만 식세기문을 열잖아요. 그정도 수고는 제 기준 별거 아니더라구요.",,,unrated
23-07-06,53407526,dw,dishwasher,LG,Objet_collection,,ASIA,kr,cafe,naver_cafe,om,Neutral,,Easy_Use,That kind of hard work is not a big deal by my standards.,"I was particularly uncomfortable with the sink-corner, dishwasher-gas stove in that order. But now, the induction stove is on the left side of the eggs, and these days, there is an automatic door open after washing, so there is no need to go through the trouble of opening and drying at the end time. That kind of hard work is not a big deal by my standards.","저는 특히 개수대-코너에 식세기-가스렌지 순이어서 불편했어요. 근데 지금 계란님네는 인덕션이 왼쪽에 떨어져 있고, 요즘은 세척 후 자동문열림이 있어서 끝나는 시간 맞춰 열어서 말려야하는 수고를 할 필요가 없으니 그릇 넣고 뺄때만 식세기문을 열잖아요. 그정도 수고는 제 기준 별거 아니더라구요.",,,unrated
23-07-06,53407529,dw,dishwasher,LG,Objet_collection,,ASIA,kr,cafe,naver_cafe,om,Neutral,,,"I didn't think much of the problem with number 2, but there may be such a thing.","I didn't think much of the problem with number 2, but there may be such a thing. Ah, thank you for the answer. Did you ask the Lj engineer to do it when you put it in the corner? Or did you remodel it separately?",2번의 문제점은 크게 생각못했는데 그러한점이 있겠네요... 아 답변 감사드립니다 ㅠㅠ혹시 코너쪽에 넣을때 엘쥐 기사님한테 부탁드려서 하셨나요? 아니면 따로 리폼 하시고 넣으신걸까요?,,,unrated
23-07-06,53407529,dw,dishwasher,LG,Objet_collection,,ASIA,kr,cafe,naver_cafe,om,,,,"Ah, thank you for the answer.","I didn't think much of the problem with number 2, but there may be such a thing. Ah, thank you for the answer. Did you ask the Lj engineer to do it when you put it in the corner? Or did you remodel it separately?",2번의 문제점은 크게 생각못했는데 그러한점이 있겠네요... 아 답변 감사드립니다 ㅠㅠ혹시 코너쪽에 넣을때 엘쥐 기사님한테 부탁드려서 하셨나요? 아니면 따로 리폼 하시고 넣으신걸까요?,,,unrated
23-07-06,53407529,dw,dishwasher,LG,Objet_collection,,ASIA,kr,cafe,naver_cafe,om,Neutral,,Delivery_Installation,Did you ask the Lj engineer to do it when you put it in the corner?,"I didn't think much of the problem with number 2, but there may be such a thing. Ah, thank you for the answer. Did you ask the Lj engineer to do it when you put it in the corner? Or did you remodel it separately?",2번의 문제점은 크게 생각못했는데 그러한점이 있겠네요... 아 답변 감사드립니다 ㅠㅠ혹시 코너쪽에 넣을때 엘쥐 기사님한테 부탁드려서 하셨나요? 아니면 따로 리폼 하시고 넣으신걸까요?,,,unrated
23-07-06,53407529,dw,dishwasher,LG,Objet_collection,,ASIA,kr,cafe,naver_cafe,om,Neutral,,Service,Did you ask the Lj engineer to do it when you put it in the corner?,"I didn't think much of the problem with number 2, but there may be such a thing. Ah, thank you for the answer. Did you ask the Lj engineer to do it when you put it in the corner? Or did you remodel it separately?",2번의 문제점은 크게 생각못했는데 그러한점이 있겠네요... 아 답변 감사드립니다 ㅠㅠ혹시 코너쪽에 넣을때 엘쥐 기사님한테 부탁드려서 하셨나요? 아니면 따로 리폼 하시고 넣으신걸까요?,,,unrated
23-07-06,53407529,dw,dishwasher,LG,Objet_collection,,ASIA,kr,cafe,naver_cafe,om,Neutral,,Design,Or did you remodel it separately?,"I didn't think much of the problem with number 2, but there may be such a thing. Ah, thank you for the answer. Did you ask the Lj engineer to do it when you put it in the corner? Or did you remodel it separately?",2번의 문제점은 크게 생각못했는데 그러한점이 있겠네요... 아 답변 감사드립니다 ㅠㅠ혹시 코너쪽에 넣을때 엘쥐 기사님한테 부탁드려서 하셨나요? 아니면 따로 리폼 하시고 넣으신걸까요?,,,unrated
23-07-06,53407534,dw,dishwasher,LG,Objet_collection,,ASIA,kr,cafe,naver_cafe,om,Very Positive,use,,I recommend the corner side.,"I recommend the corner side. If you attach it to the wall of an induction stove, the position of the fan changes and it is inconvenient when cooking.",코너쪽추천해요ㆍ인덕션 벽에붙이면  환풍기위치도 달라지고  요리시  불편해요~,,,unrated
23-07-06,53407534,dw,dishwasher,LG,Objet_collection,,ASIA,kr,cafe,naver_cafe,om,Negative,use,Easy_Use,"If you attach it to the wall of an induction stove, the position of the fan changes and it is inconvenient when cooking.","I recommend the corner side. If you attach it to the wall of an induction stove, the position of the fan changes and it is inconvenient when cooking.",코너쪽추천해요ㆍ인덕션 벽에붙이면  환풍기위치도 달라지고  요리시  불편해요~,,,unrated
23-07-06,53407535,dw,dishwasher,LG,Objet_collection,,ASIA,kr,cafe,naver_cafe,om,Neutral,,Delivery_Installation,"If you do it in the corner, it's not like there's a sink right next to it, but can it be installed without problems with the dishwasher drainage?","If you do it in the corner, it's not like there's a sink right next to it, but can it be installed without problems with the dishwasher drainage?",코너쪽에 하게 되면 바로 옆이 싱크대가 있는게 아닌셈인데 식세기 배수로 문제없이 설치가 되는것일까요?,,,unrated
23-07-06,53407533,dw,dishwasher,LG,Objet_collection,,ASIA,kr,cafe,naver_cafe,om,Neutral,use,,"When opening and closing the door, check whether it is 600 including interference.","When opening and closing the door, check whether it is 600 including interference.",문여닫을 때간섭포함 600 인가 확인하세요.,,,unrated
23-07-06,53407532,dw,dishwasher,LG,Objet_collection,,ASIA,kr,cafe,naver_cafe,om,Positive,,,Thank you so much for your detailed reply!,"Thank you so much for your detailed reply! If only the size comes out after actual measurement, I'd like to put it in the corner cabinet! Ah, sorry for so many questions, but can I ask one last question? Yerangi was put in the corner, so I was thinking that there would be some inconvenience when opening and closing the door of the drawer on the left when looking at the dishwasher door or based on the dishwasher. Were you okay when?",네네 ㅠㅠㅠ 상세한 답변 너무 감사드려요! 실측해서 사이즈만 나온다면 코너장에 넣는걸로 할 듯 싶네용 !! 아 질문이 너무 많아서 죄송한데 마지막으로 하나만 여쭤봐도 될까요?예랑이는 코너쪽에 넣다보니 식세기 문이나 혹은 식세기 기준으로 봤을때 왼쪽의 서랍장 문을 열고 닫을때 불편함이 있지 않나 생각하고 있더라구요그래수 후보 2를 생각하게 된 계기거든요.코너쪽에 두고 사용했을때 괜찮으셨나요?,,,unrated
23-07-06,53407532,dw,dishwasher,LG,Objet_collection,,ASIA,kr,cafe,naver_cafe,om,Neutral,,Design,"If only the size comes out after actual measurement, I'd like to put it in the corner cabinet!","Thank you so much for your detailed reply! If only the size comes out after actual measurement, I'd like to put it in the corner cabinet! Ah, sorry for so many questions, but can I ask one last question? Yerangi was put in the corner, so I was thinking that there would be some inconvenience when opening and closing the door of the drawer on the left when looking at the dishwasher door or based on the dishwasher. Were you okay when?",네네 ㅠㅠㅠ 상세한 답변 너무 감사드려요! 실측해서 사이즈만 나온다면 코너장에 넣는걸로 할 듯 싶네용 !! 아 질문이 너무 많아서 죄송한데 마지막으로 하나만 여쭤봐도 될까요?예랑이는 코너쪽에 넣다보니 식세기 문이나 혹은 식세기 기준으로 봤을때 왼쪽의 서랍장 문을 열고 닫을때 불편함이 있지 않나 생각하고 있더라구요그래수 후보 2를 생각하게 된 계기거든요.코너쪽에 두고 사용했을때 괜찮으셨나요?,,,unrated
23-07-06,53407532,dw,dishwasher,LG,Objet_collection,,ASIA,kr,cafe,naver_cafe,om,Neutral,,,"Ah, sorry for so many questions, but can I ask one last question?","Thank you so much for your detailed reply! If only the size comes out after actual measurement, I'd like to put it in the corner cabinet! Ah, sorry for so many questions, but can I ask one last question? Yerangi was put in the corner, so I was thinking that there would be some inconvenience when opening and closing the door of the drawer on the left when looking at the dishwasher door or based on the dishwasher. Were you okay when?",네네 ㅠㅠㅠ 상세한 답변 너무 감사드려요! 실측해서 사이즈만 나온다면 코너장에 넣는걸로 할 듯 싶네용 !! 아 질문이 너무 많아서 죄송한데 마지막으로 하나만 여쭤봐도 될까요?예랑이는 코너쪽에 넣다보니 식세기 문이나 혹은 식세기 기준으로 봤을때 왼쪽의 서랍장 문을 열고 닫을때 불편함이 있지 않나 생각하고 있더라구요그래수 후보 2를 생각하게 된 계기거든요.코너쪽에 두고 사용했을때 괜찮으셨나요?,,,unrated
23-07-06,53407532,dw,dishwasher,LG,Objet_collection,,ASIA,kr,cafe,naver_cafe,om,Negative,use,Easy_Use,"Yerangi was put in the corner, so I was thinking that there would be some inconvenience when opening and closing the door of the drawer on the left when looking at the dishwasher door or based on the dishwasher.","Thank you so much for your detailed reply! If only the size comes out after actual measurement, I'd like to put it in the corner cabinet! Ah, sorry for so many questions, but can I ask one last question? Yerangi was put in the corner, so I was thinking that there would be some inconvenience when opening and closing the door of the drawer on the left when looking at the dishwasher door or based on the dishwasher. Were you okay when?",네네 ㅠㅠㅠ 상세한 답변 너무 감사드려요! 실측해서 사이즈만 나온다면 코너장에 넣는걸로 할 듯 싶네용 !! 아 질문이 너무 많아서 죄송한데 마지막으로 하나만 여쭤봐도 될까요?예랑이는 코너쪽에 넣다보니 식세기 문이나 혹은 식세기 기준으로 봤을때 왼쪽의 서랍장 문을 열고 닫을때 불편함이 있지 않나 생각하고 있더라구요그래수 후보 2를 생각하게 된 계기거든요.코너쪽에 두고 사용했을때 괜찮으셨나요?,,,unrated
23-07-06,53407532,dw,dishwasher,LG,Objet_collection,,ASIA,kr,cafe,naver_cafe,om,Neutral,,,Were you okay when?,"Thank you so much for your detailed reply! If only the size comes out after actual measurement, I'd like to put it in the corner cabinet! Ah, sorry for so many questions, but can I ask one last question? Yerangi was put in the corner, so I was thinking that there would be some inconvenience when opening and closing the door of the drawer on the left when looking at the dishwasher door or based on the dishwasher. Were you okay when?",네네 ㅠㅠㅠ 상세한 답변 너무 감사드려요! 실측해서 사이즈만 나온다면 코너장에 넣는걸로 할 듯 싶네용 !! 아 질문이 너무 많아서 죄송한데 마지막으로 하나만 여쭤봐도 될까요?예랑이는 코너쪽에 넣다보니 식세기 문이나 혹은 식세기 기준으로 봤을때 왼쪽의 서랍장 문을 열고 닫을때 불편함이 있지 않나 생각하고 있더라구요그래수 후보 2를 생각하게 된 계기거든요.코너쪽에 두고 사용했을때 괜찮으셨나요?,,,unrated
23-07-06,53407537,dw,dishwasher,LG,Objet_collection,,ASIA,kr,cafe,naver_cafe,om,Positive,"replace,use",,"I was worried about whether I should return the dishwasher, but thanks to Pippi Longstocking, I think I'm relieved.","I was worried about whether I should return the dishwasher, but thanks to Pippi Longstocking, I think I'm relieved. It was very helpful to tell us your actual experience! Thank you again for your kind reply ^_^ I hope you have a nice day!",식세기 반품해야하나 별 걱정을 다했는데 빤짝이삐삐롱스타킹님 덕분에 한시름 놓은것 같아요. 실 사용후기를 말씀해주시니 도움이 많이 되었습니다! 친절하신 답변 다시 한번 감사드려요 ^_^ 좋은 하루 되시기 바랄게요!,,,unrated
23-07-06,53407537,dw,dishwasher,LG,Objet_collection,,ASIA,kr,cafe,naver_cafe,om,Positive,,Easy_Use,It was very helpful to tell us your actual experience!,"I was worried about whether I should return the dishwasher, but thanks to Pippi Longstocking, I think I'm relieved. It was very helpful to tell us your actual experience! Thank you again for your kind reply ^_^ I hope you have a nice day!",식세기 반품해야하나 별 걱정을 다했는데 빤짝이삐삐롱스타킹님 덕분에 한시름 놓은것 같아요. 실 사용후기를 말씀해주시니 도움이 많이 되었습니다! 친절하신 답변 다시 한번 감사드려요 ^_^ 좋은 하루 되시기 바랄게요!,,,unrated
23-07-06,53407537,dw,dishwasher,LG,Objet_collection,,ASIA,kr,cafe,naver_cafe,om,Positive,,,Thank you again for your kind reply ^_^ I hope you have a nice day!,"I was worried about whether I should return the dishwasher, but thanks to Pippi Longstocking, I think I'm relieved. It was very helpful to tell us your actual experience! Thank you again for your kind reply ^_^ I hope you have a nice day!",식세기 반품해야하나 별 걱정을 다했는데 빤짝이삐삐롱스타킹님 덕분에 한시름 놓은것 같아요. 실 사용후기를 말씀해주시니 도움이 많이 되었습니다! 친절하신 답변 다시 한번 감사드려요 ^_^ 좋은 하루 되시기 바랄게요!,,,unrated
23-07-06,53407536,dw,dishwasher,LG,Objet_collection,,ASIA,kr,cafe,naver_cafe,om,Neutral,,Service,"At that time, I took it apart in advance, but these days, there is a service to apply for a repair form when you buy an LG electric appliance.","At that time, I took it apart in advance, but these days, there is a service to apply for a repair form when you buy an LG electric appliance. It seems that the contracted company comes in advance and remodels the cabinet before installation.",그때 저는 미리 뜯어놨는데 요즘은 엘지가전 사면 장리폼을 신청하는 서비스가 있더라구요. 계약된 업체에서 설치전 미리 와서 장리폼을 해주나봐요,,,unrated
23-07-06,53407536,dw,dishwasher,LG,Objet_collection,,ASIA,kr,cafe,naver_cafe,om,Neutral,onboard,Delivery_Installation,It seems that the contracted company comes in advance and remodels the cabinet before installation.,"At that time, I took it apart in advance, but these days, there is a service to apply for a repair form when you buy an LG electric appliance. It seems that the contracted company comes in advance and remodels the cabinet before installation.",그때 저는 미리 뜯어놨는데 요즘은 엘지가전 사면 장리폼을 신청하는 서비스가 있더라구요. 계약된 업체에서 설치전 미리 와서 장리폼을 해주나봐요,,,unrated
23-07-06,53407538,dw,dishwasher,LG,Objet_collection,,ASIA,kr,cafe,naver_cafe,om,Neutral,,Delivery_Installation,"I thought that the ventilation fan was close to the left side, so I thought that I could attach the induction to the wall, but I think there must be a reason why the kitchen is designed like that in the first place.","I thought that the ventilation fan was close to the left side, so I thought that I could attach the induction to the wall, but I think there must be a reason why the kitchen is designed like that in the first place. The location of the ventilator also seems to be a problem. Candidate 2 is appreciated for your answer.",환풍기가 왼쪽에 나름 바짝 붙어있다고 생각해서 인덕션을 벽쪽에 붙여도 될 것 같다 나름 생각했는데 애초에 저렇게 주방이 짜여져있는 이유가 있을거라 생각이 들긴 하네요.. 환풍기 위치도 문제가 발생할것 같네요 후보 2는 ㅠㅠ 답변 감사합니당,,,unrated
23-07-06,53407538,dw,dishwasher,LG,Objet_collection,,ASIA,kr,cafe,naver_cafe,om,Neutral,,Design,"I thought that the ventilation fan was close to the left side, so I thought that I could attach the induction to the wall, but I think there must be a reason why the kitchen is designed like that in the first place.","I thought that the ventilation fan was close to the left side, so I thought that I could attach the induction to the wall, but I think there must be a reason why the kitchen is designed like that in the first place. The location of the ventilator also seems to be a problem. Candidate 2 is appreciated for your answer.",환풍기가 왼쪽에 나름 바짝 붙어있다고 생각해서 인덕션을 벽쪽에 붙여도 될 것 같다 나름 생각했는데 애초에 저렇게 주방이 짜여져있는 이유가 있을거라 생각이 들긴 하네요.. 환풍기 위치도 문제가 발생할것 같네요 후보 2는 ㅠㅠ 답변 감사합니당,,,unrated
23-07-06,53407538,dw,dishwasher,LG,Objet_collection,,ASIA,kr,cafe,naver_cafe,om,Negative,,,The location of the ventilator also seems to be a problem.,"I thought that the ventilation fan was close to the left side, so I thought that I could attach the induction to the wall, but I think there must be a reason why the kitchen is designed like that in the first place. The location of the ventilator also seems to be a problem. Candidate 2 is appreciated for your answer.",환풍기가 왼쪽에 나름 바짝 붙어있다고 생각해서 인덕션을 벽쪽에 붙여도 될 것 같다 나름 생각했는데 애초에 저렇게 주방이 짜여져있는 이유가 있을거라 생각이 들긴 하네요.. 환풍기 위치도 문제가 발생할것 같네요 후보 2는 ㅠㅠ 답변 감사합니당,,,unrated
23-07-06,53407538,dw,dishwasher,LG,Objet_collection,,ASIA,kr,cafe,naver_cafe,om,Positive,,,Candidate 2 is appreciated for your answer.,"I thought that the ventilation fan was close to the left side, so I thought that I could attach the induction to the wall, but I think there must be a reason why the kitchen is designed like that in the first place. The location of the ventilator also seems to be a problem. Candidate 2 is appreciated for your answer.",환풍기가 왼쪽에 나름 바짝 붙어있다고 생각해서 인덕션을 벽쪽에 붙여도 될 것 같다 나름 생각했는데 애초에 저렇게 주방이 짜여져있는 이유가 있을거라 생각이 들긴 하네요.. 환풍기 위치도 문제가 발생할것 같네요 후보 2는 ㅠㅠ 답변 감사합니당,,,unrated
23-07-06,53416043,dw,dishwasher,LG,Objet_collection,,ASIA,kr,cafe,naver_cafe,om,Positive,use,Design,"It has to match the color of the sink to some extent, so it's pretty.","It has to match the color of the sink to some extent, so it's pretty.",싱크대 색이랑 어느정도 어우려져야해요  그래야 이쁨요,,,unrated
23-07-06,53416041,dw,dishwasher,LG,Objet_collection,,ASIA,kr,cafe,naver_cafe,om,Neutral,,Design,It looks like a new color.,"It looks like a new color. It's pretty! I did green, but medium sky blue? It's pretty too",신상색인가보네요 예뻐요!전 그린하긴했는데 중간하늘색?도예쁘네요,,,unrated
23-07-06,53416041,dw,dishwasher,LG,Objet_collection,,ASIA,kr,cafe,naver_cafe,om,Positive,use,Design,It's pretty!,"It looks like a new color. It's pretty! I did green, but medium sky blue? It's pretty too",신상색인가보네요 예뻐요!전 그린하긴했는데 중간하늘색?도예쁘네요,,,unrated
23-07-06,53416041,dw,dishwasher,LG,Objet_collection,,ASIA,kr,cafe,naver_cafe,om,Neutral,,Design,"I did green, but medium sky blue?","It looks like a new color. It's pretty! I did green, but medium sky blue? It's pretty too",신상색인가보네요 예뻐요!전 그린하긴했는데 중간하늘색?도예쁘네요,,,unrated
23-07-06,53416041,dw,dishwasher,LG,Objet_collection,,ASIA,kr,cafe,naver_cafe,om,Positive,use,Design,It's pretty too,"It looks like a new color. It's pretty! I did green, but medium sky blue? It's pretty too",신상색인가보네요 예뻐요!전 그린하긴했는데 중간하늘색?도예쁘네요,,,unrated
23-07-06,53416042,dw,dishwasher,LG,Objet_collection,,ASIA,kr,cafe,naver_cafe,om,Neutral,,Design,I chose beige to give a point to the refrigerator~ ^^ I think it would be pretty if you gave a point with mint to blend well with the kitchen wall.,I chose beige to give a point to the refrigerator~ ^^ I think it would be pretty if you gave a point with mint to blend well with the kitchen wall.,전 냉장고에 포인트 주느라 베이지로 했어요~ ^^부엌 벽이랑 잘 어우러지게 민트로 포인트 주면  예쁠 것 같아요~~,,,unrated
23-07-06,53434307,dw,front_control,BOSCH,300_series,SHEM63W56N,,us,retail,bosch_home_us,,Neutral,replace,Service,I always replace the dishwasher with a Bosch when I move into a house.,"[ Quieter than you can imagine ] || ---------------- || I always replace the dishwasher with a Bosch when I move into a house. They do an excellent job, last forever (I've never had to replace one), and they are quieter than a running refrigerator. They are easy to install - I do it myself- and I've never had one leak. This one is no exception. I love it. The third rack it the best thing since sliced bread and the all stainless tub stays bright and shiny with no musty smell.","[ Quieter than you can imagine ] || ---------------- || I always replace the dishwasher with a Bosch when I move into a house. They do an excellent job, last forever (I've never had to replace one), and they are quieter than a running refrigerator. They are easy to install - I do it myself- and I've never had one leak.  This one is no exception. I love it. The third rack it the best thing since sliced bread and the all stainless tub stays bright and shiny with no musty smell.",,,5.0
23-07-06,53434307,dw,front_control,BOSCH,300_series,SHEM63W56N,,us,retail,bosch_home_us,,Positive,use,Easy_Use,"They do an excellent job, last forever (I've never had to replace one), and they are quieter than a running refrigerator.","[ Quieter than you can imagine ] || ---------------- || I always replace the dishwasher with a Bosch when I move into a house. They do an excellent job, last forever (I've never had to replace one), and they are quieter than a running refrigerator. They are easy to install - I do it myself- and I've never had one leak. This one is no exception. I love it. The third rack it the best thing since sliced bread and the all stainless tub stays bright and shiny with no musty smell.","[ Quieter than you can imagine ] || ---------------- || I always replace the dishwasher with a Bosch when I move into a house. They do an excellent job, last forever (I've never had to replace one), and they are quieter than a running refrigerator. They are easy to install - I do it myself- and I've never had one leak.  This one is no exception. I love it. The third rack it the best thing since sliced bread and the all stainless tub stays bright and shiny with no musty smell.",,,5.0
23-07-06,53434307,dw,front_control,BOSCH,300_series,SHEM63W56N,,us,retail,bosch_home_us,,Positive,use,Noise_Vibration,"They do an excellent job, last forever (I've never had to replace one), and they are quieter than a running refrigerator.","[ Quieter than you can imagine ] || ---------------- || I always replace the dishwasher with a Bosch when I move into a house. They do an excellent job, last forever (I've never had to replace one), and they are quieter than a running refrigerator. They are easy to install - I do it myself- and I've never had one leak. This one is no exception. I love it. The third rack it the best thing since sliced bread and the all stainless tub stays bright and shiny with no musty smell.","[ Quieter than you can imagine ] || ---------------- || I always replace the dishwasher with a Bosch when I move into a house. They do an excellent job, last forever (I've never had to replace one), and they are quieter than a running refrigerator. They are easy to install - I do it myself- and I've never had one leak.  This one is no exception. I love it. The third rack it the best thing since sliced bread and the all stainless tub stays bright and shiny with no musty smell.",,,5.0
23-07-06,53434307,dw,front_control,BOSCH,300_series,SHEM63W56N,,us,retail,bosch_home_us,,Positive,onboard,Delivery_Installation,They are easy to install - I do it myself- and I've never had one leak.,"[ Quieter than you can imagine ] || ---------------- || I always replace the dishwasher with a Bosch when I move into a house. They do an excellent job, last forever (I've never had to replace one), and they are quieter than a running refrigerator. They are easy to install - I do it myself- and I've never had one leak. This one is no exception. I love it. The third rack it the best thing since sliced bread and the all stainless tub stays bright and shiny with no musty smell.","[ Quieter than you can imagine ] || ---------------- || I always replace the dishwasher with a Bosch when I move into a house. They do an excellent job, last forever (I've never had to replace one), and they are quieter than a running refrigerator. They are easy to install - I do it myself- and I've never had one leak.  This one is no exception. I love it. The third rack it the best thing since sliced bread and the all stainless tub stays bright and shiny with no musty smell.",,,5.0
23-07-06,53434307,dw,front_control,BOSCH,300_series,SHEM63W56N,,us,retail,bosch_home_us,,Positive,onboard,Durability,They are easy to install - I do it myself- and I've never had one leak.,"[ Quieter than you can imagine ] || ---------------- || I always replace the dishwasher with a Bosch when I move into a house. They do an excellent job, last forever (I've never had to replace one), and they are quieter than a running refrigerator. They are easy to install - I do it myself- and I've never had one leak. This one is no exception. I love it. The third rack it the best thing since sliced bread and the all stainless tub stays bright and shiny with no musty smell.","[ Quieter than you can imagine ] || ---------------- || I always replace the dishwasher with a Bosch when I move into a house. They do an excellent job, last forever (I've never had to replace one), and they are quieter than a running refrigerator. They are easy to install - I do it myself- and I've never had one leak.  This one is no exception. I love it. The third rack it the best thing since sliced bread and the all stainless tub stays bright and shiny with no musty smell.",,,5.0
23-07-06,53434307,dw,front_control,BOSCH,300_series,SHEM63W56N,,us,retail,bosch_home_us,,Neutral,,,This one is no exception.,"[ Quieter than you can imagine ] || ---------------- || I always replace the dishwasher with a Bosch when I move into a house. They do an excellent job, last forever (I've never had to replace one), and they are quieter than a running refrigerator. They are easy to install - I do it myself- and I've never had one leak. This one is no exception. I love it. The third rack it the best thing since sliced bread and the all stainless tub stays bright and shiny with no musty smell.","[ Quieter than you can imagine ] || ---------------- || I always replace the dishwasher with a Bosch when I move into a house. They do an excellent job, last forever (I've never had to replace one), and they are quieter than a running refrigerator. They are easy to install - I do it myself- and I've never had one leak.  This one is no exception. I love it. The third rack it the best thing since sliced bread and the all stainless tub stays bright and shiny with no musty smell.",,,5.0
23-07-06,53434307,dw,front_control,BOSCH,300_series,SHEM63W56N,,us,retail,bosch_home_us,,Positive,use,,I love it.,"[ Quieter than you can imagine ] || ---------------- || I always replace the dishwasher with a Bosch when I move into a house. They do an excellent job, last forever (I've never had to replace one), and they are quieter than a running refrigerator. They are easy to install - I do it myself- and I've never had one leak. This one is no exception. I love it. The third rack it the best thing since sliced bread and the all stainless tub stays bright and shiny with no musty smell.","[ Quieter than you can imagine ] || ---------------- || I always replace the dishwasher with a Bosch when I move into a house. They do an excellent job, last forever (I've never had to replace one), and they are quieter than a running refrigerator. They are easy to install - I do it myself- and I've never had one leak.  This one is no exception. I love it. The third rack it the best thing since sliced bread and the all stainless tub stays bright and shiny with no musty smell.",,,5.0
23-07-06,53434307,dw,front_control,BOSCH,300_series,SHEM63W56N,,us,retail,bosch_home_us,,Very Positive,use,Hygiene_Fresh,The third rack it the best thing since sliced bread and the all stainless tub stays bright and shiny with no musty smell.,"[ Quieter than you can imagine ] || ---------------- || I always replace the dishwasher with a Bosch when I move into a house. They do an excellent job, last forever (I've never had to replace one), and they are quieter than a running refrigerator. They are easy to install - I do it myself- and I've never had one leak. This one is no exception. I love it. The third rack it the best thing since sliced bread and the all stainless tub stays bright and shiny with no musty smell.","[ Quieter than you can imagine ] || ---------------- || I always replace the dishwasher with a Bosch when I move into a house. They do an excellent job, last forever (I've never had to replace one), and they are quieter than a running refrigerator. They are easy to install - I do it myself- and I've never had one leak.  This one is no exception. I love it. The third rack it the best thing since sliced bread and the all stainless tub stays bright and shiny with no musty smell.",,,5.0
23-07-06,53441568,dw,top_control,GE,GDT535PYVFS,GDT535PYVFS,,us,retail,geappliances,,Negative,use,Easy_Use,It work ok but it takes forever for it to clean.,[ Cleans but slow ] || ---------------- || It work ok but it takes forever for it to clean. I want a faster dishwasher.,[ Cleans but slow ] || ---------------- || It work ok but it takes forever for it to clean. I want a faster dishwasher.,,,3.0
23-07-06,53441568,dw,top_control,GE,GDT535PYVFS,GDT535PYVFS,,us,retail,geappliances,,Negative,use,Performance_Washing,It work ok but it takes forever for it to clean.,[ Cleans but slow ] || ---------------- || It work ok but it takes forever for it to clean. I want a faster dishwasher.,[ Cleans but slow ] || ---------------- || It work ok but it takes forever for it to clean. I want a faster dishwasher.,,,3.0
23-07-06,53441568,dw,top_control,GE,GDT535PYVFS,GDT535PYVFS,,us,retail,geappliances,,Neutral,,Easy_Use,I want a faster dishwasher.,[ Cleans but slow ] || ---------------- || It work ok but it takes forever for it to clean. I want a faster dishwasher.,[ Cleans but slow ] || ---------------- || It work ok but it takes forever for it to clean. I want a faster dishwasher.,,,3.0
