Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
25-03-27,70627623,dw,front_control,BOSCH,4_series,SMS4EMW06E,EU,es,retail,bosch_home_es,,Positive,use,Easy_Use,"Efficient, quiet and easy to use","[ Efficient and silent ] || ---------------- || Efficient, quiet and easy to use","[ Eficiente y silencioso ] || ---------------- || Eficiente, silencioso y de fácil uso",Not verified,,4.0
25-03-22,77445970,dw,dishwasher,MIDEA,MD_120NM_MD_12NM,MD_120NM_MD_12NM,ASIA,kr,retail,coupang,,Neutral,,Service,"I'm a self-employed person who uses my wrists a lot, and I've been to many orthopedic clinics.","[ I really~~~~~like it. ] || ---------------- || I purchased a dishwasher from Company L, but after receiving a refund due to installation failure, I purchased Media. I thought it would be incredibly difficult to install, but... For reference, I'm a woman in my 40s and this is my first time using a dishwasher. I live on the outskirts of Jeju, where even branded appliance companies don't deliver quickly. 1. I was worried it would be noisy, but it's nothing special. 2. This is my second time using it, and the dishes are done by the time I wake up. The dishes are smooth and squeaky clean, and I'm completely satisfied. 3. I'm a self-employed person who uses my wrists a lot, and I've been to many orthopedic clinics. I think I found a great helper for the price. 4. It can fit a 12-person table and a 28cm wok, so I'm very satisfied. 5. I trusted the reviews and purchased Media. Even without additional photos, it was exactly as advertised. 6. The best part is that I paid for it the same morning and had it installed the next morning. This is the best delivery experience I've had in the 11 years since moving to Jeju. This is the first time I've experienced such a quick installation in Jeju. 7. The technician's friendly instructions and skillful installation skills were commendable. My handy husband, who was with me during the installation, also gave it his all. 8. As satisfying as the delivery was, I'm also impressed by the product's excellent value for the price. If I had installed a dishwasher from Company L, I think I would have blindly trusted the brand. I hope this helps those looking for a functional dishwasher at a reasonable price.",[ 진짜~~~~~좋아요. ] || ---------------- || L사 식세기를 구매를 했지만 설치불가로환불을 받은 후미디어를 구매 했어요.진짜 설치하기 어렵다 생각 했는데 ㅜㅜ참고로 저는 식세기를 처음 쓰는 40대여성제주 외곽지에 거주 해서 브랜드 가전회사도 배송 빨리 안 되는  곳에서 살고 있음1.소음이 클까 걱정 했는데 이 정도쯤은...2.오늘 두번째 사용인데 아침 눈뜨고 나니 설겆이가 완료되어그릇을 만져 보니 뽀드득 완전 대 만족 입니다. 3.손목을 많이 사용하는 자영업자로 정형외과를 전전하는저에겐 가격대비 아주 넘 좋은 조력자를 찾은거 같아요.4.12인용이랑 28cm웍도 들어 가서 아주 대만족 입니다.5.후기 믿고 미디어를 구매 했는데제가 사진을 추가로 안 올려도 정말 말 그대로 입니다.6.가장 맘에 드는 건 당일 오전 결제다음날 오전 설치는 제주 이주 11년만에 최고의 배송 입니다제주에서 이런 총알 설치는 처음  입니다.7.기사님의 친절한 설명과 능숙한 설치 실력설치때 같이 있은 손재주 좋은 남편이 인정 인정 이랍니다.8.배송만큼 만족하는 건 가격대비 제품이 너무 좋다는 겁니다.L사 것을 설치 했다면 브랜드만 맹신 했을거 같아요.착한 가격에 기능 좋은 식기세척기를 찾는 분들에게 도움이 되면좋겠습니다.,Not verified,,5.0
25-03-22,77445970,dw,dishwasher,MIDEA,MD_120NM_MD_12NM,MD_120NM_MD_12NM,ASIA,kr,retail,coupang,,Positive,purchase,Easy_Use,I think I found a great helper for the price.,"[ I really~~~~~like it. ] || ---------------- || I purchased a dishwasher from Company L, but after receiving a refund due to installation failure, I purchased Media. I thought it would be incredibly difficult to install, but... For reference, I'm a woman in my 40s and this is my first time using a dishwasher. I live on the outskirts of Jeju, where even branded appliance companies don't deliver quickly. 1. I was worried it would be noisy, but it's nothing special. 2. This is my second time using it, and the dishes are done by the time I wake up. The dishes are smooth and squeaky clean, and I'm completely satisfied. 3. I'm a self-employed person who uses my wrists a lot, and I've been to many orthopedic clinics. I think I found a great helper for the price. 4. It can fit a 12-person table and a 28cm wok, so I'm very satisfied. 5. I trusted the reviews and purchased Media. Even without additional photos, it was exactly as advertised. 6. The best part is that I paid for it the same morning and had it installed the next morning. This is the best delivery experience I've had in the 11 years since moving to Jeju. This is the first time I've experienced such a quick installation in Jeju. 7. The technician's friendly instructions and skillful installation skills were commendable. My handy husband, who was with me during the installation, also gave it his all. 8. As satisfying as the delivery was, I'm also impressed by the product's excellent value for the price. If I had installed a dishwasher from Company L, I think I would have blindly trusted the brand. I hope this helps those looking for a functional dishwasher at a reasonable price.",[ 진짜~~~~~좋아요. ] || ---------------- || L사 식세기를 구매를 했지만 설치불가로환불을 받은 후미디어를 구매 했어요.진짜 설치하기 어렵다 생각 했는데 ㅜㅜ참고로 저는 식세기를 처음 쓰는 40대여성제주 외곽지에 거주 해서 브랜드 가전회사도 배송 빨리 안 되는  곳에서 살고 있음1.소음이 클까 걱정 했는데 이 정도쯤은...2.오늘 두번째 사용인데 아침 눈뜨고 나니 설겆이가 완료되어그릇을 만져 보니 뽀드득 완전 대 만족 입니다. 3.손목을 많이 사용하는 자영업자로 정형외과를 전전하는저에겐 가격대비 아주 넘 좋은 조력자를 찾은거 같아요.4.12인용이랑 28cm웍도 들어 가서 아주 대만족 입니다.5.후기 믿고 미디어를 구매 했는데제가 사진을 추가로 안 올려도 정말 말 그대로 입니다.6.가장 맘에 드는 건 당일 오전 결제다음날 오전 설치는 제주 이주 11년만에 최고의 배송 입니다제주에서 이런 총알 설치는 처음  입니다.7.기사님의 친절한 설명과 능숙한 설치 실력설치때 같이 있은 손재주 좋은 남편이 인정 인정 이랍니다.8.배송만큼 만족하는 건 가격대비 제품이 너무 좋다는 겁니다.L사 것을 설치 했다면 브랜드만 맹신 했을거 같아요.착한 가격에 기능 좋은 식기세척기를 찾는 분들에게 도움이 되면좋겠습니다.,Not verified,,5.0
25-03-22,77445970,dw,dishwasher,MIDEA,MD_120NM_MD_12NM,MD_120NM_MD_12NM,ASIA,kr,retail,coupang,,Positive,purchase,Price,I think I found a great helper for the price.,"[ I really~~~~~like it. ] || ---------------- || I purchased a dishwasher from Company L, but after receiving a refund due to installation failure, I purchased Media. I thought it would be incredibly difficult to install, but... For reference, I'm a woman in my 40s and this is my first time using a dishwasher. I live on the outskirts of Jeju, where even branded appliance companies don't deliver quickly. 1. I was worried it would be noisy, but it's nothing special. 2. This is my second time using it, and the dishes are done by the time I wake up. The dishes are smooth and squeaky clean, and I'm completely satisfied. 3. I'm a self-employed person who uses my wrists a lot, and I've been to many orthopedic clinics. I think I found a great helper for the price. 4. It can fit a 12-person table and a 28cm wok, so I'm very satisfied. 5. I trusted the reviews and purchased Media. Even without additional photos, it was exactly as advertised. 6. The best part is that I paid for it the same morning and had it installed the next morning. This is the best delivery experience I've had in the 11 years since moving to Jeju. This is the first time I've experienced such a quick installation in Jeju. 7. The technician's friendly instructions and skillful installation skills were commendable. My handy husband, who was with me during the installation, also gave it his all. 8. As satisfying as the delivery was, I'm also impressed by the product's excellent value for the price. If I had installed a dishwasher from Company L, I think I would have blindly trusted the brand. I hope this helps those looking for a functional dishwasher at a reasonable price.",[ 진짜~~~~~좋아요. ] || ---------------- || L사 식세기를 구매를 했지만 설치불가로환불을 받은 후미디어를 구매 했어요.진짜 설치하기 어렵다 생각 했는데 ㅜㅜ참고로 저는 식세기를 처음 쓰는 40대여성제주 외곽지에 거주 해서 브랜드 가전회사도 배송 빨리 안 되는  곳에서 살고 있음1.소음이 클까 걱정 했는데 이 정도쯤은...2.오늘 두번째 사용인데 아침 눈뜨고 나니 설겆이가 완료되어그릇을 만져 보니 뽀드득 완전 대 만족 입니다. 3.손목을 많이 사용하는 자영업자로 정형외과를 전전하는저에겐 가격대비 아주 넘 좋은 조력자를 찾은거 같아요.4.12인용이랑 28cm웍도 들어 가서 아주 대만족 입니다.5.후기 믿고 미디어를 구매 했는데제가 사진을 추가로 안 올려도 정말 말 그대로 입니다.6.가장 맘에 드는 건 당일 오전 결제다음날 오전 설치는 제주 이주 11년만에 최고의 배송 입니다제주에서 이런 총알 설치는 처음  입니다.7.기사님의 친절한 설명과 능숙한 설치 실력설치때 같이 있은 손재주 좋은 남편이 인정 인정 이랍니다.8.배송만큼 만족하는 건 가격대비 제품이 너무 좋다는 겁니다.L사 것을 설치 했다면 브랜드만 맹신 했을거 같아요.착한 가격에 기능 좋은 식기세척기를 찾는 분들에게 도움이 되면좋겠습니다.,Not verified,,5.0
25-03-22,77445970,dw,dishwasher,MIDEA,MD_120NM_MD_12NM,MD_120NM_MD_12NM,ASIA,kr,retail,coupang,,Neutral,,,4.,"[ I really~~~~~like it. ] || ---------------- || I purchased a dishwasher from Company L, but after receiving a refund due to installation failure, I purchased Media. I thought it would be incredibly difficult to install, but... For reference, I'm a woman in my 40s and this is my first time using a dishwasher. I live on the outskirts of Jeju, where even branded appliance companies don't deliver quickly. 1. I was worried it would be noisy, but it's nothing special. 2. This is my second time using it, and the dishes are done by the time I wake up. The dishes are smooth and squeaky clean, and I'm completely satisfied. 3. I'm a self-employed person who uses my wrists a lot, and I've been to many orthopedic clinics. I think I found a great helper for the price. 4. It can fit a 12-person table and a 28cm wok, so I'm very satisfied. 5. I trusted the reviews and purchased Media. Even without additional photos, it was exactly as advertised. 6. The best part is that I paid for it the same morning and had it installed the next morning. This is the best delivery experience I've had in the 11 years since moving to Jeju. This is the first time I've experienced such a quick installation in Jeju. 7. The technician's friendly instructions and skillful installation skills were commendable. My handy husband, who was with me during the installation, also gave it his all. 8. As satisfying as the delivery was, I'm also impressed by the product's excellent value for the price. If I had installed a dishwasher from Company L, I think I would have blindly trusted the brand. I hope this helps those looking for a functional dishwasher at a reasonable price.",[ 진짜~~~~~좋아요. ] || ---------------- || L사 식세기를 구매를 했지만 설치불가로환불을 받은 후미디어를 구매 했어요.진짜 설치하기 어렵다 생각 했는데 ㅜㅜ참고로 저는 식세기를 처음 쓰는 40대여성제주 외곽지에 거주 해서 브랜드 가전회사도 배송 빨리 안 되는  곳에서 살고 있음1.소음이 클까 걱정 했는데 이 정도쯤은...2.오늘 두번째 사용인데 아침 눈뜨고 나니 설겆이가 완료되어그릇을 만져 보니 뽀드득 완전 대 만족 입니다. 3.손목을 많이 사용하는 자영업자로 정형외과를 전전하는저에겐 가격대비 아주 넘 좋은 조력자를 찾은거 같아요.4.12인용이랑 28cm웍도 들어 가서 아주 대만족 입니다.5.후기 믿고 미디어를 구매 했는데제가 사진을 추가로 안 올려도 정말 말 그대로 입니다.6.가장 맘에 드는 건 당일 오전 결제다음날 오전 설치는 제주 이주 11년만에 최고의 배송 입니다제주에서 이런 총알 설치는 처음  입니다.7.기사님의 친절한 설명과 능숙한 설치 실력설치때 같이 있은 손재주 좋은 남편이 인정 인정 이랍니다.8.배송만큼 만족하는 건 가격대비 제품이 너무 좋다는 겁니다.L사 것을 설치 했다면 브랜드만 맹신 했을거 같아요.착한 가격에 기능 좋은 식기세척기를 찾는 분들에게 도움이 되면좋겠습니다.,Not verified,,5.0
25-03-22,77445970,dw,dishwasher,MIDEA,MD_120NM_MD_12NM,MD_120NM_MD_12NM,ASIA,kr,retail,coupang,,Positive,use,Design,"It can fit a 12-person table and a 28cm wok, so I'm very satisfied.","[ I really~~~~~like it. ] || ---------------- || I purchased a dishwasher from Company L, but after receiving a refund due to installation failure, I purchased Media. I thought it would be incredibly difficult to install, but... For reference, I'm a woman in my 40s and this is my first time using a dishwasher. I live on the outskirts of Jeju, where even branded appliance companies don't deliver quickly. 1. I was worried it would be noisy, but it's nothing special. 2. This is my second time using it, and the dishes are done by the time I wake up. The dishes are smooth and squeaky clean, and I'm completely satisfied. 3. I'm a self-employed person who uses my wrists a lot, and I've been to many orthopedic clinics. I think I found a great helper for the price. 4. It can fit a 12-person table and a 28cm wok, so I'm very satisfied. 5. I trusted the reviews and purchased Media. Even without additional photos, it was exactly as advertised. 6. The best part is that I paid for it the same morning and had it installed the next morning. This is the best delivery experience I've had in the 11 years since moving to Jeju. This is the first time I've experienced such a quick installation in Jeju. 7. The technician's friendly instructions and skillful installation skills were commendable. My handy husband, who was with me during the installation, also gave it his all. 8. As satisfying as the delivery was, I'm also impressed by the product's excellent value for the price. If I had installed a dishwasher from Company L, I think I would have blindly trusted the brand. I hope this helps those looking for a functional dishwasher at a reasonable price.",[ 진짜~~~~~좋아요. ] || ---------------- || L사 식세기를 구매를 했지만 설치불가로환불을 받은 후미디어를 구매 했어요.진짜 설치하기 어렵다 생각 했는데 ㅜㅜ참고로 저는 식세기를 처음 쓰는 40대여성제주 외곽지에 거주 해서 브랜드 가전회사도 배송 빨리 안 되는  곳에서 살고 있음1.소음이 클까 걱정 했는데 이 정도쯤은...2.오늘 두번째 사용인데 아침 눈뜨고 나니 설겆이가 완료되어그릇을 만져 보니 뽀드득 완전 대 만족 입니다. 3.손목을 많이 사용하는 자영업자로 정형외과를 전전하는저에겐 가격대비 아주 넘 좋은 조력자를 찾은거 같아요.4.12인용이랑 28cm웍도 들어 가서 아주 대만족 입니다.5.후기 믿고 미디어를 구매 했는데제가 사진을 추가로 안 올려도 정말 말 그대로 입니다.6.가장 맘에 드는 건 당일 오전 결제다음날 오전 설치는 제주 이주 11년만에 최고의 배송 입니다제주에서 이런 총알 설치는 처음  입니다.7.기사님의 친절한 설명과 능숙한 설치 실력설치때 같이 있은 손재주 좋은 남편이 인정 인정 이랍니다.8.배송만큼 만족하는 건 가격대비 제품이 너무 좋다는 겁니다.L사 것을 설치 했다면 브랜드만 맹신 했을거 같아요.착한 가격에 기능 좋은 식기세척기를 찾는 분들에게 도움이 되면좋겠습니다.,Not verified,,5.0
25-03-22,77445970,dw,dishwasher,MIDEA,MD_120NM_MD_12NM,MD_120NM_MD_12NM,ASIA,kr,retail,coupang,,Neutral,,,5.,"[ I really~~~~~like it. ] || ---------------- || I purchased a dishwasher from Company L, but after receiving a refund due to installation failure, I purchased Media. I thought it would be incredibly difficult to install, but... For reference, I'm a woman in my 40s and this is my first time using a dishwasher. I live on the outskirts of Jeju, where even branded appliance companies don't deliver quickly. 1. I was worried it would be noisy, but it's nothing special. 2. This is my second time using it, and the dishes are done by the time I wake up. The dishes are smooth and squeaky clean, and I'm completely satisfied. 3. I'm a self-employed person who uses my wrists a lot, and I've been to many orthopedic clinics. I think I found a great helper for the price. 4. It can fit a 12-person table and a 28cm wok, so I'm very satisfied. 5. I trusted the reviews and purchased Media. Even without additional photos, it was exactly as advertised. 6. The best part is that I paid for it the same morning and had it installed the next morning. This is the best delivery experience I've had in the 11 years since moving to Jeju. This is the first time I've experienced such a quick installation in Jeju. 7. The technician's friendly instructions and skillful installation skills were commendable. My handy husband, who was with me during the installation, also gave it his all. 8. As satisfying as the delivery was, I'm also impressed by the product's excellent value for the price. If I had installed a dishwasher from Company L, I think I would have blindly trusted the brand. I hope this helps those looking for a functional dishwasher at a reasonable price.",[ 진짜~~~~~좋아요. ] || ---------------- || L사 식세기를 구매를 했지만 설치불가로환불을 받은 후미디어를 구매 했어요.진짜 설치하기 어렵다 생각 했는데 ㅜㅜ참고로 저는 식세기를 처음 쓰는 40대여성제주 외곽지에 거주 해서 브랜드 가전회사도 배송 빨리 안 되는  곳에서 살고 있음1.소음이 클까 걱정 했는데 이 정도쯤은...2.오늘 두번째 사용인데 아침 눈뜨고 나니 설겆이가 완료되어그릇을 만져 보니 뽀드득 완전 대 만족 입니다. 3.손목을 많이 사용하는 자영업자로 정형외과를 전전하는저에겐 가격대비 아주 넘 좋은 조력자를 찾은거 같아요.4.12인용이랑 28cm웍도 들어 가서 아주 대만족 입니다.5.후기 믿고 미디어를 구매 했는데제가 사진을 추가로 안 올려도 정말 말 그대로 입니다.6.가장 맘에 드는 건 당일 오전 결제다음날 오전 설치는 제주 이주 11년만에 최고의 배송 입니다제주에서 이런 총알 설치는 처음  입니다.7.기사님의 친절한 설명과 능숙한 설치 실력설치때 같이 있은 손재주 좋은 남편이 인정 인정 이랍니다.8.배송만큼 만족하는 건 가격대비 제품이 너무 좋다는 겁니다.L사 것을 설치 했다면 브랜드만 맹신 했을거 같아요.착한 가격에 기능 좋은 식기세척기를 찾는 분들에게 도움이 되면좋겠습니다.,Not verified,,5.0
25-03-22,77445970,dw,dishwasher,MIDEA,MD_120NM_MD_12NM,MD_120NM_MD_12NM,ASIA,kr,retail,coupang,,Neutral,,,I trusted the reviews and purchased Media.,"[ I really~~~~~like it. ] || ---------------- || I purchased a dishwasher from Company L, but after receiving a refund due to installation failure, I purchased Media. I thought it would be incredibly difficult to install, but... For reference, I'm a woman in my 40s and this is my first time using a dishwasher. I live on the outskirts of Jeju, where even branded appliance companies don't deliver quickly. 1. I was worried it would be noisy, but it's nothing special. 2. This is my second time using it, and the dishes are done by the time I wake up. The dishes are smooth and squeaky clean, and I'm completely satisfied. 3. I'm a self-employed person who uses my wrists a lot, and I've been to many orthopedic clinics. I think I found a great helper for the price. 4. It can fit a 12-person table and a 28cm wok, so I'm very satisfied. 5. I trusted the reviews and purchased Media. Even without additional photos, it was exactly as advertised. 6. The best part is that I paid for it the same morning and had it installed the next morning. This is the best delivery experience I've had in the 11 years since moving to Jeju. This is the first time I've experienced such a quick installation in Jeju. 7. The technician's friendly instructions and skillful installation skills were commendable. My handy husband, who was with me during the installation, also gave it his all. 8. As satisfying as the delivery was, I'm also impressed by the product's excellent value for the price. If I had installed a dishwasher from Company L, I think I would have blindly trusted the brand. I hope this helps those looking for a functional dishwasher at a reasonable price.",[ 진짜~~~~~좋아요. ] || ---------------- || L사 식세기를 구매를 했지만 설치불가로환불을 받은 후미디어를 구매 했어요.진짜 설치하기 어렵다 생각 했는데 ㅜㅜ참고로 저는 식세기를 처음 쓰는 40대여성제주 외곽지에 거주 해서 브랜드 가전회사도 배송 빨리 안 되는  곳에서 살고 있음1.소음이 클까 걱정 했는데 이 정도쯤은...2.오늘 두번째 사용인데 아침 눈뜨고 나니 설겆이가 완료되어그릇을 만져 보니 뽀드득 완전 대 만족 입니다. 3.손목을 많이 사용하는 자영업자로 정형외과를 전전하는저에겐 가격대비 아주 넘 좋은 조력자를 찾은거 같아요.4.12인용이랑 28cm웍도 들어 가서 아주 대만족 입니다.5.후기 믿고 미디어를 구매 했는데제가 사진을 추가로 안 올려도 정말 말 그대로 입니다.6.가장 맘에 드는 건 당일 오전 결제다음날 오전 설치는 제주 이주 11년만에 최고의 배송 입니다제주에서 이런 총알 설치는 처음  입니다.7.기사님의 친절한 설명과 능숙한 설치 실력설치때 같이 있은 손재주 좋은 남편이 인정 인정 이랍니다.8.배송만큼 만족하는 건 가격대비 제품이 너무 좋다는 겁니다.L사 것을 설치 했다면 브랜드만 맹신 했을거 같아요.착한 가격에 기능 좋은 식기세척기를 찾는 분들에게 도움이 되면좋겠습니다.,Not verified,,5.0
25-03-22,77445970,dw,dishwasher,MIDEA,MD_120NM_MD_12NM,MD_120NM_MD_12NM,ASIA,kr,retail,coupang,,Positive,,,"Even without additional photos, it was exactly as advertised.","[ I really~~~~~like it. ] || ---------------- || I purchased a dishwasher from Company L, but after receiving a refund due to installation failure, I purchased Media. I thought it would be incredibly difficult to install, but... For reference, I'm a woman in my 40s and this is my first time using a dishwasher. I live on the outskirts of Jeju, where even branded appliance companies don't deliver quickly. 1. I was worried it would be noisy, but it's nothing special. 2. This is my second time using it, and the dishes are done by the time I wake up. The dishes are smooth and squeaky clean, and I'm completely satisfied. 3. I'm a self-employed person who uses my wrists a lot, and I've been to many orthopedic clinics. I think I found a great helper for the price. 4. It can fit a 12-person table and a 28cm wok, so I'm very satisfied. 5. I trusted the reviews and purchased Media. Even without additional photos, it was exactly as advertised. 6. The best part is that I paid for it the same morning and had it installed the next morning. This is the best delivery experience I've had in the 11 years since moving to Jeju. This is the first time I've experienced such a quick installation in Jeju. 7. The technician's friendly instructions and skillful installation skills were commendable. My handy husband, who was with me during the installation, also gave it his all. 8. As satisfying as the delivery was, I'm also impressed by the product's excellent value for the price. If I had installed a dishwasher from Company L, I think I would have blindly trusted the brand. I hope this helps those looking for a functional dishwasher at a reasonable price.",[ 진짜~~~~~좋아요. ] || ---------------- || L사 식세기를 구매를 했지만 설치불가로환불을 받은 후미디어를 구매 했어요.진짜 설치하기 어렵다 생각 했는데 ㅜㅜ참고로 저는 식세기를 처음 쓰는 40대여성제주 외곽지에 거주 해서 브랜드 가전회사도 배송 빨리 안 되는  곳에서 살고 있음1.소음이 클까 걱정 했는데 이 정도쯤은...2.오늘 두번째 사용인데 아침 눈뜨고 나니 설겆이가 완료되어그릇을 만져 보니 뽀드득 완전 대 만족 입니다. 3.손목을 많이 사용하는 자영업자로 정형외과를 전전하는저에겐 가격대비 아주 넘 좋은 조력자를 찾은거 같아요.4.12인용이랑 28cm웍도 들어 가서 아주 대만족 입니다.5.후기 믿고 미디어를 구매 했는데제가 사진을 추가로 안 올려도 정말 말 그대로 입니다.6.가장 맘에 드는 건 당일 오전 결제다음날 오전 설치는 제주 이주 11년만에 최고의 배송 입니다제주에서 이런 총알 설치는 처음  입니다.7.기사님의 친절한 설명과 능숙한 설치 실력설치때 같이 있은 손재주 좋은 남편이 인정 인정 이랍니다.8.배송만큼 만족하는 건 가격대비 제품이 너무 좋다는 겁니다.L사 것을 설치 했다면 브랜드만 맹신 했을거 같아요.착한 가격에 기능 좋은 식기세척기를 찾는 분들에게 도움이 되면좋겠습니다.,Not verified,,5.0
25-03-22,77445970,dw,dishwasher,MIDEA,MD_120NM_MD_12NM,MD_120NM_MD_12NM,ASIA,kr,retail,coupang,,Neutral,,,6.,"[ I really~~~~~like it. ] || ---------------- || I purchased a dishwasher from Company L, but after receiving a refund due to installation failure, I purchased Media. I thought it would be incredibly difficult to install, but... For reference, I'm a woman in my 40s and this is my first time using a dishwasher. I live on the outskirts of Jeju, where even branded appliance companies don't deliver quickly. 1. I was worried it would be noisy, but it's nothing special. 2. This is my second time using it, and the dishes are done by the time I wake up. The dishes are smooth and squeaky clean, and I'm completely satisfied. 3. I'm a self-employed person who uses my wrists a lot, and I've been to many orthopedic clinics. I think I found a great helper for the price. 4. It can fit a 12-person table and a 28cm wok, so I'm very satisfied. 5. I trusted the reviews and purchased Media. Even without additional photos, it was exactly as advertised. 6. The best part is that I paid for it the same morning and had it installed the next morning. This is the best delivery experience I've had in the 11 years since moving to Jeju. This is the first time I've experienced such a quick installation in Jeju. 7. The technician's friendly instructions and skillful installation skills were commendable. My handy husband, who was with me during the installation, also gave it his all. 8. As satisfying as the delivery was, I'm also impressed by the product's excellent value for the price. If I had installed a dishwasher from Company L, I think I would have blindly trusted the brand. I hope this helps those looking for a functional dishwasher at a reasonable price.",[ 진짜~~~~~좋아요. ] || ---------------- || L사 식세기를 구매를 했지만 설치불가로환불을 받은 후미디어를 구매 했어요.진짜 설치하기 어렵다 생각 했는데 ㅜㅜ참고로 저는 식세기를 처음 쓰는 40대여성제주 외곽지에 거주 해서 브랜드 가전회사도 배송 빨리 안 되는  곳에서 살고 있음1.소음이 클까 걱정 했는데 이 정도쯤은...2.오늘 두번째 사용인데 아침 눈뜨고 나니 설겆이가 완료되어그릇을 만져 보니 뽀드득 완전 대 만족 입니다. 3.손목을 많이 사용하는 자영업자로 정형외과를 전전하는저에겐 가격대비 아주 넘 좋은 조력자를 찾은거 같아요.4.12인용이랑 28cm웍도 들어 가서 아주 대만족 입니다.5.후기 믿고 미디어를 구매 했는데제가 사진을 추가로 안 올려도 정말 말 그대로 입니다.6.가장 맘에 드는 건 당일 오전 결제다음날 오전 설치는 제주 이주 11년만에 최고의 배송 입니다제주에서 이런 총알 설치는 처음  입니다.7.기사님의 친절한 설명과 능숙한 설치 실력설치때 같이 있은 손재주 좋은 남편이 인정 인정 이랍니다.8.배송만큼 만족하는 건 가격대비 제품이 너무 좋다는 겁니다.L사 것을 설치 했다면 브랜드만 맹신 했을거 같아요.착한 가격에 기능 좋은 식기세척기를 찾는 분들에게 도움이 되면좋겠습니다.,Not verified,,5.0
25-03-22,77445970,dw,dishwasher,MIDEA,MD_120NM_MD_12NM,MD_120NM_MD_12NM,ASIA,kr,retail,coupang,,Very Positive,onboard,Delivery_Installation,The best part is that I paid for it the same morning and had it installed the next morning.,"[ I really~~~~~like it. ] || ---------------- || I purchased a dishwasher from Company L, but after receiving a refund due to installation failure, I purchased Media. I thought it would be incredibly difficult to install, but... For reference, I'm a woman in my 40s and this is my first time using a dishwasher. I live on the outskirts of Jeju, where even branded appliance companies don't deliver quickly. 1. I was worried it would be noisy, but it's nothing special. 2. This is my second time using it, and the dishes are done by the time I wake up. The dishes are smooth and squeaky clean, and I'm completely satisfied. 3. I'm a self-employed person who uses my wrists a lot, and I've been to many orthopedic clinics. I think I found a great helper for the price. 4. It can fit a 12-person table and a 28cm wok, so I'm very satisfied. 5. I trusted the reviews and purchased Media. Even without additional photos, it was exactly as advertised. 6. The best part is that I paid for it the same morning and had it installed the next morning. This is the best delivery experience I've had in the 11 years since moving to Jeju. This is the first time I've experienced such a quick installation in Jeju. 7. The technician's friendly instructions and skillful installation skills were commendable. My handy husband, who was with me during the installation, also gave it his all. 8. As satisfying as the delivery was, I'm also impressed by the product's excellent value for the price. If I had installed a dishwasher from Company L, I think I would have blindly trusted the brand. I hope this helps those looking for a functional dishwasher at a reasonable price.",[ 진짜~~~~~좋아요. ] || ---------------- || L사 식세기를 구매를 했지만 설치불가로환불을 받은 후미디어를 구매 했어요.진짜 설치하기 어렵다 생각 했는데 ㅜㅜ참고로 저는 식세기를 처음 쓰는 40대여성제주 외곽지에 거주 해서 브랜드 가전회사도 배송 빨리 안 되는  곳에서 살고 있음1.소음이 클까 걱정 했는데 이 정도쯤은...2.오늘 두번째 사용인데 아침 눈뜨고 나니 설겆이가 완료되어그릇을 만져 보니 뽀드득 완전 대 만족 입니다. 3.손목을 많이 사용하는 자영업자로 정형외과를 전전하는저에겐 가격대비 아주 넘 좋은 조력자를 찾은거 같아요.4.12인용이랑 28cm웍도 들어 가서 아주 대만족 입니다.5.후기 믿고 미디어를 구매 했는데제가 사진을 추가로 안 올려도 정말 말 그대로 입니다.6.가장 맘에 드는 건 당일 오전 결제다음날 오전 설치는 제주 이주 11년만에 최고의 배송 입니다제주에서 이런 총알 설치는 처음  입니다.7.기사님의 친절한 설명과 능숙한 설치 실력설치때 같이 있은 손재주 좋은 남편이 인정 인정 이랍니다.8.배송만큼 만족하는 건 가격대비 제품이 너무 좋다는 겁니다.L사 것을 설치 했다면 브랜드만 맹신 했을거 같아요.착한 가격에 기능 좋은 식기세척기를 찾는 분들에게 도움이 되면좋겠습니다.,Not verified,,5.0
