Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
24-03-15,60180599,dw,top_control,GE,GDP670SGVBB_GDP670SGVWW_GDP670SMVES_GDP670SYVFS,GDP670SGVBB_GDP670SGVWW_GDP670SMVES_GDP670SYVFS,,us,retail,geappliances,,Positive,use,,I love the delay function to start option.,[ Love the time delay and 3rd rack! ] || ---------------- || Have only owned the dishwasher for a week and it seems to be working out well. I love the delay function to start option. Perfect to set to go off when power cost isn't peak times. Seems to clean well. The top 3rd rack could be a little nicer and roll out smoother however still love the function and that is doesn't have fixed slots. Let's you place all different items up there to fit nice like cup tops.,[ Love the time delay and 3rd rack! ] || ---------------- || Have only owned the dishwasher for a week and it seems to be working out well. I love the delay function to start option. Perfect to set to go off when power cost isn't peak times. Seems to clean well. The top 3rd rack could be a little nicer and roll out smoother however still love the function and that is doesn't have fixed slots. Let's you place all different items up there to fit nice like cup tops.,,,5.0
24-03-10,88819768,dw,top_control,LG,quadwash,LDPS6762D_LDPS6762S,,us,retail,lowes,,Neutral,use,Easy_Use,"When you select your washing preferences, the amount of time it will take to do that shows up in LED lights in the front.","[ So far so good!  ] || ---------------- || We've only had this a short time but we really like the height of the racks and we like the 1st of 3 racks that is on top. The salesman said that many people don't like the extra rack on top as they don't have enough room in the rack below it, but our glasses fit just fine with room to spare. I like that the door handle is recessed into the door. When you select your washing preferences, the amount of time it will take to do that shows up in LED lights in the front. And after the cycles are done, it does light up END, which I thought was nice as then if you forget if you started the washer, you know you did! It is very quiet. Cleans dishes well.","[ So far so good!! ] || ---------------- || We've only had this a short time but we really like the height of the racks and we like the 1st of 3  racks that is on top. The salesman said that many people don't like the extra rack on top as they don't have enough room in the rack below it, but our glasses fit just fine with room to spare. I like that the door handle is recessed into the door..  When you select your washing preferences, the amount of time it will take to do that shows up in LED lights in the front. And after the cycles are  done, it does light up END, which I thought was nice as then if you forget if you started the washer, you know you did!  It is very quiet. Cleans dishes well.",Not verified,,5.0
24-03-10,88819768,dw,top_control,LG,quadwash,LDPS6762D_LDPS6762S,,us,retail,lowes,,Positive,use,,"And after the cycles are done, it does light up END, which I thought was nice as then if you forget if you started the washer, you know you did!","[ So far so good!  ] || ---------------- || We've only had this a short time but we really like the height of the racks and we like the 1st of 3 racks that is on top. The salesman said that many people don't like the extra rack on top as they don't have enough room in the rack below it, but our glasses fit just fine with room to spare. I like that the door handle is recessed into the door. When you select your washing preferences, the amount of time it will take to do that shows up in LED lights in the front. And after the cycles are done, it does light up END, which I thought was nice as then if you forget if you started the washer, you know you did! It is very quiet. Cleans dishes well.","[ So far so good!! ] || ---------------- || We've only had this a short time but we really like the height of the racks and we like the 1st of 3  racks that is on top. The salesman said that many people don't like the extra rack on top as they don't have enough room in the rack below it, but our glasses fit just fine with room to spare. I like that the door handle is recessed into the door..  When you select your washing preferences, the amount of time it will take to do that shows up in LED lights in the front. And after the cycles are  done, it does light up END, which I thought was nice as then if you forget if you started the washer, you know you did!  It is very quiet. Cleans dishes well.",Not verified,,5.0
24-03-10,88819768,dw,top_control,LG,quadwash,LDPS6762D_LDPS6762S,,us,retail,lowes,,Positive,use,Noise_Vibration,It is very quiet.,"[ So far so good!  ] || ---------------- || We've only had this a short time but we really like the height of the racks and we like the 1st of 3 racks that is on top. The salesman said that many people don't like the extra rack on top as they don't have enough room in the rack below it, but our glasses fit just fine with room to spare. I like that the door handle is recessed into the door. When you select your washing preferences, the amount of time it will take to do that shows up in LED lights in the front. And after the cycles are done, it does light up END, which I thought was nice as then if you forget if you started the washer, you know you did! It is very quiet. Cleans dishes well.","[ So far so good!! ] || ---------------- || We've only had this a short time but we really like the height of the racks and we like the 1st of 3  racks that is on top. The salesman said that many people don't like the extra rack on top as they don't have enough room in the rack below it, but our glasses fit just fine with room to spare. I like that the door handle is recessed into the door..  When you select your washing preferences, the amount of time it will take to do that shows up in LED lights in the front. And after the cycles are  done, it does light up END, which I thought was nice as then if you forget if you started the washer, you know you did!  It is very quiet. Cleans dishes well.",Not verified,,5.0
24-03-10,88819768,dw,top_control,LG,quadwash,LDPS6762D_LDPS6762S,,us,retail,lowes,,Positive,use,Performance_Washing,Cleans dishes well.,"[ So far so good!  ] || ---------------- || We've only had this a short time but we really like the height of the racks and we like the 1st of 3 racks that is on top. The salesman said that many people don't like the extra rack on top as they don't have enough room in the rack below it, but our glasses fit just fine with room to spare. I like that the door handle is recessed into the door. When you select your washing preferences, the amount of time it will take to do that shows up in LED lights in the front. And after the cycles are done, it does light up END, which I thought was nice as then if you forget if you started the washer, you know you did! It is very quiet. Cleans dishes well.","[ So far so good!! ] || ---------------- || We've only had this a short time but we really like the height of the racks and we like the 1st of 3  racks that is on top. The salesman said that many people don't like the extra rack on top as they don't have enough room in the rack below it, but our glasses fit just fine with room to spare. I like that the door handle is recessed into the door..  When you select your washing preferences, the amount of time it will take to do that shows up in LED lights in the front. And after the cycles are  done, it does light up END, which I thought was nice as then if you forget if you started the washer, you know you did!  It is very quiet. Cleans dishes well.",Not verified,,5.0
24-03-10,60216656,dw,front_control,BOSCH,4_series,SMS4HVW31E,EU,es,retail,elcorteingles,,Neutral,,,(This review was received as part of a promotion.),[ Versatility ] || ---------------- || (This review was received as part of a promotion.) I think it is a great device for my first apartment,[ Versatilidad ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Me parece un aparato genial para mi primer apartamento,,,4.0
24-03-10,60216656,dw,front_control,BOSCH,4_series,SMS4HVW31E,EU,es,retail,elcorteingles,,Positive,use,Easy_Use,I think it is a great device for my first apartment,[ Versatility ] || ---------------- || (This review was received as part of a promotion.) I think it is a great device for my first apartment,[ Versatilidad ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Me parece un aparato genial para mi primer apartamento,,,4.0
24-03-10,60223132,dw,top_control,KITCHENAID,KDTM404KPS,KDTM404KPS,,us,retail,homedepot,,Very Positive,"onboard,use",Delivery_Installation,"Easy to install, easy to use, the esthetics are perfect, and the dishwasher works amazingly!","[ Beauty ] || ---------------- || Easy to install, easy to use, the esthetics are perfect, and the dishwasher works amazingly! I'm glad to have another Kitchenaid appliance in my home.","[ Beauty ] || ---------------- || [This review was collected as part of a promotion.] Easy to install, easy to use, the esthetics are perfect, and the dishwasher works amazingly! I'm glad to have another Kitchenaid appliance in my home.",,,5.0
24-03-10,60223132,dw,top_control,KITCHENAID,KDTM404KPS,KDTM404KPS,,us,retail,homedepot,,Very Positive,"onboard,use",Easy_Use,"Easy to install, easy to use, the esthetics are perfect, and the dishwasher works amazingly!","[ Beauty ] || ---------------- || Easy to install, easy to use, the esthetics are perfect, and the dishwasher works amazingly! I'm glad to have another Kitchenaid appliance in my home.","[ Beauty ] || ---------------- || [This review was collected as part of a promotion.] Easy to install, easy to use, the esthetics are perfect, and the dishwasher works amazingly! I'm glad to have another Kitchenaid appliance in my home.",,,5.0
24-03-10,60223132,dw,top_control,KITCHENAID,KDTM404KPS,KDTM404KPS,,us,retail,homedepot,,Positive,use,,I'm glad to have another Kitchenaid appliance in my home.,"[ Beauty ] || ---------------- || Easy to install, easy to use, the esthetics are perfect, and the dishwasher works amazingly! I'm glad to have another Kitchenaid appliance in my home.","[ Beauty ] || ---------------- || [This review was collected as part of a promotion.] Easy to install, easy to use, the esthetics are perfect, and the dishwasher works amazingly! I'm glad to have another Kitchenaid appliance in my home.",,,5.0
24-03-10,60223340,dw,top_control,BOSCH,benchmark,SHX89PW75N,,us,retail,lowes,,Negative,use,Noise_Vibration,There is no quieter dishwasher available.,[ The best dishwasher in it's class ] || ---------------- || There is no quieter dishwasher available. The quality of finished clean is unmatched. Worth every penny.,[ The best dishwasher in it's class ] || ---------------- || [This review was collected as part of a promotion.] There is no quieter dishwasher available.  The quality of finished clean is unmatched.  Worth every penny.,,,5.0
24-03-10,60223340,dw,top_control,BOSCH,benchmark,SHX89PW75N,,us,retail,lowes,,Positive,use,Performance_Washing,The quality of finished clean is unmatched.,[ The best dishwasher in it's class ] || ---------------- || There is no quieter dishwasher available. The quality of finished clean is unmatched. Worth every penny.,[ The best dishwasher in it's class ] || ---------------- || [This review was collected as part of a promotion.] There is no quieter dishwasher available.  The quality of finished clean is unmatched.  Worth every penny.,,,5.0
24-03-10,60223340,dw,top_control,BOSCH,benchmark,SHX89PW75N,,us,retail,lowes,,Positive,purchase,,Worth every penny.,[ The best dishwasher in it's class ] || ---------------- || There is no quieter dishwasher available. The quality of finished clean is unmatched. Worth every penny.,[ The best dishwasher in it's class ] || ---------------- || [This review was collected as part of a promotion.] There is no quieter dishwasher available.  The quality of finished clean is unmatched.  Worth every penny.,,,5.0
24-03-10,60225219,dw,top_control,KITCHENAID,KDTE104KPS,KDTE104KPS,,us,retail,lowes,,Negative,use,,This dishwasher is not what we thought or said we wanted to order.,"[ Racks way too low! Didn't dry everything. ] || ---------------- || This dishwasher is not what we thought or said we wanted to order. When it was finally installed and the person said it was a Kitchenaid, not the LG she wanted, I had him install it anyway as I figured it would be better than LG and I had been without a dishwasher for a long time due to kitchen renovations, etc. The racks are very low which was bad for our backs and I shouldn't have to practically go as far as touching my toes to put my dishes in or out of the bottom rack. The top rack did come up some after pushing some buttons but not enough. Did clean well but the silverware never dried on the dry selection. I didn't like the door handle sticking out. Lowes replaced it with the LG we originally wanted and we love that.","[ Racks way too low!  Didn't dry everything. ] || ---------------- || This dishwasher is not what we thought or said we wanted to order. When it was finally installed and the person said it was a Kitchenaid, not the LG she wanted, I had him install it anyway as I figured it would be better than LG and I had been without a dishwasher for a long time due to kitchen renovations, etc. The racks are very low which was bad for our backs and I shouldn't have to practically go as far as touching my toes to put my dishes in or out of the bottom rack. The top rack did come up some after pushing some buttons but not enough. Did clean well but the silverware never dried on the dry selection.  I didn't like the door handle sticking out. Lowes replaced it with the LG we originally wanted and we love that.",,,2.0
24-03-10,60225219,dw,top_control,KITCHENAID,KDTE104KPS,KDTE104KPS,,us,retail,lowes,,Neutral,onboard,Delivery_Installation,"When it was finally installed and the person said it was a Kitchenaid, not the LG she wanted, I had him install it anyway as I figured it would be better than LG and I had been without a dishwasher for a long time due to kitchen renovations, etc.","[ Racks way too low! Didn't dry everything. ] || ---------------- || This dishwasher is not what we thought or said we wanted to order. When it was finally installed and the person said it was a Kitchenaid, not the LG she wanted, I had him install it anyway as I figured it would be better than LG and I had been without a dishwasher for a long time due to kitchen renovations, etc. The racks are very low which was bad for our backs and I shouldn't have to practically go as far as touching my toes to put my dishes in or out of the bottom rack. The top rack did come up some after pushing some buttons but not enough. Did clean well but the silverware never dried on the dry selection. I didn't like the door handle sticking out. Lowes replaced it with the LG we originally wanted and we love that.","[ Racks way too low!  Didn't dry everything. ] || ---------------- || This dishwasher is not what we thought or said we wanted to order. When it was finally installed and the person said it was a Kitchenaid, not the LG she wanted, I had him install it anyway as I figured it would be better than LG and I had been without a dishwasher for a long time due to kitchen renovations, etc. The racks are very low which was bad for our backs and I shouldn't have to practically go as far as touching my toes to put my dishes in or out of the bottom rack. The top rack did come up some after pushing some buttons but not enough. Did clean well but the silverware never dried on the dry selection.  I didn't like the door handle sticking out. Lowes replaced it with the LG we originally wanted and we love that.",,,2.0
24-03-10,60225219,dw,top_control,KITCHENAID,KDTE104KPS,KDTE104KPS,,us,retail,lowes,,Negative,use,Easy_Use,The racks are very low which was bad for our backs and I shouldn't have to practically go as far as touching my toes to put my dishes in or out of the bottom rack.,"[ Racks way too low! Didn't dry everything. ] || ---------------- || This dishwasher is not what we thought or said we wanted to order. When it was finally installed and the person said it was a Kitchenaid, not the LG she wanted, I had him install it anyway as I figured it would be better than LG and I had been without a dishwasher for a long time due to kitchen renovations, etc. The racks are very low which was bad for our backs and I shouldn't have to practically go as far as touching my toes to put my dishes in or out of the bottom rack. The top rack did come up some after pushing some buttons but not enough. Did clean well but the silverware never dried on the dry selection. I didn't like the door handle sticking out. Lowes replaced it with the LG we originally wanted and we love that.","[ Racks way too low!  Didn't dry everything. ] || ---------------- || This dishwasher is not what we thought or said we wanted to order. When it was finally installed and the person said it was a Kitchenaid, not the LG she wanted, I had him install it anyway as I figured it would be better than LG and I had been without a dishwasher for a long time due to kitchen renovations, etc. The racks are very low which was bad for our backs and I shouldn't have to practically go as far as touching my toes to put my dishes in or out of the bottom rack. The top rack did come up some after pushing some buttons but not enough. Did clean well but the silverware never dried on the dry selection.  I didn't like the door handle sticking out. Lowes replaced it with the LG we originally wanted and we love that.",,,2.0
24-03-10,60225219,dw,top_control,KITCHENAID,KDTE104KPS,KDTE104KPS,,us,retail,lowes,,Negative,use,Easy_Use,The top rack did come up some after pushing some buttons but not enough.,"[ Racks way too low! Didn't dry everything. ] || ---------------- || This dishwasher is not what we thought or said we wanted to order. When it was finally installed and the person said it was a Kitchenaid, not the LG she wanted, I had him install it anyway as I figured it would be better than LG and I had been without a dishwasher for a long time due to kitchen renovations, etc. The racks are very low which was bad for our backs and I shouldn't have to practically go as far as touching my toes to put my dishes in or out of the bottom rack. The top rack did come up some after pushing some buttons but not enough. Did clean well but the silverware never dried on the dry selection. I didn't like the door handle sticking out. Lowes replaced it with the LG we originally wanted and we love that.","[ Racks way too low!  Didn't dry everything. ] || ---------------- || This dishwasher is not what we thought or said we wanted to order. When it was finally installed and the person said it was a Kitchenaid, not the LG she wanted, I had him install it anyway as I figured it would be better than LG and I had been without a dishwasher for a long time due to kitchen renovations, etc. The racks are very low which was bad for our backs and I shouldn't have to practically go as far as touching my toes to put my dishes in or out of the bottom rack. The top rack did come up some after pushing some buttons but not enough. Did clean well but the silverware never dried on the dry selection.  I didn't like the door handle sticking out. Lowes replaced it with the LG we originally wanted and we love that.",,,2.0
24-03-10,60225219,dw,top_control,KITCHENAID,KDTE104KPS,KDTE104KPS,,us,retail,lowes,,Negative,use,Performance_Drying,Did clean well but the silverware never dried on the dry selection.,"[ Racks way too low! Didn't dry everything. ] || ---------------- || This dishwasher is not what we thought or said we wanted to order. When it was finally installed and the person said it was a Kitchenaid, not the LG she wanted, I had him install it anyway as I figured it would be better than LG and I had been without a dishwasher for a long time due to kitchen renovations, etc. The racks are very low which was bad for our backs and I shouldn't have to practically go as far as touching my toes to put my dishes in or out of the bottom rack. The top rack did come up some after pushing some buttons but not enough. Did clean well but the silverware never dried on the dry selection. I didn't like the door handle sticking out. Lowes replaced it with the LG we originally wanted and we love that.","[ Racks way too low!  Didn't dry everything. ] || ---------------- || This dishwasher is not what we thought or said we wanted to order. When it was finally installed and the person said it was a Kitchenaid, not the LG she wanted, I had him install it anyway as I figured it would be better than LG and I had been without a dishwasher for a long time due to kitchen renovations, etc. The racks are very low which was bad for our backs and I shouldn't have to practically go as far as touching my toes to put my dishes in or out of the bottom rack. The top rack did come up some after pushing some buttons but not enough. Did clean well but the silverware never dried on the dry selection.  I didn't like the door handle sticking out. Lowes replaced it with the LG we originally wanted and we love that.",,,2.0
24-03-10,60225219,dw,top_control,KITCHENAID,KDTE104KPS,KDTE104KPS,,us,retail,lowes,,Negative,use,Performance_Washing,Did clean well but the silverware never dried on the dry selection.,"[ Racks way too low! Didn't dry everything. ] || ---------------- || This dishwasher is not what we thought or said we wanted to order. When it was finally installed and the person said it was a Kitchenaid, not the LG she wanted, I had him install it anyway as I figured it would be better than LG and I had been without a dishwasher for a long time due to kitchen renovations, etc. The racks are very low which was bad for our backs and I shouldn't have to practically go as far as touching my toes to put my dishes in or out of the bottom rack. The top rack did come up some after pushing some buttons but not enough. Did clean well but the silverware never dried on the dry selection. I didn't like the door handle sticking out. Lowes replaced it with the LG we originally wanted and we love that.","[ Racks way too low!  Didn't dry everything. ] || ---------------- || This dishwasher is not what we thought or said we wanted to order. When it was finally installed and the person said it was a Kitchenaid, not the LG she wanted, I had him install it anyway as I figured it would be better than LG and I had been without a dishwasher for a long time due to kitchen renovations, etc. The racks are very low which was bad for our backs and I shouldn't have to practically go as far as touching my toes to put my dishes in or out of the bottom rack. The top rack did come up some after pushing some buttons but not enough. Did clean well but the silverware never dried on the dry selection.  I didn't like the door handle sticking out. Lowes replaced it with the LG we originally wanted and we love that.",,,2.0
24-03-10,60225219,dw,top_control,KITCHENAID,KDTE104KPS,KDTE104KPS,,us,retail,lowes,,Negative,use,,I didn't like the door handle sticking out.,"[ Racks way too low! Didn't dry everything. ] || ---------------- || This dishwasher is not what we thought or said we wanted to order. When it was finally installed and the person said it was a Kitchenaid, not the LG she wanted, I had him install it anyway as I figured it would be better than LG and I had been without a dishwasher for a long time due to kitchen renovations, etc. The racks are very low which was bad for our backs and I shouldn't have to practically go as far as touching my toes to put my dishes in or out of the bottom rack. The top rack did come up some after pushing some buttons but not enough. Did clean well but the silverware never dried on the dry selection. I didn't like the door handle sticking out. Lowes replaced it with the LG we originally wanted and we love that.","[ Racks way too low!  Didn't dry everything. ] || ---------------- || This dishwasher is not what we thought or said we wanted to order. When it was finally installed and the person said it was a Kitchenaid, not the LG she wanted, I had him install it anyway as I figured it would be better than LG and I had been without a dishwasher for a long time due to kitchen renovations, etc. The racks are very low which was bad for our backs and I shouldn't have to practically go as far as touching my toes to put my dishes in or out of the bottom rack. The top rack did come up some after pushing some buttons but not enough. Did clean well but the silverware never dried on the dry selection.  I didn't like the door handle sticking out. Lowes replaced it with the LG we originally wanted and we love that.",,,2.0
24-03-10,60225219,dw,top_control,KITCHENAID,KDTE104KPS,KDTE104KPS,,us,retail,lowes,,Positive,replace,Service,Lowes replaced it with the LG we originally wanted and we love that.,"[ Racks way too low! Didn't dry everything. ] || ---------------- || This dishwasher is not what we thought or said we wanted to order. When it was finally installed and the person said it was a Kitchenaid, not the LG she wanted, I had him install it anyway as I figured it would be better than LG and I had been without a dishwasher for a long time due to kitchen renovations, etc. The racks are very low which was bad for our backs and I shouldn't have to practically go as far as touching my toes to put my dishes in or out of the bottom rack. The top rack did come up some after pushing some buttons but not enough. Did clean well but the silverware never dried on the dry selection. I didn't like the door handle sticking out. Lowes replaced it with the LG we originally wanted and we love that.","[ Racks way too low!  Didn't dry everything. ] || ---------------- || This dishwasher is not what we thought or said we wanted to order. When it was finally installed and the person said it was a Kitchenaid, not the LG she wanted, I had him install it anyway as I figured it would be better than LG and I had been without a dishwasher for a long time due to kitchen renovations, etc. The racks are very low which was bad for our backs and I shouldn't have to practically go as far as touching my toes to put my dishes in or out of the bottom rack. The top rack did come up some after pushing some buttons but not enough. Did clean well but the silverware never dried on the dry selection.  I didn't like the door handle sticking out. Lowes replaced it with the LG we originally wanted and we love that.",,,2.0
24-03-10,60227368,dw,dishwasher,KITCHENAID,KDTM604KPS,KDTM604KPS,,us,retail,lowes,,Neutral,,,(This review was collected as part of a promotion.),"[ Amazing, and AWESOME interior design ] || ---------------- || (This review was collected as part of a promotion.) This is the best dishwasher we have ever had. Everything always comes out clean. It is SO well designed! It has so much SPACE inside. If you are a cook who likes to use a variety of pots, bowls (and anything besides plates and regular sized items), you will really appreciate this dishwasher, as it has a ton of flexible space to put everything. Flexibility in the design with 3 racks and enough over variable head space in each rack allows for a total mix and match of how you load it. For example, little awkward sized bowls on the 3rd rack, or glasses, mugs. Or a huge pot on the bottom. I used to have to handwash a bunch because it didn't fit with my previous dishwasher, but no longer. This dishwasher is a total lifesaver for my messy cooking style! (Husband no longer complains that I dirtied every dish cooking, LOL. It all fits in the machine now). I have challenged the dishwasher skeptically, by loading it with terribly dirty pots and caked on baked items several times and expected it to fail, but it did not. I found the trick for best results on SUPER dirty items and pots is to use the ""Tough"" cycle, and high-temperature. I went with the recommendation to use the Cascade Platinum tabs, and I think this makes a big difference as well on just HOW sparkly everything comes out. :)We seriously looked at purchasing a Miele or a Bosch at first (came very close). But my sister insisted we consider this model as she is a big cook like me, and she has never been happier than with this dishwasher's interior configuration and design. She pointed out that the Miele has less interior space for all kinds of different sized dishes, and is more designed for European slim dishes and really not as flexible inside. And both are totally overpriced compared to what this model delivers. (Don't pay for the name - they say they last longer, but objectively you can buy 2 of these for less than an over-priced Miele.)We have had the dishwasher now for about 5 months and are very impressed. Providing the technology and dishwasher's ""brain"" lasts for many years, this will be one of the best appliance purchases we have ever made in 30 years.Drying is VERY good compared to other dishwashers we have owned. Naturally, if you put in a bowl (or anything with a little receptable) in upside down, you will have some pooled water. We haven't used the super pro dry cycle ever, since we prefer to save energy. Much less residual puddles on top of mugs, compared to other dishwashers. I find the trick is just to open the door a crack after it's done, things evaporate, and so I never really have to deal with that anyway. Overall, cannot say enough just how happy we are that we listened to my sister and purchased this model. I highly recommend this product, it is fantastic! ","[ Amazing, and AWESOME interior design ] || ---------------- || (This review was collected as part of a promotion.) This is the best dishwasher we have ever had. Everything always comes out clean. It is SO well designed! It has so much SPACE inside. If you are a cook who likes to use a variety of pots, bowls (and anything besides plates and regular sized items), you will really appreciate this dishwasher, as it has a ton of flexible space to put everything. Flexibility in the design with 3 racks and enough over variable head space in each rack allows for a total mix and match of how you load it. For example, little awkward sized bowls on the 3rd rack, or glasses, mugs. Or a huge pot on the bottom. I used to have to handwash a bunch because it didn't fit with my previous dishwasher, but no longer. This dishwasher is a total lifesaver for my messy cooking style! (Husband no longer complains that I dirtied every dish cooking, LOL. It all fits in the machine now). I have challenged the dishwasher skeptically, by loading it with terribly dirty pots and caked on baked items several times and expected it to fail, but it did not. I found the trick for best results on SUPER dirty items and pots is to use the 'Tough' cycle, and high-temperature. I went with the recommendation to use the Cascade Platinum tabs, and I think this makes a big difference as well on just HOW sparkly everything comes out. :)We seriously looked at purchasing a Miele or a Bosch at first (came very close). But my sister insisted we consider this model as she is a big cook like me, and she has never been happier than with this dishwasher's interior configuration and design. She pointed out that the Miele has less interior space for all kinds of different sized dishes, and is more designed for European slim dishes and really not as flexible inside. And both are totally overpriced compared to what this model delivers. (Don't pay for the name - they say they last longer, but objectively you can buy 2 of these for less than an over-priced Miele.)We have had the dishwasher now for about 5 months and are very impressed. Providing the technology and dishwasher's 'brain' lasts for many years, this will be one of the best appliance purchases we have ever made in 30 years.Drying is VERY good compared to other dishwashers we have owned. Naturally, if you put in a bowl (or anything with a little receptable) in upside down, you will have some pooled water. We haven't used the super pro dry cycle ever, since we prefer to save energy. Much less residual puddles on top of mugs, compared to other dishwashers. I find the trick is just to open the door  a crack after it's done, things evaporate, and so I never really have to deal with that anyway. Overall, cannot say enough just how happy we are that we listened to my sister and purchased this model. I highly recommend this product, it is fantastic!!",,,5.0
24-03-10,60227368,dw,dishwasher,KITCHENAID,KDTM604KPS,KDTM604KPS,,us,retail,lowes,,Very Positive,use,,This is the best dishwasher we have ever had.,"[ Amazing, and AWESOME interior design ] || ---------------- || (This review was collected as part of a promotion.) This is the best dishwasher we have ever had. Everything always comes out clean. It is SO well designed! It has so much SPACE inside. If you are a cook who likes to use a variety of pots, bowls (and anything besides plates and regular sized items), you will really appreciate this dishwasher, as it has a ton of flexible space to put everything. Flexibility in the design with 3 racks and enough over variable head space in each rack allows for a total mix and match of how you load it. For example, little awkward sized bowls on the 3rd rack, or glasses, mugs. Or a huge pot on the bottom. I used to have to handwash a bunch because it didn't fit with my previous dishwasher, but no longer. This dishwasher is a total lifesaver for my messy cooking style! (Husband no longer complains that I dirtied every dish cooking, LOL. It all fits in the machine now). I have challenged the dishwasher skeptically, by loading it with terribly dirty pots and caked on baked items several times and expected it to fail, but it did not. I found the trick for best results on SUPER dirty items and pots is to use the ""Tough"" cycle, and high-temperature. I went with the recommendation to use the Cascade Platinum tabs, and I think this makes a big difference as well on just HOW sparkly everything comes out. :)We seriously looked at purchasing a Miele or a Bosch at first (came very close). But my sister insisted we consider this model as she is a big cook like me, and she has never been happier than with this dishwasher's interior configuration and design. She pointed out that the Miele has less interior space for all kinds of different sized dishes, and is more designed for European slim dishes and really not as flexible inside. And both are totally overpriced compared to what this model delivers. (Don't pay for the name - they say they last longer, but objectively you can buy 2 of these for less than an over-priced Miele.)We have had the dishwasher now for about 5 months and are very impressed. Providing the technology and dishwasher's ""brain"" lasts for many years, this will be one of the best appliance purchases we have ever made in 30 years.Drying is VERY good compared to other dishwashers we have owned. Naturally, if you put in a bowl (or anything with a little receptable) in upside down, you will have some pooled water. We haven't used the super pro dry cycle ever, since we prefer to save energy. Much less residual puddles on top of mugs, compared to other dishwashers. I find the trick is just to open the door a crack after it's done, things evaporate, and so I never really have to deal with that anyway. Overall, cannot say enough just how happy we are that we listened to my sister and purchased this model. I highly recommend this product, it is fantastic! ","[ Amazing, and AWESOME interior design ] || ---------------- || (This review was collected as part of a promotion.) This is the best dishwasher we have ever had. Everything always comes out clean. It is SO well designed! It has so much SPACE inside. If you are a cook who likes to use a variety of pots, bowls (and anything besides plates and regular sized items), you will really appreciate this dishwasher, as it has a ton of flexible space to put everything. Flexibility in the design with 3 racks and enough over variable head space in each rack allows for a total mix and match of how you load it. For example, little awkward sized bowls on the 3rd rack, or glasses, mugs. Or a huge pot on the bottom. I used to have to handwash a bunch because it didn't fit with my previous dishwasher, but no longer. This dishwasher is a total lifesaver for my messy cooking style! (Husband no longer complains that I dirtied every dish cooking, LOL. It all fits in the machine now). I have challenged the dishwasher skeptically, by loading it with terribly dirty pots and caked on baked items several times and expected it to fail, but it did not. I found the trick for best results on SUPER dirty items and pots is to use the 'Tough' cycle, and high-temperature. I went with the recommendation to use the Cascade Platinum tabs, and I think this makes a big difference as well on just HOW sparkly everything comes out. :)We seriously looked at purchasing a Miele or a Bosch at first (came very close). But my sister insisted we consider this model as she is a big cook like me, and she has never been happier than with this dishwasher's interior configuration and design. She pointed out that the Miele has less interior space for all kinds of different sized dishes, and is more designed for European slim dishes and really not as flexible inside. And both are totally overpriced compared to what this model delivers. (Don't pay for the name - they say they last longer, but objectively you can buy 2 of these for less than an over-priced Miele.)We have had the dishwasher now for about 5 months and are very impressed. Providing the technology and dishwasher's 'brain' lasts for many years, this will be one of the best appliance purchases we have ever made in 30 years.Drying is VERY good compared to other dishwashers we have owned. Naturally, if you put in a bowl (or anything with a little receptable) in upside down, you will have some pooled water. We haven't used the super pro dry cycle ever, since we prefer to save energy. Much less residual puddles on top of mugs, compared to other dishwashers. I find the trick is just to open the door  a crack after it's done, things evaporate, and so I never really have to deal with that anyway. Overall, cannot say enough just how happy we are that we listened to my sister and purchased this model. I highly recommend this product, it is fantastic!!",,,5.0
