Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-06-22,53108328,dw,front_control,LG,LDFN454HT,LDFN454HT,,us,retail,homedepot,,Positive,use,Product_Satisfaction,"Quiet, uses less water, the third row is really nice and does a great job!","[ Very nice machine. Quiet, cleans well and a great price! ] || ---------------- || Does exactly as stated! Quiet, uses less water, the third row is really nice and does a great job!","[ Very nice machine.  Quiet, cleans well and a great price! ] || ---------------- || Does exactly as stated! Quiet, uses less water, the third row is really nice and does a great job!",,,5.0
23-06-18,52884870,dw,front_control,MIDEA,RX600W,RX600W,ASIA,cn,retail,jd,,Neutral,"decide,use",Design,"The appearance is quite high, because there are white cabinets at home, so I can only choose this white one.","The appearance is quite high, because there are white cabinets at home, so I can only choose this white one. I feel that the black one has better functions. I tried it once and it is cleaner than washing it myself. I love it.",颜值挺高的，因为家里是白色的橱柜，只能选这款白色的，感觉黑色的功能更高大上，试用了一次，比自己洗的更干净，爱了。,,,5.0
23-06-18,52884870,dw,front_control,MIDEA,RX600W,RX600W,ASIA,cn,retail,jd,,Positive,use,Design,I feel that the black one has better functions.,"The appearance is quite high, because there are white cabinets at home, so I can only choose this white one. I feel that the black one has better functions. I tried it once and it is cleaner than washing it myself. I love it.",颜值挺高的，因为家里是白色的橱柜，只能选这款白色的，感觉黑色的功能更高大上，试用了一次，比自己洗的更干净，爱了。,,,5.0
23-06-18,52884870,dw,front_control,MIDEA,RX600W,RX600W,ASIA,cn,retail,jd,,Positive,use,Performance_Washing,I tried it once and it is cleaner than washing it myself.,"The appearance is quite high, because there are white cabinets at home, so I can only choose this white one. I feel that the black one has better functions. I tried it once and it is cleaner than washing it myself. I love it.",颜值挺高的，因为家里是白色的橱柜，只能选这款白色的，感觉黑色的功能更高大上，试用了一次，比自己洗的更干净，爱了。,,,5.0
23-06-18,52884870,dw,front_control,MIDEA,RX600W,RX600W,ASIA,cn,retail,jd,,Positive,use,,I love it.,"The appearance is quite high, because there are white cabinets at home, so I can only choose this white one. I feel that the black one has better functions. I tried it once and it is cleaner than washing it myself. I love it.",颜值挺高的，因为家里是白色的橱柜，只能选这款白色的，感觉黑色的功能更高大上，试用了一次，比自己洗的更干净，爱了。,,,5.0
23-06-18,52884887,dw,front_control,MIDEA,RX600W,RX600W,ASIA,cn,retail,jd,,Positive,purchase,Design,"This white dishwasher is really good-looking, and the price is very high.","This white dishwasher is really good-looking, and the price is very high. It is very cost-effective to hold activities in 618. I bought it in advance for home decoration, and have not installed and used it yet.",白色这款洗碗机确实好看，性价比很高，618搞活动挺划算的，家里装修提前买了，还没安装跟使用,,,5.0
23-06-18,52884887,dw,front_control,MIDEA,RX600W,RX600W,ASIA,cn,retail,jd,,Positive,purchase,Price,"This white dishwasher is really good-looking, and the price is very high.","This white dishwasher is really good-looking, and the price is very high. It is very cost-effective to hold activities in 618. I bought it in advance for home decoration, and have not installed and used it yet.",白色这款洗碗机确实好看，性价比很高，618搞活动挺划算的，家里装修提前买了，还没安装跟使用,,,5.0
23-06-18,52884887,dw,front_control,MIDEA,RX600W,RX600W,ASIA,cn,retail,jd,,Positive,,Price,It is very cost-effective to hold activities in 618.,"This white dishwasher is really good-looking, and the price is very high. It is very cost-effective to hold activities in 618. I bought it in advance for home decoration, and have not installed and used it yet.",白色这款洗碗机确实好看，性价比很高，618搞活动挺划算的，家里装修提前买了，还没安装跟使用,,,5.0
23-06-18,52884887,dw,front_control,MIDEA,RX600W,RX600W,ASIA,cn,retail,jd,,Positive,,Product_Satisfaction,It is very cost-effective to hold activities in 618.,"This white dishwasher is really good-looking, and the price is very high. It is very cost-effective to hold activities in 618. I bought it in advance for home decoration, and have not installed and used it yet.",白色这款洗碗机确实好看，性价比很高，618搞活动挺划算的，家里装修提前买了，还没安装跟使用,,,5.0
23-06-18,52884887,dw,front_control,MIDEA,RX600W,RX600W,ASIA,cn,retail,jd,,Neutral,"onboard,purchase",Design,"I bought it in advance for home decoration, and have not installed and used it yet.","This white dishwasher is really good-looking, and the price is very high. It is very cost-effective to hold activities in 618. I bought it in advance for home decoration, and have not installed and used it yet.",白色这款洗碗机确实好看，性价比很高，618搞活动挺划算的，家里装修提前买了，还没安装跟使用,,,5.0
23-06-18,52884913,dw,front_control,MIDEA,RX600W,RX600W,ASIA,cn,retail,jd,,Positive,,Design,appearance: White and beautiful Cleaning ability: Haven't tried it yet After-sales service: With evaluation Logistics speed: Super good,Appearance: White and beautiful Cleaning ability: Haven't tried it yet After-sales service: With evaluation Logistics speed: Super good,外形外观：白色的漂亮清洁能力：还没试用售后服务：带评价物流速度：超级棒,,,5.0
23-06-18,52884914,dw,front_control,MIDEA,RX600W,RX600W,ASIA,cn,retail,jd,,Positive,"onboard,use",Design,"The white machine is the same as the cabinet, the color is also very beautiful, there is no peculiar smell, the installer is very responsible","The white machine is the same as the cabinet, the color is also very beautiful, there is no peculiar smell, the installer is very responsible",白色机器和橱柜搭配的一样，颜色也很漂亮，没有异味，安装师傅很负责,,,5.0
23-06-18,52885019,dw,front_control,MIDEA,RX30,RX30,ASIA,cn,retail,jd,,Positive,use,Design,"The appearance is beautiful and refreshing, and brand products can be certified in future use.","The appearance is beautiful and refreshing, and brand products can be certified in future use.",外形外观美观漂亮爽心悦目，品牌产品可以在以后使用中认证，,,,5.0
23-06-18,52885043,dw,front_control,MIDEA,RX30,RX30,ASIA,cn,retail,jd,,Positive,use,Design,"Not bad, it looks textured and has a lot of space","Not bad, it looks textured and has a lot of space",不错，看起来有质感，空间也很大,,,5.0
23-06-18,52885088,dw,top_control,MIDEA,JV800S,JV800S,ASIA,cn,retail,jd,,Positive,"deliver,purchase",Delivery_Installation,"Purchased on 6.18, it arrived very quickly.","Purchased on 6.18, it arrived very quickly. It is indeed the speed of Jingdong. I haven't installed it at home, so I haven't installed it yet. The big brand Midea is quite reliable!",6.18购买，到货很快。不愧是京东速度。家里还没装好，所以目前还没安装。大品牌美的，还是比较靠谱的！,,,5.0
23-06-18,52885088,dw,top_control,MIDEA,JV800S,JV800S,ASIA,cn,retail,jd,,Neutral,,Easy_Use,It is indeed the speed of Jingdong.,"Purchased on 6.18, it arrived very quickly. It is indeed the speed of Jingdong. I haven't installed it at home, so I haven't installed it yet. The big brand Midea is quite reliable!",6.18购买，到货很快。不愧是京东速度。家里还没装好，所以目前还没安装。大品牌美的，还是比较靠谱的！,,,5.0
23-06-18,52885088,dw,top_control,MIDEA,JV800S,JV800S,ASIA,cn,retail,jd,,Neutral,onboard,Delivery_Installation,"I haven't installed it at home, so I haven't installed it yet.","Purchased on 6.18, it arrived very quickly. It is indeed the speed of Jingdong. I haven't installed it at home, so I haven't installed it yet. The big brand Midea is quite reliable!",6.18购买，到货很快。不愧是京东速度。家里还没装好，所以目前还没安装。大品牌美的，还是比较靠谱的！,,,5.0
23-06-18,52885088,dw,top_control,MIDEA,JV800S,JV800S,ASIA,cn,retail,jd,,Positive,,Durability,The big brand Midea is quite reliable!,"Purchased on 6.18, it arrived very quickly. It is indeed the speed of Jingdong. I haven't installed it at home, so I haven't installed it yet. The big brand Midea is quite reliable!",6.18购买，到货很快。不愧是京东速度。家里还没装好，所以目前还没安装。大品牌美的，还是比较靠谱的！,,,5.0
23-06-18,52885098,dw,top_control,MIDEA,JV800S,JV800S,ASIA,cn,retail,jd,,Very Negative,maintain,Delivery_Installation,The packaging is super rotten and the bottom is torn.,The packaging is super rotten and the bottom is torn. A lot of words have been written. It has not been used yet. It should be that the returned goods have not started to be used. I don’t know if it will be clean. The installer can still send it to the lobby of the community. The 46kg is finally the installer. to move,包装超级烂 底下都破完了  写了很多字 目前还没用  应该是退过的货 还没开始用 不知道干不干净 安装师傅还可以 让送到都是直接放小区大厅 46kg最后还是安装师傅过来才搬动,,,3.0
23-06-18,52885098,dw,top_control,MIDEA,JV800S,JV800S,ASIA,cn,retail,jd,,Very Negative,maintain,Durability,The packaging is super rotten and the bottom is torn.,The packaging is super rotten and the bottom is torn. A lot of words have been written. It has not been used yet. It should be that the returned goods have not started to be used. I don’t know if it will be clean. The installer can still send it to the lobby of the community. The 46kg is finally the installer. to move,包装超级烂 底下都破完了  写了很多字 目前还没用  应该是退过的货 还没开始用 不知道干不干净 安装师傅还可以 让送到都是直接放小区大厅 46kg最后还是安装师傅过来才搬动,,,3.0
23-06-18,52885098,dw,top_control,MIDEA,JV800S,JV800S,ASIA,cn,retail,jd,,Neutral,,Easy_Use,A lot of words have been written.,The packaging is super rotten and the bottom is torn. A lot of words have been written. It has not been used yet. It should be that the returned goods have not started to be used. I don’t know if it will be clean. The installer can still send it to the lobby of the community. The 46kg is finally the installer. to move,包装超级烂 底下都破完了  写了很多字 目前还没用  应该是退过的货 还没开始用 不知道干不干净 安装师傅还可以 让送到都是直接放小区大厅 46kg最后还是安装师傅过来才搬动,,,3.0
23-06-18,52885098,dw,top_control,MIDEA,JV800S,JV800S,ASIA,cn,retail,jd,,Neutral,use,,It has not been used yet.,The packaging is super rotten and the bottom is torn. A lot of words have been written. It has not been used yet. It should be that the returned goods have not started to be used. I don’t know if it will be clean. The installer can still send it to the lobby of the community. The 46kg is finally the installer. to move,包装超级烂 底下都破完了  写了很多字 目前还没用  应该是退过的货 还没开始用 不知道干不干净 安装师傅还可以 让送到都是直接放小区大厅 46kg最后还是安装师傅过来才搬动,,,3.0
23-06-18,52885098,dw,top_control,MIDEA,JV800S,JV800S,ASIA,cn,retail,jd,,Neutral,,Delivery_Installation,It should be that the returned goods have not started to be used.,The packaging is super rotten and the bottom is torn. A lot of words have been written. It has not been used yet. It should be that the returned goods have not started to be used. I don’t know if it will be clean. The installer can still send it to the lobby of the community. The 46kg is finally the installer. to move,包装超级烂 底下都破完了  写了很多字 目前还没用  应该是退过的货 还没开始用 不知道干不干净 安装师傅还可以 让送到都是直接放小区大厅 46kg最后还是安装师傅过来才搬动,,,3.0
23-06-18,52885098,dw,top_control,MIDEA,JV800S,JV800S,ASIA,cn,retail,jd,,Neutral,,Service,It should be that the returned goods have not started to be used.,The packaging is super rotten and the bottom is torn. A lot of words have been written. It has not been used yet. It should be that the returned goods have not started to be used. I don’t know if it will be clean. The installer can still send it to the lobby of the community. The 46kg is finally the installer. to move,包装超级烂 底下都破完了  写了很多字 目前还没用  应该是退过的货 还没开始用 不知道干不干净 安装师傅还可以 让送到都是直接放小区大厅 46kg最后还是安装师傅过来才搬动,,,3.0
23-06-18,52885098,dw,top_control,MIDEA,JV800S,JV800S,ASIA,cn,retail,jd,,Neutral,,Performance_Washing,I don’t know if it will be clean.,The packaging is super rotten and the bottom is torn. A lot of words have been written. It has not been used yet. It should be that the returned goods have not started to be used. I don’t know if it will be clean. The installer can still send it to the lobby of the community. The 46kg is finally the installer. to move,包装超级烂 底下都破完了  写了很多字 目前还没用  应该是退过的货 还没开始用 不知道干不干净 安装师傅还可以 让送到都是直接放小区大厅 46kg最后还是安装师傅过来才搬动,,,3.0
23-06-18,52885098,dw,top_control,MIDEA,JV800S,JV800S,ASIA,cn,retail,jd,,Neutral,onboard,Delivery_Installation,The installer can still send it to the lobby of the community.,The packaging is super rotten and the bottom is torn. A lot of words have been written. It has not been used yet. It should be that the returned goods have not started to be used. I don’t know if it will be clean. The installer can still send it to the lobby of the community. The 46kg is finally the installer. to move,包装超级烂 底下都破完了  写了很多字 目前还没用  应该是退过的货 还没开始用 不知道干不干净 安装师傅还可以 让送到都是直接放小区大厅 46kg最后还是安装师傅过来才搬动,,,3.0
23-06-18,52885098,dw,top_control,MIDEA,JV800S,JV800S,ASIA,cn,retail,jd,,Neutral,onboard,Delivery_Installation,The 46kg is finally the installer.,The packaging is super rotten and the bottom is torn. A lot of words have been written. It has not been used yet. It should be that the returned goods have not started to be used. I don’t know if it will be clean. The installer can still send it to the lobby of the community. The 46kg is finally the installer. to move,包装超级烂 底下都破完了  写了很多字 目前还没用  应该是退过的货 还没开始用 不知道干不干净 安装师傅还可以 让送到都是直接放小区大厅 46kg最后还是安装师傅过来才搬动,,,3.0
23-06-18,52885098,dw,top_control,MIDEA,JV800S,JV800S,ASIA,cn,retail,jd,,Neutral,,Easy_Use,to move,The packaging is super rotten and the bottom is torn. A lot of words have been written. It has not been used yet. It should be that the returned goods have not started to be used. I don’t know if it will be clean. The installer can still send it to the lobby of the community. The 46kg is finally the installer. to move,包装超级烂 底下都破完了  写了很多字 目前还没用  应该是退过的货 还没开始用 不知道干不干净 安装师傅还可以 让送到都是直接放小区大厅 46kg最后还是安装师傅过来才搬动,,,3.0
23-06-18,52885140,dw,top_control,MIDEA,JV800S,JV800S,ASIA,cn,retail,jd,,Positive,onboard,Delivery_Installation,"After installation, the size is just right, the model recommended by customer service","After installation, the size is just right, the model recommended by customer service",安装好了，大小刚刚好，客服推荐的型号,,,5.0
23-06-18,52885140,dw,top_control,MIDEA,JV800S,JV800S,ASIA,cn,retail,jd,,Positive,onboard,Service,"After installation, the size is just right, the model recommended by customer service","After installation, the size is just right, the model recommended by customer service",安装好了，大小刚刚好，客服推荐的型号,,,5.0
23-06-18,52885481,dw,top_control,WHIRLPOOL,WDT730HAMZ,WDT730HAMZ,,us,retail,whirlpool_com_us,,Positive,"purchase,use",Easy_Use,I bought this product about one month ago and enjoy (VERY MUCH) not having to do all of my dishes by hand. :-),[ Working like a work horse to get the job done! ] || ---------------- || I bought this product about one month ago and enjoy (VERY MUCH) not having to do all of my dishes by hand. :-) My new dishwasher is quiet and does an excellent job in cleaning my dishes.,[ Working like a work horse to get the job done! ] || ---------------- || I bought this product about one month ago and enjoy (VERY MUCH) not having to do all of my dishes by hand. :-) My new dishwasher is quiet and does an excellent job in cleaning my dishes.,,,5.0
23-06-18,52885481,dw,top_control,WHIRLPOOL,WDT730HAMZ,WDT730HAMZ,,us,retail,whirlpool_com_us,,Positive,use,Noise_Vibration,My new dishwasher is quiet and does an excellent job in cleaning my dishes.,[ Working like a work horse to get the job done! ] || ---------------- || I bought this product about one month ago and enjoy (VERY MUCH) not having to do all of my dishes by hand. :-) My new dishwasher is quiet and does an excellent job in cleaning my dishes.,[ Working like a work horse to get the job done! ] || ---------------- || I bought this product about one month ago and enjoy (VERY MUCH) not having to do all of my dishes by hand. :-) My new dishwasher is quiet and does an excellent job in cleaning my dishes.,,,5.0
23-06-18,52885481,dw,top_control,WHIRLPOOL,WDT730HAMZ,WDT730HAMZ,,us,retail,whirlpool_com_us,,Positive,use,Performance_Washing,My new dishwasher is quiet and does an excellent job in cleaning my dishes.,[ Working like a work horse to get the job done! ] || ---------------- || I bought this product about one month ago and enjoy (VERY MUCH) not having to do all of my dishes by hand. :-) My new dishwasher is quiet and does an excellent job in cleaning my dishes.,[ Working like a work horse to get the job done! ] || ---------------- || I bought this product about one month ago and enjoy (VERY MUCH) not having to do all of my dishes by hand. :-) My new dishwasher is quiet and does an excellent job in cleaning my dishes.,,,5.0
23-06-18,52885661,dw,front_control,SIEMENS,SC456B99BC,SC456B99BC,ASIA,cn,retail,jd,,Positive,,Durability,The quality of good quality products is guaranteed to be genuine.,"The quality of good quality products is guaranteed to be genuine. Please give me a thumbs up after the sale. The installer is very nice, fast, and effective. Give me a thumbs up. Finally, the comment express delivery is very fast, and I will come to patronize again. I love Jingdong the most, like this one, very satisfied with the product, the style is beautiful and high-grade, Jingdong's products are trustworthy, next time there is an event, I will buy it for my family, the delivery is very fast, and the installation is also timely. Under the guidance of the seller, I finally Learned to shop online, capacity size: the capacity is super large, the delivery master service is too good, it is worth having, give 5 stars praise",好品质产品质量保证正品，售后点个赞，安装师傅人很好，速度好，效果好，点赞啦。最后点评快递发货很快，还会再来光顾。最爱京东，赞一个，很满意的商品，款式美观上档次，京东的产品值得信赖，下次有活动给家里人也置办一下，发货挺快，安装也及时，在卖家的指导下我终于学会了网上购物，容量大小：容量超级大，送货师傅服务太到位了，值得拥有，给5星好评,,,5.0
23-06-18,52885661,dw,front_control,SIEMENS,SC456B99BC,SC456B99BC,ASIA,cn,retail,jd,,Neutral,,,Please give me a thumbs up after the sale.,"The quality of good quality products is guaranteed to be genuine. Please give me a thumbs up after the sale. The installer is very nice, fast, and effective. Give me a thumbs up. Finally, the comment express delivery is very fast, and I will come to patronize again. I love Jingdong the most, like this one, very satisfied with the product, the style is beautiful and high-grade, Jingdong's products are trustworthy, next time there is an event, I will buy it for my family, the delivery is very fast, and the installation is also timely. Under the guidance of the seller, I finally Learned to shop online, capacity size: the capacity is super large, the delivery master service is too good, it is worth having, give 5 stars praise",好品质产品质量保证正品，售后点个赞，安装师傅人很好，速度好，效果好，点赞啦。最后点评快递发货很快，还会再来光顾。最爱京东，赞一个，很满意的商品，款式美观上档次，京东的产品值得信赖，下次有活动给家里人也置办一下，发货挺快，安装也及时，在卖家的指导下我终于学会了网上购物，容量大小：容量超级大，送货师傅服务太到位了，值得拥有，给5星好评,,,5.0
23-06-18,52885661,dw,front_control,SIEMENS,SC456B99BC,SC456B99BC,ASIA,cn,retail,jd,,Positive,onboard,Delivery_Installation,"The installer is very nice, fast, and effective.","The quality of good quality products is guaranteed to be genuine. Please give me a thumbs up after the sale. The installer is very nice, fast, and effective. Give me a thumbs up. Finally, the comment express delivery is very fast, and I will come to patronize again. I love Jingdong the most, like this one, very satisfied with the product, the style is beautiful and high-grade, Jingdong's products are trustworthy, next time there is an event, I will buy it for my family, the delivery is very fast, and the installation is also timely. Under the guidance of the seller, I finally Learned to shop online, capacity size: the capacity is super large, the delivery master service is too good, it is worth having, give 5 stars praise",好品质产品质量保证正品，售后点个赞，安装师傅人很好，速度好，效果好，点赞啦。最后点评快递发货很快，还会再来光顾。最爱京东，赞一个，很满意的商品，款式美观上档次，京东的产品值得信赖，下次有活动给家里人也置办一下，发货挺快，安装也及时，在卖家的指导下我终于学会了网上购物，容量大小：容量超级大，送货师傅服务太到位了，值得拥有，给5星好评,,,5.0
23-06-18,52885661,dw,front_control,SIEMENS,SC456B99BC,SC456B99BC,ASIA,cn,retail,jd,,Neutral,,,Give me a thumbs up.,"The quality of good quality products is guaranteed to be genuine. Please give me a thumbs up after the sale. The installer is very nice, fast, and effective. Give me a thumbs up. Finally, the comment express delivery is very fast, and I will come to patronize again. I love Jingdong the most, like this one, very satisfied with the product, the style is beautiful and high-grade, Jingdong's products are trustworthy, next time there is an event, I will buy it for my family, the delivery is very fast, and the installation is also timely. Under the guidance of the seller, I finally Learned to shop online, capacity size: the capacity is super large, the delivery master service is too good, it is worth having, give 5 stars praise",好品质产品质量保证正品，售后点个赞，安装师傅人很好，速度好，效果好，点赞啦。最后点评快递发货很快，还会再来光顾。最爱京东，赞一个，很满意的商品，款式美观上档次，京东的产品值得信赖，下次有活动给家里人也置办一下，发货挺快，安装也及时，在卖家的指导下我终于学会了网上购物，容量大小：容量超级大，送货师傅服务太到位了，值得拥有，给5星好评,,,5.0
23-06-18,52885661,dw,front_control,SIEMENS,SC456B99BC,SC456B99BC,ASIA,cn,retail,jd,,Positive,deliver,Delivery_Installation,"Finally, the comment express delivery is very fast, and I will come to patronize again.","The quality of good quality products is guaranteed to be genuine. Please give me a thumbs up after the sale. The installer is very nice, fast, and effective. Give me a thumbs up. Finally, the comment express delivery is very fast, and I will come to patronize again. I love Jingdong the most, like this one, very satisfied with the product, the style is beautiful and high-grade, Jingdong's products are trustworthy, next time there is an event, I will buy it for my family, the delivery is very fast, and the installation is also timely. Under the guidance of the seller, I finally Learned to shop online, capacity size: the capacity is super large, the delivery master service is too good, it is worth having, give 5 stars praise",好品质产品质量保证正品，售后点个赞，安装师傅人很好，速度好，效果好，点赞啦。最后点评快递发货很快，还会再来光顾。最爱京东，赞一个，很满意的商品，款式美观上档次，京东的产品值得信赖，下次有活动给家里人也置办一下，发货挺快，安装也及时，在卖家的指导下我终于学会了网上购物，容量大小：容量超级大，送货师傅服务太到位了，值得拥有，给5星好评,,,5.0
23-06-18,52885661,dw,front_control,SIEMENS,SC456B99BC,SC456B99BC,ASIA,cn,retail,jd,,Positive,"deliver,onboard",Delivery_Installation,"I love Jingdong the most, like this one, very satisfied with the product, the style is beautiful and high-grade, Jingdong's products are trustworthy, next time there is an event, I will buy it for my family, the delivery is very fast, and the installation is also timely.","The quality of good quality products is guaranteed to be genuine. Please give me a thumbs up after the sale. The installer is very nice, fast, and effective. Give me a thumbs up. Finally, the comment express delivery is very fast, and I will come to patronize again. I love Jingdong the most, like this one, very satisfied with the product, the style is beautiful and high-grade, Jingdong's products are trustworthy, next time there is an event, I will buy it for my family, the delivery is very fast, and the installation is also timely. Under the guidance of the seller, I finally Learned to shop online, capacity size: the capacity is super large, the delivery master service is too good, it is worth having, give 5 stars praise",好品质产品质量保证正品，售后点个赞，安装师傅人很好，速度好，效果好，点赞啦。最后点评快递发货很快，还会再来光顾。最爱京东，赞一个，很满意的商品，款式美观上档次，京东的产品值得信赖，下次有活动给家里人也置办一下，发货挺快，安装也及时，在卖家的指导下我终于学会了网上购物，容量大小：容量超级大，送货师傅服务太到位了，值得拥有，给5星好评,,,5.0
23-06-18,52885661,dw,front_control,SIEMENS,SC456B99BC,SC456B99BC,ASIA,cn,retail,jd,,Positive,deliver,Delivery_Installation,"Under the guidance of the seller, I finally Learned to shop online, capacity size: the capacity is super large, the delivery master service is too good, it is worth having, give 5 stars praise","The quality of good quality products is guaranteed to be genuine. Please give me a thumbs up after the sale. The installer is very nice, fast, and effective. Give me a thumbs up. Finally, the comment express delivery is very fast, and I will come to patronize again. I love Jingdong the most, like this one, very satisfied with the product, the style is beautiful and high-grade, Jingdong's products are trustworthy, next time there is an event, I will buy it for my family, the delivery is very fast, and the installation is also timely. Under the guidance of the seller, I finally Learned to shop online, capacity size: the capacity is super large, the delivery master service is too good, it is worth having, give 5 stars praise",好品质产品质量保证正品，售后点个赞，安装师傅人很好，速度好，效果好，点赞啦。最后点评快递发货很快，还会再来光顾。最爱京东，赞一个，很满意的商品，款式美观上档次，京东的产品值得信赖，下次有活动给家里人也置办一下，发货挺快，安装也及时，在卖家的指导下我终于学会了网上购物，容量大小：容量超级大，送货师傅服务太到位了，值得拥有，给5星好评,,,5.0
23-06-18,52885661,dw,front_control,SIEMENS,SC456B99BC,SC456B99BC,ASIA,cn,retail,jd,,Positive,deliver,Design,"Under the guidance of the seller, I finally Learned to shop online, capacity size: the capacity is super large, the delivery master service is too good, it is worth having, give 5 stars praise","The quality of good quality products is guaranteed to be genuine. Please give me a thumbs up after the sale. The installer is very nice, fast, and effective. Give me a thumbs up. Finally, the comment express delivery is very fast, and I will come to patronize again. I love Jingdong the most, like this one, very satisfied with the product, the style is beautiful and high-grade, Jingdong's products are trustworthy, next time there is an event, I will buy it for my family, the delivery is very fast, and the installation is also timely. Under the guidance of the seller, I finally Learned to shop online, capacity size: the capacity is super large, the delivery master service is too good, it is worth having, give 5 stars praise",好品质产品质量保证正品，售后点个赞，安装师傅人很好，速度好，效果好，点赞啦。最后点评快递发货很快，还会再来光顾。最爱京东，赞一个，很满意的商品，款式美观上档次，京东的产品值得信赖，下次有活动给家里人也置办一下，发货挺快，安装也及时，在卖家的指导下我终于学会了网上购物，容量大小：容量超级大，送货师傅服务太到位了，值得拥有，给5星好评,,,5.0
23-06-18,52885661,dw,front_control,SIEMENS,SC456B99BC,SC456B99BC,ASIA,cn,retail,jd,,Positive,deliver,Service,"Under the guidance of the seller, I finally Learned to shop online, capacity size: the capacity is super large, the delivery master service is too good, it is worth having, give 5 stars praise","The quality of good quality products is guaranteed to be genuine. Please give me a thumbs up after the sale. The installer is very nice, fast, and effective. Give me a thumbs up. Finally, the comment express delivery is very fast, and I will come to patronize again. I love Jingdong the most, like this one, very satisfied with the product, the style is beautiful and high-grade, Jingdong's products are trustworthy, next time there is an event, I will buy it for my family, the delivery is very fast, and the installation is also timely. Under the guidance of the seller, I finally Learned to shop online, capacity size: the capacity is super large, the delivery master service is too good, it is worth having, give 5 stars praise",好品质产品质量保证正品，售后点个赞，安装师傅人很好，速度好，效果好，点赞啦。最后点评快递发货很快，还会再来光顾。最爱京东，赞一个，很满意的商品，款式美观上档次，京东的产品值得信赖，下次有活动给家里人也置办一下，发货挺快，安装也及时，在卖家的指导下我终于学会了网上购物，容量大小：容量超级大，送货师傅服务太到位了，值得拥有，给5星好评,,,5.0
23-06-18,52885761,dw,front_control,SIEMENS,SC456B99BC,SC456B99BC,ASIA,cn,retail,jd,,Neutral,,Design,"Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan As for the space inside the fingerprint, things are very good value for money and easy to use.","Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan As for the space inside the fingerprint, things are very good value for money and easy to use. It is very face-saving at home. Not bad, delivered in the morning and installed in the afternoon, the atmosphere is stable! I like it so much, I bought another one, the customer service is very professional",赞赞赞赞赞，支持正品，支持京东，好看极了，外观也漂亮，第一次在这个店里购买，店家发货非常快，外形外观非常好看，非常值得入手的宝贝哦，不会留下指纹里面的空间呢，东西很好 物有所值  很好用，放在家里很有面子 不错不错，上午送到，下午安装，大气稳重！非常喜欢，就又买了一件，客服是很专业的,,,5.0
23-06-18,52885761,dw,front_control,SIEMENS,SC456B99BC,SC456B99BC,ASIA,cn,retail,jd,,Neutral,,Easy_Use,"Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan As for the space inside the fingerprint, things are very good value for money and easy to use.","Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan Zan As for the space inside the fingerprint, things are very good value for money and easy to use. It is very face-saving at home. Not bad, delivered in the morning and installed in the afternoon, the atmosphere is stable! I like it so much, I bought another one, the customer service is very professional",赞赞赞赞赞，支持正品，支持京东，好看极了，外观也漂亮，第一次在这个店里购买，店家发货非常快，外形外观非常好看，非常值得入手的宝贝哦，不会留下指纹里面的空间呢，东西很好 物有所值  很好用，放在家里很有面子 不错不错，上午送到，下午安装，大气稳重！非常喜欢，就又买了一件，客服是很专业的,,,5.0
