Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-05-03,51163709,dw,top_control,GE,PDT145SGLBB_PDT145SGLWW_PDT145SSLSS,PDT145SGLBB_PDT145SGLWW_PDT145SSLSS,,us,retail,geappliances,,Very Positive,use,Design,"Is quiet, it's looks fabulous in my kitchen.","[ Love how quiet it is. ] || ---------------- || Is quiet, it's looks fabulous in my kitchen. It does a great job cleaning","[ Love how quiet it is. ] || ---------------- || Is quiet, it’s looks fabulous in my kitchen.  It does a great job cleaning",,,5.0
23-04-28,51120749,dw,builtin,LG,Objet_collection,DUBJ4HL,ASIA,kr,retail,naver_shop,,Positive,onboard,Delivery_Installation,The installation was done well and it works well.,"[ He contacted me the very next day after ordering, and he came well on the day I requested a preliminary survey. I needed a long construction, but I was able to get it done quickly because he recognized it. The installation was done well and it worked well. ] || ---------------- || He contacted me the very next day after ordering, and he came well on the day I requested a preliminary survey. I needed a long construction, but I was able to get it done quickly because he recognized it. The installation was done well and it works well. I'll put it to good use. thank you",[ 주문하고 바로 다음날 연락오셨고 사전답사도 요청드린날 잘 와주셨습니다. 장공사가 필요했는데 그것도 알아봐주셔서 빠르게 시공받을수 있었습니다. 설치도 꼼꼼히 잘 해주셨고 작동도 잘 ] || ---------------- || 주문하고 바로 다음날 연락오셨고 사전답사도 요청드린날 잘 와주셨습니다. 장공사가 필요했는데 그것도 알아봐주셔서 빠르게 시공받을수 있었습니다. 설치도 꼼꼼히 잘 해주셨고 작동도 잘 되네요. 잘 사용하겟습니다. 감사합니다.,,,5.0
23-04-28,51120749,dw,builtin,LG,Objet_collection,DUBJ4HL,ASIA,kr,retail,naver_shop,,Positive,use,,I'll put it to good use.,"[ He contacted me the very next day after ordering, and he came well on the day I requested a preliminary survey. I needed a long construction, but I was able to get it done quickly because he recognized it. The installation was done well and it worked well. ] || ---------------- || He contacted me the very next day after ordering, and he came well on the day I requested a preliminary survey. I needed a long construction, but I was able to get it done quickly because he recognized it. The installation was done well and it works well. I'll put it to good use. thank you",[ 주문하고 바로 다음날 연락오셨고 사전답사도 요청드린날 잘 와주셨습니다. 장공사가 필요했는데 그것도 알아봐주셔서 빠르게 시공받을수 있었습니다. 설치도 꼼꼼히 잘 해주셨고 작동도 잘 ] || ---------------- || 주문하고 바로 다음날 연락오셨고 사전답사도 요청드린날 잘 와주셨습니다. 장공사가 필요했는데 그것도 알아봐주셔서 빠르게 시공받을수 있었습니다. 설치도 꼼꼼히 잘 해주셨고 작동도 잘 되네요. 잘 사용하겟습니다. 감사합니다.,,,5.0
23-04-28,51120749,dw,builtin,LG,Objet_collection,DUBJ4HL,ASIA,kr,retail,naver_shop,,,,,thank you,"[ He contacted me the very next day after ordering, and he came well on the day I requested a preliminary survey. I needed a long construction, but I was able to get it done quickly because he recognized it. The installation was done well and it worked well. ] || ---------------- || He contacted me the very next day after ordering, and he came well on the day I requested a preliminary survey. I needed a long construction, but I was able to get it done quickly because he recognized it. The installation was done well and it works well. I'll put it to good use. thank you",[ 주문하고 바로 다음날 연락오셨고 사전답사도 요청드린날 잘 와주셨습니다. 장공사가 필요했는데 그것도 알아봐주셔서 빠르게 시공받을수 있었습니다. 설치도 꼼꼼히 잘 해주셨고 작동도 잘 ] || ---------------- || 주문하고 바로 다음날 연락오셨고 사전답사도 요청드린날 잘 와주셨습니다. 장공사가 필요했는데 그것도 알아봐주셔서 빠르게 시공받을수 있었습니다. 설치도 꼼꼼히 잘 해주셨고 작동도 잘 되네요. 잘 사용하겟습니다. 감사합니다.,,,5.0
23-04-28,51120756,dw,builtin,LG,Objet_collection,DUBJ4HL,ASIA,kr,retail,naver_shop,,Neutral,,Design,"There was a lot of dishes to wash, so I bought it after thinking about it!","[ There was a lot of dishes to wash, so I bought it after thinking about it! The color doesn't harm the interior~ The washing power is good, so I think I bought it very well^^ I will use it well. ] || ---------------- || There was a lot of dishes to wash, so I bought it after thinking about it! The color doesn't harm the interior~ The washing power is good, so I think I bought it very well^^ I will use it well.",[ 설거지 거리가 많이 생겨서 고민하다가 샀어요! 색깔도 인테리어를 헤치지 않고~ 세척력도 좋아서 너무 잘 산것 같아요^^ 잘 사용하겠습니다. ] || ---------------- || 설거지 거리가 많이 생겨서 고민하다가 샀어요! 색깔도 인테리어를 헤치지 않고~ 세척력도 좋아서 너무 잘 산것 같아요^^ 잘 사용하겠습니다.,,,5.0
23-04-28,51120756,dw,builtin,LG,Objet_collection,DUBJ4HL,ASIA,kr,retail,naver_shop,,Neutral,,Performance_Washing,"There was a lot of dishes to wash, so I bought it after thinking about it!","[ There was a lot of dishes to wash, so I bought it after thinking about it! The color doesn't harm the interior~ The washing power is good, so I think I bought it very well^^ I will use it well. ] || ---------------- || There was a lot of dishes to wash, so I bought it after thinking about it! The color doesn't harm the interior~ The washing power is good, so I think I bought it very well^^ I will use it well.",[ 설거지 거리가 많이 생겨서 고민하다가 샀어요! 색깔도 인테리어를 헤치지 않고~ 세척력도 좋아서 너무 잘 산것 같아요^^ 잘 사용하겠습니다. ] || ---------------- || 설거지 거리가 많이 생겨서 고민하다가 샀어요! 색깔도 인테리어를 헤치지 않고~ 세척력도 좋아서 너무 잘 산것 같아요^^ 잘 사용하겠습니다.,,,5.0
23-04-28,51120756,dw,builtin,LG,Objet_collection,DUBJ4HL,ASIA,kr,retail,naver_shop,,Positive,use,Design,"The color doesn't harm the interior~ The washing power is good, so I think I bought it very well^^ I will use it well.","[ There was a lot of dishes to wash, so I bought it after thinking about it! The color doesn't harm the interior~ The washing power is good, so I think I bought it very well^^ I will use it well. ] || ---------------- || There was a lot of dishes to wash, so I bought it after thinking about it! The color doesn't harm the interior~ The washing power is good, so I think I bought it very well^^ I will use it well.",[ 설거지 거리가 많이 생겨서 고민하다가 샀어요! 색깔도 인테리어를 헤치지 않고~ 세척력도 좋아서 너무 잘 산것 같아요^^ 잘 사용하겠습니다. ] || ---------------- || 설거지 거리가 많이 생겨서 고민하다가 샀어요! 색깔도 인테리어를 헤치지 않고~ 세척력도 좋아서 너무 잘 산것 같아요^^ 잘 사용하겠습니다.,,,5.0
23-04-28,51120756,dw,builtin,LG,Objet_collection,DUBJ4HL,ASIA,kr,retail,naver_shop,,Positive,use,Performance_Washing,"The color doesn't harm the interior~ The washing power is good, so I think I bought it very well^^ I will use it well.","[ There was a lot of dishes to wash, so I bought it after thinking about it! The color doesn't harm the interior~ The washing power is good, so I think I bought it very well^^ I will use it well. ] || ---------------- || There was a lot of dishes to wash, so I bought it after thinking about it! The color doesn't harm the interior~ The washing power is good, so I think I bought it very well^^ I will use it well.",[ 설거지 거리가 많이 생겨서 고민하다가 샀어요! 색깔도 인테리어를 헤치지 않고~ 세척력도 좋아서 너무 잘 산것 같아요^^ 잘 사용하겠습니다. ] || ---------------- || 설거지 거리가 많이 생겨서 고민하다가 샀어요! 색깔도 인테리어를 헤치지 않고~ 세척력도 좋아서 너무 잘 산것 같아요^^ 잘 사용하겠습니다.,,,5.0
23-04-28,51120772,dw,builtin,LG,Objet_collection,DUBJ4HL,ASIA,kr,retail,naver_shop,,Positive,,Delivery_Installation,The driver was kind and did it quickly.,[ got it today ] || ---------------- || The driver was kind and did it quickly.,[ 오늘 받앗어요 ] || ---------------- || 기사님 친절 하시고빨리 해주셨어요,,,5.0
23-04-28,51120777,dw,builtin,LG,Objet_collection,DUBJ4HL,ASIA,kr,retail,naver_shop,,Neutral,purchase,,I bought it cheaper than when I went to the store to find out!,[ I bought it cheaper than when I went to the store to find out! I received the installation well and I am completely satisfied with the color. ] || ---------------- || I bought it cheaper than when I went to the store to find out! I received the installation well and I am completely satisfied with the color.,[ 매장가서 알아볼때보다 저렴하게 잘샀어요! 설치 잘 받았고 색도 완전 찰떡콩떡 ㅠㅠ 만족합니다 ] || ---------------- || 매장가서 알아볼때보다 저렴하게 잘샀어요! 설치 잘 받았고 색도 완전 찰떡콩떡 ㅠㅠ 만족합니다,,,5.0
23-04-28,51120777,dw,builtin,LG,Objet_collection,DUBJ4HL,ASIA,kr,retail,naver_shop,,Positive,onboard,Delivery_Installation,I received the installation well and I am completely satisfied with the color.,[ I bought it cheaper than when I went to the store to find out! I received the installation well and I am completely satisfied with the color. ] || ---------------- || I bought it cheaper than when I went to the store to find out! I received the installation well and I am completely satisfied with the color.,[ 매장가서 알아볼때보다 저렴하게 잘샀어요! 설치 잘 받았고 색도 완전 찰떡콩떡 ㅠㅠ 만족합니다 ] || ---------------- || 매장가서 알아볼때보다 저렴하게 잘샀어요! 설치 잘 받았고 색도 완전 찰떡콩떡 ㅠㅠ 만족합니다,,,5.0
23-04-28,51120777,dw,builtin,LG,Objet_collection,DUBJ4HL,ASIA,kr,retail,naver_shop,,Positive,onboard,Design,I received the installation well and I am completely satisfied with the color.,[ I bought it cheaper than when I went to the store to find out! I received the installation well and I am completely satisfied with the color. ] || ---------------- || I bought it cheaper than when I went to the store to find out! I received the installation well and I am completely satisfied with the color.,[ 매장가서 알아볼때보다 저렴하게 잘샀어요! 설치 잘 받았고 색도 완전 찰떡콩떡 ㅠㅠ 만족합니다 ] || ---------------- || 매장가서 알아볼때보다 저렴하게 잘샀어요! 설치 잘 받았고 색도 완전 찰떡콩떡 ㅠㅠ 만족합니다,,,5.0
23-04-28,51121368,dw,countertop,SK_MAGIC,6_person,DWA2930P,ASIA,kr,retail,naver_shop,,Positive,use,Design,It's so pretty and cleans well!,[ It's so pretty and cleans well! ] || ---------------- || It's so pretty and cleans well!,[ 너무 이쁘고 세척도 잘되요! ] || ---------------- || 너무 이쁘고 세척도 잘되요!,,,5.0
23-04-28,51121368,dw,countertop,SK_MAGIC,6_person,DWA2930P,ASIA,kr,retail,naver_shop,,Positive,use,Performance_Washing,It's so pretty and cleans well!,[ It's so pretty and cleans well! ] || ---------------- || It's so pretty and cleans well!,[ 너무 이쁘고 세척도 잘되요! ] || ---------------- || 너무 이쁘고 세척도 잘되요!,,,5.0
23-04-28,51121388,dw,countertop,SK_MAGIC,6_person,DWA2930P,ASIA,kr,retail,naver_shop,,Positive,use,Design,The color is pretty and it washes well.,"[ The color is pretty and it washes well. It's slim, but the size is heavier than I thought. ] || ---------------- || The color is pretty and it washes well. Slim, but larger than expected",[ 색깔도 이쁘고 세척도 잘됩니다슬림이지만 생각보다는 사이즈가 묵직합니다 ] || ---------------- || 색깔도 이쁘고 세척도 잘됩니다슬림이지만 생각보다는 사이즈가 묵직합니다,,,5.0
23-04-28,51121388,dw,countertop,SK_MAGIC,6_person,DWA2930P,ASIA,kr,retail,naver_shop,,Positive,use,Performance_Washing,The color is pretty and it washes well.,"[ The color is pretty and it washes well. It's slim, but the size is heavier than I thought. ] || ---------------- || The color is pretty and it washes well. Slim, but larger than expected",[ 색깔도 이쁘고 세척도 잘됩니다슬림이지만 생각보다는 사이즈가 묵직합니다 ] || ---------------- || 색깔도 이쁘고 세척도 잘됩니다슬림이지만 생각보다는 사이즈가 묵직합니다,,,5.0
23-04-28,51121388,dw,countertop,SK_MAGIC,6_person,DWA2930P,ASIA,kr,retail,naver_shop,,Positive,use,Design,"Slim, but larger than expected","[ The color is pretty and it washes well. It's slim, but the size is heavier than I thought. ] || ---------------- || The color is pretty and it washes well. Slim, but larger than expected",[ 색깔도 이쁘고 세척도 잘됩니다슬림이지만 생각보다는 사이즈가 묵직합니다 ] || ---------------- || 색깔도 이쁘고 세척도 잘됩니다슬림이지만 생각보다는 사이즈가 묵직합니다,,,5.0
23-04-28,51122142,dw,front_control,WHIRLPOOL,WDF540PADM,WDF540PADM,,us,retail,whirlpool_com_us,,Negative,,,Before we moved into our new built home we noticed this discoloration on the front door.,[ Notice a discoloration on the front door ] || ---------------- || Before we moved into our new built home we noticed this discoloration on the front door. Was told by builder to get in touch with whirlpool warranty.,[ Notice a discoloration on the front door ] || ---------------- || Before we moved into our new built home we noticed this discoloration on the front door. Was told by builder to get in touch with whirlpool warranty.,,,3.0
23-04-28,51122142,dw,front_control,WHIRLPOOL,WDF540PADM,WDF540PADM,,us,retail,whirlpool_com_us,,Neutral,maintain,Service,Was told by builder to get in touch with whirlpool warranty.,[ Notice a discoloration on the front door ] || ---------------- || Before we moved into our new built home we noticed this discoloration on the front door. Was told by builder to get in touch with whirlpool warranty.,[ Notice a discoloration on the front door ] || ---------------- || Before we moved into our new built home we noticed this discoloration on the front door. Was told by builder to get in touch with whirlpool warranty.,,,3.0
23-04-28,51122350,dw,top_control,BOSCH,SHXM78Z5,SHXM78Z5,,us,retail,bestbuy,,Positive,use,Noise_Vibration,"Works great, very quiet, doesn't leave any streaks.","[ Love it! ] || ---------------- || Works great, very quiet, doesn't leave any streaks. We're very happy with this purchase.","[ Love it! ] || ---------------- || Works great, very quiet, doesn’t leave any streaks. We’re very happy with this purchase.",,,5.0
23-04-28,51122350,dw,top_control,BOSCH,SHXM78Z5,SHXM78Z5,,us,retail,bestbuy,,Positive,"purchase,use",,We're very happy with this purchase.,"[ Love it! ] || ---------------- || Works great, very quiet, doesn't leave any streaks. We're very happy with this purchase.","[ Love it! ] || ---------------- || Works great, very quiet, doesn’t leave any streaks. We’re very happy with this purchase.",,,5.0
23-04-28,51122686,dw,top_control,WHIRLPOOL,WDT730PAHZ,WDT730PAHZ,,us,retail,costco,,Neutral,use,,I've had this dishwasher for a little over a year now.,[ Motor Blown less than 1 year ] || ---------------- || I've had this dishwasher for a little over a year now. The motor blew less than one year of it being installed. Costco sent a service company out that confirmed the motor was blown but they don't have a replacement motor and don't know when they'll have one. It's now been 5 weeks with no dishwasher or resolution. Service company won't return calls either to provide updates. Very dissatisfied.,[ Motor Blown less than 1 year ] || ---------------- || I've had this dishwasher for a little over a year now. The motor blew less than one year of it being installed. Costco sent a service company out that confirmed the motor was blown but they don't have a replacement motor and don't know when they'll have one. It's now been 5 weeks with no dishwasher or resolution. Service company won't return calls either to provide updates. Very dissatisfied.,,,1.0
23-04-28,51122686,dw,top_control,WHIRLPOOL,WDT730PAHZ,WDT730PAHZ,,us,retail,costco,,Very Negative,"maintain,onboard",Delivery_Installation,The motor blew less than one year of it being installed.,[ Motor Blown less than 1 year ] || ---------------- || I've had this dishwasher for a little over a year now. The motor blew less than one year of it being installed. Costco sent a service company out that confirmed the motor was blown but they don't have a replacement motor and don't know when they'll have one. It's now been 5 weeks with no dishwasher or resolution. Service company won't return calls either to provide updates. Very dissatisfied.,[ Motor Blown less than 1 year ] || ---------------- || I've had this dishwasher for a little over a year now. The motor blew less than one year of it being installed. Costco sent a service company out that confirmed the motor was blown but they don't have a replacement motor and don't know when they'll have one. It's now been 5 weeks with no dishwasher or resolution. Service company won't return calls either to provide updates. Very dissatisfied.,,,1.0
23-04-28,51122686,dw,top_control,WHIRLPOOL,WDT730PAHZ,WDT730PAHZ,,us,retail,costco,,Very Negative,"maintain,onboard",Durability,The motor blew less than one year of it being installed.,[ Motor Blown less than 1 year ] || ---------------- || I've had this dishwasher for a little over a year now. The motor blew less than one year of it being installed. Costco sent a service company out that confirmed the motor was blown but they don't have a replacement motor and don't know when they'll have one. It's now been 5 weeks with no dishwasher or resolution. Service company won't return calls either to provide updates. Very dissatisfied.,[ Motor Blown less than 1 year ] || ---------------- || I've had this dishwasher for a little over a year now. The motor blew less than one year of it being installed. Costco sent a service company out that confirmed the motor was blown but they don't have a replacement motor and don't know when they'll have one. It's now been 5 weeks with no dishwasher or resolution. Service company won't return calls either to provide updates. Very dissatisfied.,,,1.0
23-04-28,51122686,dw,top_control,WHIRLPOOL,WDT730PAHZ,WDT730PAHZ,,us,retail,costco,,Negative,maintain,Durability,Costco sent a service company out that confirmed the motor was blown but they don't have a replacement motor and don't know when they'll have one.,[ Motor Blown less than 1 year ] || ---------------- || I've had this dishwasher for a little over a year now. The motor blew less than one year of it being installed. Costco sent a service company out that confirmed the motor was blown but they don't have a replacement motor and don't know when they'll have one. It's now been 5 weeks with no dishwasher or resolution. Service company won't return calls either to provide updates. Very dissatisfied.,[ Motor Blown less than 1 year ] || ---------------- || I've had this dishwasher for a little over a year now. The motor blew less than one year of it being installed. Costco sent a service company out that confirmed the motor was blown but they don't have a replacement motor and don't know when they'll have one. It's now been 5 weeks with no dishwasher or resolution. Service company won't return calls either to provide updates. Very dissatisfied.,,,1.0
23-04-28,51122686,dw,top_control,WHIRLPOOL,WDT730PAHZ,WDT730PAHZ,,us,retail,costco,,Negative,maintain,Service,Costco sent a service company out that confirmed the motor was blown but they don't have a replacement motor and don't know when they'll have one.,[ Motor Blown less than 1 year ] || ---------------- || I've had this dishwasher for a little over a year now. The motor blew less than one year of it being installed. Costco sent a service company out that confirmed the motor was blown but they don't have a replacement motor and don't know when they'll have one. It's now been 5 weeks with no dishwasher or resolution. Service company won't return calls either to provide updates. Very dissatisfied.,[ Motor Blown less than 1 year ] || ---------------- || I've had this dishwasher for a little over a year now. The motor blew less than one year of it being installed. Costco sent a service company out that confirmed the motor was blown but they don't have a replacement motor and don't know when they'll have one. It's now been 5 weeks with no dishwasher or resolution. Service company won't return calls either to provide updates. Very dissatisfied.,,,1.0
23-04-28,51122686,dw,top_control,WHIRLPOOL,WDT730PAHZ,WDT730PAHZ,,us,retail,costco,,Very Negative,use,Durability,It's now been 5 weeks with no dishwasher or resolution.,[ Motor Blown less than 1 year ] || ---------------- || I've had this dishwasher for a little over a year now. The motor blew less than one year of it being installed. Costco sent a service company out that confirmed the motor was blown but they don't have a replacement motor and don't know when they'll have one. It's now been 5 weeks with no dishwasher or resolution. Service company won't return calls either to provide updates. Very dissatisfied.,[ Motor Blown less than 1 year ] || ---------------- || I've had this dishwasher for a little over a year now. The motor blew less than one year of it being installed. Costco sent a service company out that confirmed the motor was blown but they don't have a replacement motor and don't know when they'll have one. It's now been 5 weeks with no dishwasher or resolution. Service company won't return calls either to provide updates. Very dissatisfied.,,,1.0
23-04-28,51122686,dw,top_control,WHIRLPOOL,WDT730PAHZ,WDT730PAHZ,,us,retail,costco,,Very Negative,maintain,Service,Service company won't return calls either to provide updates.,[ Motor Blown less than 1 year ] || ---------------- || I've had this dishwasher for a little over a year now. The motor blew less than one year of it being installed. Costco sent a service company out that confirmed the motor was blown but they don't have a replacement motor and don't know when they'll have one. It's now been 5 weeks with no dishwasher or resolution. Service company won't return calls either to provide updates. Very dissatisfied.,[ Motor Blown less than 1 year ] || ---------------- || I've had this dishwasher for a little over a year now. The motor blew less than one year of it being installed. Costco sent a service company out that confirmed the motor was blown but they don't have a replacement motor and don't know when they'll have one. It's now been 5 weeks with no dishwasher or resolution. Service company won't return calls either to provide updates. Very dissatisfied.,,,1.0
23-04-28,51122686,dw,top_control,WHIRLPOOL,WDT730PAHZ,WDT730PAHZ,,us,retail,costco,,Very Negative,,Durability,Very dissatisfied.,[ Motor Blown less than 1 year ] || ---------------- || I've had this dishwasher for a little over a year now. The motor blew less than one year of it being installed. Costco sent a service company out that confirmed the motor was blown but they don't have a replacement motor and don't know when they'll have one. It's now been 5 weeks with no dishwasher or resolution. Service company won't return calls either to provide updates. Very dissatisfied.,[ Motor Blown less than 1 year ] || ---------------- || I've had this dishwasher for a little over a year now. The motor blew less than one year of it being installed. Costco sent a service company out that confirmed the motor was blown but they don't have a replacement motor and don't know when they'll have one. It's now been 5 weeks with no dishwasher or resolution. Service company won't return calls either to provide updates. Very dissatisfied.,,,1.0
23-04-28,51122974,dw,top_control,WHIRLPOOL,WDT970SAKZ,WDT970SAKZ,,us,retail,costco,,Neutral,,Easy_Use,"As a senior, I've known many dishwashers.","[ Thrilled. I'm in love. ] || ---------------- || As a senior, I've known many dishwashers. My most recent was 16 years old. My Whirlpool is thrilling! So much more space. Much cleaner. Beautiful. Easy to program. Easy to load. Quiet. Costco delivery and install was easy and was my first of two happy appliance purchases and installs.","[ Thrilled.  I'm in love. ] || ---------------- || As a senior, I've known many dishwashers.  My most recent was 16 years old.  My Whirlpool is thrilling!  So much more space.  Much cleaner.  Beautiful.  Easy to program.  Easy to load.  Quiet.  Costco delivery and install was easy and was my first of two happy appliance purchases and installs.",,,5.0
23-04-28,51122974,dw,top_control,WHIRLPOOL,WDT970SAKZ,WDT970SAKZ,,us,retail,costco,,Neutral,,,My most recent was 16 years old.,"[ Thrilled. I'm in love. ] || ---------------- || As a senior, I've known many dishwashers. My most recent was 16 years old. My Whirlpool is thrilling! So much more space. Much cleaner. Beautiful. Easy to program. Easy to load. Quiet. Costco delivery and install was easy and was my first of two happy appliance purchases and installs.","[ Thrilled.  I'm in love. ] || ---------------- || As a senior, I've known many dishwashers.  My most recent was 16 years old.  My Whirlpool is thrilling!  So much more space.  Much cleaner.  Beautiful.  Easy to program.  Easy to load.  Quiet.  Costco delivery and install was easy and was my first of two happy appliance purchases and installs.",,,5.0
23-04-28,51122974,dw,top_control,WHIRLPOOL,WDT970SAKZ,WDT970SAKZ,,us,retail,costco,,Positive,"aware,use",,My Whirlpool is thrilling!,"[ Thrilled. I'm in love. ] || ---------------- || As a senior, I've known many dishwashers. My most recent was 16 years old. My Whirlpool is thrilling! So much more space. Much cleaner. Beautiful. Easy to program. Easy to load. Quiet. Costco delivery and install was easy and was my first of two happy appliance purchases and installs.","[ Thrilled.  I'm in love. ] || ---------------- || As a senior, I've known many dishwashers.  My most recent was 16 years old.  My Whirlpool is thrilling!  So much more space.  Much cleaner.  Beautiful.  Easy to program.  Easy to load.  Quiet.  Costco delivery and install was easy and was my first of two happy appliance purchases and installs.",,,5.0
23-04-28,51122974,dw,top_control,WHIRLPOOL,WDT970SAKZ,WDT970SAKZ,,us,retail,costco,,Positive,use,Design,So much more space.,"[ Thrilled. I'm in love. ] || ---------------- || As a senior, I've known many dishwashers. My most recent was 16 years old. My Whirlpool is thrilling! So much more space. Much cleaner. Beautiful. Easy to program. Easy to load. Quiet. Costco delivery and install was easy and was my first of two happy appliance purchases and installs.","[ Thrilled.  I'm in love. ] || ---------------- || As a senior, I've known many dishwashers.  My most recent was 16 years old.  My Whirlpool is thrilling!  So much more space.  Much cleaner.  Beautiful.  Easy to program.  Easy to load.  Quiet.  Costco delivery and install was easy and was my first of two happy appliance purchases and installs.",,,5.0
23-04-28,51122974,dw,top_control,WHIRLPOOL,WDT970SAKZ,WDT970SAKZ,,us,retail,costco,,Positive,use,Performance_Washing,Much cleaner.,"[ Thrilled. I'm in love. ] || ---------------- || As a senior, I've known many dishwashers. My most recent was 16 years old. My Whirlpool is thrilling! So much more space. Much cleaner. Beautiful. Easy to program. Easy to load. Quiet. Costco delivery and install was easy and was my first of two happy appliance purchases and installs.","[ Thrilled.  I'm in love. ] || ---------------- || As a senior, I've known many dishwashers.  My most recent was 16 years old.  My Whirlpool is thrilling!  So much more space.  Much cleaner.  Beautiful.  Easy to program.  Easy to load.  Quiet.  Costco delivery and install was easy and was my first of two happy appliance purchases and installs.",,,5.0
23-04-28,51122974,dw,top_control,WHIRLPOOL,WDT970SAKZ,WDT970SAKZ,,us,retail,costco,,Positive,,Design,Beautiful.,"[ Thrilled. I'm in love. ] || ---------------- || As a senior, I've known many dishwashers. My most recent was 16 years old. My Whirlpool is thrilling! So much more space. Much cleaner. Beautiful. Easy to program. Easy to load. Quiet. Costco delivery and install was easy and was my first of two happy appliance purchases and installs.","[ Thrilled.  I'm in love. ] || ---------------- || As a senior, I've known many dishwashers.  My most recent was 16 years old.  My Whirlpool is thrilling!  So much more space.  Much cleaner.  Beautiful.  Easy to program.  Easy to load.  Quiet.  Costco delivery and install was easy and was my first of two happy appliance purchases and installs.",,,5.0
23-04-28,51122974,dw,top_control,WHIRLPOOL,WDT970SAKZ,WDT970SAKZ,,us,retail,costco,,Positive,,Easy_Use,Easy to program.,"[ Thrilled. I'm in love. ] || ---------------- || As a senior, I've known many dishwashers. My most recent was 16 years old. My Whirlpool is thrilling! So much more space. Much cleaner. Beautiful. Easy to program. Easy to load. Quiet. Costco delivery and install was easy and was my first of two happy appliance purchases and installs.","[ Thrilled.  I'm in love. ] || ---------------- || As a senior, I've known many dishwashers.  My most recent was 16 years old.  My Whirlpool is thrilling!  So much more space.  Much cleaner.  Beautiful.  Easy to program.  Easy to load.  Quiet.  Costco delivery and install was easy and was my first of two happy appliance purchases and installs.",,,5.0
23-04-28,51122974,dw,top_control,WHIRLPOOL,WDT970SAKZ,WDT970SAKZ,,us,retail,costco,,Positive,use,Easy_Use,Easy to load.,"[ Thrilled. I'm in love. ] || ---------------- || As a senior, I've known many dishwashers. My most recent was 16 years old. My Whirlpool is thrilling! So much more space. Much cleaner. Beautiful. Easy to program. Easy to load. Quiet. Costco delivery and install was easy and was my first of two happy appliance purchases and installs.","[ Thrilled.  I'm in love. ] || ---------------- || As a senior, I've known many dishwashers.  My most recent was 16 years old.  My Whirlpool is thrilling!  So much more space.  Much cleaner.  Beautiful.  Easy to program.  Easy to load.  Quiet.  Costco delivery and install was easy and was my first of two happy appliance purchases and installs.",,,5.0
23-04-28,51122974,dw,top_control,WHIRLPOOL,WDT970SAKZ,WDT970SAKZ,,us,retail,costco,,Positive,,Noise_Vibration,Quiet.,"[ Thrilled. I'm in love. ] || ---------------- || As a senior, I've known many dishwashers. My most recent was 16 years old. My Whirlpool is thrilling! So much more space. Much cleaner. Beautiful. Easy to program. Easy to load. Quiet. Costco delivery and install was easy and was my first of two happy appliance purchases and installs.","[ Thrilled.  I'm in love. ] || ---------------- || As a senior, I've known many dishwashers.  My most recent was 16 years old.  My Whirlpool is thrilling!  So much more space.  Much cleaner.  Beautiful.  Easy to program.  Easy to load.  Quiet.  Costco delivery and install was easy and was my first of two happy appliance purchases and installs.",,,5.0
23-04-28,51122974,dw,top_control,WHIRLPOOL,WDT970SAKZ,WDT970SAKZ,,us,retail,costco,,Positive,"deliver,onboard,purchase",Delivery_Installation,Costco delivery and install was easy and was my first of two happy appliance purchases and installs.,"[ Thrilled. I'm in love. ] || ---------------- || As a senior, I've known many dishwashers. My most recent was 16 years old. My Whirlpool is thrilling! So much more space. Much cleaner. Beautiful. Easy to program. Easy to load. Quiet. Costco delivery and install was easy and was my first of two happy appliance purchases and installs.","[ Thrilled.  I'm in love. ] || ---------------- || As a senior, I've known many dishwashers.  My most recent was 16 years old.  My Whirlpool is thrilling!  So much more space.  Much cleaner.  Beautiful.  Easy to program.  Easy to load.  Quiet.  Costco delivery and install was easy and was my first of two happy appliance purchases and installs.",,,5.0
23-04-28,80892594,dw,top_control,WHIRLPOOL,WDT750SAKZ,WDT750SAKZ,,us,retail,costco,,Very Negative,"replace,use",Durability,"This unit lasted around a month before it broke down, and no longer operates.","[ Broke down in around a month ] || ---------------- || This unit lasted around a month before it broke down, and no longer operates. The service company associated with the warranty does not seem to have the part to fix the unit. An update will be forthcoming when anybody knows anything. All and all, this dishwasher has been broken for longer than it has worked.","[ Broke down in around a month ] || ---------------- || This unit lasted around a month before it broke down, and no longer operates.  The service company associated with the warranty does not seem to have the part to fix the unit.  An update will be forthcoming when anybody knows anything.All and all, this dishwasher has been broken for longer than it has worked.",Verified,,1.0
23-04-28,80892594,dw,top_control,WHIRLPOOL,WDT750SAKZ,WDT750SAKZ,,us,retail,costco,,Negative,maintain,Service,The service company associated with the warranty does not seem to have the part to fix the unit.,"[ Broke down in around a month ] || ---------------- || This unit lasted around a month before it broke down, and no longer operates. The service company associated with the warranty does not seem to have the part to fix the unit. An update will be forthcoming when anybody knows anything. All and all, this dishwasher has been broken for longer than it has worked.","[ Broke down in around a month ] || ---------------- || This unit lasted around a month before it broke down, and no longer operates.  The service company associated with the warranty does not seem to have the part to fix the unit.  An update will be forthcoming when anybody knows anything.All and all, this dishwasher has been broken for longer than it has worked.",Verified,,1.0
