Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-03-09,76577060,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Very Positive,use,Easy_Use,Amazing to find something that does what it is supposed to these days.,"[ Great and actually cleans! ] || ---------------- || This dishwasher is quiet, cleans and actually dries dishes. Amazing to find something that does what it is supposed to these days.","[ Great and actually cleans! ] || ---------------- || [This review was collected as part of a promotion.] This dishwasher is quiet, cleans and actually dries dishes. Amazing to find something that does what it is supposed to these days.",Not verified,Originally posted on maytag.com,5.0
23-03-04,79948841,dw,front_control,KITCHENAID,KDFE204KBS,KDFE204KBS,,us,retail,kitchenaid,,Positive,use,Performance_Washing,Dishes are clean.,"[ Met Expectations ] || ---------------- || We bought our new dishwasher several weeks ago and it has met all of our expectations so far. Nice, clean look. It is pretty quiet. Dishes are clean.We're happy.","[ Met Expectations ] || ---------------- || [This review was collected as part of a promotion.] We bought our new dishwasher several weeks ago and it has met all of our expectations so far. Nice, clean look. It is pretty quiet. Dishes are clean.We're happy.",Not verified,,4.0
23-03-04,79948841,dw,front_control,KITCHENAID,KDFE204KBS,KDFE204KBS,,us,retail,kitchenaid,,Positive,,,We're happy.,"[ Met Expectations ] || ---------------- || We bought our new dishwasher several weeks ago and it has met all of our expectations so far. Nice, clean look. It is pretty quiet. Dishes are clean.We're happy.","[ Met Expectations ] || ---------------- || [This review was collected as part of a promotion.] We bought our new dishwasher several weeks ago and it has met all of our expectations so far. Nice, clean look. It is pretty quiet. Dishes are clean.We're happy.",Not verified,,4.0
23-03-04,49489983,dw,top_control,LG,quadwash,LDP6797BD,,ci,retail,homedepot_ca,,Positive,use,,My wife and I are very happy with our new LG range.,"[ My wife and I are very happy with our new.  ] || ---------------- || My wife and I are very happy with our new LG range. As delivered it was configured for Natural Gas (NG). The supplied conversion kit was easy to install. As for the instructions, they were easy to follow but there was one error. The cooktop gas jets were said to be 8mm when in fact they were 7mm. This was not an issue for me as I had a set of sockets that included 7mm and quickly adjusted to the difference. I have yet to adjust the cooktop burners as it requires a jewelers screw driver with a shaft in excess of 2 inches and an unspecified diameter. I will figure it out and acquire the necessary tool. Other than these small issues the range works great and the oven temperature is dead on accurate.","[ My wife and I are very happy with our new... ] || ---------------- || My wife and I are very happy with our new LG range.  As delivered it was configured for Natural Gas (NG).  The supplied conversion kit was easy to install.  As for the instructions, they were easy to follow but there was one error.  The cooktop gas jets were said to be 8mm when in fact they were 7mm.  This was not an issue for me as I had a set of sockets that included 7mm and quickly adjusted to the difference.  I have yet to adjust the cooktop burners as it requires a jewelers screw driver with a shaft in excess of 2 inches and an unspecified diameter.  I will figure it out and acquire the necessary tool.  Other than these small issues the range works great and the oven temperature is dead on accurate.",,,5.0
23-03-04,49489983,dw,top_control,LG,quadwash,LDP6797BD,,ci,retail,homedepot_ca,,Neutral,deliver,Delivery_Installation,As delivered it was configured for Natural Gas (NG).,"[ My wife and I are very happy with our new.  ] || ---------------- || My wife and I are very happy with our new LG range. As delivered it was configured for Natural Gas (NG). The supplied conversion kit was easy to install. As for the instructions, they were easy to follow but there was one error. The cooktop gas jets were said to be 8mm when in fact they were 7mm. This was not an issue for me as I had a set of sockets that included 7mm and quickly adjusted to the difference. I have yet to adjust the cooktop burners as it requires a jewelers screw driver with a shaft in excess of 2 inches and an unspecified diameter. I will figure it out and acquire the necessary tool. Other than these small issues the range works great and the oven temperature is dead on accurate.","[ My wife and I are very happy with our new... ] || ---------------- || My wife and I are very happy with our new LG range.  As delivered it was configured for Natural Gas (NG).  The supplied conversion kit was easy to install.  As for the instructions, they were easy to follow but there was one error.  The cooktop gas jets were said to be 8mm when in fact they were 7mm.  This was not an issue for me as I had a set of sockets that included 7mm and quickly adjusted to the difference.  I have yet to adjust the cooktop burners as it requires a jewelers screw driver with a shaft in excess of 2 inches and an unspecified diameter.  I will figure it out and acquire the necessary tool.  Other than these small issues the range works great and the oven temperature is dead on accurate.",,,5.0
23-03-04,49489983,dw,top_control,LG,quadwash,LDP6797BD,,ci,retail,homedepot_ca,,Positive,onboard,Delivery_Installation,The supplied conversion kit was easy to install.,"[ My wife and I are very happy with our new.  ] || ---------------- || My wife and I are very happy with our new LG range. As delivered it was configured for Natural Gas (NG). The supplied conversion kit was easy to install. As for the instructions, they were easy to follow but there was one error. The cooktop gas jets were said to be 8mm when in fact they were 7mm. This was not an issue for me as I had a set of sockets that included 7mm and quickly adjusted to the difference. I have yet to adjust the cooktop burners as it requires a jewelers screw driver with a shaft in excess of 2 inches and an unspecified diameter. I will figure it out and acquire the necessary tool. Other than these small issues the range works great and the oven temperature is dead on accurate.","[ My wife and I are very happy with our new... ] || ---------------- || My wife and I are very happy with our new LG range.  As delivered it was configured for Natural Gas (NG).  The supplied conversion kit was easy to install.  As for the instructions, they were easy to follow but there was one error.  The cooktop gas jets were said to be 8mm when in fact they were 7mm.  This was not an issue for me as I had a set of sockets that included 7mm and quickly adjusted to the difference.  I have yet to adjust the cooktop burners as it requires a jewelers screw driver with a shaft in excess of 2 inches and an unspecified diameter.  I will figure it out and acquire the necessary tool.  Other than these small issues the range works great and the oven temperature is dead on accurate.",,,5.0
23-03-04,49489983,dw,top_control,LG,quadwash,LDP6797BD,,ci,retail,homedepot_ca,,Negative,,Durability,"As for the instructions, they were easy to follow but there was one error.","[ My wife and I are very happy with our new.  ] || ---------------- || My wife and I are very happy with our new LG range. As delivered it was configured for Natural Gas (NG). The supplied conversion kit was easy to install. As for the instructions, they were easy to follow but there was one error. The cooktop gas jets were said to be 8mm when in fact they were 7mm. This was not an issue for me as I had a set of sockets that included 7mm and quickly adjusted to the difference. I have yet to adjust the cooktop burners as it requires a jewelers screw driver with a shaft in excess of 2 inches and an unspecified diameter. I will figure it out and acquire the necessary tool. Other than these small issues the range works great and the oven temperature is dead on accurate.","[ My wife and I are very happy with our new... ] || ---------------- || My wife and I are very happy with our new LG range.  As delivered it was configured for Natural Gas (NG).  The supplied conversion kit was easy to install.  As for the instructions, they were easy to follow but there was one error.  The cooktop gas jets were said to be 8mm when in fact they were 7mm.  This was not an issue for me as I had a set of sockets that included 7mm and quickly adjusted to the difference.  I have yet to adjust the cooktop burners as it requires a jewelers screw driver with a shaft in excess of 2 inches and an unspecified diameter.  I will figure it out and acquire the necessary tool.  Other than these small issues the range works great and the oven temperature is dead on accurate.",,,5.0
23-03-04,49489983,dw,top_control,LG,quadwash,LDP6797BD,,ci,retail,homedepot_ca,,Negative,,Easy_Use,"As for the instructions, they were easy to follow but there was one error.","[ My wife and I are very happy with our new.  ] || ---------------- || My wife and I are very happy with our new LG range. As delivered it was configured for Natural Gas (NG). The supplied conversion kit was easy to install. As for the instructions, they were easy to follow but there was one error. The cooktop gas jets were said to be 8mm when in fact they were 7mm. This was not an issue for me as I had a set of sockets that included 7mm and quickly adjusted to the difference. I have yet to adjust the cooktop burners as it requires a jewelers screw driver with a shaft in excess of 2 inches and an unspecified diameter. I will figure it out and acquire the necessary tool. Other than these small issues the range works great and the oven temperature is dead on accurate.","[ My wife and I are very happy with our new... ] || ---------------- || My wife and I are very happy with our new LG range.  As delivered it was configured for Natural Gas (NG).  The supplied conversion kit was easy to install.  As for the instructions, they were easy to follow but there was one error.  The cooktop gas jets were said to be 8mm when in fact they were 7mm.  This was not an issue for me as I had a set of sockets that included 7mm and quickly adjusted to the difference.  I have yet to adjust the cooktop burners as it requires a jewelers screw driver with a shaft in excess of 2 inches and an unspecified diameter.  I will figure it out and acquire the necessary tool.  Other than these small issues the range works great and the oven temperature is dead on accurate.",,,5.0
23-03-04,49489983,dw,top_control,LG,quadwash,LDP6797BD,,ci,retail,homedepot_ca,,Neutral,,,The cooktop gas jets were said to be 8mm when in fact they were 7mm.,"[ My wife and I are very happy with our new.  ] || ---------------- || My wife and I are very happy with our new LG range. As delivered it was configured for Natural Gas (NG). The supplied conversion kit was easy to install. As for the instructions, they were easy to follow but there was one error. The cooktop gas jets were said to be 8mm when in fact they were 7mm. This was not an issue for me as I had a set of sockets that included 7mm and quickly adjusted to the difference. I have yet to adjust the cooktop burners as it requires a jewelers screw driver with a shaft in excess of 2 inches and an unspecified diameter. I will figure it out and acquire the necessary tool. Other than these small issues the range works great and the oven temperature is dead on accurate.","[ My wife and I are very happy with our new... ] || ---------------- || My wife and I are very happy with our new LG range.  As delivered it was configured for Natural Gas (NG).  The supplied conversion kit was easy to install.  As for the instructions, they were easy to follow but there was one error.  The cooktop gas jets were said to be 8mm when in fact they were 7mm.  This was not an issue for me as I had a set of sockets that included 7mm and quickly adjusted to the difference.  I have yet to adjust the cooktop burners as it requires a jewelers screw driver with a shaft in excess of 2 inches and an unspecified diameter.  I will figure it out and acquire the necessary tool.  Other than these small issues the range works great and the oven temperature is dead on accurate.",,,5.0
23-03-04,49489983,dw,top_control,LG,quadwash,LDP6797BD,,ci,retail,homedepot_ca,,Neutral,,Easy_Use,This was not an issue for me as I had a set of sockets that included 7mm and quickly adjusted to the difference.,"[ My wife and I are very happy with our new.  ] || ---------------- || My wife and I are very happy with our new LG range. As delivered it was configured for Natural Gas (NG). The supplied conversion kit was easy to install. As for the instructions, they were easy to follow but there was one error. The cooktop gas jets were said to be 8mm when in fact they were 7mm. This was not an issue for me as I had a set of sockets that included 7mm and quickly adjusted to the difference. I have yet to adjust the cooktop burners as it requires a jewelers screw driver with a shaft in excess of 2 inches and an unspecified diameter. I will figure it out and acquire the necessary tool. Other than these small issues the range works great and the oven temperature is dead on accurate.","[ My wife and I are very happy with our new... ] || ---------------- || My wife and I are very happy with our new LG range.  As delivered it was configured for Natural Gas (NG).  The supplied conversion kit was easy to install.  As for the instructions, they were easy to follow but there was one error.  The cooktop gas jets were said to be 8mm when in fact they were 7mm.  This was not an issue for me as I had a set of sockets that included 7mm and quickly adjusted to the difference.  I have yet to adjust the cooktop burners as it requires a jewelers screw driver with a shaft in excess of 2 inches and an unspecified diameter.  I will figure it out and acquire the necessary tool.  Other than these small issues the range works great and the oven temperature is dead on accurate.",,,5.0
23-03-04,49489983,dw,top_control,LG,quadwash,LDP6797BD,,ci,retail,homedepot_ca,,Neutral,use,Delivery_Installation,I have yet to adjust the cooktop burners as it requires a jewelers screw driver with a shaft in excess of 2 inches and an unspecified diameter.,"[ My wife and I are very happy with our new.  ] || ---------------- || My wife and I are very happy with our new LG range. As delivered it was configured for Natural Gas (NG). The supplied conversion kit was easy to install. As for the instructions, they were easy to follow but there was one error. The cooktop gas jets were said to be 8mm when in fact they were 7mm. This was not an issue for me as I had a set of sockets that included 7mm and quickly adjusted to the difference. I have yet to adjust the cooktop burners as it requires a jewelers screw driver with a shaft in excess of 2 inches and an unspecified diameter. I will figure it out and acquire the necessary tool. Other than these small issues the range works great and the oven temperature is dead on accurate.","[ My wife and I are very happy with our new... ] || ---------------- || My wife and I are very happy with our new LG range.  As delivered it was configured for Natural Gas (NG).  The supplied conversion kit was easy to install.  As for the instructions, they were easy to follow but there was one error.  The cooktop gas jets were said to be 8mm when in fact they were 7mm.  This was not an issue for me as I had a set of sockets that included 7mm and quickly adjusted to the difference.  I have yet to adjust the cooktop burners as it requires a jewelers screw driver with a shaft in excess of 2 inches and an unspecified diameter.  I will figure it out and acquire the necessary tool.  Other than these small issues the range works great and the oven temperature is dead on accurate.",,,5.0
23-03-04,49489983,dw,top_control,LG,quadwash,LDP6797BD,,ci,retail,homedepot_ca,,Neutral,,Easy_Use,I will figure it out and acquire the necessary tool.,"[ My wife and I are very happy with our new.  ] || ---------------- || My wife and I are very happy with our new LG range. As delivered it was configured for Natural Gas (NG). The supplied conversion kit was easy to install. As for the instructions, they were easy to follow but there was one error. The cooktop gas jets were said to be 8mm when in fact they were 7mm. This was not an issue for me as I had a set of sockets that included 7mm and quickly adjusted to the difference. I have yet to adjust the cooktop burners as it requires a jewelers screw driver with a shaft in excess of 2 inches and an unspecified diameter. I will figure it out and acquire the necessary tool. Other than these small issues the range works great and the oven temperature is dead on accurate.","[ My wife and I are very happy with our new... ] || ---------------- || My wife and I are very happy with our new LG range.  As delivered it was configured for Natural Gas (NG).  The supplied conversion kit was easy to install.  As for the instructions, they were easy to follow but there was one error.  The cooktop gas jets were said to be 8mm when in fact they were 7mm.  This was not an issue for me as I had a set of sockets that included 7mm and quickly adjusted to the difference.  I have yet to adjust the cooktop burners as it requires a jewelers screw driver with a shaft in excess of 2 inches and an unspecified diameter.  I will figure it out and acquire the necessary tool.  Other than these small issues the range works great and the oven temperature is dead on accurate.",,,5.0
23-03-04,49489983,dw,top_control,LG,quadwash,LDP6797BD,,ci,retail,homedepot_ca,,Positive,use,,Other than these small issues the range works great and the oven temperature is dead on accurate.,"[ My wife and I are very happy with our new.  ] || ---------------- || My wife and I are very happy with our new LG range. As delivered it was configured for Natural Gas (NG). The supplied conversion kit was easy to install. As for the instructions, they were easy to follow but there was one error. The cooktop gas jets were said to be 8mm when in fact they were 7mm. This was not an issue for me as I had a set of sockets that included 7mm and quickly adjusted to the difference. I have yet to adjust the cooktop burners as it requires a jewelers screw driver with a shaft in excess of 2 inches and an unspecified diameter. I will figure it out and acquire the necessary tool. Other than these small issues the range works great and the oven temperature is dead on accurate.","[ My wife and I are very happy with our new... ] || ---------------- || My wife and I are very happy with our new LG range.  As delivered it was configured for Natural Gas (NG).  The supplied conversion kit was easy to install.  As for the instructions, they were easy to follow but there was one error.  The cooktop gas jets were said to be 8mm when in fact they were 7mm.  This was not an issue for me as I had a set of sockets that included 7mm and quickly adjusted to the difference.  I have yet to adjust the cooktop burners as it requires a jewelers screw driver with a shaft in excess of 2 inches and an unspecified diameter.  I will figure it out and acquire the necessary tool.  Other than these small issues the range works great and the oven temperature is dead on accurate.",,,5.0
23-03-04,49493353,dw,top_control,BOSCH,300_series,SHS843AF5N,,us,retail,lowes,,Neutral,replace,Durability,I got this Bosch 300 dishwasher after my economy dishwasher died.,"[ Cleans Great! Feels a little flimsy, though. ] || ---------------- || I got this Bosch 300 dishwasher after my economy dishwasher died. I couldn't be happier with how it cleans! I had to ""pre-clean"" dishes with my old dishwasher. With my new Bosch, I put the dishes in with no rinse whatsoever and they come out sparkeling clean! My only concern is that the handle feels like really cheap plastic and I can foresee it eventually breaking. The door is also really, really flexy which surpised me. It just has an overall cheap feel. Time will tell. So far, it's an awesome machine.","[ Cleans Great!  Feels a little flimsy, though. ] || ---------------- || I got this Bosch 300 dishwasher after my economy dishwasher died.  I couldn't be happier with how it cleans!!  I had to 'pre-clean' dishes with my old dishwasher. With my new Bosch, I put the dishes in with no rinse whatsoever and they come out sparkeling clean!!  My only concern is that the handle feels like really cheap plastic and I can foresee it eventually breaking. The door is also really, really flexy which surpised me. It just has an overall cheap feel. Time will tell. So far, it's an awesome machine.",,,4.0
23-03-04,49493353,dw,top_control,BOSCH,300_series,SHS843AF5N,,us,retail,lowes,,Positive,use,,I couldn't be happier with how it cleans!,"[ Cleans Great! Feels a little flimsy, though. ] || ---------------- || I got this Bosch 300 dishwasher after my economy dishwasher died. I couldn't be happier with how it cleans! I had to ""pre-clean"" dishes with my old dishwasher. With my new Bosch, I put the dishes in with no rinse whatsoever and they come out sparkeling clean! My only concern is that the handle feels like really cheap plastic and I can foresee it eventually breaking. The door is also really, really flexy which surpised me. It just has an overall cheap feel. Time will tell. So far, it's an awesome machine.","[ Cleans Great!  Feels a little flimsy, though. ] || ---------------- || I got this Bosch 300 dishwasher after my economy dishwasher died.  I couldn't be happier with how it cleans!!  I had to 'pre-clean' dishes with my old dishwasher. With my new Bosch, I put the dishes in with no rinse whatsoever and they come out sparkeling clean!!  My only concern is that the handle feels like really cheap plastic and I can foresee it eventually breaking. The door is also really, really flexy which surpised me. It just has an overall cheap feel. Time will tell. So far, it's an awesome machine.",,,4.0
23-03-04,49493353,dw,top_control,BOSCH,300_series,SHS843AF5N,,us,retail,lowes,,Neutral,use,Performance_Washing,"I had to ""pre-clean"" dishes with my old dishwasher.","[ Cleans Great! Feels a little flimsy, though. ] || ---------------- || I got this Bosch 300 dishwasher after my economy dishwasher died. I couldn't be happier with how it cleans! I had to ""pre-clean"" dishes with my old dishwasher. With my new Bosch, I put the dishes in with no rinse whatsoever and they come out sparkeling clean! My only concern is that the handle feels like really cheap plastic and I can foresee it eventually breaking. The door is also really, really flexy which surpised me. It just has an overall cheap feel. Time will tell. So far, it's an awesome machine.","[ Cleans Great!  Feels a little flimsy, though. ] || ---------------- || I got this Bosch 300 dishwasher after my economy dishwasher died.  I couldn't be happier with how it cleans!!  I had to 'pre-clean' dishes with my old dishwasher. With my new Bosch, I put the dishes in with no rinse whatsoever and they come out sparkeling clean!!  My only concern is that the handle feels like really cheap plastic and I can foresee it eventually breaking. The door is also really, really flexy which surpised me. It just has an overall cheap feel. Time will tell. So far, it's an awesome machine.",,,4.0
23-03-04,49493353,dw,top_control,BOSCH,300_series,SHS843AF5N,,us,retail,lowes,,Positive,use,Performance_Washing,"With my new Bosch, I put the dishes in with no rinse whatsoever and they come out sparkeling clean!","[ Cleans Great! Feels a little flimsy, though. ] || ---------------- || I got this Bosch 300 dishwasher after my economy dishwasher died. I couldn't be happier with how it cleans! I had to ""pre-clean"" dishes with my old dishwasher. With my new Bosch, I put the dishes in with no rinse whatsoever and they come out sparkeling clean! My only concern is that the handle feels like really cheap plastic and I can foresee it eventually breaking. The door is also really, really flexy which surpised me. It just has an overall cheap feel. Time will tell. So far, it's an awesome machine.","[ Cleans Great!  Feels a little flimsy, though. ] || ---------------- || I got this Bosch 300 dishwasher after my economy dishwasher died.  I couldn't be happier with how it cleans!!  I had to 'pre-clean' dishes with my old dishwasher. With my new Bosch, I put the dishes in with no rinse whatsoever and they come out sparkeling clean!!  My only concern is that the handle feels like really cheap plastic and I can foresee it eventually breaking. The door is also really, really flexy which surpised me. It just has an overall cheap feel. Time will tell. So far, it's an awesome machine.",,,4.0
23-03-04,49493353,dw,top_control,BOSCH,300_series,SHS843AF5N,,us,retail,lowes,,Negative,use,Durability,My only concern is that the handle feels like really cheap plastic and I can foresee it eventually breaking.,"[ Cleans Great! Feels a little flimsy, though. ] || ---------------- || I got this Bosch 300 dishwasher after my economy dishwasher died. I couldn't be happier with how it cleans! I had to ""pre-clean"" dishes with my old dishwasher. With my new Bosch, I put the dishes in with no rinse whatsoever and they come out sparkeling clean! My only concern is that the handle feels like really cheap plastic and I can foresee it eventually breaking. The door is also really, really flexy which surpised me. It just has an overall cheap feel. Time will tell. So far, it's an awesome machine.","[ Cleans Great!  Feels a little flimsy, though. ] || ---------------- || I got this Bosch 300 dishwasher after my economy dishwasher died.  I couldn't be happier with how it cleans!!  I had to 'pre-clean' dishes with my old dishwasher. With my new Bosch, I put the dishes in with no rinse whatsoever and they come out sparkeling clean!!  My only concern is that the handle feels like really cheap plastic and I can foresee it eventually breaking. The door is also really, really flexy which surpised me. It just has an overall cheap feel. Time will tell. So far, it's an awesome machine.",,,4.0
23-03-04,49493353,dw,top_control,BOSCH,300_series,SHS843AF5N,,us,retail,lowes,,Negative,use,Price,My only concern is that the handle feels like really cheap plastic and I can foresee it eventually breaking.,"[ Cleans Great! Feels a little flimsy, though. ] || ---------------- || I got this Bosch 300 dishwasher after my economy dishwasher died. I couldn't be happier with how it cleans! I had to ""pre-clean"" dishes with my old dishwasher. With my new Bosch, I put the dishes in with no rinse whatsoever and they come out sparkeling clean! My only concern is that the handle feels like really cheap plastic and I can foresee it eventually breaking. The door is also really, really flexy which surpised me. It just has an overall cheap feel. Time will tell. So far, it's an awesome machine.","[ Cleans Great!  Feels a little flimsy, though. ] || ---------------- || I got this Bosch 300 dishwasher after my economy dishwasher died.  I couldn't be happier with how it cleans!!  I had to 'pre-clean' dishes with my old dishwasher. With my new Bosch, I put the dishes in with no rinse whatsoever and they come out sparkeling clean!!  My only concern is that the handle feels like really cheap plastic and I can foresee it eventually breaking. The door is also really, really flexy which surpised me. It just has an overall cheap feel. Time will tell. So far, it's an awesome machine.",,,4.0
23-03-04,49493353,dw,top_control,BOSCH,300_series,SHS843AF5N,,us,retail,lowes,,Negative,use,,"The door is also really, really flexy which surpised me.","[ Cleans Great! Feels a little flimsy, though. ] || ---------------- || I got this Bosch 300 dishwasher after my economy dishwasher died. I couldn't be happier with how it cleans! I had to ""pre-clean"" dishes with my old dishwasher. With my new Bosch, I put the dishes in with no rinse whatsoever and they come out sparkeling clean! My only concern is that the handle feels like really cheap plastic and I can foresee it eventually breaking. The door is also really, really flexy which surpised me. It just has an overall cheap feel. Time will tell. So far, it's an awesome machine.","[ Cleans Great!  Feels a little flimsy, though. ] || ---------------- || I got this Bosch 300 dishwasher after my economy dishwasher died.  I couldn't be happier with how it cleans!!  I had to 'pre-clean' dishes with my old dishwasher. With my new Bosch, I put the dishes in with no rinse whatsoever and they come out sparkeling clean!!  My only concern is that the handle feels like really cheap plastic and I can foresee it eventually breaking. The door is also really, really flexy which surpised me. It just has an overall cheap feel. Time will tell. So far, it's an awesome machine.",,,4.0
23-03-04,49493353,dw,top_control,BOSCH,300_series,SHS843AF5N,,us,retail,lowes,,Negative,use,Design,It just has an overall cheap feel.,"[ Cleans Great! Feels a little flimsy, though. ] || ---------------- || I got this Bosch 300 dishwasher after my economy dishwasher died. I couldn't be happier with how it cleans! I had to ""pre-clean"" dishes with my old dishwasher. With my new Bosch, I put the dishes in with no rinse whatsoever and they come out sparkeling clean! My only concern is that the handle feels like really cheap plastic and I can foresee it eventually breaking. The door is also really, really flexy which surpised me. It just has an overall cheap feel. Time will tell. So far, it's an awesome machine.","[ Cleans Great!  Feels a little flimsy, though. ] || ---------------- || I got this Bosch 300 dishwasher after my economy dishwasher died.  I couldn't be happier with how it cleans!!  I had to 'pre-clean' dishes with my old dishwasher. With my new Bosch, I put the dishes in with no rinse whatsoever and they come out sparkeling clean!!  My only concern is that the handle feels like really cheap plastic and I can foresee it eventually breaking. The door is also really, really flexy which surpised me. It just has an overall cheap feel. Time will tell. So far, it's an awesome machine.",,,4.0
23-03-04,49493353,dw,top_control,BOSCH,300_series,SHS843AF5N,,us,retail,lowes,,Negative,use,Price,It just has an overall cheap feel.,"[ Cleans Great! Feels a little flimsy, though. ] || ---------------- || I got this Bosch 300 dishwasher after my economy dishwasher died. I couldn't be happier with how it cleans! I had to ""pre-clean"" dishes with my old dishwasher. With my new Bosch, I put the dishes in with no rinse whatsoever and they come out sparkeling clean! My only concern is that the handle feels like really cheap plastic and I can foresee it eventually breaking. The door is also really, really flexy which surpised me. It just has an overall cheap feel. Time will tell. So far, it's an awesome machine.","[ Cleans Great!  Feels a little flimsy, though. ] || ---------------- || I got this Bosch 300 dishwasher after my economy dishwasher died.  I couldn't be happier with how it cleans!!  I had to 'pre-clean' dishes with my old dishwasher. With my new Bosch, I put the dishes in with no rinse whatsoever and they come out sparkeling clean!!  My only concern is that the handle feels like really cheap plastic and I can foresee it eventually breaking. The door is also really, really flexy which surpised me. It just has an overall cheap feel. Time will tell. So far, it's an awesome machine.",,,4.0
23-03-04,49493353,dw,top_control,BOSCH,300_series,SHS843AF5N,,us,retail,lowes,,Neutral,,,Time will tell.,"[ Cleans Great! Feels a little flimsy, though. ] || ---------------- || I got this Bosch 300 dishwasher after my economy dishwasher died. I couldn't be happier with how it cleans! I had to ""pre-clean"" dishes with my old dishwasher. With my new Bosch, I put the dishes in with no rinse whatsoever and they come out sparkeling clean! My only concern is that the handle feels like really cheap plastic and I can foresee it eventually breaking. The door is also really, really flexy which surpised me. It just has an overall cheap feel. Time will tell. So far, it's an awesome machine.","[ Cleans Great!  Feels a little flimsy, though. ] || ---------------- || I got this Bosch 300 dishwasher after my economy dishwasher died.  I couldn't be happier with how it cleans!!  I had to 'pre-clean' dishes with my old dishwasher. With my new Bosch, I put the dishes in with no rinse whatsoever and they come out sparkeling clean!!  My only concern is that the handle feels like really cheap plastic and I can foresee it eventually breaking. The door is also really, really flexy which surpised me. It just has an overall cheap feel. Time will tell. So far, it's an awesome machine.",,,4.0
23-03-04,49493353,dw,top_control,BOSCH,300_series,SHS843AF5N,,us,retail,lowes,,Very Positive,use,,"So far, it's an awesome machine.","[ Cleans Great! Feels a little flimsy, though. ] || ---------------- || I got this Bosch 300 dishwasher after my economy dishwasher died. I couldn't be happier with how it cleans! I had to ""pre-clean"" dishes with my old dishwasher. With my new Bosch, I put the dishes in with no rinse whatsoever and they come out sparkeling clean! My only concern is that the handle feels like really cheap plastic and I can foresee it eventually breaking. The door is also really, really flexy which surpised me. It just has an overall cheap feel. Time will tell. So far, it's an awesome machine.","[ Cleans Great!  Feels a little flimsy, though. ] || ---------------- || I got this Bosch 300 dishwasher after my economy dishwasher died.  I couldn't be happier with how it cleans!!  I had to 'pre-clean' dishes with my old dishwasher. With my new Bosch, I put the dishes in with no rinse whatsoever and they come out sparkeling clean!!  My only concern is that the handle feels like really cheap plastic and I can foresee it eventually breaking. The door is also really, really flexy which surpised me. It just has an overall cheap feel. Time will tell. So far, it's an awesome machine.",,,4.0
23-03-04,49498797,dw,front_control,KITCHENAID,KDFE204KWH,KDFE204KWH,,ci,retail,bestbuy_ca,,Positive,onboard,Delivery_Installation,Got it and it was easy to install.,[ Very quiet ] || ---------------- || Got it and it was easy to install. It is the quietest dishwasher I've ever had. Very happy with it.,[ Very quiet ] || ---------------- || [This review was collected as part of a promotion.] Got it and it was easy to install.  It is the quietest dishwasher I've ever had. Very happy with it.,,,5.0
23-03-04,49498797,dw,front_control,KITCHENAID,KDFE204KWH,KDFE204KWH,,ci,retail,bestbuy_ca,,Positive,use,Noise_Vibration,It is the quietest dishwasher I've ever had.,[ Very quiet ] || ---------------- || Got it and it was easy to install. It is the quietest dishwasher I've ever had. Very happy with it.,[ Very quiet ] || ---------------- || [This review was collected as part of a promotion.] Got it and it was easy to install.  It is the quietest dishwasher I've ever had. Very happy with it.,,,5.0
23-03-04,49498797,dw,front_control,KITCHENAID,KDFE204KWH,KDFE204KWH,,ci,retail,bestbuy_ca,,Positive,use,,Very happy with it.,[ Very quiet ] || ---------------- || Got it and it was easy to install. It is the quietest dishwasher I've ever had. Very happy with it.,[ Very quiet ] || ---------------- || [This review was collected as part of a promotion.] Got it and it was easy to install.  It is the quietest dishwasher I've ever had. Very happy with it.,,,5.0
23-03-04,49498819,dw,front_control,KITCHENAID,KDFE204KWH,KDFE204KWH,,ci,retail,bestbuy_ca,,Negative,replace,Durability,My 2nd kitchen aid after 15 years my old one quit.,[ Not like my old one ] || ---------------- || My 2nd kitchen aid after 15 years my old one quit. The door is stiff and not as easy to open but other than that so far it is doing ok. It is a lot quiter and nice to be able to get it in white.,[ Not like my old one ] || ---------------- || [This review was collected as part of a promotion.] My 2nd kitchen aid after 15 years my old one quit. The door is stiff and not as easy to open but other than that so far it is doing ok. It is a lot quiter and nice to be able to get it in white.,,,4.0
23-03-04,49498819,dw,front_control,KITCHENAID,KDFE204KWH,KDFE204KWH,,ci,retail,bestbuy_ca,,Negative,use,Easy_Use,The door is stiff and not as easy to open but other than that so far it is doing ok.,[ Not like my old one ] || ---------------- || My 2nd kitchen aid after 15 years my old one quit. The door is stiff and not as easy to open but other than that so far it is doing ok. It is a lot quiter and nice to be able to get it in white.,[ Not like my old one ] || ---------------- || [This review was collected as part of a promotion.] My 2nd kitchen aid after 15 years my old one quit. The door is stiff and not as easy to open but other than that so far it is doing ok. It is a lot quiter and nice to be able to get it in white.,,,4.0
