Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-07-23,54222228,dw,front_control,LG,quadwash,DF365FPS,EU,es,retail,elcorteingles,,Neutral,use,Noise_Vibration,"You can only hear the noise of the water caused by the sprinklers, but outside the kitchen you can no longer hear it.","[ Satisfied with the purchase ] || ---------------- || (This review was received through a promotion.) I've had the dishwasher for a short time, but so far what I've liked the most is that the dishes stay dry. The one I had before left it wet and I don't like that at all. I also really like the cutlery tray. They all come clean with no leftover food, as I sometimes did when I put them in the basket. The trays slide up and down easily and the plate holders can be folded down independently, giving you a little more flexibility. Although I find them somewhat bulky and when they are completely lying down, the dishes are not very stable. It is relatively quiet. You can only hear the noise of the water caused by the sprinklers, but outside the kitchen you can no longer hear it. At the level of size it is a little deeper than usual perhaps. In my case, it protrudes a couple of centimeters from the kitchen cabinet. Configuring the application is a pain. When it works it's simple, the problem is that it doesn't work at first. Instead of searching the web, it is best to follow the instructions that come with the device, but if it does not work the first time (it will not work), start from scratch but wait more time at each step. It will eventually work. The truth is that I don't know if I will use it much, but now at first it has been more practical for me to configure the dishwasher (adjust the water hardness level for example) using the app than with the buttons on the dishwasher.","[ Satisfecho con la compra ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Tengo el lavavajillas hace poco tiempo, pero de momento lo que más me ha gustado es que la vajilla queda seca. El que tenía antes la dejaba húmeda y no me gusta nada eso.También me gusta mucho la bandeja para los cubiertos. Todos quedan limpios sin restos de comida, como me pasaba a veces cuando los colocaba en el cesto.Las bandejas se suben y bajan fácilmente y los soportes para los platos se pueden abatir de forma independiente, lo que te da algo más de flexibilidad. Aunque me resultan algo voluminosos y cuando están completamente tumbados la vajilla como que no queda muy estable.Es relativamente silencioso. Solo se escucha el ruido del agua provocado por los aspersores, pero fuera de la cocina ya no se escucha.A nivel de tamaño es un poco más profundo de lo habitual quizá. En mi caso se me sobresale un par de centímetros del mueble de la cocina.Configurar la aplicación es un rollo. Cuando funciona es sencillo, el problema es que de primeras no funciona. En lugar de buscar en la web lo mejor es seguir las instrucciones que vienen con el aparato pero caso no funcione a la primera (que no va funcionar) , empezad de cero pero esperad más tiempo en cada paso. Eventualmente funcionará. La verdad es que no sé si le daré mucho uso, pero ahora al principio me ha resultado más práctico configurar el lavavajillas (ajustar el nivel de dureza del agua por ejemplo) usando la app que con los botones del lavavajillas.",,,4.0
23-07-22,53906133,dw,countertop,MIDEA,M10,M10,ASIA,cn,retail,jd,,Neutral,use,Easy_Use,"The standard wash will take 80 minutes, and you can do other things after starting","It's bigger than expected, and it's just enough to put it next to the sink. It's much more convenient without connecting the water inlet and outlet, just add water a few times. It is very clean and dry, and it is still high temperature. Wash for 29 minutes quickly, and add less dishwashing powder, or the discharged water will be very thick. The standard wash will take 80 minutes, and you can do other things after starting",比想象中的大，洗碗池旁边刚好够放，不用接进水口排水口就方便很多，加几次水就行。洗得倒是很干净，而且很干燥，还是高温的。快洗29分钟，洗碗粉要少加点，要不然排出的水就很浓稠。标准洗就要80分钟了，启动后可以去干别的事了,,,5.0
23-07-22,53906133,dw,countertop,MIDEA,M10,M10,ASIA,cn,retail,jd,,Neutral,use,Performance_Washing,"The standard wash will take 80 minutes, and you can do other things after starting","It's bigger than expected, and it's just enough to put it next to the sink. It's much more convenient without connecting the water inlet and outlet, just add water a few times. It is very clean and dry, and it is still high temperature. Wash for 29 minutes quickly, and add less dishwashing powder, or the discharged water will be very thick. The standard wash will take 80 minutes, and you can do other things after starting",比想象中的大，洗碗池旁边刚好够放，不用接进水口排水口就方便很多，加几次水就行。洗得倒是很干净，而且很干燥，还是高温的。快洗29分钟，洗碗粉要少加点，要不然排出的水就很浓稠。标准洗就要80分钟了，启动后可以去干别的事了,,,5.0
23-07-22,53906474,dw,front_control,MIDEA,V8,V8,ASIA,cn,retail,jd,,Positive,"deliver,onboard",Delivery_Installation,"The delivery was fast, and then it was washed clean, and the master installed it well.","The delivery was fast, and then it was washed clean, and the master installed it well. I recommend everyone to buy it",送货很快，然后洗的干净，师傅安装的也好，推荐大家购买,,,5.0
23-07-22,53906474,dw,front_control,MIDEA,V8,V8,ASIA,cn,retail,jd,,Very Positive,use,,I recommend everyone to buy it,"The delivery was fast, and then it was washed clean, and the master installed it well. I recommend everyone to buy it",送货很快，然后洗的干净，师傅安装的也好，推荐大家购买,,,5.0
23-07-22,53906513,dw,front_control,MIDEA,V8,V8,ASIA,cn,retail,jd,,Positive,deliver,Delivery_Installation,The delivery is fast.,"The delivery is fast. I bought it for my parents. It is smaller than the Siemens at home, but there are 2 more washable sets, which is cost-effective. The effect remains to be seen. I sent a three-piece dishwasher set, which can be used for two months with one use a day.",送货很快，给父母买的，比自己家里的西门子小一些，但可洗套数还多2套，性价比高。效果还有待观察。送了一套洗碗机三件套，一天一用可以用两个月的感觉。,,,5.0
23-07-22,53906513,dw,front_control,MIDEA,V8,V8,ASIA,cn,retail,jd,,Neutral,purchase,,I bought it for my parents.,"The delivery is fast. I bought it for my parents. It is smaller than the Siemens at home, but there are 2 more washable sets, which is cost-effective. The effect remains to be seen. I sent a three-piece dishwasher set, which can be used for two months with one use a day.",送货很快，给父母买的，比自己家里的西门子小一些，但可洗套数还多2套，性价比高。效果还有待观察。送了一套洗碗机三件套，一天一用可以用两个月的感觉。,,,5.0
23-07-22,53906513,dw,front_control,MIDEA,V8,V8,ASIA,cn,retail,jd,,Positive,use,Design,"It is smaller than the Siemens at home, but there are 2 more washable sets, which is cost-effective.","The delivery is fast. I bought it for my parents. It is smaller than the Siemens at home, but there are 2 more washable sets, which is cost-effective. The effect remains to be seen. I sent a three-piece dishwasher set, which can be used for two months with one use a day.",送货很快，给父母买的，比自己家里的西门子小一些，但可洗套数还多2套，性价比高。效果还有待观察。送了一套洗碗机三件套，一天一用可以用两个月的感觉。,,,5.0
23-07-22,53906513,dw,front_control,MIDEA,V8,V8,ASIA,cn,retail,jd,,Positive,use,Price,"It is smaller than the Siemens at home, but there are 2 more washable sets, which is cost-effective.","The delivery is fast. I bought it for my parents. It is smaller than the Siemens at home, but there are 2 more washable sets, which is cost-effective. The effect remains to be seen. I sent a three-piece dishwasher set, which can be used for two months with one use a day.",送货很快，给父母买的，比自己家里的西门子小一些，但可洗套数还多2套，性价比高。效果还有待观察。送了一套洗碗机三件套，一天一用可以用两个月的感觉。,,,5.0
23-07-22,53906513,dw,front_control,MIDEA,V8,V8,ASIA,cn,retail,jd,,Neutral,,,The effect remains to be seen.,"The delivery is fast. I bought it for my parents. It is smaller than the Siemens at home, but there are 2 more washable sets, which is cost-effective. The effect remains to be seen. I sent a three-piece dishwasher set, which can be used for two months with one use a day.",送货很快，给父母买的，比自己家里的西门子小一些，但可洗套数还多2套，性价比高。效果还有待观察。送了一套洗碗机三件套，一天一用可以用两个月的感觉。,,,5.0
23-07-22,53906513,dw,front_control,MIDEA,V8,V8,ASIA,cn,retail,jd,,Neutral,use,Delivery_Installation,"I sent a three-piece dishwasher set, which can be used for two months with one use a day.","The delivery is fast. I bought it for my parents. It is smaller than the Siemens at home, but there are 2 more washable sets, which is cost-effective. The effect remains to be seen. I sent a three-piece dishwasher set, which can be used for two months with one use a day.",送货很快，给父母买的，比自己家里的西门子小一些，但可洗套数还多2套，性价比高。效果还有待观察。送了一套洗碗机三件套，一天一用可以用两个月的感觉。,,,5.0
23-07-22,53906605,dw,front_control,HAIER,EYBW152266BKU1,EYBW152266BKU1,ASIA,cn,retail,jd,,Positive,use,Design,"Very good looking, very good service","Very good looking, very good service",很不错 颜值很高 服务很好,,,5.0
23-07-22,53906698,dw,countertop,SAMSUNG,BESPOKE,DW30A3030CE,ASIA,kr,retail,naver_shop,,Very Positive,,,best!,"[ best! It's very nice, the design is neat and pretty ] || ---------------- || best! It's very nice, the design is neat and pretty",[ 최고!넘 좋네요 디자인도 깔끔하고 이뻐요 ] || ---------------- || 최고!넘 좋네요 디자인도 깔끔하고 이뻐요,,,5.0
23-07-22,53906698,dw,countertop,SAMSUNG,BESPOKE,DW30A3030CE,ASIA,kr,retail,naver_shop,,Positive,use,Design,"It's very nice, the design is neat and pretty","[ best! It's very nice, the design is neat and pretty ] || ---------------- || best! It's very nice, the design is neat and pretty",[ 최고!넘 좋네요 디자인도 깔끔하고 이뻐요 ] || ---------------- || 최고!넘 좋네요 디자인도 깔끔하고 이뻐요,,,5.0
23-07-22,53906747,dw,countertop,SAMSUNG,BESPOKE,DW30A3030CE,ASIA,kr,retail,naver_shop,,Neutral,use,Performance_Washing,No need to worry about dishwashing,[ No need to worry about dishwashing ] || ---------------- || No need to worry about dishwashing,[ 식세기 고민은 할 필요가 없는듯 ] || ---------------- || 식세기 고민은 할 필요가 없는듯,,,5.0
23-07-22,53907601,dw,builtin,LG,Objet_collection,DUBJ2EAL,ASIA,kr,retail,naver_shop,,Positive,deliver,Delivery_Installation,Shipping is really fast and good.,[ Shipping is really fast and good. was kind ] || ---------------- || Shipping is really fast and good. was kind,[ 배송 정말 빠르고 좋습니다. 친절했습니다 ] || ---------------- || 배송 정말 빠르고 좋습니다. 친절했습니다,,,5.0
23-07-22,53907601,dw,builtin,LG,Objet_collection,DUBJ2EAL,ASIA,kr,retail,naver_shop,,Positive,,,was kind,[ Shipping is really fast and good. was kind ] || ---------------- || Shipping is really fast and good. was kind,[ 배송 정말 빠르고 좋습니다. 친절했습니다 ] || ---------------- || 배송 정말 빠르고 좋습니다. 친절했습니다,,,5.0
23-07-22,53907617,dw,builtin,LG,Objet_collection,DUBJ2EAL,ASIA,kr,retail,naver_shop,,,,,nice thank you,[ nice thank you ] || ---------------- || nice thank you,[ 좋에요 감사합니다ㅡ ] || ---------------- || 좋에요 감사합니다ㅡ,,,5.0
23-07-22,53907623,dw,builtin,LG,Objet_collection,DUBJ2EAL,ASIA,kr,retail,naver_shop,,Positive,purchase,Price,A good buy at a good price!,[ A good buy at a good price! Installation was done quickly as well. ] || ---------------- || A good buy at a good price! Installation was done quickly as well.,[ 좋은 가격에 잘샀습니다!설치도 빠르게 잘해주고 가셨어요 ] || ---------------- || 좋은 가격에 잘샀습니다!설치도 빠르게 잘해주고 가셨어요,,,5.0
23-07-22,53907623,dw,builtin,LG,Objet_collection,DUBJ2EAL,ASIA,kr,retail,naver_shop,,Positive,onboard,Delivery_Installation,Installation was done quickly as well.,[ A good buy at a good price! Installation was done quickly as well. ] || ---------------- || A good buy at a good price! Installation was done quickly as well.,[ 좋은 가격에 잘샀습니다!설치도 빠르게 잘해주고 가셨어요 ] || ---------------- || 좋은 가격에 잘샀습니다!설치도 빠르게 잘해주고 가셨어요,,,5.0
23-07-22,53907632,dw,builtin,LG,Objet_collection,DUBJ2EAL,ASIA,kr,retail,naver_shop,,Neutral,,Delivery_Installation,"At mealtime, my aunt has arrived.","[ At mealtime, my aunt has arrived. There is nothing to wash yet. I need to cook. ] || ---------------- || At mealtime, my aunt has arrived. There is nothing to wash yet. I need to cook.",[ 식세시이모님이 도착하셨습니다 아직설거지할게없네요 요리를해야되나... ] || ---------------- || 식세시이모님이 도착하셨습니다 아직설거지할게없네요 요리를해야되나...,,,5.0
23-07-22,53907632,dw,builtin,LG,Objet_collection,DUBJ2EAL,ASIA,kr,retail,naver_shop,,Neutral,use,Performance_Washing,There is nothing to wash yet.,"[ At mealtime, my aunt has arrived. There is nothing to wash yet. I need to cook. ] || ---------------- || At mealtime, my aunt has arrived. There is nothing to wash yet. I need to cook.",[ 식세시이모님이 도착하셨습니다 아직설거지할게없네요 요리를해야되나... ] || ---------------- || 식세시이모님이 도착하셨습니다 아직설거지할게없네요 요리를해야되나...,,,5.0
23-07-22,53907632,dw,builtin,LG,Objet_collection,DUBJ2EAL,ASIA,kr,retail,naver_shop,,Neutral,,,I need to cook.,"[ At mealtime, my aunt has arrived. There is nothing to wash yet. I need to cook. ] || ---------------- || At mealtime, my aunt has arrived. There is nothing to wash yet. I need to cook.",[ 식세시이모님이 도착하셨습니다 아직설거지할게없네요 요리를해야되나... ] || ---------------- || 식세시이모님이 도착하셨습니다 아직설거지할게없네요 요리를해야되나...,,,5.0
23-07-22,53907635,dw,builtin,LG,Objet_collection,DUBJ2EAL,ASIA,kr,retail,naver_shop,,Positive,deliver,Delivery_Installation,Delivery was really fast and the driver was friendly,[ Delivery was really fast and the driver was friendly ] || ---------------- || Delivery was really fast and the driver was friendly,[ 배송이 정말 빠르고 기사님이 친절했습니다 ] || ---------------- || 배송이 정말 빠르고 기사님이 친절했습니다,,,5.0
