Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-08-08,54321524,dw,front_control,GE,GDF550PGRBB_GDF550PGRWW_GDF550PMRES_GDF550PSRSS,GDF550PGRBB_GDF550PGRWW_GDF550PMRES_GDF550PSRSS,,us,retail,geappliances,,Neutral,,,I wish I would have gotten this one sooner.,"[ Quiet and Efficient ] || ---------------- || Dishwasher is quiet and efficient. I wish I would have gotten this one sooner. Easy to use, limited settings. I like simple and this is simple.","[ Quiet and Efficient ] || ---------------- || Dishwasher is quiet and efficient. I wish I would have gotten this one sooner. Easy to use, limited settings. I like simple and this is simple.",,,5.0
23-08-04,54203862,dw,top_control,BOSCH,800_series,SHX78CM5N,,us,retail,bestbuy,,Neutral,,Easy_Use,"Having all the existing hook-ups, I just needed to purchase the 3/4 elbow connector separately.","[ I CAN'T HEAR ANYTHING ] || ---------------- || Upgrading from a very old and noisy GE unit, this was a shock. I ordered for delivery. BB delivered 30 mins before the scheduled window. But I was home, so it worked out. Delivery guys brought it into the kitchen with care and ease, and left without a fuss. I installed it myself. Having all the existing hook-ups, I just needed to purchase the 3/4 elbow connector separately. Otherwise you'll need the full kit (no need for power cord as it came with one). Installation was painless, a matter of plug and play, and adjusting the legs. Installed the HomeConnect app to register and set up the appliance and I was good to go. The cycles are pretty long though (2.5-3.5 hours with CrystalDry/Sanitize). So I guess plan your cleaning accordingly. Once I hit Start, and shut the door, I couldn't figure out if it was running or not. But sure enough, the red Infolight was there to let me know. It's as quiet as the dialogue in a Christopher Nolan movie. You really have to try to hear it. I'm working in the dining room and I really can't hear anything. Amazing. And it cleaned really well too. Even the crusty Instant Pot looked spotless after a cycle. And if you're like I was, wondering what the differences between this model and last model are. There aren't many, besides cosmetics. This latest 78C model has PowerControl that lets you adjust which section of the tray gets more/less spraying. I used it when cleaning heavily soiled pots and pans, and seemed to work. I'm still learning the ins and outs of this beast, but overall very happy with my purchase. 5*","[ I CAN'T HEAR ANYTHING ] || ---------------- || Upgrading from a very old and noisy GE unit, this was a shock.I ordered for delivery. BB delivered 30 mins before the scheduled window. But I was home, so it worked out. Delivery guys brought it into the kitchen with care and ease, and left without a fuss.I installed it myself. Having all the existing hook-ups, I just needed to purchase the 3/4 elbow connector separately. Otherwise you'll need the full kit (no need for power cord as it came with one). Installation was painless, a matter of plug and play, and adjusting the legs.Installed the HomeConnect app to register and set up the appliance and I was good to go. The cycles are pretty long though (2.5-3.5 hours with CrystalDry/Sanitize). So I guess plan your cleaning accordingly.Once I hit Start, and shut the door, I couldn't figure out if it was running or not. But sure enough, the red Infolight was there to let me know. It's as quiet as the dialogue in a Christopher Nolan movie. You really have to try to hear it. I'm working in the dining room and I really can't hear anything. Amazing.And it cleaned really well too. Even the crusty Instant Pot looked spotless after a cycle.And if you're like I was, wondering what the differences between this model and last model are. There aren't many, besides cosmetics. This latest 78C model has PowerControl that lets you adjust which section of the tray gets more/less spraying. I used it when cleaning heavily soiled pots and pans, and seemed to work.I'm still learning the ins and outs of this beast, but overall very happy with my purchase.5*",,,5.0
23-08-04,54203862,dw,top_control,BOSCH,800_series,SHX78CM5N,,us,retail,bestbuy,,Neutral,,Durability,Otherwise you'll need the full kit (no need for power cord as it came with one).,"[ I CAN'T HEAR ANYTHING ] || ---------------- || Upgrading from a very old and noisy GE unit, this was a shock. I ordered for delivery. BB delivered 30 mins before the scheduled window. But I was home, so it worked out. Delivery guys brought it into the kitchen with care and ease, and left without a fuss. I installed it myself. Having all the existing hook-ups, I just needed to purchase the 3/4 elbow connector separately. Otherwise you'll need the full kit (no need for power cord as it came with one). Installation was painless, a matter of plug and play, and adjusting the legs. Installed the HomeConnect app to register and set up the appliance and I was good to go. The cycles are pretty long though (2.5-3.5 hours with CrystalDry/Sanitize). So I guess plan your cleaning accordingly. Once I hit Start, and shut the door, I couldn't figure out if it was running or not. But sure enough, the red Infolight was there to let me know. It's as quiet as the dialogue in a Christopher Nolan movie. You really have to try to hear it. I'm working in the dining room and I really can't hear anything. Amazing. And it cleaned really well too. Even the crusty Instant Pot looked spotless after a cycle. And if you're like I was, wondering what the differences between this model and last model are. There aren't many, besides cosmetics. This latest 78C model has PowerControl that lets you adjust which section of the tray gets more/less spraying. I used it when cleaning heavily soiled pots and pans, and seemed to work. I'm still learning the ins and outs of this beast, but overall very happy with my purchase. 5*","[ I CAN'T HEAR ANYTHING ] || ---------------- || Upgrading from a very old and noisy GE unit, this was a shock.I ordered for delivery. BB delivered 30 mins before the scheduled window. But I was home, so it worked out. Delivery guys brought it into the kitchen with care and ease, and left without a fuss.I installed it myself. Having all the existing hook-ups, I just needed to purchase the 3/4 elbow connector separately. Otherwise you'll need the full kit (no need for power cord as it came with one). Installation was painless, a matter of plug and play, and adjusting the legs.Installed the HomeConnect app to register and set up the appliance and I was good to go. The cycles are pretty long though (2.5-3.5 hours with CrystalDry/Sanitize). So I guess plan your cleaning accordingly.Once I hit Start, and shut the door, I couldn't figure out if it was running or not. But sure enough, the red Infolight was there to let me know. It's as quiet as the dialogue in a Christopher Nolan movie. You really have to try to hear it. I'm working in the dining room and I really can't hear anything. Amazing.And it cleaned really well too. Even the crusty Instant Pot looked spotless after a cycle.And if you're like I was, wondering what the differences between this model and last model are. There aren't many, besides cosmetics. This latest 78C model has PowerControl that lets you adjust which section of the tray gets more/less spraying. I used it when cleaning heavily soiled pots and pans, and seemed to work.I'm still learning the ins and outs of this beast, but overall very happy with my purchase.5*",,,5.0
23-08-04,54203862,dw,top_control,BOSCH,800_series,SHX78CM5N,,us,retail,bestbuy,,Neutral,onboard,Delivery_Installation,"Installation was painless, a matter of plug and play, and adjusting the legs.","[ I CAN'T HEAR ANYTHING ] || ---------------- || Upgrading from a very old and noisy GE unit, this was a shock. I ordered for delivery. BB delivered 30 mins before the scheduled window. But I was home, so it worked out. Delivery guys brought it into the kitchen with care and ease, and left without a fuss. I installed it myself. Having all the existing hook-ups, I just needed to purchase the 3/4 elbow connector separately. Otherwise you'll need the full kit (no need for power cord as it came with one). Installation was painless, a matter of plug and play, and adjusting the legs. Installed the HomeConnect app to register and set up the appliance and I was good to go. The cycles are pretty long though (2.5-3.5 hours with CrystalDry/Sanitize). So I guess plan your cleaning accordingly. Once I hit Start, and shut the door, I couldn't figure out if it was running or not. But sure enough, the red Infolight was there to let me know. It's as quiet as the dialogue in a Christopher Nolan movie. You really have to try to hear it. I'm working in the dining room and I really can't hear anything. Amazing. And it cleaned really well too. Even the crusty Instant Pot looked spotless after a cycle. And if you're like I was, wondering what the differences between this model and last model are. There aren't many, besides cosmetics. This latest 78C model has PowerControl that lets you adjust which section of the tray gets more/less spraying. I used it when cleaning heavily soiled pots and pans, and seemed to work. I'm still learning the ins and outs of this beast, but overall very happy with my purchase. 5*","[ I CAN'T HEAR ANYTHING ] || ---------------- || Upgrading from a very old and noisy GE unit, this was a shock.I ordered for delivery. BB delivered 30 mins before the scheduled window. But I was home, so it worked out. Delivery guys brought it into the kitchen with care and ease, and left without a fuss.I installed it myself. Having all the existing hook-ups, I just needed to purchase the 3/4 elbow connector separately. Otherwise you'll need the full kit (no need for power cord as it came with one). Installation was painless, a matter of plug and play, and adjusting the legs.Installed the HomeConnect app to register and set up the appliance and I was good to go. The cycles are pretty long though (2.5-3.5 hours with CrystalDry/Sanitize). So I guess plan your cleaning accordingly.Once I hit Start, and shut the door, I couldn't figure out if it was running or not. But sure enough, the red Infolight was there to let me know. It's as quiet as the dialogue in a Christopher Nolan movie. You really have to try to hear it. I'm working in the dining room and I really can't hear anything. Amazing.And it cleaned really well too. Even the crusty Instant Pot looked spotless after a cycle.And if you're like I was, wondering what the differences between this model and last model are. There aren't many, besides cosmetics. This latest 78C model has PowerControl that lets you adjust which section of the tray gets more/less spraying. I used it when cleaning heavily soiled pots and pans, and seemed to work.I'm still learning the ins and outs of this beast, but overall very happy with my purchase.5*",,,5.0
23-08-04,54203862,dw,top_control,BOSCH,800_series,SHX78CM5N,,us,retail,bestbuy,,Positive,onboard,Easy_Use,Installed the HomeConnect app to register and set up the appliance and I was good to go.,"[ I CAN'T HEAR ANYTHING ] || ---------------- || Upgrading from a very old and noisy GE unit, this was a shock. I ordered for delivery. BB delivered 30 mins before the scheduled window. But I was home, so it worked out. Delivery guys brought it into the kitchen with care and ease, and left without a fuss. I installed it myself. Having all the existing hook-ups, I just needed to purchase the 3/4 elbow connector separately. Otherwise you'll need the full kit (no need for power cord as it came with one). Installation was painless, a matter of plug and play, and adjusting the legs. Installed the HomeConnect app to register and set up the appliance and I was good to go. The cycles are pretty long though (2.5-3.5 hours with CrystalDry/Sanitize). So I guess plan your cleaning accordingly. Once I hit Start, and shut the door, I couldn't figure out if it was running or not. But sure enough, the red Infolight was there to let me know. It's as quiet as the dialogue in a Christopher Nolan movie. You really have to try to hear it. I'm working in the dining room and I really can't hear anything. Amazing. And it cleaned really well too. Even the crusty Instant Pot looked spotless after a cycle. And if you're like I was, wondering what the differences between this model and last model are. There aren't many, besides cosmetics. This latest 78C model has PowerControl that lets you adjust which section of the tray gets more/less spraying. I used it when cleaning heavily soiled pots and pans, and seemed to work. I'm still learning the ins and outs of this beast, but overall very happy with my purchase. 5*","[ I CAN'T HEAR ANYTHING ] || ---------------- || Upgrading from a very old and noisy GE unit, this was a shock.I ordered for delivery. BB delivered 30 mins before the scheduled window. But I was home, so it worked out. Delivery guys brought it into the kitchen with care and ease, and left without a fuss.I installed it myself. Having all the existing hook-ups, I just needed to purchase the 3/4 elbow connector separately. Otherwise you'll need the full kit (no need for power cord as it came with one). Installation was painless, a matter of plug and play, and adjusting the legs.Installed the HomeConnect app to register and set up the appliance and I was good to go. The cycles are pretty long though (2.5-3.5 hours with CrystalDry/Sanitize). So I guess plan your cleaning accordingly.Once I hit Start, and shut the door, I couldn't figure out if it was running or not. But sure enough, the red Infolight was there to let me know. It's as quiet as the dialogue in a Christopher Nolan movie. You really have to try to hear it. I'm working in the dining room and I really can't hear anything. Amazing.And it cleaned really well too. Even the crusty Instant Pot looked spotless after a cycle.And if you're like I was, wondering what the differences between this model and last model are. There aren't many, besides cosmetics. This latest 78C model has PowerControl that lets you adjust which section of the tray gets more/less spraying. I used it when cleaning heavily soiled pots and pans, and seemed to work.I'm still learning the ins and outs of this beast, but overall very happy with my purchase.5*",,,5.0
23-08-04,54203862,dw,top_control,BOSCH,800_series,SHX78CM5N,,us,retail,bestbuy,,Neutral,use,Easy_Use,The cycles are pretty long though (2.5-3.5 hours with CrystalDry/Sanitize).,"[ I CAN'T HEAR ANYTHING ] || ---------------- || Upgrading from a very old and noisy GE unit, this was a shock. I ordered for delivery. BB delivered 30 mins before the scheduled window. But I was home, so it worked out. Delivery guys brought it into the kitchen with care and ease, and left without a fuss. I installed it myself. Having all the existing hook-ups, I just needed to purchase the 3/4 elbow connector separately. Otherwise you'll need the full kit (no need for power cord as it came with one). Installation was painless, a matter of plug and play, and adjusting the legs. Installed the HomeConnect app to register and set up the appliance and I was good to go. The cycles are pretty long though (2.5-3.5 hours with CrystalDry/Sanitize). So I guess plan your cleaning accordingly. Once I hit Start, and shut the door, I couldn't figure out if it was running or not. But sure enough, the red Infolight was there to let me know. It's as quiet as the dialogue in a Christopher Nolan movie. You really have to try to hear it. I'm working in the dining room and I really can't hear anything. Amazing. And it cleaned really well too. Even the crusty Instant Pot looked spotless after a cycle. And if you're like I was, wondering what the differences between this model and last model are. There aren't many, besides cosmetics. This latest 78C model has PowerControl that lets you adjust which section of the tray gets more/less spraying. I used it when cleaning heavily soiled pots and pans, and seemed to work. I'm still learning the ins and outs of this beast, but overall very happy with my purchase. 5*","[ I CAN'T HEAR ANYTHING ] || ---------------- || Upgrading from a very old and noisy GE unit, this was a shock.I ordered for delivery. BB delivered 30 mins before the scheduled window. But I was home, so it worked out. Delivery guys brought it into the kitchen with care and ease, and left without a fuss.I installed it myself. Having all the existing hook-ups, I just needed to purchase the 3/4 elbow connector separately. Otherwise you'll need the full kit (no need for power cord as it came with one). Installation was painless, a matter of plug and play, and adjusting the legs.Installed the HomeConnect app to register and set up the appliance and I was good to go. The cycles are pretty long though (2.5-3.5 hours with CrystalDry/Sanitize). So I guess plan your cleaning accordingly.Once I hit Start, and shut the door, I couldn't figure out if it was running or not. But sure enough, the red Infolight was there to let me know. It's as quiet as the dialogue in a Christopher Nolan movie. You really have to try to hear it. I'm working in the dining room and I really can't hear anything. Amazing.And it cleaned really well too. Even the crusty Instant Pot looked spotless after a cycle.And if you're like I was, wondering what the differences between this model and last model are. There aren't many, besides cosmetics. This latest 78C model has PowerControl that lets you adjust which section of the tray gets more/less spraying. I used it when cleaning heavily soiled pots and pans, and seemed to work.I'm still learning the ins and outs of this beast, but overall very happy with my purchase.5*",,,5.0
23-08-04,54203862,dw,top_control,BOSCH,800_series,SHX78CM5N,,us,retail,bestbuy,,Neutral,,Performance_Washing,So I guess plan your cleaning accordingly.,"[ I CAN'T HEAR ANYTHING ] || ---------------- || Upgrading from a very old and noisy GE unit, this was a shock. I ordered for delivery. BB delivered 30 mins before the scheduled window. But I was home, so it worked out. Delivery guys brought it into the kitchen with care and ease, and left without a fuss. I installed it myself. Having all the existing hook-ups, I just needed to purchase the 3/4 elbow connector separately. Otherwise you'll need the full kit (no need for power cord as it came with one). Installation was painless, a matter of plug and play, and adjusting the legs. Installed the HomeConnect app to register and set up the appliance and I was good to go. The cycles are pretty long though (2.5-3.5 hours with CrystalDry/Sanitize). So I guess plan your cleaning accordingly. Once I hit Start, and shut the door, I couldn't figure out if it was running or not. But sure enough, the red Infolight was there to let me know. It's as quiet as the dialogue in a Christopher Nolan movie. You really have to try to hear it. I'm working in the dining room and I really can't hear anything. Amazing. And it cleaned really well too. Even the crusty Instant Pot looked spotless after a cycle. And if you're like I was, wondering what the differences between this model and last model are. There aren't many, besides cosmetics. This latest 78C model has PowerControl that lets you adjust which section of the tray gets more/less spraying. I used it when cleaning heavily soiled pots and pans, and seemed to work. I'm still learning the ins and outs of this beast, but overall very happy with my purchase. 5*","[ I CAN'T HEAR ANYTHING ] || ---------------- || Upgrading from a very old and noisy GE unit, this was a shock.I ordered for delivery. BB delivered 30 mins before the scheduled window. But I was home, so it worked out. Delivery guys brought it into the kitchen with care and ease, and left without a fuss.I installed it myself. Having all the existing hook-ups, I just needed to purchase the 3/4 elbow connector separately. Otherwise you'll need the full kit (no need for power cord as it came with one). Installation was painless, a matter of plug and play, and adjusting the legs.Installed the HomeConnect app to register and set up the appliance and I was good to go. The cycles are pretty long though (2.5-3.5 hours with CrystalDry/Sanitize). So I guess plan your cleaning accordingly.Once I hit Start, and shut the door, I couldn't figure out if it was running or not. But sure enough, the red Infolight was there to let me know. It's as quiet as the dialogue in a Christopher Nolan movie. You really have to try to hear it. I'm working in the dining room and I really can't hear anything. Amazing.And it cleaned really well too. Even the crusty Instant Pot looked spotless after a cycle.And if you're like I was, wondering what the differences between this model and last model are. There aren't many, besides cosmetics. This latest 78C model has PowerControl that lets you adjust which section of the tray gets more/less spraying. I used it when cleaning heavily soiled pots and pans, and seemed to work.I'm still learning the ins and outs of this beast, but overall very happy with my purchase.5*",,,5.0
23-08-04,54203862,dw,top_control,BOSCH,800_series,SHX78CM5N,,us,retail,bestbuy,,Neutral,use,Noise_Vibration,"Once I hit Start, and shut the door, I couldn't figure out if it was running or not.","[ I CAN'T HEAR ANYTHING ] || ---------------- || Upgrading from a very old and noisy GE unit, this was a shock. I ordered for delivery. BB delivered 30 mins before the scheduled window. But I was home, so it worked out. Delivery guys brought it into the kitchen with care and ease, and left without a fuss. I installed it myself. Having all the existing hook-ups, I just needed to purchase the 3/4 elbow connector separately. Otherwise you'll need the full kit (no need for power cord as it came with one). Installation was painless, a matter of plug and play, and adjusting the legs. Installed the HomeConnect app to register and set up the appliance and I was good to go. The cycles are pretty long though (2.5-3.5 hours with CrystalDry/Sanitize). So I guess plan your cleaning accordingly. Once I hit Start, and shut the door, I couldn't figure out if it was running or not. But sure enough, the red Infolight was there to let me know. It's as quiet as the dialogue in a Christopher Nolan movie. You really have to try to hear it. I'm working in the dining room and I really can't hear anything. Amazing. And it cleaned really well too. Even the crusty Instant Pot looked spotless after a cycle. And if you're like I was, wondering what the differences between this model and last model are. There aren't many, besides cosmetics. This latest 78C model has PowerControl that lets you adjust which section of the tray gets more/less spraying. I used it when cleaning heavily soiled pots and pans, and seemed to work. I'm still learning the ins and outs of this beast, but overall very happy with my purchase. 5*","[ I CAN'T HEAR ANYTHING ] || ---------------- || Upgrading from a very old and noisy GE unit, this was a shock.I ordered for delivery. BB delivered 30 mins before the scheduled window. But I was home, so it worked out. Delivery guys brought it into the kitchen with care and ease, and left without a fuss.I installed it myself. Having all the existing hook-ups, I just needed to purchase the 3/4 elbow connector separately. Otherwise you'll need the full kit (no need for power cord as it came with one). Installation was painless, a matter of plug and play, and adjusting the legs.Installed the HomeConnect app to register and set up the appliance and I was good to go. The cycles are pretty long though (2.5-3.5 hours with CrystalDry/Sanitize). So I guess plan your cleaning accordingly.Once I hit Start, and shut the door, I couldn't figure out if it was running or not. But sure enough, the red Infolight was there to let me know. It's as quiet as the dialogue in a Christopher Nolan movie. You really have to try to hear it. I'm working in the dining room and I really can't hear anything. Amazing.And it cleaned really well too. Even the crusty Instant Pot looked spotless after a cycle.And if you're like I was, wondering what the differences between this model and last model are. There aren't many, besides cosmetics. This latest 78C model has PowerControl that lets you adjust which section of the tray gets more/less spraying. I used it when cleaning heavily soiled pots and pans, and seemed to work.I'm still learning the ins and outs of this beast, but overall very happy with my purchase.5*",,,5.0
23-08-04,54203862,dw,top_control,BOSCH,800_series,SHX78CM5N,,us,retail,bestbuy,,Neutral,,Easy_Use,"But sure enough, the red Infolight was there to let me know.","[ I CAN'T HEAR ANYTHING ] || ---------------- || Upgrading from a very old and noisy GE unit, this was a shock. I ordered for delivery. BB delivered 30 mins before the scheduled window. But I was home, so it worked out. Delivery guys brought it into the kitchen with care and ease, and left without a fuss. I installed it myself. Having all the existing hook-ups, I just needed to purchase the 3/4 elbow connector separately. Otherwise you'll need the full kit (no need for power cord as it came with one). Installation was painless, a matter of plug and play, and adjusting the legs. Installed the HomeConnect app to register and set up the appliance and I was good to go. The cycles are pretty long though (2.5-3.5 hours with CrystalDry/Sanitize). So I guess plan your cleaning accordingly. Once I hit Start, and shut the door, I couldn't figure out if it was running or not. But sure enough, the red Infolight was there to let me know. It's as quiet as the dialogue in a Christopher Nolan movie. You really have to try to hear it. I'm working in the dining room and I really can't hear anything. Amazing. And it cleaned really well too. Even the crusty Instant Pot looked spotless after a cycle. And if you're like I was, wondering what the differences between this model and last model are. There aren't many, besides cosmetics. This latest 78C model has PowerControl that lets you adjust which section of the tray gets more/less spraying. I used it when cleaning heavily soiled pots and pans, and seemed to work. I'm still learning the ins and outs of this beast, but overall very happy with my purchase. 5*","[ I CAN'T HEAR ANYTHING ] || ---------------- || Upgrading from a very old and noisy GE unit, this was a shock.I ordered for delivery. BB delivered 30 mins before the scheduled window. But I was home, so it worked out. Delivery guys brought it into the kitchen with care and ease, and left without a fuss.I installed it myself. Having all the existing hook-ups, I just needed to purchase the 3/4 elbow connector separately. Otherwise you'll need the full kit (no need for power cord as it came with one). Installation was painless, a matter of plug and play, and adjusting the legs.Installed the HomeConnect app to register and set up the appliance and I was good to go. The cycles are pretty long though (2.5-3.5 hours with CrystalDry/Sanitize). So I guess plan your cleaning accordingly.Once I hit Start, and shut the door, I couldn't figure out if it was running or not. But sure enough, the red Infolight was there to let me know. It's as quiet as the dialogue in a Christopher Nolan movie. You really have to try to hear it. I'm working in the dining room and I really can't hear anything. Amazing.And it cleaned really well too. Even the crusty Instant Pot looked spotless after a cycle.And if you're like I was, wondering what the differences between this model and last model are. There aren't many, besides cosmetics. This latest 78C model has PowerControl that lets you adjust which section of the tray gets more/less spraying. I used it when cleaning heavily soiled pots and pans, and seemed to work.I'm still learning the ins and outs of this beast, but overall very happy with my purchase.5*",,,5.0
23-08-04,54203862,dw,top_control,BOSCH,800_series,SHX78CM5N,,us,retail,bestbuy,,Positive,use,Noise_Vibration,It's as quiet as the dialogue in a Christopher Nolan movie.,"[ I CAN'T HEAR ANYTHING ] || ---------------- || Upgrading from a very old and noisy GE unit, this was a shock. I ordered for delivery. BB delivered 30 mins before the scheduled window. But I was home, so it worked out. Delivery guys brought it into the kitchen with care and ease, and left without a fuss. I installed it myself. Having all the existing hook-ups, I just needed to purchase the 3/4 elbow connector separately. Otherwise you'll need the full kit (no need for power cord as it came with one). Installation was painless, a matter of plug and play, and adjusting the legs. Installed the HomeConnect app to register and set up the appliance and I was good to go. The cycles are pretty long though (2.5-3.5 hours with CrystalDry/Sanitize). So I guess plan your cleaning accordingly. Once I hit Start, and shut the door, I couldn't figure out if it was running or not. But sure enough, the red Infolight was there to let me know. It's as quiet as the dialogue in a Christopher Nolan movie. You really have to try to hear it. I'm working in the dining room and I really can't hear anything. Amazing. And it cleaned really well too. Even the crusty Instant Pot looked spotless after a cycle. And if you're like I was, wondering what the differences between this model and last model are. There aren't many, besides cosmetics. This latest 78C model has PowerControl that lets you adjust which section of the tray gets more/less spraying. I used it when cleaning heavily soiled pots and pans, and seemed to work. I'm still learning the ins and outs of this beast, but overall very happy with my purchase. 5*","[ I CAN'T HEAR ANYTHING ] || ---------------- || Upgrading from a very old and noisy GE unit, this was a shock.I ordered for delivery. BB delivered 30 mins before the scheduled window. But I was home, so it worked out. Delivery guys brought it into the kitchen with care and ease, and left without a fuss.I installed it myself. Having all the existing hook-ups, I just needed to purchase the 3/4 elbow connector separately. Otherwise you'll need the full kit (no need for power cord as it came with one). Installation was painless, a matter of plug and play, and adjusting the legs.Installed the HomeConnect app to register and set up the appliance and I was good to go. The cycles are pretty long though (2.5-3.5 hours with CrystalDry/Sanitize). So I guess plan your cleaning accordingly.Once I hit Start, and shut the door, I couldn't figure out if it was running or not. But sure enough, the red Infolight was there to let me know. It's as quiet as the dialogue in a Christopher Nolan movie. You really have to try to hear it. I'm working in the dining room and I really can't hear anything. Amazing.And it cleaned really well too. Even the crusty Instant Pot looked spotless after a cycle.And if you're like I was, wondering what the differences between this model and last model are. There aren't many, besides cosmetics. This latest 78C model has PowerControl that lets you adjust which section of the tray gets more/less spraying. I used it when cleaning heavily soiled pots and pans, and seemed to work.I'm still learning the ins and outs of this beast, but overall very happy with my purchase.5*",,,5.0
23-08-04,54203862,dw,top_control,BOSCH,800_series,SHX78CM5N,,us,retail,bestbuy,,Neutral,use,Noise_Vibration,You really have to try to hear it.,"[ I CAN'T HEAR ANYTHING ] || ---------------- || Upgrading from a very old and noisy GE unit, this was a shock. I ordered for delivery. BB delivered 30 mins before the scheduled window. But I was home, so it worked out. Delivery guys brought it into the kitchen with care and ease, and left without a fuss. I installed it myself. Having all the existing hook-ups, I just needed to purchase the 3/4 elbow connector separately. Otherwise you'll need the full kit (no need for power cord as it came with one). Installation was painless, a matter of plug and play, and adjusting the legs. Installed the HomeConnect app to register and set up the appliance and I was good to go. The cycles are pretty long though (2.5-3.5 hours with CrystalDry/Sanitize). So I guess plan your cleaning accordingly. Once I hit Start, and shut the door, I couldn't figure out if it was running or not. But sure enough, the red Infolight was there to let me know. It's as quiet as the dialogue in a Christopher Nolan movie. You really have to try to hear it. I'm working in the dining room and I really can't hear anything. Amazing. And it cleaned really well too. Even the crusty Instant Pot looked spotless after a cycle. And if you're like I was, wondering what the differences between this model and last model are. There aren't many, besides cosmetics. This latest 78C model has PowerControl that lets you adjust which section of the tray gets more/less spraying. I used it when cleaning heavily soiled pots and pans, and seemed to work. I'm still learning the ins and outs of this beast, but overall very happy with my purchase. 5*","[ I CAN'T HEAR ANYTHING ] || ---------------- || Upgrading from a very old and noisy GE unit, this was a shock.I ordered for delivery. BB delivered 30 mins before the scheduled window. But I was home, so it worked out. Delivery guys brought it into the kitchen with care and ease, and left without a fuss.I installed it myself. Having all the existing hook-ups, I just needed to purchase the 3/4 elbow connector separately. Otherwise you'll need the full kit (no need for power cord as it came with one). Installation was painless, a matter of plug and play, and adjusting the legs.Installed the HomeConnect app to register and set up the appliance and I was good to go. The cycles are pretty long though (2.5-3.5 hours with CrystalDry/Sanitize). So I guess plan your cleaning accordingly.Once I hit Start, and shut the door, I couldn't figure out if it was running or not. But sure enough, the red Infolight was there to let me know. It's as quiet as the dialogue in a Christopher Nolan movie. You really have to try to hear it. I'm working in the dining room and I really can't hear anything. Amazing.And it cleaned really well too. Even the crusty Instant Pot looked spotless after a cycle.And if you're like I was, wondering what the differences between this model and last model are. There aren't many, besides cosmetics. This latest 78C model has PowerControl that lets you adjust which section of the tray gets more/less spraying. I used it when cleaning heavily soiled pots and pans, and seemed to work.I'm still learning the ins and outs of this beast, but overall very happy with my purchase.5*",,,5.0
23-08-04,54203862,dw,top_control,BOSCH,800_series,SHX78CM5N,,us,retail,bestbuy,,Positive,"aware,use",Noise_Vibration,I'm working in the dining room and I really can't hear anything.,"[ I CAN'T HEAR ANYTHING ] || ---------------- || Upgrading from a very old and noisy GE unit, this was a shock. I ordered for delivery. BB delivered 30 mins before the scheduled window. But I was home, so it worked out. Delivery guys brought it into the kitchen with care and ease, and left without a fuss. I installed it myself. Having all the existing hook-ups, I just needed to purchase the 3/4 elbow connector separately. Otherwise you'll need the full kit (no need for power cord as it came with one). Installation was painless, a matter of plug and play, and adjusting the legs. Installed the HomeConnect app to register and set up the appliance and I was good to go. The cycles are pretty long though (2.5-3.5 hours with CrystalDry/Sanitize). So I guess plan your cleaning accordingly. Once I hit Start, and shut the door, I couldn't figure out if it was running or not. But sure enough, the red Infolight was there to let me know. It's as quiet as the dialogue in a Christopher Nolan movie. You really have to try to hear it. I'm working in the dining room and I really can't hear anything. Amazing. And it cleaned really well too. Even the crusty Instant Pot looked spotless after a cycle. And if you're like I was, wondering what the differences between this model and last model are. There aren't many, besides cosmetics. This latest 78C model has PowerControl that lets you adjust which section of the tray gets more/less spraying. I used it when cleaning heavily soiled pots and pans, and seemed to work. I'm still learning the ins and outs of this beast, but overall very happy with my purchase. 5*","[ I CAN'T HEAR ANYTHING ] || ---------------- || Upgrading from a very old and noisy GE unit, this was a shock.I ordered for delivery. BB delivered 30 mins before the scheduled window. But I was home, so it worked out. Delivery guys brought it into the kitchen with care and ease, and left without a fuss.I installed it myself. Having all the existing hook-ups, I just needed to purchase the 3/4 elbow connector separately. Otherwise you'll need the full kit (no need for power cord as it came with one). Installation was painless, a matter of plug and play, and adjusting the legs.Installed the HomeConnect app to register and set up the appliance and I was good to go. The cycles are pretty long though (2.5-3.5 hours with CrystalDry/Sanitize). So I guess plan your cleaning accordingly.Once I hit Start, and shut the door, I couldn't figure out if it was running or not. But sure enough, the red Infolight was there to let me know. It's as quiet as the dialogue in a Christopher Nolan movie. You really have to try to hear it. I'm working in the dining room and I really can't hear anything. Amazing.And it cleaned really well too. Even the crusty Instant Pot looked spotless after a cycle.And if you're like I was, wondering what the differences between this model and last model are. There aren't many, besides cosmetics. This latest 78C model has PowerControl that lets you adjust which section of the tray gets more/less spraying. I used it when cleaning heavily soiled pots and pans, and seemed to work.I'm still learning the ins and outs of this beast, but overall very happy with my purchase.5*",,,5.0
