Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-03-31,49963560,dw,front_control,BOSCH,4_series,SMS4HVB01A,ASIA,au,retail,binglee,,Very Positive,use,Noise_Vibration,amazing great dishwasher so quiet amazing quality,[ bosch series 4 ] || ---------------- || amazing great dishwasher so quiet amazing quality,[ bosch series 4 ] || ---------------- || amazing great dishwasher so quiet amazing quality,,,5.0
23-03-31,49986229,dw,front_control,BOSCH,4_series,SMS4HVI31E,EU,es,retail,elcorteingles,,Neutral,,,(This review has been received through a promotion.),[ Good installation and commissioning ] || ---------------- || (This review has been received through a promotion.) The installation and start-up of the dishwasher has been perfect. To highlight the ease of start-up through the Wi-Fi application,[ Buena instalacion y puesta en marcha ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) La instalacion y puesta en marcha del lavabajillas ha sido perfecto.  A destacar la facilidad de puesta en marcha mediante la aplicacion wifi,,,4.0
23-03-31,49986229,dw,front_control,BOSCH,4_series,SMS4HVI31E,EU,es,retail,elcorteingles,,Positive,onboard,Delivery_Installation,The installation and start-up of the dishwasher has been perfect.,[ Good installation and commissioning ] || ---------------- || (This review has been received through a promotion.) The installation and start-up of the dishwasher has been perfect. To highlight the ease of start-up through the Wi-Fi application,[ Buena instalacion y puesta en marcha ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) La instalacion y puesta en marcha del lavabajillas ha sido perfecto.  A destacar la facilidad de puesta en marcha mediante la aplicacion wifi,,,4.0
23-03-31,49986229,dw,front_control,BOSCH,4_series,SMS4HVI31E,EU,es,retail,elcorteingles,,Neutral,use,Easy_Use,To highlight the ease of start-up through the wifi application,[ Good installation and commissioning ] || ---------------- || (This review has been received through a promotion.) The installation and start-up of the dishwasher has been perfect. To highlight the ease of start-up through the Wi-Fi application,[ Buena instalacion y puesta en marcha ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) La instalacion y puesta en marcha del lavabajillas ha sido perfecto.  A destacar la facilidad de puesta en marcha mediante la aplicacion wifi,,,4.0
23-03-31,49986242,dw,front_control,BOSCH,4_series,SMS4HVI31E,EU,es,retail,elcorteingles,,Neutral,,,(This review has been received through a promotion.),"[ IT'S GREAT ] || ---------------- || (This review has been received through a promotion.) I am super delighted these days that I have it, it is very quiet and leaves everything super clean and dry, I already have it connected to the remote and it is great","[ ES GENIAL ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Estoy súper encantada en estos días que lo tengo es muy silencioso y deja todo super limpio y seco ,lo tengo ya conectado remoto y es genial",,,5.0
23-03-31,49986242,dw,front_control,BOSCH,4_series,SMS4HVI31E,EU,es,retail,elcorteingles,,Positive,use,Noise_Vibration,"I am super delighted these days that I have it, it is very quiet and leaves everything super clean and dry, I already have it connected to the remote and it is great","[ IT'S GREAT ] || ---------------- || (This review has been received through a promotion.) I am super delighted these days that I have it, it is very quiet and leaves everything super clean and dry, I already have it connected to the remote and it is great","[ ES GENIAL ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Estoy súper encantada en estos días que lo tengo es muy silencioso y deja todo super limpio y seco ,lo tengo ya conectado remoto y es genial",,,5.0
23-03-31,49986242,dw,front_control,BOSCH,4_series,SMS4HVI31E,EU,es,retail,elcorteingles,,Positive,use,Performance_Washing,"I am super delighted these days that I have it, it is very quiet and leaves everything super clean and dry, I already have it connected to the remote and it is great","[ IT'S GREAT ] || ---------------- || (This review has been received through a promotion.) I am super delighted these days that I have it, it is very quiet and leaves everything super clean and dry, I already have it connected to the remote and it is great","[ ES GENIAL ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Estoy súper encantada en estos días que lo tengo es muy silencioso y deja todo super limpio y seco ,lo tengo ya conectado remoto y es genial",,,5.0
23-03-31,49986251,dw,front_control,BOSCH,4_series,SMS4HVI31E,EU,es,retail,elcorteingles,,Neutral,,,(This review was received through a promotion.),"[ Good product ] || ---------------- || (This review was received through a promotion.) Capacity is adequate, with standard racks. So far it washes well.","[ Buen producto ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) La capacidad es adecuada, con rejillas estándar. Por el momento lava bien.",,,4.0
23-03-31,49986251,dw,front_control,BOSCH,4_series,SMS4HVI31E,EU,es,retail,elcorteingles,,Positive,use,Design,"capacity is adequate, with standard racks.","[ Good product ] || ---------------- || (This review was received through a promotion.) Capacity is adequate, with standard racks. So far it washes well.","[ Buen producto ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) La capacidad es adecuada, con rejillas estándar. Por el momento lava bien.",,,4.0
23-03-31,49986251,dw,front_control,BOSCH,4_series,SMS4HVI31E,EU,es,retail,elcorteingles,,Positive,use,Easy_Use,"capacity is adequate, with standard racks.","[ Good product ] || ---------------- || (This review was received through a promotion.) Capacity is adequate, with standard racks. So far it washes well.","[ Buen producto ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) La capacidad es adecuada, con rejillas estándar. Por el momento lava bien.",,,4.0
23-03-31,49986251,dw,front_control,BOSCH,4_series,SMS4HVI31E,EU,es,retail,elcorteingles,,Positive,use,Performance_Washing,So far it washes well.,"[ Good product ] || ---------------- || (This review was received through a promotion.) Capacity is adequate, with standard racks. So far it washes well.","[ Buen producto ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) La capacidad es adecuada, con rejillas estándar. Por el momento lava bien.",,,4.0
