Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
25-06-12,72400596,dw,builtin,SAMSUNG,BESPOKE,DW80F75L1U01,ASIA,kr,retail,naver_shop,,Positive,use,Design,It has better storage and the design is really pretty.,"[ I chose it because I thought it would go well with the sink in the house I moved into. I used to use an L* dishwasher, but I changed it, and it has better storage and the design is really pretty. It is also quiet when it operates~ If there is a 15cm mop holder, it is really ] || ---------------- || I chose this because I thought it would go well with the sink in the house I moved into. I used to use an L* dishwasher, but I changed it. It has better storage and the design is really pretty. It’s also quiet when it’s working. It would be perfect if there was a 15cm mop holder.",[ 이사온 집싱크대랑 잘어울릴것 같아서 선택했습니다. 엘*식세기 쓰다가 바꿨는데 수납이 더잘되고 디자인이 넘사로 예쁩니다. 작동할때 소리도 조용조용해요~ 걸레받이 15cm가 있으면 진 ] || ---------------- || 이사온 집싱크대랑 잘어울릴것 같아서 선택했습니다. 엘*식세기 쓰다가 바꿨는데 수납이 더잘되고 디자인이 넘사로 예쁩니다. 작동할때 소리도 조용조용해요~ 걸레받이 15cm가 있으면 진짜 완벽할듯 합니다.,Not verified,,5.0
25-06-05,72252662,dw,top_control,WHIRLPOOL,WDPA70SAMZ,WDPA70SAMZ,,us,retail,whirlpool_com_us,,Neutral,"onboard,purchase",Delivery_Installation,Purchased and installed my WDPA70SAMZ last month.,[ Whirlpool WDPA70SAMZ is terrific. ] || ---------------- || Purchased and installed my WDPA70SAMZ last month. Very happy with the features and quality of this unit.,[ Whirlpool WDPA70SAMZ is terrific. ] || ---------------- || Purchased and installed my WDPA70SAMZ last month.  Very happy with the features and quality of this unit.,Not verified,,5.0
25-06-05,72252662,dw,top_control,WHIRLPOOL,WDPA70SAMZ,WDPA70SAMZ,,us,retail,whirlpool_com_us,,Positive,use,,Very happy with the features and quality of this unit.,[ Whirlpool WDPA70SAMZ is terrific. ] || ---------------- || Purchased and installed my WDPA70SAMZ last month. Very happy with the features and quality of this unit.,[ Whirlpool WDPA70SAMZ is terrific. ] || ---------------- || Purchased and installed my WDPA70SAMZ last month.  Very happy with the features and quality of this unit.,Not verified,,5.0
25-06-05,72253030,dw,top_control,BOSCH,300_series,SHS43CF5N,,us,retail,bosch_home_us,,Positive,use,Easy_Use,I love my new dishwasher; especially the top third rack.,[ 300 Series Bosch Dishwasher ] || ---------------- || I love my new dishwasher; especially the top third rack. Big bread knives & other tall handled kitchen utensils fit nicely on this top rack freeing up space in the other two racks.,[ 300 Series Bosch Dishwasher ] || ---------------- || I love my new dishwasher; especially the top third rack.  Big bread knives & other tall handled kitchen utensils fit nicely on this top rack freeing up space in the other two racks.,Not verified,,5.0
25-06-05,72253030,dw,top_control,BOSCH,300_series,SHS43CF5N,,us,retail,bosch_home_us,,Positive,use,Easy_Use,Big bread knives & other tall handled kitchen utensils fit nicely on this top rack freeing up space in the other two racks.,[ 300 Series Bosch Dishwasher ] || ---------------- || I love my new dishwasher; especially the top third rack. Big bread knives & other tall handled kitchen utensils fit nicely on this top rack freeing up space in the other two racks.,[ 300 Series Bosch Dishwasher ] || ---------------- || I love my new dishwasher; especially the top third rack.  Big bread knives & other tall handled kitchen utensils fit nicely on this top rack freeing up space in the other two racks.,Not verified,,5.0
25-06-05,72253256,dw,top_control,WHIRLPOOL,WDP540HAMZ,WDP540HAMZ,,us,retail,whirlpool_com_us,,Negative,"purchase,use",Easy_Use,I bought this several months ago and I hate the racks.,"[ Beware: top rack is flat! ] || ---------------- || I bought this several months ago and I hate the racks. It's so flat that water puddles on top of almost everything in the top rack. I have to “dab” everything with a clean, dry towel every use! I have tried tilting and angling glasses and mugs but it just doesn't work. You lose a lot of space that way. The bottom is fine but I don't really like the utensil basket. I've never had that design before. It washes just fine but I would never purchase it again. And yes, I do use Jet Dry but that doesn't solve the pudding issue.","[ Beware: top rack is flat! ] || ---------------- || I bought this several months ago and I hate the racks. It’s so flat that water puddles on top of almost everything in the top rack. I have to “dab” everything with a clean, dry towel every use! I have tried tilting and angling glasses and mugs but it just doesn’t work. You lose a lot of space that way. The bottom is fine but I don’t really like the utensil basket. I’ve never had that design before. It washes just fine but I would never purchase it again. And yes, I do use Jet Dry but that doesn’t solve the pudding issue.",Not verified,,1.0
25-06-05,72253256,dw,top_control,WHIRLPOOL,WDP540HAMZ,WDP540HAMZ,,us,retail,whirlpool_com_us,,Negative,use,Easy_Use,It's so flat that water puddles on top of almost everything in the top rack.,"[ Beware: top rack is flat! ] || ---------------- || I bought this several months ago and I hate the racks. It's so flat that water puddles on top of almost everything in the top rack. I have to “dab” everything with a clean, dry towel every use! I have tried tilting and angling glasses and mugs but it just doesn't work. You lose a lot of space that way. The bottom is fine but I don't really like the utensil basket. I've never had that design before. It washes just fine but I would never purchase it again. And yes, I do use Jet Dry but that doesn't solve the pudding issue.","[ Beware: top rack is flat! ] || ---------------- || I bought this several months ago and I hate the racks. It’s so flat that water puddles on top of almost everything in the top rack. I have to “dab” everything with a clean, dry towel every use! I have tried tilting and angling glasses and mugs but it just doesn’t work. You lose a lot of space that way. The bottom is fine but I don’t really like the utensil basket. I’ve never had that design before. It washes just fine but I would never purchase it again. And yes, I do use Jet Dry but that doesn’t solve the pudding issue.",Not verified,,1.0
25-06-05,72253256,dw,top_control,WHIRLPOOL,WDP540HAMZ,WDP540HAMZ,,us,retail,whirlpool_com_us,,Neutral,use,Performance_Drying,"I have to “dab” everything with a clean, dry towel every use!","[ Beware: top rack is flat! ] || ---------------- || I bought this several months ago and I hate the racks. It's so flat that water puddles on top of almost everything in the top rack. I have to “dab” everything with a clean, dry towel every use! I have tried tilting and angling glasses and mugs but it just doesn't work. You lose a lot of space that way. The bottom is fine but I don't really like the utensil basket. I've never had that design before. It washes just fine but I would never purchase it again. And yes, I do use Jet Dry but that doesn't solve the pudding issue.","[ Beware: top rack is flat! ] || ---------------- || I bought this several months ago and I hate the racks. It’s so flat that water puddles on top of almost everything in the top rack. I have to “dab” everything with a clean, dry towel every use! I have tried tilting and angling glasses and mugs but it just doesn’t work. You lose a lot of space that way. The bottom is fine but I don’t really like the utensil basket. I’ve never had that design before. It washes just fine but I would never purchase it again. And yes, I do use Jet Dry but that doesn’t solve the pudding issue.",Not verified,,1.0
25-06-05,72253256,dw,top_control,WHIRLPOOL,WDP540HAMZ,WDP540HAMZ,,us,retail,whirlpool_com_us,,Negative,use,Durability,I have tried tilting and angling glasses and mugs but it just doesn't work.,"[ Beware: top rack is flat! ] || ---------------- || I bought this several months ago and I hate the racks. It's so flat that water puddles on top of almost everything in the top rack. I have to “dab” everything with a clean, dry towel every use! I have tried tilting and angling glasses and mugs but it just doesn't work. You lose a lot of space that way. The bottom is fine but I don't really like the utensil basket. I've never had that design before. It washes just fine but I would never purchase it again. And yes, I do use Jet Dry but that doesn't solve the pudding issue.","[ Beware: top rack is flat! ] || ---------------- || I bought this several months ago and I hate the racks. It’s so flat that water puddles on top of almost everything in the top rack. I have to “dab” everything with a clean, dry towel every use! I have tried tilting and angling glasses and mugs but it just doesn’t work. You lose a lot of space that way. The bottom is fine but I don’t really like the utensil basket. I’ve never had that design before. It washes just fine but I would never purchase it again. And yes, I do use Jet Dry but that doesn’t solve the pudding issue.",Not verified,,1.0
25-06-05,72253256,dw,top_control,WHIRLPOOL,WDP540HAMZ,WDP540HAMZ,,us,retail,whirlpool_com_us,,Negative,,Design,You lose a lot of space that way.,"[ Beware: top rack is flat! ] || ---------------- || I bought this several months ago and I hate the racks. It's so flat that water puddles on top of almost everything in the top rack. I have to “dab” everything with a clean, dry towel every use! I have tried tilting and angling glasses and mugs but it just doesn't work. You lose a lot of space that way. The bottom is fine but I don't really like the utensil basket. I've never had that design before. It washes just fine but I would never purchase it again. And yes, I do use Jet Dry but that doesn't solve the pudding issue.","[ Beware: top rack is flat! ] || ---------------- || I bought this several months ago and I hate the racks. It’s so flat that water puddles on top of almost everything in the top rack. I have to “dab” everything with a clean, dry towel every use! I have tried tilting and angling glasses and mugs but it just doesn’t work. You lose a lot of space that way. The bottom is fine but I don’t really like the utensil basket. I’ve never had that design before. It washes just fine but I would never purchase it again. And yes, I do use Jet Dry but that doesn’t solve the pudding issue.",Not verified,,1.0
25-06-05,72253256,dw,top_control,WHIRLPOOL,WDP540HAMZ,WDP540HAMZ,,us,retail,whirlpool_com_us,,Negative,use,Easy_Use,The bottom is fine but I don't really like the utensil basket.,"[ Beware: top rack is flat! ] || ---------------- || I bought this several months ago and I hate the racks. It's so flat that water puddles on top of almost everything in the top rack. I have to “dab” everything with a clean, dry towel every use! I have tried tilting and angling glasses and mugs but it just doesn't work. You lose a lot of space that way. The bottom is fine but I don't really like the utensil basket. I've never had that design before. It washes just fine but I would never purchase it again. And yes, I do use Jet Dry but that doesn't solve the pudding issue.","[ Beware: top rack is flat! ] || ---------------- || I bought this several months ago and I hate the racks. It’s so flat that water puddles on top of almost everything in the top rack. I have to “dab” everything with a clean, dry towel every use! I have tried tilting and angling glasses and mugs but it just doesn’t work. You lose a lot of space that way. The bottom is fine but I don’t really like the utensil basket. I’ve never had that design before. It washes just fine but I would never purchase it again. And yes, I do use Jet Dry but that doesn’t solve the pudding issue.",Not verified,,1.0
25-06-05,72253256,dw,top_control,WHIRLPOOL,WDP540HAMZ,WDP540HAMZ,,us,retail,whirlpool_com_us,,Neutral,use,Design,I've never had that design before.,"[ Beware: top rack is flat! ] || ---------------- || I bought this several months ago and I hate the racks. It's so flat that water puddles on top of almost everything in the top rack. I have to “dab” everything with a clean, dry towel every use! I have tried tilting and angling glasses and mugs but it just doesn't work. You lose a lot of space that way. The bottom is fine but I don't really like the utensil basket. I've never had that design before. It washes just fine but I would never purchase it again. And yes, I do use Jet Dry but that doesn't solve the pudding issue.","[ Beware: top rack is flat! ] || ---------------- || I bought this several months ago and I hate the racks. It’s so flat that water puddles on top of almost everything in the top rack. I have to “dab” everything with a clean, dry towel every use! I have tried tilting and angling glasses and mugs but it just doesn’t work. You lose a lot of space that way. The bottom is fine but I don’t really like the utensil basket. I’ve never had that design before. It washes just fine but I would never purchase it again. And yes, I do use Jet Dry but that doesn’t solve the pudding issue.",Not verified,,1.0
25-06-05,72253256,dw,top_control,WHIRLPOOL,WDP540HAMZ,WDP540HAMZ,,us,retail,whirlpool_com_us,,Very Negative,use,Performance_Washing,It washes just fine but I would never purchase it again.,"[ Beware: top rack is flat! ] || ---------------- || I bought this several months ago and I hate the racks. It's so flat that water puddles on top of almost everything in the top rack. I have to “dab” everything with a clean, dry towel every use! I have tried tilting and angling glasses and mugs but it just doesn't work. You lose a lot of space that way. The bottom is fine but I don't really like the utensil basket. I've never had that design before. It washes just fine but I would never purchase it again. And yes, I do use Jet Dry but that doesn't solve the pudding issue.","[ Beware: top rack is flat! ] || ---------------- || I bought this several months ago and I hate the racks. It’s so flat that water puddles on top of almost everything in the top rack. I have to “dab” everything with a clean, dry towel every use! I have tried tilting and angling glasses and mugs but it just doesn’t work. You lose a lot of space that way. The bottom is fine but I don’t really like the utensil basket. I’ve never had that design before. It washes just fine but I would never purchase it again. And yes, I do use Jet Dry but that doesn’t solve the pudding issue.",Not verified,,1.0
25-06-05,72253256,dw,top_control,WHIRLPOOL,WDP540HAMZ,WDP540HAMZ,,us,retail,whirlpool_com_us,,Negative,use,,"And yes, I do use Jet Dry but that doesn't solve the pudding issue.","[ Beware: top rack is flat! ] || ---------------- || I bought this several months ago and I hate the racks. It's so flat that water puddles on top of almost everything in the top rack. I have to “dab” everything with a clean, dry towel every use! I have tried tilting and angling glasses and mugs but it just doesn't work. You lose a lot of space that way. The bottom is fine but I don't really like the utensil basket. I've never had that design before. It washes just fine but I would never purchase it again. And yes, I do use Jet Dry but that doesn't solve the pudding issue.","[ Beware: top rack is flat! ] || ---------------- || I bought this several months ago and I hate the racks. It’s so flat that water puddles on top of almost everything in the top rack. I have to “dab” everything with a clean, dry towel every use! I have tried tilting and angling glasses and mugs but it just doesn’t work. You lose a lot of space that way. The bottom is fine but I don’t really like the utensil basket. I’ve never had that design before. It washes just fine but I would never purchase it again. And yes, I do use Jet Dry but that doesn’t solve the pudding issue.",Not verified,,1.0
25-06-05,72253257,dw,top_control,WHIRLPOOL,WDP540HAMZ,WDP540HAMZ,,us,retail,whirlpool_com_us,,Positive,,,This came with our new house and we are very pleased with it!,[ Very pleased ] || ---------------- || This came with our new house and we are very pleased with it!,[ Very pleased ] || ---------------- || This came with our new house and we are very pleased with it!,Not verified,,5.0
25-06-05,72253258,dw,top_control,WHIRLPOOL,WDP540HAMZ,WDP540HAMZ,,us,retail,whirlpool_com_us,,Very Positive,use,,Moved into my new townhouse with this dishwasher and absolutely love it!,[ Perfect for my space and needs ] || ---------------- || Moved into my new townhouse with this dishwasher and absolutely love it!,[ Perfect for my space and needs ] || ---------------- || Moved into my new townhouse with this dishwasher and absolutely love it!,Not verified,,5.0
25-06-05,72255867,dw,front_control,BOSCH,4_series,SMS4ECW28E,EU,es,retail,bosch_home_es,,Neutral,use,,"With programs to save money, improve cleaning performance, and extra-quiet operation.","[ Silent and efficient ] || ---------------- || With programs to save money, improve cleaning performance, and extra-quiet operation. Perfect cleaning.",[ Silencioso y eficaz ] || ---------------- || Con programas para ahorra y mejorar la limpieza y extrasilencioso. Limpieza perfecta.,Not verified,,5.0
25-06-05,72255867,dw,front_control,BOSCH,4_series,SMS4ECW28E,EU,es,retail,bosch_home_es,,Positive,use,Performance_Washing,Perfect cleaning.,"[ Silent and efficient ] || ---------------- || With programs to save money, improve cleaning performance, and extra-quiet operation. Perfect cleaning.",[ Silencioso y eficaz ] || ---------------- || Con programas para ahorra y mejorar la limpieza y extrasilencioso. Limpieza perfecta.,Not verified,,5.0
25-06-05,72256339,dw,top_control,BOSCH,500_series,SHP95CM5N,,us,retail,bosch_home_us,,Neutral,use,Design,"If I had to guess, I would say this was designed by someone who never used a dishwasher before.","[ Not A Great Design ] || ---------------- || If I had to guess, I would say this was designed by someone who never used a dishwasher before. I know that sounds snarky, but that's my take on it as an engineer. Cons: The drawers are clunky and anything but smooth. The height adjustment on the top drawer is one of the worst I've seen. Each side is indepentent and will drop down without the other side syncing. It's very difficult to use. The run-time selections are limited and weirdly implemented. There isn't anyway to know how long is remaing on a cycle. Who's idea was it not have any information on the front of the washer? Ridiculous. Oh, there is a little red light on the floor to tell you it's running, but that's it. A lot of the feature are only available through an app. So you must connect your dishwasher to your internet wifi. The person who thought that was a good idea, and approved it, should be fired. Pros: The washer works as well as any dishwasher we've had, so no complaints about dishes not getting clean. That works fine. It's super quiet. You can hardly hear it standing right next to it. We have an open concept kitchen/living room, so it's really nice to run the washer without hearing it through the house.","[ Not A Great Design ] || ---------------- || If I had to guess, I would say this was designed by someone who never used a dishwasher before.  I know that sounds snarky, but that's my take on it as an engineer.Cons:The drawers are clunky and anything but smooth.  The height adjustment on the top drawer is one of the worst I've seen.  Each side is indepentent and will drop down without the other side syncing.  It's very difficult to use.The run-time selections are limited and weirdly implemented.There isn't anyway to know how long is remaing on a cycle.  Who's idea was it not have any information on the front of the washer?  Ridiculous.  Oh, there is a little red light on the floor to tell you it's running, but that's it. A lot of the feature are only available through an app.  So you must connect your dishwasher to your internet wifi.  The person who thought that was a good idea, and approved it, should be fired. Pros:The washer works as well as any dishwasher we've had, so no complaints about dishes not getting clean.  That works fine.It's super quiet.  You can hardly hear it standing right next to it.  We have an open concept kitchen/living room, so it's really nice to run the washer without hearing it through the house.",Not verified,,3.0
25-06-05,72256339,dw,top_control,BOSCH,500_series,SHP95CM5N,,us,retail,bosch_home_us,,Neutral,,,"I know that sounds snarky, but that's my take on it as an engineer.","[ Not A Great Design ] || ---------------- || If I had to guess, I would say this was designed by someone who never used a dishwasher before. I know that sounds snarky, but that's my take on it as an engineer. Cons: The drawers are clunky and anything but smooth. The height adjustment on the top drawer is one of the worst I've seen. Each side is indepentent and will drop down without the other side syncing. It's very difficult to use. The run-time selections are limited and weirdly implemented. There isn't anyway to know how long is remaing on a cycle. Who's idea was it not have any information on the front of the washer? Ridiculous. Oh, there is a little red light on the floor to tell you it's running, but that's it. A lot of the feature are only available through an app. So you must connect your dishwasher to your internet wifi. The person who thought that was a good idea, and approved it, should be fired. Pros: The washer works as well as any dishwasher we've had, so no complaints about dishes not getting clean. That works fine. It's super quiet. You can hardly hear it standing right next to it. We have an open concept kitchen/living room, so it's really nice to run the washer without hearing it through the house.","[ Not A Great Design ] || ---------------- || If I had to guess, I would say this was designed by someone who never used a dishwasher before.  I know that sounds snarky, but that's my take on it as an engineer.Cons:The drawers are clunky and anything but smooth.  The height adjustment on the top drawer is one of the worst I've seen.  Each side is indepentent and will drop down without the other side syncing.  It's very difficult to use.The run-time selections are limited and weirdly implemented.There isn't anyway to know how long is remaing on a cycle.  Who's idea was it not have any information on the front of the washer?  Ridiculous.  Oh, there is a little red light on the floor to tell you it's running, but that's it. A lot of the feature are only available through an app.  So you must connect your dishwasher to your internet wifi.  The person who thought that was a good idea, and approved it, should be fired. Pros:The washer works as well as any dishwasher we've had, so no complaints about dishes not getting clean.  That works fine.It's super quiet.  You can hardly hear it standing right next to it.  We have an open concept kitchen/living room, so it's really nice to run the washer without hearing it through the house.",Not verified,,3.0
25-06-05,72256339,dw,top_control,BOSCH,500_series,SHP95CM5N,,us,retail,bosch_home_us,,Negative,use,Easy_Use,Cons: The drawers are clunky and anything but smooth.,"[ Not A Great Design ] || ---------------- || If I had to guess, I would say this was designed by someone who never used a dishwasher before. I know that sounds snarky, but that's my take on it as an engineer. Cons: The drawers are clunky and anything but smooth. The height adjustment on the top drawer is one of the worst I've seen. Each side is indepentent and will drop down without the other side syncing. It's very difficult to use. The run-time selections are limited and weirdly implemented. There isn't anyway to know how long is remaing on a cycle. Who's idea was it not have any information on the front of the washer? Ridiculous. Oh, there is a little red light on the floor to tell you it's running, but that's it. A lot of the feature are only available through an app. So you must connect your dishwasher to your internet wifi. The person who thought that was a good idea, and approved it, should be fired. Pros: The washer works as well as any dishwasher we've had, so no complaints about dishes not getting clean. That works fine. It's super quiet. You can hardly hear it standing right next to it. We have an open concept kitchen/living room, so it's really nice to run the washer without hearing it through the house.","[ Not A Great Design ] || ---------------- || If I had to guess, I would say this was designed by someone who never used a dishwasher before.  I know that sounds snarky, but that's my take on it as an engineer.Cons:The drawers are clunky and anything but smooth.  The height adjustment on the top drawer is one of the worst I've seen.  Each side is indepentent and will drop down without the other side syncing.  It's very difficult to use.The run-time selections are limited and weirdly implemented.There isn't anyway to know how long is remaing on a cycle.  Who's idea was it not have any information on the front of the washer?  Ridiculous.  Oh, there is a little red light on the floor to tell you it's running, but that's it. A lot of the feature are only available through an app.  So you must connect your dishwasher to your internet wifi.  The person who thought that was a good idea, and approved it, should be fired. Pros:The washer works as well as any dishwasher we've had, so no complaints about dishes not getting clean.  That works fine.It's super quiet.  You can hardly hear it standing right next to it.  We have an open concept kitchen/living room, so it's really nice to run the washer without hearing it through the house.",Not verified,,3.0
25-06-05,72256339,dw,top_control,BOSCH,500_series,SHP95CM5N,,us,retail,bosch_home_us,,Negative,use,Easy_Use,The height adjustment on the top drawer is one of the worst I've seen.,"[ Not A Great Design ] || ---------------- || If I had to guess, I would say this was designed by someone who never used a dishwasher before. I know that sounds snarky, but that's my take on it as an engineer. Cons: The drawers are clunky and anything but smooth. The height adjustment on the top drawer is one of the worst I've seen. Each side is indepentent and will drop down without the other side syncing. It's very difficult to use. The run-time selections are limited and weirdly implemented. There isn't anyway to know how long is remaing on a cycle. Who's idea was it not have any information on the front of the washer? Ridiculous. Oh, there is a little red light on the floor to tell you it's running, but that's it. A lot of the feature are only available through an app. So you must connect your dishwasher to your internet wifi. The person who thought that was a good idea, and approved it, should be fired. Pros: The washer works as well as any dishwasher we've had, so no complaints about dishes not getting clean. That works fine. It's super quiet. You can hardly hear it standing right next to it. We have an open concept kitchen/living room, so it's really nice to run the washer without hearing it through the house.","[ Not A Great Design ] || ---------------- || If I had to guess, I would say this was designed by someone who never used a dishwasher before.  I know that sounds snarky, but that's my take on it as an engineer.Cons:The drawers are clunky and anything but smooth.  The height adjustment on the top drawer is one of the worst I've seen.  Each side is indepentent and will drop down without the other side syncing.  It's very difficult to use.The run-time selections are limited and weirdly implemented.There isn't anyway to know how long is remaing on a cycle.  Who's idea was it not have any information on the front of the washer?  Ridiculous.  Oh, there is a little red light on the floor to tell you it's running, but that's it. A lot of the feature are only available through an app.  So you must connect your dishwasher to your internet wifi.  The person who thought that was a good idea, and approved it, should be fired. Pros:The washer works as well as any dishwasher we've had, so no complaints about dishes not getting clean.  That works fine.It's super quiet.  You can hardly hear it standing right next to it.  We have an open concept kitchen/living room, so it's really nice to run the washer without hearing it through the house.",Not verified,,3.0
25-06-05,72256339,dw,top_control,BOSCH,500_series,SHP95CM5N,,us,retail,bosch_home_us,,Negative,use,,Each side is indepentent and will drop down without the other side syncing.,"[ Not A Great Design ] || ---------------- || If I had to guess, I would say this was designed by someone who never used a dishwasher before. I know that sounds snarky, but that's my take on it as an engineer. Cons: The drawers are clunky and anything but smooth. The height adjustment on the top drawer is one of the worst I've seen. Each side is indepentent and will drop down without the other side syncing. It's very difficult to use. The run-time selections are limited and weirdly implemented. There isn't anyway to know how long is remaing on a cycle. Who's idea was it not have any information on the front of the washer? Ridiculous. Oh, there is a little red light on the floor to tell you it's running, but that's it. A lot of the feature are only available through an app. So you must connect your dishwasher to your internet wifi. The person who thought that was a good idea, and approved it, should be fired. Pros: The washer works as well as any dishwasher we've had, so no complaints about dishes not getting clean. That works fine. It's super quiet. You can hardly hear it standing right next to it. We have an open concept kitchen/living room, so it's really nice to run the washer without hearing it through the house.","[ Not A Great Design ] || ---------------- || If I had to guess, I would say this was designed by someone who never used a dishwasher before.  I know that sounds snarky, but that's my take on it as an engineer.Cons:The drawers are clunky and anything but smooth.  The height adjustment on the top drawer is one of the worst I've seen.  Each side is indepentent and will drop down without the other side syncing.  It's very difficult to use.The run-time selections are limited and weirdly implemented.There isn't anyway to know how long is remaing on a cycle.  Who's idea was it not have any information on the front of the washer?  Ridiculous.  Oh, there is a little red light on the floor to tell you it's running, but that's it. A lot of the feature are only available through an app.  So you must connect your dishwasher to your internet wifi.  The person who thought that was a good idea, and approved it, should be fired. Pros:The washer works as well as any dishwasher we've had, so no complaints about dishes not getting clean.  That works fine.It's super quiet.  You can hardly hear it standing right next to it.  We have an open concept kitchen/living room, so it's really nice to run the washer without hearing it through the house.",Not verified,,3.0
25-06-05,72256339,dw,top_control,BOSCH,500_series,SHP95CM5N,,us,retail,bosch_home_us,,Negative,use,Easy_Use,It's very difficult to use.,"[ Not A Great Design ] || ---------------- || If I had to guess, I would say this was designed by someone who never used a dishwasher before. I know that sounds snarky, but that's my take on it as an engineer. Cons: The drawers are clunky and anything but smooth. The height adjustment on the top drawer is one of the worst I've seen. Each side is indepentent and will drop down without the other side syncing. It's very difficult to use. The run-time selections are limited and weirdly implemented. There isn't anyway to know how long is remaing on a cycle. Who's idea was it not have any information on the front of the washer? Ridiculous. Oh, there is a little red light on the floor to tell you it's running, but that's it. A lot of the feature are only available through an app. So you must connect your dishwasher to your internet wifi. The person who thought that was a good idea, and approved it, should be fired. Pros: The washer works as well as any dishwasher we've had, so no complaints about dishes not getting clean. That works fine. It's super quiet. You can hardly hear it standing right next to it. We have an open concept kitchen/living room, so it's really nice to run the washer without hearing it through the house.","[ Not A Great Design ] || ---------------- || If I had to guess, I would say this was designed by someone who never used a dishwasher before.  I know that sounds snarky, but that's my take on it as an engineer.Cons:The drawers are clunky and anything but smooth.  The height adjustment on the top drawer is one of the worst I've seen.  Each side is indepentent and will drop down without the other side syncing.  It's very difficult to use.The run-time selections are limited and weirdly implemented.There isn't anyway to know how long is remaing on a cycle.  Who's idea was it not have any information on the front of the washer?  Ridiculous.  Oh, there is a little red light on the floor to tell you it's running, but that's it. A lot of the feature are only available through an app.  So you must connect your dishwasher to your internet wifi.  The person who thought that was a good idea, and approved it, should be fired. Pros:The washer works as well as any dishwasher we've had, so no complaints about dishes not getting clean.  That works fine.It's super quiet.  You can hardly hear it standing right next to it.  We have an open concept kitchen/living room, so it's really nice to run the washer without hearing it through the house.",Not verified,,3.0
25-06-05,72256339,dw,top_control,BOSCH,500_series,SHP95CM5N,,us,retail,bosch_home_us,,Negative,use,,The run-time selections are limited and weirdly implemented.,"[ Not A Great Design ] || ---------------- || If I had to guess, I would say this was designed by someone who never used a dishwasher before. I know that sounds snarky, but that's my take on it as an engineer. Cons: The drawers are clunky and anything but smooth. The height adjustment on the top drawer is one of the worst I've seen. Each side is indepentent and will drop down without the other side syncing. It's very difficult to use. The run-time selections are limited and weirdly implemented. There isn't anyway to know how long is remaing on a cycle. Who's idea was it not have any information on the front of the washer? Ridiculous. Oh, there is a little red light on the floor to tell you it's running, but that's it. A lot of the feature are only available through an app. So you must connect your dishwasher to your internet wifi. The person who thought that was a good idea, and approved it, should be fired. Pros: The washer works as well as any dishwasher we've had, so no complaints about dishes not getting clean. That works fine. It's super quiet. You can hardly hear it standing right next to it. We have an open concept kitchen/living room, so it's really nice to run the washer without hearing it through the house.","[ Not A Great Design ] || ---------------- || If I had to guess, I would say this was designed by someone who never used a dishwasher before.  I know that sounds snarky, but that's my take on it as an engineer.Cons:The drawers are clunky and anything but smooth.  The height adjustment on the top drawer is one of the worst I've seen.  Each side is indepentent and will drop down without the other side syncing.  It's very difficult to use.The run-time selections are limited and weirdly implemented.There isn't anyway to know how long is remaing on a cycle.  Who's idea was it not have any information on the front of the washer?  Ridiculous.  Oh, there is a little red light on the floor to tell you it's running, but that's it. A lot of the feature are only available through an app.  So you must connect your dishwasher to your internet wifi.  The person who thought that was a good idea, and approved it, should be fired. Pros:The washer works as well as any dishwasher we've had, so no complaints about dishes not getting clean.  That works fine.It's super quiet.  You can hardly hear it standing right next to it.  We have an open concept kitchen/living room, so it's really nice to run the washer without hearing it through the house.",Not verified,,3.0
25-06-05,72256339,dw,top_control,BOSCH,500_series,SHP95CM5N,,us,retail,bosch_home_us,,Neutral,use,Easy_Use,There isn't anyway to know how long is remaing on a cycle.,"[ Not A Great Design ] || ---------------- || If I had to guess, I would say this was designed by someone who never used a dishwasher before. I know that sounds snarky, but that's my take on it as an engineer. Cons: The drawers are clunky and anything but smooth. The height adjustment on the top drawer is one of the worst I've seen. Each side is indepentent and will drop down without the other side syncing. It's very difficult to use. The run-time selections are limited and weirdly implemented. There isn't anyway to know how long is remaing on a cycle. Who's idea was it not have any information on the front of the washer? Ridiculous. Oh, there is a little red light on the floor to tell you it's running, but that's it. A lot of the feature are only available through an app. So you must connect your dishwasher to your internet wifi. The person who thought that was a good idea, and approved it, should be fired. Pros: The washer works as well as any dishwasher we've had, so no complaints about dishes not getting clean. That works fine. It's super quiet. You can hardly hear it standing right next to it. We have an open concept kitchen/living room, so it's really nice to run the washer without hearing it through the house.","[ Not A Great Design ] || ---------------- || If I had to guess, I would say this was designed by someone who never used a dishwasher before.  I know that sounds snarky, but that's my take on it as an engineer.Cons:The drawers are clunky and anything but smooth.  The height adjustment on the top drawer is one of the worst I've seen.  Each side is indepentent and will drop down without the other side syncing.  It's very difficult to use.The run-time selections are limited and weirdly implemented.There isn't anyway to know how long is remaing on a cycle.  Who's idea was it not have any information on the front of the washer?  Ridiculous.  Oh, there is a little red light on the floor to tell you it's running, but that's it. A lot of the feature are only available through an app.  So you must connect your dishwasher to your internet wifi.  The person who thought that was a good idea, and approved it, should be fired. Pros:The washer works as well as any dishwasher we've had, so no complaints about dishes not getting clean.  That works fine.It's super quiet.  You can hardly hear it standing right next to it.  We have an open concept kitchen/living room, so it's really nice to run the washer without hearing it through the house.",Not verified,,3.0
