Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
25-11-14,76306546,dw,builtin,LG,Objet_collection,DUE5BGL1E,ASIA,kr,retail,naver_shop,,Positive,use,Performance_Washing,"I did a small test run, and it's quiet and squeaky clean!","[ It's the best ] || ---------------- || This is my first dishwasher, and it's so pretty! ^^ I had to pay extra to make room for it, but I'm satisfied because it's where I wanted it. I did a small test run, and it's quiet and squeaky clean! It's truly a kitchen essential! ^-^. #LGDishwasher. #DUE5BGL1E. #KitchenEssentials",[ 최고예요 ] || ---------------- || 식세기 처음 들였는데 일단 넘 이뻐요^^자리 만드느라 추가 비용 들었지만 원하는 자리라 만족 하고 테스트 하느라 소량 돌려봤는데 소음도 별로 없고 뽀득뽀득 하네용!!! 정말 주방필수템 이네요^-^#LG식기세척기#DUE5BGL1E#주방필수템,Not verified,,5.0
25-11-12,80067702,dw,top_control,KITCHENAID,KDTS624SBE_KDTS624SJP_KDTS624SPS,KDTS624SBE_KDTS624SJP_KDTS624SPS,,us,retail,kitchenaid,,Positive,use,Easy_Use,it is QUIET - internal space that accommodates a lot of utensils - Simple UI and intuitive wash cycles.,"[ Great overall dishwasher and purchase experience ] || ---------------- || We bought this to replace a dying LG dishwasher. After extensive research we settled on the previous version (KDTM604) of this model because of its generally great performance reviews and features. Our timing led to only this model being available and we absolutely love it. Standout features: - Wash performance and ProDry:not only does it have a fan to dry but the door pops open to dry out EVERYTHING. - Self-cleaning filter, which is basically a macerator like in older dishwashers that didn't have removable filters to clean. - it is QUIET - internal space that accommodates a lot of utensils - Simple UI and intuitive wash cycles. Coming from an LG with overcomplicated wash, dry, temp settings and lack of a dedicated drain button, the KitchenAid control panel is a great feature - general look and design: we love the look of the towel bar and the polish on the stainless steel, the KitchenAid logo is muted and not the old shiny chrome badge. What we miss about the LG dishwasher: adjustability of the tines in both the middle and lower racks. The KA has only one row of tines that can be moved or collapse, but we'll probably get used to that over time","[ Great overall dishwasher and purchase experience ] || ---------------- || [This review was collected as part of a promotion.] We bought this to replace a dying LG dishwasher. After extensive research we settled on the previous version (KDTM604) of this model because of its generally great performance reviews and features. Our timing led to only this model being available and we absolutely love it. Standout features: - Wash performance and ProDry:not only does it have a fan to dry but the door pops open to dry out EVERYTHING. - Self-cleaning filter, which is basically a macerator like in older dishwashers that didn’t have removable filters to clean. - it is QUIET - internal space that accommodates a lot of utensils - Simple UI and intuitive wash cycles. Coming from an LG with overcomplicated wash, dry, temp settings and lack of a dedicated drain button, the KitchenAid control panel is a great feature- general look and design: we love the look of the towel bar and the polish on the stainless steel, the KitchenAid logo is muted and not the old shiny chrome badge. What we miss about the LG dishwasher: adjustability of the tines in both the middle and lower racks. The KA has only one row of tines that can be moved or collapse, but we’ll probably get used to that over time",Not verified,,5.0
25-11-12,80067702,dw,top_control,KITCHENAID,KDTS624SBE_KDTS624SJP_KDTS624SPS,KDTS624SBE_KDTS624SJP_KDTS624SPS,,us,retail,kitchenaid,,Positive,use,Design,"Coming from an LG with overcomplicated wash, dry, temp settings and lack of a dedicated drain button, the KitchenAid control panel is a great feature - general look and design: we love the look of the towel bar and the polish on the stainless steel, the KitchenAid logo is muted and not the old shiny chrome badge.","[ Great overall dishwasher and purchase experience ] || ---------------- || We bought this to replace a dying LG dishwasher. After extensive research we settled on the previous version (KDTM604) of this model because of its generally great performance reviews and features. Our timing led to only this model being available and we absolutely love it. Standout features: - Wash performance and ProDry:not only does it have a fan to dry but the door pops open to dry out EVERYTHING. - Self-cleaning filter, which is basically a macerator like in older dishwashers that didn't have removable filters to clean. - it is QUIET - internal space that accommodates a lot of utensils - Simple UI and intuitive wash cycles. Coming from an LG with overcomplicated wash, dry, temp settings and lack of a dedicated drain button, the KitchenAid control panel is a great feature - general look and design: we love the look of the towel bar and the polish on the stainless steel, the KitchenAid logo is muted and not the old shiny chrome badge. What we miss about the LG dishwasher: adjustability of the tines in both the middle and lower racks. The KA has only one row of tines that can be moved or collapse, but we'll probably get used to that over time","[ Great overall dishwasher and purchase experience ] || ---------------- || [This review was collected as part of a promotion.] We bought this to replace a dying LG dishwasher. After extensive research we settled on the previous version (KDTM604) of this model because of its generally great performance reviews and features. Our timing led to only this model being available and we absolutely love it. Standout features: - Wash performance and ProDry:not only does it have a fan to dry but the door pops open to dry out EVERYTHING. - Self-cleaning filter, which is basically a macerator like in older dishwashers that didn’t have removable filters to clean. - it is QUIET - internal space that accommodates a lot of utensils - Simple UI and intuitive wash cycles. Coming from an LG with overcomplicated wash, dry, temp settings and lack of a dedicated drain button, the KitchenAid control panel is a great feature- general look and design: we love the look of the towel bar and the polish on the stainless steel, the KitchenAid logo is muted and not the old shiny chrome badge. What we miss about the LG dishwasher: adjustability of the tines in both the middle and lower racks. The KA has only one row of tines that can be moved or collapse, but we’ll probably get used to that over time",Not verified,,5.0
25-11-12,80067702,dw,top_control,KITCHENAID,KDTS624SBE_KDTS624SJP_KDTS624SPS,KDTS624SBE_KDTS624SJP_KDTS624SPS,,us,retail,kitchenaid,,Neutral,use,Easy_Use,What we miss about the LG dishwasher: adjustability of the tines in both the middle and lower racks.,"[ Great overall dishwasher and purchase experience ] || ---------------- || We bought this to replace a dying LG dishwasher. After extensive research we settled on the previous version (KDTM604) of this model because of its generally great performance reviews and features. Our timing led to only this model being available and we absolutely love it. Standout features: - Wash performance and ProDry:not only does it have a fan to dry but the door pops open to dry out EVERYTHING. - Self-cleaning filter, which is basically a macerator like in older dishwashers that didn't have removable filters to clean. - it is QUIET - internal space that accommodates a lot of utensils - Simple UI and intuitive wash cycles. Coming from an LG with overcomplicated wash, dry, temp settings and lack of a dedicated drain button, the KitchenAid control panel is a great feature - general look and design: we love the look of the towel bar and the polish on the stainless steel, the KitchenAid logo is muted and not the old shiny chrome badge. What we miss about the LG dishwasher: adjustability of the tines in both the middle and lower racks. The KA has only one row of tines that can be moved or collapse, but we'll probably get used to that over time","[ Great overall dishwasher and purchase experience ] || ---------------- || [This review was collected as part of a promotion.] We bought this to replace a dying LG dishwasher. After extensive research we settled on the previous version (KDTM604) of this model because of its generally great performance reviews and features. Our timing led to only this model being available and we absolutely love it. Standout features: - Wash performance and ProDry:not only does it have a fan to dry but the door pops open to dry out EVERYTHING. - Self-cleaning filter, which is basically a macerator like in older dishwashers that didn’t have removable filters to clean. - it is QUIET - internal space that accommodates a lot of utensils - Simple UI and intuitive wash cycles. Coming from an LG with overcomplicated wash, dry, temp settings and lack of a dedicated drain button, the KitchenAid control panel is a great feature- general look and design: we love the look of the towel bar and the polish on the stainless steel, the KitchenAid logo is muted and not the old shiny chrome badge. What we miss about the LG dishwasher: adjustability of the tines in both the middle and lower racks. The KA has only one row of tines that can be moved or collapse, but we’ll probably get used to that over time",Not verified,,5.0
25-11-12,80067702,dw,top_control,KITCHENAID,KDTS624SBE_KDTS624SJP_KDTS624SPS,KDTS624SBE_KDTS624SJP_KDTS624SPS,,us,retail,kitchenaid,,Negative,use,Easy_Use,"The KA has only one row of tines that can be moved or collapse, but we'll probably get used to that over time","[ Great overall dishwasher and purchase experience ] || ---------------- || We bought this to replace a dying LG dishwasher. After extensive research we settled on the previous version (KDTM604) of this model because of its generally great performance reviews and features. Our timing led to only this model being available and we absolutely love it. Standout features: - Wash performance and ProDry:not only does it have a fan to dry but the door pops open to dry out EVERYTHING. - Self-cleaning filter, which is basically a macerator like in older dishwashers that didn't have removable filters to clean. - it is QUIET - internal space that accommodates a lot of utensils - Simple UI and intuitive wash cycles. Coming from an LG with overcomplicated wash, dry, temp settings and lack of a dedicated drain button, the KitchenAid control panel is a great feature - general look and design: we love the look of the towel bar and the polish on the stainless steel, the KitchenAid logo is muted and not the old shiny chrome badge. What we miss about the LG dishwasher: adjustability of the tines in both the middle and lower racks. The KA has only one row of tines that can be moved or collapse, but we'll probably get used to that over time","[ Great overall dishwasher and purchase experience ] || ---------------- || [This review was collected as part of a promotion.] We bought this to replace a dying LG dishwasher. After extensive research we settled on the previous version (KDTM604) of this model because of its generally great performance reviews and features. Our timing led to only this model being available and we absolutely love it. Standout features: - Wash performance and ProDry:not only does it have a fan to dry but the door pops open to dry out EVERYTHING. - Self-cleaning filter, which is basically a macerator like in older dishwashers that didn’t have removable filters to clean. - it is QUIET - internal space that accommodates a lot of utensils - Simple UI and intuitive wash cycles. Coming from an LG with overcomplicated wash, dry, temp settings and lack of a dedicated drain button, the KitchenAid control panel is a great feature- general look and design: we love the look of the towel bar and the polish on the stainless steel, the KitchenAid logo is muted and not the old shiny chrome badge. What we miss about the LG dishwasher: adjustability of the tines in both the middle and lower racks. The KA has only one row of tines that can be moved or collapse, but we’ll probably get used to that over time",Not verified,,5.0
25-11-12,79937453,dw,front_control,KITCHENAID,KDFS324SBE_KDFS324SJP_KDFS324SPS,KDFS324SBE_KDFS324SJP_KDFS324SPS,,us,retail,kitchenaid,,Positive,use,Performance_Washing,"Our dishes are cleaner than before, runs well.","[ Dishwasher ] || ---------------- || Our dishes are cleaner than before, runs well. Like the wine glass holders","[ Dishwasher ] || ---------------- || [This review was collected as part of a promotion.] Our dishes are cleaner than before, runs well. Like the wine glass holders",Not verified,,5.0
25-11-12,79937453,dw,front_control,KITCHENAID,KDFS324SBE_KDFS324SJP_KDFS324SPS,KDFS324SBE_KDFS324SJP_KDFS324SPS,,us,retail,kitchenaid,,Positive,,Easy_Use,Like the wine glass holders,"[ Dishwasher ] || ---------------- || Our dishes are cleaner than before, runs well. Like the wine glass holders","[ Dishwasher ] || ---------------- || [This review was collected as part of a promotion.] Our dishes are cleaner than before, runs well. Like the wine glass holders",Not verified,,5.0
25-11-12,79937454,dw,front_control,KITCHENAID,KDFS324SBE_KDFS324SJP_KDFS324SPS,KDFS324SBE_KDFS324SJP_KDFS324SPS,,us,retail,kitchenaid,,Positive,use,,I love my new dishwasher.,[ New dishwasher ] || ---------------- || I love my new dishwasher. It's very quiet. Everything comes out clean and I love it when the cycle ends the door pops open.,[ New dishwasher ] || ---------------- || [This review was collected as part of a promotion.] I love my new dishwasher. It’s very quiet. Everything comes out clean and I love it when the cycle ends the door pops open.,Not verified,,5.0
25-11-12,79937454,dw,front_control,KITCHENAID,KDFS324SBE_KDFS324SJP_KDFS324SPS,KDFS324SBE_KDFS324SJP_KDFS324SPS,,us,retail,kitchenaid,,Positive,use,Noise_Vibration,It's very quiet.,[ New dishwasher ] || ---------------- || I love my new dishwasher. It's very quiet. Everything comes out clean and I love it when the cycle ends the door pops open.,[ New dishwasher ] || ---------------- || [This review was collected as part of a promotion.] I love my new dishwasher. It’s very quiet. Everything comes out clean and I love it when the cycle ends the door pops open.,Not verified,,5.0
25-11-12,79937454,dw,front_control,KITCHENAID,KDFS324SBE_KDFS324SJP_KDFS324SPS,KDFS324SBE_KDFS324SJP_KDFS324SPS,,us,retail,kitchenaid,,Positive,use,Performance_Washing,Everything comes out clean and I love it when the cycle ends the door pops open.,[ New dishwasher ] || ---------------- || I love my new dishwasher. It's very quiet. Everything comes out clean and I love it when the cycle ends the door pops open.,[ New dishwasher ] || ---------------- || [This review was collected as part of a promotion.] I love my new dishwasher. It’s very quiet. Everything comes out clean and I love it when the cycle ends the door pops open.,Not verified,,5.0
25-11-12,76363447,dw,top_control,BOSCH,benchmark,SHP9PCM5N,,us,retail,homedepot,,Positive,use,,This is my favorite kitchen appliance.,"[ Best Dishwasher Ever ] || ---------------- || This is my favorite kitchen appliance. This dishwasher can get anything clean, even things that have sat on the counter overnight with caked on food. It runs almost silently, cleans everything the first time, and dries all the dishes, even plastic.","[ Best Dishwasher Ever ] || ---------------- || [This review was collected as part of a promotion.] This is my favorite kitchen appliance. This dishwasher can get anything clean, even things that have sat on the counter overnight with caked on food. It runs almost silently, cleans everything the first time, and dries all the dishes, even plastic.",Not verified,Originally posted on bosch-home.com,5.0
25-11-12,76363447,dw,top_control,BOSCH,benchmark,SHP9PCM5N,,us,retail,homedepot,,Positive,use,Performance_Washing,"This dishwasher can get anything clean, even things that have sat on the counter overnight with caked on food.","[ Best Dishwasher Ever ] || ---------------- || This is my favorite kitchen appliance. This dishwasher can get anything clean, even things that have sat on the counter overnight with caked on food. It runs almost silently, cleans everything the first time, and dries all the dishes, even plastic.","[ Best Dishwasher Ever ] || ---------------- || [This review was collected as part of a promotion.] This is my favorite kitchen appliance. This dishwasher can get anything clean, even things that have sat on the counter overnight with caked on food. It runs almost silently, cleans everything the first time, and dries all the dishes, even plastic.",Not verified,Originally posted on bosch-home.com,5.0
25-11-12,76363447,dw,top_control,BOSCH,benchmark,SHP9PCM5N,,us,retail,homedepot,,Positive,use,Noise_Vibration,"It runs almost silently, cleans everything the first time, and dries all the dishes, even plastic.","[ Best Dishwasher Ever ] || ---------------- || This is my favorite kitchen appliance. This dishwasher can get anything clean, even things that have sat on the counter overnight with caked on food. It runs almost silently, cleans everything the first time, and dries all the dishes, even plastic.","[ Best Dishwasher Ever ] || ---------------- || [This review was collected as part of a promotion.] This is my favorite kitchen appliance. This dishwasher can get anything clean, even things that have sat on the counter overnight with caked on food. It runs almost silently, cleans everything the first time, and dries all the dishes, even plastic.",Not verified,Originally posted on bosch-home.com,5.0
25-11-12,76363447,dw,top_control,BOSCH,benchmark,SHP9PCM5N,,us,retail,homedepot,,Positive,use,Performance_Drying,"It runs almost silently, cleans everything the first time, and dries all the dishes, even plastic.","[ Best Dishwasher Ever ] || ---------------- || This is my favorite kitchen appliance. This dishwasher can get anything clean, even things that have sat on the counter overnight with caked on food. It runs almost silently, cleans everything the first time, and dries all the dishes, even plastic.","[ Best Dishwasher Ever ] || ---------------- || [This review was collected as part of a promotion.] This is my favorite kitchen appliance. This dishwasher can get anything clean, even things that have sat on the counter overnight with caked on food. It runs almost silently, cleans everything the first time, and dries all the dishes, even plastic.",Not verified,Originally posted on bosch-home.com,5.0
25-11-12,76363447,dw,top_control,BOSCH,benchmark,SHP9PCM5N,,us,retail,homedepot,,Positive,use,Performance_Washing,"It runs almost silently, cleans everything the first time, and dries all the dishes, even plastic.","[ Best Dishwasher Ever ] || ---------------- || This is my favorite kitchen appliance. This dishwasher can get anything clean, even things that have sat on the counter overnight with caked on food. It runs almost silently, cleans everything the first time, and dries all the dishes, even plastic.","[ Best Dishwasher Ever ] || ---------------- || [This review was collected as part of a promotion.] This is my favorite kitchen appliance. This dishwasher can get anything clean, even things that have sat on the counter overnight with caked on food. It runs almost silently, cleans everything the first time, and dries all the dishes, even plastic.",Not verified,Originally posted on bosch-home.com,5.0
25-11-12,76363670,dw,front_control,BOSCH,100_series,SHE3AEM6N,,us,retail,homedepot,,Positive,use,,So far so good.,[ Love it ] || ---------------- || So far so good. Very quiet but just installed and haven't used it yet,[ Love it ] || ---------------- || [This review was collected as part of a promotion.] So far so good. Very quiet but just installed and haven't used it yet,Not verified,Originally posted on bosch-home.com,5.0
25-11-12,76363670,dw,front_control,BOSCH,100_series,SHE3AEM6N,,us,retail,homedepot,,Positive,"onboard,use",Noise_Vibration,Very quiet but just installed and haven't used it yet,[ Love it ] || ---------------- || So far so good. Very quiet but just installed and haven't used it yet,[ Love it ] || ---------------- || [This review was collected as part of a promotion.] So far so good. Very quiet but just installed and haven't used it yet,Not verified,Originally posted on bosch-home.com,5.0
25-11-12,76363752,dw,top_control,BOSCH,800_series,SHP78CM4N,,us,retail,homedepot,,Neutral,"purchase,use",,I bought this dishwasher because my neighbors have one and rave about it.,"[ So may things to dislike at this price range ] || ---------------- || I bought this dishwasher because my neighbors have one and rave about it. The dishwasher is ok. Spent a lot of money for a dishwasher where I can't load tall glasses into the second rack if I want to load big plates into the bottom rack. Not sure if anyone who ever designed a dishwasher actually used it for their own dishes or had kids who loaded the dishwasher. So many things that fit in my old dishwaser don't fit into this one. Many other, cheaper dishwashers open and dry, which is great. This one doesn't do that, but the lower model does! Not sure what ""china dry"" is, but if I had china, I don't think I would use a dishwasher for it. I am very disappointed Bosch.","[ So may things to dislike at this price range ] || ---------------- || [This review was collected as part of a promotion.] I bought this dishwasher because my neighbors have one and rave about it.The dishwasher is ok. Spent a lot of money for a dishwasher where I can't load tall glasses into the second rack if I want to load big plates into the bottom rack. Not sure if anyone who ever designed a dishwasher actually used it for their own dishes or had kids who loaded the dishwasher. So many things that fit in my old dishwaser don't fit into this one.Many other, cheaper dishwashers open and dry, which is great. This one doesn't do that, but the lower model does!?!? Not sure what 'china dry' is, but if I had china, I don't think I would use a dishwasher for it.I am very disappointed Bosch.",Not verified,Originally posted on bosch-home.com,1.0
25-11-12,76363752,dw,top_control,BOSCH,800_series,SHP78CM4N,,us,retail,homedepot,,Positive,use,,The dishwasher is ok.,"[ So may things to dislike at this price range ] || ---------------- || I bought this dishwasher because my neighbors have one and rave about it. The dishwasher is ok. Spent a lot of money for a dishwasher where I can't load tall glasses into the second rack if I want to load big plates into the bottom rack. Not sure if anyone who ever designed a dishwasher actually used it for their own dishes or had kids who loaded the dishwasher. So many things that fit in my old dishwaser don't fit into this one. Many other, cheaper dishwashers open and dry, which is great. This one doesn't do that, but the lower model does! Not sure what ""china dry"" is, but if I had china, I don't think I would use a dishwasher for it. I am very disappointed Bosch.","[ So may things to dislike at this price range ] || ---------------- || [This review was collected as part of a promotion.] I bought this dishwasher because my neighbors have one and rave about it.The dishwasher is ok. Spent a lot of money for a dishwasher where I can't load tall glasses into the second rack if I want to load big plates into the bottom rack. Not sure if anyone who ever designed a dishwasher actually used it for their own dishes or had kids who loaded the dishwasher. So many things that fit in my old dishwaser don't fit into this one.Many other, cheaper dishwashers open and dry, which is great. This one doesn't do that, but the lower model does!?!? Not sure what 'china dry' is, but if I had china, I don't think I would use a dishwasher for it.I am very disappointed Bosch.",Not verified,Originally posted on bosch-home.com,1.0
25-11-12,76363752,dw,top_control,BOSCH,800_series,SHP78CM4N,,us,retail,homedepot,,Negative,"purchase,use",Easy_Use,Spent a lot of money for a dishwasher where I can't load tall glasses into the second rack if I want to load big plates into the bottom rack.,"[ So may things to dislike at this price range ] || ---------------- || I bought this dishwasher because my neighbors have one and rave about it. The dishwasher is ok. Spent a lot of money for a dishwasher where I can't load tall glasses into the second rack if I want to load big plates into the bottom rack. Not sure if anyone who ever designed a dishwasher actually used it for their own dishes or had kids who loaded the dishwasher. So many things that fit in my old dishwaser don't fit into this one. Many other, cheaper dishwashers open and dry, which is great. This one doesn't do that, but the lower model does! Not sure what ""china dry"" is, but if I had china, I don't think I would use a dishwasher for it. I am very disappointed Bosch.","[ So may things to dislike at this price range ] || ---------------- || [This review was collected as part of a promotion.] I bought this dishwasher because my neighbors have one and rave about it.The dishwasher is ok. Spent a lot of money for a dishwasher where I can't load tall glasses into the second rack if I want to load big plates into the bottom rack. Not sure if anyone who ever designed a dishwasher actually used it for their own dishes or had kids who loaded the dishwasher. So many things that fit in my old dishwaser don't fit into this one.Many other, cheaper dishwashers open and dry, which is great. This one doesn't do that, but the lower model does!?!? Not sure what 'china dry' is, but if I had china, I don't think I would use a dishwasher for it.I am very disappointed Bosch.",Not verified,Originally posted on bosch-home.com,1.0
25-11-12,76363752,dw,top_control,BOSCH,800_series,SHP78CM4N,,us,retail,homedepot,,Negative,"purchase,use",Price,Spent a lot of money for a dishwasher where I can't load tall glasses into the second rack if I want to load big plates into the bottom rack.,"[ So may things to dislike at this price range ] || ---------------- || I bought this dishwasher because my neighbors have one and rave about it. The dishwasher is ok. Spent a lot of money for a dishwasher where I can't load tall glasses into the second rack if I want to load big plates into the bottom rack. Not sure if anyone who ever designed a dishwasher actually used it for their own dishes or had kids who loaded the dishwasher. So many things that fit in my old dishwaser don't fit into this one. Many other, cheaper dishwashers open and dry, which is great. This one doesn't do that, but the lower model does! Not sure what ""china dry"" is, but if I had china, I don't think I would use a dishwasher for it. I am very disappointed Bosch.","[ So may things to dislike at this price range ] || ---------------- || [This review was collected as part of a promotion.] I bought this dishwasher because my neighbors have one and rave about it.The dishwasher is ok. Spent a lot of money for a dishwasher where I can't load tall glasses into the second rack if I want to load big plates into the bottom rack. Not sure if anyone who ever designed a dishwasher actually used it for their own dishes or had kids who loaded the dishwasher. So many things that fit in my old dishwaser don't fit into this one.Many other, cheaper dishwashers open and dry, which is great. This one doesn't do that, but the lower model does!?!? Not sure what 'china dry' is, but if I had china, I don't think I would use a dishwasher for it.I am very disappointed Bosch.",Not verified,Originally posted on bosch-home.com,1.0
25-11-12,76363752,dw,top_control,BOSCH,800_series,SHP78CM4N,,us,retail,homedepot,,Neutral,use,Performance_Washing,Not sure if anyone who ever designed a dishwasher actually used it for their own dishes or had kids who loaded the dishwasher.,"[ So may things to dislike at this price range ] || ---------------- || I bought this dishwasher because my neighbors have one and rave about it. The dishwasher is ok. Spent a lot of money for a dishwasher where I can't load tall glasses into the second rack if I want to load big plates into the bottom rack. Not sure if anyone who ever designed a dishwasher actually used it for their own dishes or had kids who loaded the dishwasher. So many things that fit in my old dishwaser don't fit into this one. Many other, cheaper dishwashers open and dry, which is great. This one doesn't do that, but the lower model does! Not sure what ""china dry"" is, but if I had china, I don't think I would use a dishwasher for it. I am very disappointed Bosch.","[ So may things to dislike at this price range ] || ---------------- || [This review was collected as part of a promotion.] I bought this dishwasher because my neighbors have one and rave about it.The dishwasher is ok. Spent a lot of money for a dishwasher where I can't load tall glasses into the second rack if I want to load big plates into the bottom rack. Not sure if anyone who ever designed a dishwasher actually used it for their own dishes or had kids who loaded the dishwasher. So many things that fit in my old dishwaser don't fit into this one.Many other, cheaper dishwashers open and dry, which is great. This one doesn't do that, but the lower model does!?!? Not sure what 'china dry' is, but if I had china, I don't think I would use a dishwasher for it.I am very disappointed Bosch.",Not verified,Originally posted on bosch-home.com,1.0
25-11-12,76363752,dw,top_control,BOSCH,800_series,SHP78CM4N,,us,retail,homedepot,,Negative,use,Design,So many things that fit in my old dishwaser don't fit into this one.,"[ So may things to dislike at this price range ] || ---------------- || I bought this dishwasher because my neighbors have one and rave about it. The dishwasher is ok. Spent a lot of money for a dishwasher where I can't load tall glasses into the second rack if I want to load big plates into the bottom rack. Not sure if anyone who ever designed a dishwasher actually used it for their own dishes or had kids who loaded the dishwasher. So many things that fit in my old dishwaser don't fit into this one. Many other, cheaper dishwashers open and dry, which is great. This one doesn't do that, but the lower model does! Not sure what ""china dry"" is, but if I had china, I don't think I would use a dishwasher for it. I am very disappointed Bosch.","[ So may things to dislike at this price range ] || ---------------- || [This review was collected as part of a promotion.] I bought this dishwasher because my neighbors have one and rave about it.The dishwasher is ok. Spent a lot of money for a dishwasher where I can't load tall glasses into the second rack if I want to load big plates into the bottom rack. Not sure if anyone who ever designed a dishwasher actually used it for their own dishes or had kids who loaded the dishwasher. So many things that fit in my old dishwaser don't fit into this one.Many other, cheaper dishwashers open and dry, which is great. This one doesn't do that, but the lower model does!?!? Not sure what 'china dry' is, but if I had china, I don't think I would use a dishwasher for it.I am very disappointed Bosch.",Not verified,Originally posted on bosch-home.com,1.0
25-11-12,76363752,dw,top_control,BOSCH,800_series,SHP78CM4N,,us,retail,homedepot,,Positive,use,Performance_Drying,"Many other, cheaper dishwashers open and dry, which is great.","[ So may things to dislike at this price range ] || ---------------- || I bought this dishwasher because my neighbors have one and rave about it. The dishwasher is ok. Spent a lot of money for a dishwasher where I can't load tall glasses into the second rack if I want to load big plates into the bottom rack. Not sure if anyone who ever designed a dishwasher actually used it for their own dishes or had kids who loaded the dishwasher. So many things that fit in my old dishwaser don't fit into this one. Many other, cheaper dishwashers open and dry, which is great. This one doesn't do that, but the lower model does! Not sure what ""china dry"" is, but if I had china, I don't think I would use a dishwasher for it. I am very disappointed Bosch.","[ So may things to dislike at this price range ] || ---------------- || [This review was collected as part of a promotion.] I bought this dishwasher because my neighbors have one and rave about it.The dishwasher is ok. Spent a lot of money for a dishwasher where I can't load tall glasses into the second rack if I want to load big plates into the bottom rack. Not sure if anyone who ever designed a dishwasher actually used it for their own dishes or had kids who loaded the dishwasher. So many things that fit in my old dishwaser don't fit into this one.Many other, cheaper dishwashers open and dry, which is great. This one doesn't do that, but the lower model does!?!? Not sure what 'china dry' is, but if I had china, I don't think I would use a dishwasher for it.I am very disappointed Bosch.",Not verified,Originally posted on bosch-home.com,1.0
25-11-12,76363752,dw,top_control,BOSCH,800_series,SHP78CM4N,,us,retail,homedepot,,Positive,use,Price,"Many other, cheaper dishwashers open and dry, which is great.","[ So may things to dislike at this price range ] || ---------------- || I bought this dishwasher because my neighbors have one and rave about it. The dishwasher is ok. Spent a lot of money for a dishwasher where I can't load tall glasses into the second rack if I want to load big plates into the bottom rack. Not sure if anyone who ever designed a dishwasher actually used it for their own dishes or had kids who loaded the dishwasher. So many things that fit in my old dishwaser don't fit into this one. Many other, cheaper dishwashers open and dry, which is great. This one doesn't do that, but the lower model does! Not sure what ""china dry"" is, but if I had china, I don't think I would use a dishwasher for it. I am very disappointed Bosch.","[ So may things to dislike at this price range ] || ---------------- || [This review was collected as part of a promotion.] I bought this dishwasher because my neighbors have one and rave about it.The dishwasher is ok. Spent a lot of money for a dishwasher where I can't load tall glasses into the second rack if I want to load big plates into the bottom rack. Not sure if anyone who ever designed a dishwasher actually used it for their own dishes or had kids who loaded the dishwasher. So many things that fit in my old dishwaser don't fit into this one.Many other, cheaper dishwashers open and dry, which is great. This one doesn't do that, but the lower model does!?!? Not sure what 'china dry' is, but if I had china, I don't think I would use a dishwasher for it.I am very disappointed Bosch.",Not verified,Originally posted on bosch-home.com,1.0
25-11-12,76363752,dw,top_control,BOSCH,800_series,SHP78CM4N,,us,retail,homedepot,,Neutral,use,Easy_Use,"This one doesn't do that, but the lower model does!","[ So may things to dislike at this price range ] || ---------------- || I bought this dishwasher because my neighbors have one and rave about it. The dishwasher is ok. Spent a lot of money for a dishwasher where I can't load tall glasses into the second rack if I want to load big plates into the bottom rack. Not sure if anyone who ever designed a dishwasher actually used it for their own dishes or had kids who loaded the dishwasher. So many things that fit in my old dishwaser don't fit into this one. Many other, cheaper dishwashers open and dry, which is great. This one doesn't do that, but the lower model does! Not sure what ""china dry"" is, but if I had china, I don't think I would use a dishwasher for it. I am very disappointed Bosch.","[ So may things to dislike at this price range ] || ---------------- || [This review was collected as part of a promotion.] I bought this dishwasher because my neighbors have one and rave about it.The dishwasher is ok. Spent a lot of money for a dishwasher where I can't load tall glasses into the second rack if I want to load big plates into the bottom rack. Not sure if anyone who ever designed a dishwasher actually used it for their own dishes or had kids who loaded the dishwasher. So many things that fit in my old dishwaser don't fit into this one.Many other, cheaper dishwashers open and dry, which is great. This one doesn't do that, but the lower model does!?!? Not sure what 'china dry' is, but if I had china, I don't think I would use a dishwasher for it.I am very disappointed Bosch.",Not verified,Originally posted on bosch-home.com,1.0
