Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
24-03-29,80894361,dw,top_control,SAMSUNG,DW80B7070UG_DW80B7070US_DW80BB707012,DW80B7070UG_DW80B7070US_DW80BB707012,,us,retail,costco,,Positive,use,,I swore off Samsung after a bad refrigerator from 12 years ago but the dishwasher so far is great.,[ Quiet excellent dishwasher ] || ---------------- || I have had it a month and so far it is working. It cleans and is better than other dishwashers I have had.I swore off Samsung after a bad refrigerator from 12 years ago but the dishwasher so far is great.,[ Quiet excellent dishwasher ] || ---------------- || I have had it a month and so far it is working. It cleans and is better than other dishwashers I have had.I swore off Samsung after a bad refrigerator from 12 years ago but the dishwasher so far is great.,Verified,,5.0
24-03-29,60552446,dw,top_control,GE,GPT145SSLSS,GPT145SSLSS,,us,retail,bestbuy,,Positive,use,Noise_Vibration,Super quiet.,"[ Best portable dishwasher ] || ---------------- || Cleans and dries all loads. Super quiet. This is a game changer for dishes, pots and pans. I'm a cook. I use this every day. So easy.","[ Best portable dishwasher ] || ---------------- || Cleans and dries all loads. Super quiet. This is a game changer for dishes, pots and pans. I’m a cook. I use this every day. So easy.",,,5.0
24-03-29,60552446,dw,top_control,GE,GPT145SSLSS,GPT145SSLSS,,us,retail,bestbuy,,Positive,use,Performance_Washing,"This is a game changer for dishes, pots and pans.","[ Best portable dishwasher ] || ---------------- || Cleans and dries all loads. Super quiet. This is a game changer for dishes, pots and pans. I'm a cook. I use this every day. So easy.","[ Best portable dishwasher ] || ---------------- || Cleans and dries all loads. Super quiet. This is a game changer for dishes, pots and pans. I’m a cook. I use this every day. So easy.",,,5.0
24-03-29,60552446,dw,top_control,GE,GPT145SSLSS,GPT145SSLSS,,us,retail,bestbuy,,Neutral,,,I'm a cook.,"[ Best portable dishwasher ] || ---------------- || Cleans and dries all loads. Super quiet. This is a game changer for dishes, pots and pans. I'm a cook. I use this every day. So easy.","[ Best portable dishwasher ] || ---------------- || Cleans and dries all loads. Super quiet. This is a game changer for dishes, pots and pans. I’m a cook. I use this every day. So easy.",,,5.0
24-03-29,60552446,dw,top_control,GE,GPT145SSLSS,GPT145SSLSS,,us,retail,bestbuy,,Neutral,use,,I use this every day.,"[ Best portable dishwasher ] || ---------------- || Cleans and dries all loads. Super quiet. This is a game changer for dishes, pots and pans. I'm a cook. I use this every day. So easy.","[ Best portable dishwasher ] || ---------------- || Cleans and dries all loads. Super quiet. This is a game changer for dishes, pots and pans. I’m a cook. I use this every day. So easy.",,,5.0
24-03-29,60552446,dw,top_control,GE,GPT145SSLSS,GPT145SSLSS,,us,retail,bestbuy,,Positive,,Easy_Use,So easy.,"[ Best portable dishwasher ] || ---------------- || Cleans and dries all loads. Super quiet. This is a game changer for dishes, pots and pans. I'm a cook. I use this every day. So easy.","[ Best portable dishwasher ] || ---------------- || Cleans and dries all loads. Super quiet. This is a game changer for dishes, pots and pans. I’m a cook. I use this every day. So easy.",,,5.0
24-03-29,80069665,dw,front_control,KITCHENAID,KDFM404KBS,KDFM404KBS,,us,retail,kitchenaid,,Positive,use,Performance_Washing,Dishwasher performs great!,[ Good Features on this Dishwasher! ] || ---------------- || Dishwasher performs great! Third rack is handy! Am having trouble with door for detergent; it doesn't want to stay closed. Bottom rack does not handle the quantity of plates as our last Kitchen Aid dishwasher. May just have to run more frequently. A suggestion to include an Owner's Manual with delivery would make everything more simplified! One could look up controls and features right after installation. We did finally track it down on the Internet.,[ Good Features on this Dishwasher! ] || ---------------- || Dishwasher performs great!  Third rack is handy!  Am having trouble with door for detergent;  it doesn't want to stay closed.  Bottom rack does not handle the quantity of plates as our last Kitchen Aid dishwasher.  May just  have to run more frequently. A suggestion to include an Owner's Manual with delivery would make everything more simplified!!!  One could look up controls and features right after installation.  We did finally track it down on the Internet.,Not verified,,4.0
24-03-29,80069665,dw,front_control,KITCHENAID,KDFM404KBS,KDFM404KBS,,us,retail,kitchenaid,,Positive,use,Easy_Use,Third rack is handy!,[ Good Features on this Dishwasher! ] || ---------------- || Dishwasher performs great! Third rack is handy! Am having trouble with door for detergent; it doesn't want to stay closed. Bottom rack does not handle the quantity of plates as our last Kitchen Aid dishwasher. May just have to run more frequently. A suggestion to include an Owner's Manual with delivery would make everything more simplified! One could look up controls and features right after installation. We did finally track it down on the Internet.,[ Good Features on this Dishwasher! ] || ---------------- || Dishwasher performs great!  Third rack is handy!  Am having trouble with door for detergent;  it doesn't want to stay closed.  Bottom rack does not handle the quantity of plates as our last Kitchen Aid dishwasher.  May just  have to run more frequently. A suggestion to include an Owner's Manual with delivery would make everything more simplified!!!  One could look up controls and features right after installation.  We did finally track it down on the Internet.,Not verified,,4.0
24-03-29,80069665,dw,front_control,KITCHENAID,KDFM404KBS,KDFM404KBS,,us,retail,kitchenaid,,Negative,use,Easy_Use,Am having trouble with door for detergent; it doesn't want to stay closed.,[ Good Features on this Dishwasher! ] || ---------------- || Dishwasher performs great! Third rack is handy! Am having trouble with door for detergent; it doesn't want to stay closed. Bottom rack does not handle the quantity of plates as our last Kitchen Aid dishwasher. May just have to run more frequently. A suggestion to include an Owner's Manual with delivery would make everything more simplified! One could look up controls and features right after installation. We did finally track it down on the Internet.,[ Good Features on this Dishwasher! ] || ---------------- || Dishwasher performs great!  Third rack is handy!  Am having trouble with door for detergent;  it doesn't want to stay closed.  Bottom rack does not handle the quantity of plates as our last Kitchen Aid dishwasher.  May just  have to run more frequently. A suggestion to include an Owner's Manual with delivery would make everything more simplified!!!  One could look up controls and features right after installation.  We did finally track it down on the Internet.,Not verified,,4.0
24-03-29,80069665,dw,front_control,KITCHENAID,KDFM404KBS,KDFM404KBS,,us,retail,kitchenaid,,Negative,use,Easy_Use,Bottom rack does not handle the quantity of plates as our last Kitchen Aid dishwasher.,[ Good Features on this Dishwasher! ] || ---------------- || Dishwasher performs great! Third rack is handy! Am having trouble with door for detergent; it doesn't want to stay closed. Bottom rack does not handle the quantity of plates as our last Kitchen Aid dishwasher. May just have to run more frequently. A suggestion to include an Owner's Manual with delivery would make everything more simplified! One could look up controls and features right after installation. We did finally track it down on the Internet.,[ Good Features on this Dishwasher! ] || ---------------- || Dishwasher performs great!  Third rack is handy!  Am having trouble with door for detergent;  it doesn't want to stay closed.  Bottom rack does not handle the quantity of plates as our last Kitchen Aid dishwasher.  May just  have to run more frequently. A suggestion to include an Owner's Manual with delivery would make everything more simplified!!!  One could look up controls and features right after installation.  We did finally track it down on the Internet.,Not verified,,4.0
24-03-29,80069665,dw,front_control,KITCHENAID,KDFM404KBS,KDFM404KBS,,us,retail,kitchenaid,,Negative,use,Performance_Washing,May just have to run more frequently.,[ Good Features on this Dishwasher! ] || ---------------- || Dishwasher performs great! Third rack is handy! Am having trouble with door for detergent; it doesn't want to stay closed. Bottom rack does not handle the quantity of plates as our last Kitchen Aid dishwasher. May just have to run more frequently. A suggestion to include an Owner's Manual with delivery would make everything more simplified! One could look up controls and features right after installation. We did finally track it down on the Internet.,[ Good Features on this Dishwasher! ] || ---------------- || Dishwasher performs great!  Third rack is handy!  Am having trouble with door for detergent;  it doesn't want to stay closed.  Bottom rack does not handle the quantity of plates as our last Kitchen Aid dishwasher.  May just  have to run more frequently. A suggestion to include an Owner's Manual with delivery would make everything more simplified!!!  One could look up controls and features right after installation.  We did finally track it down on the Internet.,Not verified,,4.0
24-03-29,80069665,dw,front_control,KITCHENAID,KDFM404KBS,KDFM404KBS,,us,retail,kitchenaid,,Neutral,deliver,Delivery_Installation,A suggestion to include an Owner's Manual with delivery would make everything more simplified!,[ Good Features on this Dishwasher! ] || ---------------- || Dishwasher performs great! Third rack is handy! Am having trouble with door for detergent; it doesn't want to stay closed. Bottom rack does not handle the quantity of plates as our last Kitchen Aid dishwasher. May just have to run more frequently. A suggestion to include an Owner's Manual with delivery would make everything more simplified! One could look up controls and features right after installation. We did finally track it down on the Internet.,[ Good Features on this Dishwasher! ] || ---------------- || Dishwasher performs great!  Third rack is handy!  Am having trouble with door for detergent;  it doesn't want to stay closed.  Bottom rack does not handle the quantity of plates as our last Kitchen Aid dishwasher.  May just  have to run more frequently. A suggestion to include an Owner's Manual with delivery would make everything more simplified!!!  One could look up controls and features right after installation.  We did finally track it down on the Internet.,Not verified,,4.0
