Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
25-11-27,76855600,dw,front_control,MAYTAG,MDB4949SKZ,MDB4949SKZ,,us,retail,homedepot,,Positive,use,Noise_Vibration,Great dishwasher that is quiet and does an excellent all around job.,[ The dishes are done ] || ---------------- || (This review was collected as part of a promotion.) Great dishwasher that is quiet and does an excellent all around job.,[ The dishes are done ] || ---------------- || (This review was collected as part of a promotion.) Great dishwasher that is quiet and does an excellent all around job.,Not verified,Originally posted on maytag.com,5.0
25-11-22,76660717,dw,front_control,LG,LDNFC33LS,LDNFC33LS,,us,retail,lowes,,Neutral,,Durability,There are no ball bearings.,"[ Nice features and it cleans well ] || ---------------- || My Bosch started to leak after 8 years. Technician said it would be very costly to repair because of labor. This LG was on sale for 500$. It has 3 racks, which was a requirement. It also opens the door automatically to help drying. Like the Bosch, it relies on condensation to dry, so rinse agent is a must. The LG cleans well and it very quiet, as quiet as the Bosch it replaced. The door auto-open helps to dry a little better than the Bosch. Tops of mugs come out dry (before there was water collected). Some plastic items still have a few drops of water on them. If you are bothered that some items are not fully dry, look for another machine.The upper rack has two height positions. It's not as easy to switch as some other models, but from experience with the Bosch, the lower position works best for almost everything. The upper rack has one row of tines that can be folded. It also has two plastic trays that can hold a second level of coffee cups or can support wine glasses, which is I find very useful.The lower rack does not have folding tines. There are fewer tines than on some other models, but they are more spaced from each other. The result is that plates have room from each other, and they clean better. I have oversized plates that are 1.5"" high (from the table), and in the Bosch I had to stack them in every other slot. In the LG, because the slots are wider, I can fit a plate in every slot without them touching each other. Also, because the tines are more spaced apart and upright, it's easier to fit a large stock pot between them, even without folding tines. Bottom line is that even though there are fewer tines, I can fit more items on the rack.A couple of negative points: there are not enough buttons for programs on the control panel. This is common to many new dishwashers. The dishwasher has WiFi and you must use the LG app to run extra programs, which is quite annoying.Another point is that the wheels of the racks are completely made of plastic, including the axle. There are no ball bearings. These wheels bear the weight of everything that you load on the racks. How long will this last? Time will tell.Finally, as someone else mentioned, the electrical and water inlet are located at the front of the machine, so require about 2 feet longer cables compared to machines that connect in the back. Measure carefully before you buy the water supply line and the electrical cable.","[ Nice features and it cleans well ] || ---------------- || My Bosch started to leak after 8 years. Technician said it would be very costly to repair because of labor. This LG was on sale for 500$. It has 3 racks, which was a requirement. It also opens the door automatically to help drying. Like the Bosch, it relies on condensation to dry, so rinse agent is a must. The LG cleans well and it very quiet, as quiet as the Bosch it replaced. The door auto-open helps to dry a little better than the Bosch. Tops of mugs come out dry (before there was water collected). Some plastic items still have a few drops of water on them. If you are bothered that some items are not fully dry, look for another machine.The upper rack has two height positions. It's not as easy to switch as some other models, but from experience with the Bosch, the lower position works best for almost everything. The upper rack has one row of tines that can be folded. It also has two plastic trays that can hold a second level of coffee cups or can support wine glasses, which is I find very useful.The lower rack does not have folding tines. There are fewer tines than on some other models, but they are more spaced from each other. The result is that plates have room from each other, and they clean better. I have oversized plates that are 1.5' high (from the table), and in the Bosch I had to stack them in every other slot. In the LG, because the slots are wider, I can fit a plate in every slot without them touching each other. Also, because the tines are more spaced apart and upright, it's easier to fit a large stock pot between them, even without folding tines. Bottom line is that even though there are fewer tines, I can fit more items on the rack.A couple of negative points: there are not enough buttons for programs on the control panel. This is common to many new dishwashers. The dishwasher has WiFi and you must use the LG app to run extra programs, which is quite annoying.Another point is that the wheels of the racks are completely made of plastic, including the axle. There are no ball bearings. These wheels bear the weight of everything that you load on the racks. How long will this last? Time will tell.Finally, as someone else mentioned, the electrical and water inlet are located at the front of the machine, so require about 2 feet longer cables compared to machines that connect in the back. Measure carefully before you buy the water supply line and the electrical cable.",Verified,,4.0
25-11-22,76660717,dw,front_control,LG,LDNFC33LS,LDNFC33LS,,us,retail,lowes,,Positive,use,Easy_Use,These wheels bear the weight of everything that you load on the racks.,"[ Nice features and it cleans well ] || ---------------- || My Bosch started to leak after 8 years. Technician said it would be very costly to repair because of labor. This LG was on sale for 500$. It has 3 racks, which was a requirement. It also opens the door automatically to help drying. Like the Bosch, it relies on condensation to dry, so rinse agent is a must. The LG cleans well and it very quiet, as quiet as the Bosch it replaced. The door auto-open helps to dry a little better than the Bosch. Tops of mugs come out dry (before there was water collected). Some plastic items still have a few drops of water on them. If you are bothered that some items are not fully dry, look for another machine.The upper rack has two height positions. It's not as easy to switch as some other models, but from experience with the Bosch, the lower position works best for almost everything. The upper rack has one row of tines that can be folded. It also has two plastic trays that can hold a second level of coffee cups or can support wine glasses, which is I find very useful.The lower rack does not have folding tines. There are fewer tines than on some other models, but they are more spaced from each other. The result is that plates have room from each other, and they clean better. I have oversized plates that are 1.5"" high (from the table), and in the Bosch I had to stack them in every other slot. In the LG, because the slots are wider, I can fit a plate in every slot without them touching each other. Also, because the tines are more spaced apart and upright, it's easier to fit a large stock pot between them, even without folding tines. Bottom line is that even though there are fewer tines, I can fit more items on the rack.A couple of negative points: there are not enough buttons for programs on the control panel. This is common to many new dishwashers. The dishwasher has WiFi and you must use the LG app to run extra programs, which is quite annoying.Another point is that the wheels of the racks are completely made of plastic, including the axle. There are no ball bearings. These wheels bear the weight of everything that you load on the racks. How long will this last? Time will tell.Finally, as someone else mentioned, the electrical and water inlet are located at the front of the machine, so require about 2 feet longer cables compared to machines that connect in the back. Measure carefully before you buy the water supply line and the electrical cable.","[ Nice features and it cleans well ] || ---------------- || My Bosch started to leak after 8 years. Technician said it would be very costly to repair because of labor. This LG was on sale for 500$. It has 3 racks, which was a requirement. It also opens the door automatically to help drying. Like the Bosch, it relies on condensation to dry, so rinse agent is a must. The LG cleans well and it very quiet, as quiet as the Bosch it replaced. The door auto-open helps to dry a little better than the Bosch. Tops of mugs come out dry (before there was water collected). Some plastic items still have a few drops of water on them. If you are bothered that some items are not fully dry, look for another machine.The upper rack has two height positions. It's not as easy to switch as some other models, but from experience with the Bosch, the lower position works best for almost everything. The upper rack has one row of tines that can be folded. It also has two plastic trays that can hold a second level of coffee cups or can support wine glasses, which is I find very useful.The lower rack does not have folding tines. There are fewer tines than on some other models, but they are more spaced from each other. The result is that plates have room from each other, and they clean better. I have oversized plates that are 1.5' high (from the table), and in the Bosch I had to stack them in every other slot. In the LG, because the slots are wider, I can fit a plate in every slot without them touching each other. Also, because the tines are more spaced apart and upright, it's easier to fit a large stock pot between them, even without folding tines. Bottom line is that even though there are fewer tines, I can fit more items on the rack.A couple of negative points: there are not enough buttons for programs on the control panel. This is common to many new dishwashers. The dishwasher has WiFi and you must use the LG app to run extra programs, which is quite annoying.Another point is that the wheels of the racks are completely made of plastic, including the axle. There are no ball bearings. These wheels bear the weight of everything that you load on the racks. How long will this last? Time will tell.Finally, as someone else mentioned, the electrical and water inlet are located at the front of the machine, so require about 2 feet longer cables compared to machines that connect in the back. Measure carefully before you buy the water supply line and the electrical cable.",Verified,,4.0
25-11-22,76660717,dw,front_control,LG,LDNFC33LS,LDNFC33LS,,us,retail,lowes,,Neutral,,Durability,How long will this last?,"[ Nice features and it cleans well ] || ---------------- || My Bosch started to leak after 8 years. Technician said it would be very costly to repair because of labor. This LG was on sale for 500$. It has 3 racks, which was a requirement. It also opens the door automatically to help drying. Like the Bosch, it relies on condensation to dry, so rinse agent is a must. The LG cleans well and it very quiet, as quiet as the Bosch it replaced. The door auto-open helps to dry a little better than the Bosch. Tops of mugs come out dry (before there was water collected). Some plastic items still have a few drops of water on them. If you are bothered that some items are not fully dry, look for another machine.The upper rack has two height positions. It's not as easy to switch as some other models, but from experience with the Bosch, the lower position works best for almost everything. The upper rack has one row of tines that can be folded. It also has two plastic trays that can hold a second level of coffee cups or can support wine glasses, which is I find very useful.The lower rack does not have folding tines. There are fewer tines than on some other models, but they are more spaced from each other. The result is that plates have room from each other, and they clean better. I have oversized plates that are 1.5"" high (from the table), and in the Bosch I had to stack them in every other slot. In the LG, because the slots are wider, I can fit a plate in every slot without them touching each other. Also, because the tines are more spaced apart and upright, it's easier to fit a large stock pot between them, even without folding tines. Bottom line is that even though there are fewer tines, I can fit more items on the rack.A couple of negative points: there are not enough buttons for programs on the control panel. This is common to many new dishwashers. The dishwasher has WiFi and you must use the LG app to run extra programs, which is quite annoying.Another point is that the wheels of the racks are completely made of plastic, including the axle. There are no ball bearings. These wheels bear the weight of everything that you load on the racks. How long will this last? Time will tell.Finally, as someone else mentioned, the electrical and water inlet are located at the front of the machine, so require about 2 feet longer cables compared to machines that connect in the back. Measure carefully before you buy the water supply line and the electrical cable.","[ Nice features and it cleans well ] || ---------------- || My Bosch started to leak after 8 years. Technician said it would be very costly to repair because of labor. This LG was on sale for 500$. It has 3 racks, which was a requirement. It also opens the door automatically to help drying. Like the Bosch, it relies on condensation to dry, so rinse agent is a must. The LG cleans well and it very quiet, as quiet as the Bosch it replaced. The door auto-open helps to dry a little better than the Bosch. Tops of mugs come out dry (before there was water collected). Some plastic items still have a few drops of water on them. If you are bothered that some items are not fully dry, look for another machine.The upper rack has two height positions. It's not as easy to switch as some other models, but from experience with the Bosch, the lower position works best for almost everything. The upper rack has one row of tines that can be folded. It also has two plastic trays that can hold a second level of coffee cups or can support wine glasses, which is I find very useful.The lower rack does not have folding tines. There are fewer tines than on some other models, but they are more spaced from each other. The result is that plates have room from each other, and they clean better. I have oversized plates that are 1.5' high (from the table), and in the Bosch I had to stack them in every other slot. In the LG, because the slots are wider, I can fit a plate in every slot without them touching each other. Also, because the tines are more spaced apart and upright, it's easier to fit a large stock pot between them, even without folding tines. Bottom line is that even though there are fewer tines, I can fit more items on the rack.A couple of negative points: there are not enough buttons for programs on the control panel. This is common to many new dishwashers. The dishwasher has WiFi and you must use the LG app to run extra programs, which is quite annoying.Another point is that the wheels of the racks are completely made of plastic, including the axle. There are no ball bearings. These wheels bear the weight of everything that you load on the racks. How long will this last? Time will tell.Finally, as someone else mentioned, the electrical and water inlet are located at the front of the machine, so require about 2 feet longer cables compared to machines that connect in the back. Measure carefully before you buy the water supply line and the electrical cable.",Verified,,4.0
25-11-22,76660717,dw,front_control,LG,LDNFC33LS,LDNFC33LS,,us,retail,lowes,,Neutral,,,Time will tell.,"[ Nice features and it cleans well ] || ---------------- || My Bosch started to leak after 8 years. Technician said it would be very costly to repair because of labor. This LG was on sale for 500$. It has 3 racks, which was a requirement. It also opens the door automatically to help drying. Like the Bosch, it relies on condensation to dry, so rinse agent is a must. The LG cleans well and it very quiet, as quiet as the Bosch it replaced. The door auto-open helps to dry a little better than the Bosch. Tops of mugs come out dry (before there was water collected). Some plastic items still have a few drops of water on them. If you are bothered that some items are not fully dry, look for another machine.The upper rack has two height positions. It's not as easy to switch as some other models, but from experience with the Bosch, the lower position works best for almost everything. The upper rack has one row of tines that can be folded. It also has two plastic trays that can hold a second level of coffee cups or can support wine glasses, which is I find very useful.The lower rack does not have folding tines. There are fewer tines than on some other models, but they are more spaced from each other. The result is that plates have room from each other, and they clean better. I have oversized plates that are 1.5"" high (from the table), and in the Bosch I had to stack them in every other slot. In the LG, because the slots are wider, I can fit a plate in every slot without them touching each other. Also, because the tines are more spaced apart and upright, it's easier to fit a large stock pot between them, even without folding tines. Bottom line is that even though there are fewer tines, I can fit more items on the rack.A couple of negative points: there are not enough buttons for programs on the control panel. This is common to many new dishwashers. The dishwasher has WiFi and you must use the LG app to run extra programs, which is quite annoying.Another point is that the wheels of the racks are completely made of plastic, including the axle. There are no ball bearings. These wheels bear the weight of everything that you load on the racks. How long will this last? Time will tell.Finally, as someone else mentioned, the electrical and water inlet are located at the front of the machine, so require about 2 feet longer cables compared to machines that connect in the back. Measure carefully before you buy the water supply line and the electrical cable.","[ Nice features and it cleans well ] || ---------------- || My Bosch started to leak after 8 years. Technician said it would be very costly to repair because of labor. This LG was on sale for 500$. It has 3 racks, which was a requirement. It also opens the door automatically to help drying. Like the Bosch, it relies on condensation to dry, so rinse agent is a must. The LG cleans well and it very quiet, as quiet as the Bosch it replaced. The door auto-open helps to dry a little better than the Bosch. Tops of mugs come out dry (before there was water collected). Some plastic items still have a few drops of water on them. If you are bothered that some items are not fully dry, look for another machine.The upper rack has two height positions. It's not as easy to switch as some other models, but from experience with the Bosch, the lower position works best for almost everything. The upper rack has one row of tines that can be folded. It also has two plastic trays that can hold a second level of coffee cups or can support wine glasses, which is I find very useful.The lower rack does not have folding tines. There are fewer tines than on some other models, but they are more spaced from each other. The result is that plates have room from each other, and they clean better. I have oversized plates that are 1.5' high (from the table), and in the Bosch I had to stack them in every other slot. In the LG, because the slots are wider, I can fit a plate in every slot without them touching each other. Also, because the tines are more spaced apart and upright, it's easier to fit a large stock pot between them, even without folding tines. Bottom line is that even though there are fewer tines, I can fit more items on the rack.A couple of negative points: there are not enough buttons for programs on the control panel. This is common to many new dishwashers. The dishwasher has WiFi and you must use the LG app to run extra programs, which is quite annoying.Another point is that the wheels of the racks are completely made of plastic, including the axle. There are no ball bearings. These wheels bear the weight of everything that you load on the racks. How long will this last? Time will tell.Finally, as someone else mentioned, the electrical and water inlet are located at the front of the machine, so require about 2 feet longer cables compared to machines that connect in the back. Measure carefully before you buy the water supply line and the electrical cable.",Verified,,4.0
25-11-22,76660717,dw,front_control,LG,LDNFC33LS,LDNFC33LS,,us,retail,lowes,,Neutral,use,Easy_Use,"Finally, as someone else mentioned, the electrical and water inlet are located at the front of the machine, so require about 2 feet longer cables compared to machines that connect in the back.","[ Nice features and it cleans well ] || ---------------- || My Bosch started to leak after 8 years. Technician said it would be very costly to repair because of labor. This LG was on sale for 500$. It has 3 racks, which was a requirement. It also opens the door automatically to help drying. Like the Bosch, it relies on condensation to dry, so rinse agent is a must. The LG cleans well and it very quiet, as quiet as the Bosch it replaced. The door auto-open helps to dry a little better than the Bosch. Tops of mugs come out dry (before there was water collected). Some plastic items still have a few drops of water on them. If you are bothered that some items are not fully dry, look for another machine.The upper rack has two height positions. It's not as easy to switch as some other models, but from experience with the Bosch, the lower position works best for almost everything. The upper rack has one row of tines that can be folded. It also has two plastic trays that can hold a second level of coffee cups or can support wine glasses, which is I find very useful.The lower rack does not have folding tines. There are fewer tines than on some other models, but they are more spaced from each other. The result is that plates have room from each other, and they clean better. I have oversized plates that are 1.5"" high (from the table), and in the Bosch I had to stack them in every other slot. In the LG, because the slots are wider, I can fit a plate in every slot without them touching each other. Also, because the tines are more spaced apart and upright, it's easier to fit a large stock pot between them, even without folding tines. Bottom line is that even though there are fewer tines, I can fit more items on the rack.A couple of negative points: there are not enough buttons for programs on the control panel. This is common to many new dishwashers. The dishwasher has WiFi and you must use the LG app to run extra programs, which is quite annoying.Another point is that the wheels of the racks are completely made of plastic, including the axle. There are no ball bearings. These wheels bear the weight of everything that you load on the racks. How long will this last? Time will tell.Finally, as someone else mentioned, the electrical and water inlet are located at the front of the machine, so require about 2 feet longer cables compared to machines that connect in the back. Measure carefully before you buy the water supply line and the electrical cable.","[ Nice features and it cleans well ] || ---------------- || My Bosch started to leak after 8 years. Technician said it would be very costly to repair because of labor. This LG was on sale for 500$. It has 3 racks, which was a requirement. It also opens the door automatically to help drying. Like the Bosch, it relies on condensation to dry, so rinse agent is a must. The LG cleans well and it very quiet, as quiet as the Bosch it replaced. The door auto-open helps to dry a little better than the Bosch. Tops of mugs come out dry (before there was water collected). Some plastic items still have a few drops of water on them. If you are bothered that some items are not fully dry, look for another machine.The upper rack has two height positions. It's not as easy to switch as some other models, but from experience with the Bosch, the lower position works best for almost everything. The upper rack has one row of tines that can be folded. It also has two plastic trays that can hold a second level of coffee cups or can support wine glasses, which is I find very useful.The lower rack does not have folding tines. There are fewer tines than on some other models, but they are more spaced from each other. The result is that plates have room from each other, and they clean better. I have oversized plates that are 1.5' high (from the table), and in the Bosch I had to stack them in every other slot. In the LG, because the slots are wider, I can fit a plate in every slot without them touching each other. Also, because the tines are more spaced apart and upright, it's easier to fit a large stock pot between them, even without folding tines. Bottom line is that even though there are fewer tines, I can fit more items on the rack.A couple of negative points: there are not enough buttons for programs on the control panel. This is common to many new dishwashers. The dishwasher has WiFi and you must use the LG app to run extra programs, which is quite annoying.Another point is that the wheels of the racks are completely made of plastic, including the axle. There are no ball bearings. These wheels bear the weight of everything that you load on the racks. How long will this last? Time will tell.Finally, as someone else mentioned, the electrical and water inlet are located at the front of the machine, so require about 2 feet longer cables compared to machines that connect in the back. Measure carefully before you buy the water supply line and the electrical cable.",Verified,,4.0
25-11-22,76660717,dw,front_control,LG,LDNFC33LS,LDNFC33LS,,us,retail,lowes,,Neutral,,Durability,Measure carefully before you buy the water supply line and the electrical cable.,"[ Nice features and it cleans well ] || ---------------- || My Bosch started to leak after 8 years. Technician said it would be very costly to repair because of labor. This LG was on sale for 500$. It has 3 racks, which was a requirement. It also opens the door automatically to help drying. Like the Bosch, it relies on condensation to dry, so rinse agent is a must. The LG cleans well and it very quiet, as quiet as the Bosch it replaced. The door auto-open helps to dry a little better than the Bosch. Tops of mugs come out dry (before there was water collected). Some plastic items still have a few drops of water on them. If you are bothered that some items are not fully dry, look for another machine.The upper rack has two height positions. It's not as easy to switch as some other models, but from experience with the Bosch, the lower position works best for almost everything. The upper rack has one row of tines that can be folded. It also has two plastic trays that can hold a second level of coffee cups or can support wine glasses, which is I find very useful.The lower rack does not have folding tines. There are fewer tines than on some other models, but they are more spaced from each other. The result is that plates have room from each other, and they clean better. I have oversized plates that are 1.5"" high (from the table), and in the Bosch I had to stack them in every other slot. In the LG, because the slots are wider, I can fit a plate in every slot without them touching each other. Also, because the tines are more spaced apart and upright, it's easier to fit a large stock pot between them, even without folding tines. Bottom line is that even though there are fewer tines, I can fit more items on the rack.A couple of negative points: there are not enough buttons for programs on the control panel. This is common to many new dishwashers. The dishwasher has WiFi and you must use the LG app to run extra programs, which is quite annoying.Another point is that the wheels of the racks are completely made of plastic, including the axle. There are no ball bearings. These wheels bear the weight of everything that you load on the racks. How long will this last? Time will tell.Finally, as someone else mentioned, the electrical and water inlet are located at the front of the machine, so require about 2 feet longer cables compared to machines that connect in the back. Measure carefully before you buy the water supply line and the electrical cable.","[ Nice features and it cleans well ] || ---------------- || My Bosch started to leak after 8 years. Technician said it would be very costly to repair because of labor. This LG was on sale for 500$. It has 3 racks, which was a requirement. It also opens the door automatically to help drying. Like the Bosch, it relies on condensation to dry, so rinse agent is a must. The LG cleans well and it very quiet, as quiet as the Bosch it replaced. The door auto-open helps to dry a little better than the Bosch. Tops of mugs come out dry (before there was water collected). Some plastic items still have a few drops of water on them. If you are bothered that some items are not fully dry, look for another machine.The upper rack has two height positions. It's not as easy to switch as some other models, but from experience with the Bosch, the lower position works best for almost everything. The upper rack has one row of tines that can be folded. It also has two plastic trays that can hold a second level of coffee cups or can support wine glasses, which is I find very useful.The lower rack does not have folding tines. There are fewer tines than on some other models, but they are more spaced from each other. The result is that plates have room from each other, and they clean better. I have oversized plates that are 1.5' high (from the table), and in the Bosch I had to stack them in every other slot. In the LG, because the slots are wider, I can fit a plate in every slot without them touching each other. Also, because the tines are more spaced apart and upright, it's easier to fit a large stock pot between them, even without folding tines. Bottom line is that even though there are fewer tines, I can fit more items on the rack.A couple of negative points: there are not enough buttons for programs on the control panel. This is common to many new dishwashers. The dishwasher has WiFi and you must use the LG app to run extra programs, which is quite annoying.Another point is that the wheels of the racks are completely made of plastic, including the axle. There are no ball bearings. These wheels bear the weight of everything that you load on the racks. How long will this last? Time will tell.Finally, as someone else mentioned, the electrical and water inlet are located at the front of the machine, so require about 2 feet longer cables compared to machines that connect in the back. Measure carefully before you buy the water supply line and the electrical cable.",Verified,,4.0
25-11-22,76793986,dw,front_control,GE,PDD415PYYFS,PDD415PYYFS,,us,retail,homedepot,drawer,Neutral,,Easy_Use,GE just came out with this double drawer dishwasher.,"[ Two dishwashers in one! ] || ---------------- || GE just came out with this double drawer dishwasher. What is great about this product is you can run the top and bottom drawer separately or both at the same time. They run as two separate . dishwashers . You can run a small load or a large load. There's always a place for your dirty dishes. If the top is clean, and you haven't unloaded it yet no problem there's a drawer on the bottom to place your dirty dishes. This makes it great for entertaining, the benefit of this is you can fill up one drawer and have it running and have the second drawer available to start filling. If you have a busy household., entertain often, this dishwasher makes life so convenient. Flexibility.With standard dishwashers, I would wait until I collected enough dishes to run a cycle then the dishwasher was busy washing for the next hour.I will fill it up during the day and put it on, I have been using the top drawer pretty much all the time. I tend to fill it up once every day or two. The top drawer is so easy to get into. all of the dishes are at waist height, economically, friendly,. No bending to load and unload the dishes. Having a smaller household I don't have to wait until the dishes pile up to run a cycle. Admittedly, I have been using the top drawer much more. I love having my dishes come out washed and spotless clean!","[ Two dishwashers in one! ] || ---------------- || GE just came out with this double drawer dishwasher. What is great about this product is you can run the top and bottom drawer separately or both at the same time. They run as two separate . dishwashers . You can run a small load or a large load. There’s always a place for your dirty dishes. If the top is clean, and you haven’t unloaded it yet no problem there’s a drawer on the bottom to place your dirty dishes. This makes it great for entertaining, the benefit of this is you can fill up one drawer and have it running and have the second drawer available to start filling. If you have a busy household., entertain often, this dishwasher makes life so convenient. Flexibility.With standard dishwashers, I would wait until I collected enough dishes to run a cycle then the dishwasher was busy washing for the next hour.I will fill it up during the day and put it on, I have been using the top drawer pretty much all the time. I tend to fill it up once every day or two. The top drawer is so easy to get into. all of the dishes are at waist height, economically, friendly,. No bending to load and unload the dishes.  Having a smaller household I don’t have to wait until the dishes pile up to run a cycle. Admittedly, I have been using the top drawer much more. I love having my dishes come out washed and spotless clean!",Not verified,Originally posted on influenster.com,5.0
25-11-22,76793986,dw,front_control,GE,PDD415PYYFS,PDD415PYYFS,,us,retail,homedepot,drawer,Positive,use,Easy_Use,What is great about this product is you can run the top and bottom drawer separately or both at the same time.,"[ Two dishwashers in one! ] || ---------------- || GE just came out with this double drawer dishwasher. What is great about this product is you can run the top and bottom drawer separately or both at the same time. They run as two separate . dishwashers . You can run a small load or a large load. There's always a place for your dirty dishes. If the top is clean, and you haven't unloaded it yet no problem there's a drawer on the bottom to place your dirty dishes. This makes it great for entertaining, the benefit of this is you can fill up one drawer and have it running and have the second drawer available to start filling. If you have a busy household., entertain often, this dishwasher makes life so convenient. Flexibility.With standard dishwashers, I would wait until I collected enough dishes to run a cycle then the dishwasher was busy washing for the next hour.I will fill it up during the day and put it on, I have been using the top drawer pretty much all the time. I tend to fill it up once every day or two. The top drawer is so easy to get into. all of the dishes are at waist height, economically, friendly,. No bending to load and unload the dishes. Having a smaller household I don't have to wait until the dishes pile up to run a cycle. Admittedly, I have been using the top drawer much more. I love having my dishes come out washed and spotless clean!","[ Two dishwashers in one! ] || ---------------- || GE just came out with this double drawer dishwasher. What is great about this product is you can run the top and bottom drawer separately or both at the same time. They run as two separate . dishwashers . You can run a small load or a large load. There’s always a place for your dirty dishes. If the top is clean, and you haven’t unloaded it yet no problem there’s a drawer on the bottom to place your dirty dishes. This makes it great for entertaining, the benefit of this is you can fill up one drawer and have it running and have the second drawer available to start filling. If you have a busy household., entertain often, this dishwasher makes life so convenient. Flexibility.With standard dishwashers, I would wait until I collected enough dishes to run a cycle then the dishwasher was busy washing for the next hour.I will fill it up during the day and put it on, I have been using the top drawer pretty much all the time. I tend to fill it up once every day or two. The top drawer is so easy to get into. all of the dishes are at waist height, economically, friendly,. No bending to load and unload the dishes.  Having a smaller household I don’t have to wait until the dishes pile up to run a cycle. Admittedly, I have been using the top drawer much more. I love having my dishes come out washed and spotless clean!",Not verified,Originally posted on influenster.com,5.0
25-11-22,76793986,dw,front_control,GE,PDD415PYYFS,PDD415PYYFS,,us,retail,homedepot,drawer,Neutral,use,,They run as two separate .,"[ Two dishwashers in one! ] || ---------------- || GE just came out with this double drawer dishwasher. What is great about this product is you can run the top and bottom drawer separately or both at the same time. They run as two separate . dishwashers . You can run a small load or a large load. There's always a place for your dirty dishes. If the top is clean, and you haven't unloaded it yet no problem there's a drawer on the bottom to place your dirty dishes. This makes it great for entertaining, the benefit of this is you can fill up one drawer and have it running and have the second drawer available to start filling. If you have a busy household., entertain often, this dishwasher makes life so convenient. Flexibility.With standard dishwashers, I would wait until I collected enough dishes to run a cycle then the dishwasher was busy washing for the next hour.I will fill it up during the day and put it on, I have been using the top drawer pretty much all the time. I tend to fill it up once every day or two. The top drawer is so easy to get into. all of the dishes are at waist height, economically, friendly,. No bending to load and unload the dishes. Having a smaller household I don't have to wait until the dishes pile up to run a cycle. Admittedly, I have been using the top drawer much more. I love having my dishes come out washed and spotless clean!","[ Two dishwashers in one! ] || ---------------- || GE just came out with this double drawer dishwasher. What is great about this product is you can run the top and bottom drawer separately or both at the same time. They run as two separate . dishwashers . You can run a small load or a large load. There’s always a place for your dirty dishes. If the top is clean, and you haven’t unloaded it yet no problem there’s a drawer on the bottom to place your dirty dishes. This makes it great for entertaining, the benefit of this is you can fill up one drawer and have it running and have the second drawer available to start filling. If you have a busy household., entertain often, this dishwasher makes life so convenient. Flexibility.With standard dishwashers, I would wait until I collected enough dishes to run a cycle then the dishwasher was busy washing for the next hour.I will fill it up during the day and put it on, I have been using the top drawer pretty much all the time. I tend to fill it up once every day or two. The top drawer is so easy to get into. all of the dishes are at waist height, economically, friendly,. No bending to load and unload the dishes.  Having a smaller household I don’t have to wait until the dishes pile up to run a cycle. Admittedly, I have been using the top drawer much more. I love having my dishes come out washed and spotless clean!",Not verified,Originally posted on influenster.com,5.0
25-11-22,76793986,dw,front_control,GE,PDD415PYYFS,PDD415PYYFS,,us,retail,homedepot,drawer,Neutral,,Service,dishwashers .,"[ Two dishwashers in one! ] || ---------------- || GE just came out with this double drawer dishwasher. What is great about this product is you can run the top and bottom drawer separately or both at the same time. They run as two separate . dishwashers . You can run a small load or a large load. There's always a place for your dirty dishes. If the top is clean, and you haven't unloaded it yet no problem there's a drawer on the bottom to place your dirty dishes. This makes it great for entertaining, the benefit of this is you can fill up one drawer and have it running and have the second drawer available to start filling. If you have a busy household., entertain often, this dishwasher makes life so convenient. Flexibility.With standard dishwashers, I would wait until I collected enough dishes to run a cycle then the dishwasher was busy washing for the next hour.I will fill it up during the day and put it on, I have been using the top drawer pretty much all the time. I tend to fill it up once every day or two. The top drawer is so easy to get into. all of the dishes are at waist height, economically, friendly,. No bending to load and unload the dishes. Having a smaller household I don't have to wait until the dishes pile up to run a cycle. Admittedly, I have been using the top drawer much more. I love having my dishes come out washed and spotless clean!","[ Two dishwashers in one! ] || ---------------- || GE just came out with this double drawer dishwasher. What is great about this product is you can run the top and bottom drawer separately or both at the same time. They run as two separate . dishwashers . You can run a small load or a large load. There’s always a place for your dirty dishes. If the top is clean, and you haven’t unloaded it yet no problem there’s a drawer on the bottom to place your dirty dishes. This makes it great for entertaining, the benefit of this is you can fill up one drawer and have it running and have the second drawer available to start filling. If you have a busy household., entertain often, this dishwasher makes life so convenient. Flexibility.With standard dishwashers, I would wait until I collected enough dishes to run a cycle then the dishwasher was busy washing for the next hour.I will fill it up during the day and put it on, I have been using the top drawer pretty much all the time. I tend to fill it up once every day or two. The top drawer is so easy to get into. all of the dishes are at waist height, economically, friendly,. No bending to load and unload the dishes.  Having a smaller household I don’t have to wait until the dishes pile up to run a cycle. Admittedly, I have been using the top drawer much more. I love having my dishes come out washed and spotless clean!",Not verified,Originally posted on influenster.com,5.0
