Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
24-09-16,64978248,dw,top_control,BOSCH,500_series,SHP65CP5N,,us,retail,bosch_home_us,,Neutral,use,,I have had this dishwasher in my home since 7/24/24.,"[ disappointed from day one ] || ---------------- || I have had this dishwasher in my home since 7/24/24. It has not worked since installation. I have had repairmen in my home 3 times working on it and it continues to do the same thing. Runs for approximately 5 minutes, then shuts down with all lights on and does not drain water.","[ disappointed from day one ] || ---------------- || I have had this dishwasher in my home since 7/24/24.  It has not worked since installation.  I have had repairmen in my home 3 times working on it and it continues to do the same thing. Runs for approximately 5 minutes, then shuts down with all lights on and does not drain water.",,,1.0
24-09-16,75107678,dw,countertop,MINIX,pro,MNDW_110CG_MNDW_110G_MNDW_110OB,ASIA,kr,retail,naver_shop,,Negative,use,Noise_Vibration,"However, it's a bit noisy, so if you live in a studio apartment, it might be a good idea to run it as soon as you wake up or before you go out.","[ First of all, the design is very pretty, and the size is a bit big, so I use it on the range. Many people said that the Minix dishwasher detergent smelled strange, but I have a very sensitive sense of smell, and it's not that disgusting. ] || ---------------- || First of all, the design is really pretty. It's a bit large, so I keep it on the microwave. Many people have complained about the strange smell of the Minix dishwasher detergent, but I have a very sensitive sense of smell, and it's not that unpleasant. In fact, it didn't bother me at all. I don't think you need to worry too much. It has excellent cleaning and drying power. I'm so glad I bought it. However, it's a bit noisy, so if you live in a studio apartment, it might be a good idea to run it as soon as you wake up or before you go out.","[ 일단 디자인 너무 이쁘구요크기는 조금 많이 커서 렌지대에 두고 쓰고있어요.미닉스 식기세척기 전용 세제 냄새 이상하다는 분들 많았는데, 저도 후각이 엄청 예민한편이지만 그렇게 역겨운 ] || ---------------- || 일단 디자인 너무 이쁘구요크기는 조금 많이 커서 렌지대에 두고 쓰고있어요.미닉스 식기세척기 전용 세제 냄새 이상하다는 분들 많았는데, 저도 후각이 엄청 예민한편이지만 그렇게 역겨운 냄새는 아니에요. 오히려 저는 아무신경 안 쓰일정도였어요. 그렇게 걱정은 안 해도 될듯합니다.세척력과 건조력 둘다 훌륭해요. 사길 너무 잘 했습니다. 대신 소음은 좀 있는편이라, 원룸인 분들은 일어나자마자 돌리거나 외출 전에 돌리는거도 좋을거같아요.",Not verified,,5.0
24-09-16,75107679,dw,countertop,MINIX,pro,MNDW_110CG_MNDW_110G_MNDW_110OB,ASIA,kr,retail,naver_shop,,Neutral,purchase,,I just bought it because I'm about to get married.,"[ I just bought it because I'm about to get married. I haven't unpacked it yet, so here are the photos of the whole box! The dishwasher has really improved my quality of life! It's a bonus, and it's easy to install. ] || ---------------- || I just bought it because I'm about to get married. I haven't unpacked it yet, so the photos are of the whole box! The dishwasher has really improved my quality of life! It's a bonus, and it's easy to install.",[ 이제 신혼 곧 시작이라  샀습니다ㅋㅁㅋ정리가 아직안되서 사진은 상자째!ㅠㅜ식기세척기가 삶의 질을 올려준데요!!따봉입니다 설치도쉽구요 ] || ---------------- || 이제 신혼 곧 시작이라  샀습니다ㅋㅁㅋ정리가 아직안되서 사진은 상자째!ㅠㅜ식기세척기가 삶의 질을 올려준데요!!따봉입니다 설치도쉽구요,Not verified,,5.0
24-09-16,75107679,dw,countertop,MINIX,pro,MNDW_110CG_MNDW_110G_MNDW_110OB,ASIA,kr,retail,naver_shop,,Neutral,onboard,,"I haven't unpacked it yet, so the photos are of the whole box!","[ I just bought it because I'm about to get married. I haven't unpacked it yet, so here are the photos of the whole box! The dishwasher has really improved my quality of life! It's a bonus, and it's easy to install. ] || ---------------- || I just bought it because I'm about to get married. I haven't unpacked it yet, so the photos are of the whole box! The dishwasher has really improved my quality of life! It's a bonus, and it's easy to install.",[ 이제 신혼 곧 시작이라  샀습니다ㅋㅁㅋ정리가 아직안되서 사진은 상자째!ㅠㅜ식기세척기가 삶의 질을 올려준데요!!따봉입니다 설치도쉽구요 ] || ---------------- || 이제 신혼 곧 시작이라  샀습니다ㅋㅁㅋ정리가 아직안되서 사진은 상자째!ㅠㅜ식기세척기가 삶의 질을 올려준데요!!따봉입니다 설치도쉽구요,Not verified,,5.0
24-09-16,75107679,dw,countertop,MINIX,pro,MNDW_110CG_MNDW_110G_MNDW_110OB,ASIA,kr,retail,naver_shop,,Positive,use,,The dishwasher has really improved my quality of life!,"[ I just bought it because I'm about to get married. I haven't unpacked it yet, so here are the photos of the whole box! The dishwasher has really improved my quality of life! It's a bonus, and it's easy to install. ] || ---------------- || I just bought it because I'm about to get married. I haven't unpacked it yet, so the photos are of the whole box! The dishwasher has really improved my quality of life! It's a bonus, and it's easy to install.",[ 이제 신혼 곧 시작이라  샀습니다ㅋㅁㅋ정리가 아직안되서 사진은 상자째!ㅠㅜ식기세척기가 삶의 질을 올려준데요!!따봉입니다 설치도쉽구요 ] || ---------------- || 이제 신혼 곧 시작이라  샀습니다ㅋㅁㅋ정리가 아직안되서 사진은 상자째!ㅠㅜ식기세척기가 삶의 질을 올려준데요!!따봉입니다 설치도쉽구요,Not verified,,5.0
24-09-16,75107679,dw,countertop,MINIX,pro,MNDW_110CG_MNDW_110G_MNDW_110OB,ASIA,kr,retail,naver_shop,,Positive,onboard,Delivery_Installation,"It's a bonus, and it's easy to install.","[ I just bought it because I'm about to get married. I haven't unpacked it yet, so here are the photos of the whole box! The dishwasher has really improved my quality of life! It's a bonus, and it's easy to install. ] || ---------------- || I just bought it because I'm about to get married. I haven't unpacked it yet, so the photos are of the whole box! The dishwasher has really improved my quality of life! It's a bonus, and it's easy to install.",[ 이제 신혼 곧 시작이라  샀습니다ㅋㅁㅋ정리가 아직안되서 사진은 상자째!ㅠㅜ식기세척기가 삶의 질을 올려준데요!!따봉입니다 설치도쉽구요 ] || ---------------- || 이제 신혼 곧 시작이라  샀습니다ㅋㅁㅋ정리가 아직안되서 사진은 상자째!ㅠㅜ식기세척기가 삶의 질을 올려준데요!!따봉입니다 설치도쉽구요,Not verified,,5.0
24-09-16,75107681,dw,countertop,MINIX,pro,MNDW_110CG_MNDW_110G_MNDW_110OB,ASIA,kr,retail,naver_shop,,Negative,use,Easy_Use,"Well, it's good, but the bottle tray is a bit inconvenient to use.","[ Well, it's good, but the bottle tray is a bit inconvenient to use. The small parts get blown away easily in the water. ] || ---------------- || Well, it's good, but the bottle tray is a bit inconvenient to use. The small parts get blown away easily in the water.","[ 음 좋긴한데,, 젖병트레이는 사용이 좀 불편하네요. 작은 부품들이 물살에 잘 날려요 ㅠㅠ ] || ---------------- || 음 좋긴한데,, 젖병트레이는 사용이 좀 불편하네요. 작은 부품들이 물살에 잘 날려요 ㅠㅠ",Not verified,,5.0
24-09-16,75107681,dw,countertop,MINIX,pro,MNDW_110CG_MNDW_110G_MNDW_110OB,ASIA,kr,retail,naver_shop,,Negative,use,Durability,The small parts get blown away easily in the water.,"[ Well, it's good, but the bottle tray is a bit inconvenient to use. The small parts get blown away easily in the water. ] || ---------------- || Well, it's good, but the bottle tray is a bit inconvenient to use. The small parts get blown away easily in the water.","[ 음 좋긴한데,, 젖병트레이는 사용이 좀 불편하네요. 작은 부품들이 물살에 잘 날려요 ㅠㅠ ] || ---------------- || 음 좋긴한데,, 젖병트레이는 사용이 좀 불편하네요. 작은 부품들이 물살에 잘 날려요 ㅠㅠ",Not verified,,5.0
24-09-16,75107684,dw,countertop,MINIX,pro,MNDW_110CG_MNDW_110G_MNDW_110OB,ASIA,kr,retail,naver_shop,,Positive,use,Performance_Washing,The burden of washing dishes has been greatly reduced.,"[ The burden of washing dishes has been greatly reduced. It's easy to install and use, which is nice. ] || ---------------- || The burden of washing dishes has been greatly reduced. It's easy to install and use, which is nice.",[ 설거지에 대한 부담감이 많이 줄었어요쉽게 설치해서 쓸수 있어 좋네요 ] || ---------------- || 설거지에 대한 부담감이 많이 줄었어요쉽게 설치해서 쓸수 있어 좋네요,Not verified,,4.0
24-09-16,75107684,dw,countertop,MINIX,pro,MNDW_110CG_MNDW_110G_MNDW_110OB,ASIA,kr,retail,naver_shop,,Positive,onboard,Delivery_Installation,"It's easy to install and use, which is nice.","[ The burden of washing dishes has been greatly reduced. It's easy to install and use, which is nice. ] || ---------------- || The burden of washing dishes has been greatly reduced. It's easy to install and use, which is nice.",[ 설거지에 대한 부담감이 많이 줄었어요쉽게 설치해서 쓸수 있어 좋네요 ] || ---------------- || 설거지에 대한 부담감이 많이 줄었어요쉽게 설치해서 쓸수 있어 좋네요,Not verified,,4.0
24-09-16,75107684,dw,countertop,MINIX,pro,MNDW_110CG_MNDW_110G_MNDW_110OB,ASIA,kr,retail,naver_shop,,Positive,onboard,Easy_Use,"It's easy to install and use, which is nice.","[ The burden of washing dishes has been greatly reduced. It's easy to install and use, which is nice. ] || ---------------- || The burden of washing dishes has been greatly reduced. It's easy to install and use, which is nice.",[ 설거지에 대한 부담감이 많이 줄었어요쉽게 설치해서 쓸수 있어 좋네요 ] || ---------------- || 설거지에 대한 부담감이 많이 줄었어요쉽게 설치해서 쓸수 있어 좋네요,Not verified,,4.0
24-09-16,75107680,dw,countertop,MINIX,pro,MNDW_110CG_MNDW_110G_MNDW_110OB,ASIA,kr,retail,naver_shop,,Positive,use,,It's so comfortable.,"[ It's so comfortable. I thought I wouldn't be able to put it on top of the sink because it's so narrow, but it's really nice. I just wish it was a little taller! ] || ---------------- || It's so comfortable. I thought I wouldn't be able to put it on top of the sink because it's so narrow, but it's really nice. I just wish it was a little taller!",[ 너무 편해요 싱크대위쪽에 좁아서 못올려놓을줄알았는데 넘 좋네요 높이가 조금만 더 높았으면 좋았겠어요!!! ] || ---------------- || 너무 편해요 싱크대위쪽에 좁아서 못올려놓을줄알았는데 넘 좋네요 높이가 조금만 더 높았으면 좋았겠어요!!!,Not verified,,5.0
24-09-16,75107680,dw,countertop,MINIX,pro,MNDW_110CG_MNDW_110G_MNDW_110OB,ASIA,kr,retail,naver_shop,,Positive,use,Design,"I thought I wouldn't be able to put it on top of the sink because it's so narrow, but it's really nice.","[ It's so comfortable. I thought I wouldn't be able to put it on top of the sink because it's so narrow, but it's really nice. I just wish it was a little taller! ] || ---------------- || It's so comfortable. I thought I wouldn't be able to put it on top of the sink because it's so narrow, but it's really nice. I just wish it was a little taller!",[ 너무 편해요 싱크대위쪽에 좁아서 못올려놓을줄알았는데 넘 좋네요 높이가 조금만 더 높았으면 좋았겠어요!!! ] || ---------------- || 너무 편해요 싱크대위쪽에 좁아서 못올려놓을줄알았는데 넘 좋네요 높이가 조금만 더 높았으면 좋았겠어요!!!,Not verified,,5.0
24-09-16,75107680,dw,countertop,MINIX,pro,MNDW_110CG_MNDW_110G_MNDW_110OB,ASIA,kr,retail,naver_shop,,Neutral,use,Design,I just wish it was a little taller!,"[ It's so comfortable. I thought I wouldn't be able to put it on top of the sink because it's so narrow, but it's really nice. I just wish it was a little taller! ] || ---------------- || It's so comfortable. I thought I wouldn't be able to put it on top of the sink because it's so narrow, but it's really nice. I just wish it was a little taller!",[ 너무 편해요 싱크대위쪽에 좁아서 못올려놓을줄알았는데 넘 좋네요 높이가 조금만 더 높았으면 좋았겠어요!!! ] || ---------------- || 너무 편해요 싱크대위쪽에 좁아서 못올려놓을줄알았는데 넘 좋네요 높이가 조금만 더 높았으면 좋았겠어요!!!,Not verified,,5.0
