Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
24-10-25,65777191,dw,builtin,SAMSUNG,BESPOKE,DW60BB800UAP,ASIA,kr,retail,naver_shop,,Positive,use,,It was easy to clean as well.,[ It was easy to use and the machine made little noise when in use. It was easy to clean as well. ] || ---------------- || It was easy to use and the machine made little noise when in use. It was easy to clean as well.,[ 사용 간편하고 기계 사용할 때 소음도 적어 좋았어요. 세척도 깨끗하게 잘 됩니다 ] || ---------------- || 사용 간편하고 기계 사용할 때 소음도 적어 좋았어요. 세척도 깨끗하게 잘 됩니다,,,5.0
24-10-25,65777331,dw,top_control,BOSCH,benchmark,SHP9PCM5N,,us,retail,costco,,Negative,use,Easy_Use,My only complaint is the utensil basket is too small because I like to wash my silverware there and not on the third rack.,"[ Who knew I needed a light in my dishwasher? ] || ---------------- || We have had our Bosch Benchmark dishwasher for almost two month now and I'm very happy with it. There are features I never heard of when I bought it, like a light inside and a water softener, but like someone else said, I don't know how I lived without it. It cost a lot more to upgrade to this model, but if you amortize it over the years of use, it's worth it. I also love the clock that shows up when you are doing the dishes to tell me how much time is left in the cycle. I had that with our last dishwasher and didn't want to do without it. My only complaint is the utensil basket is too small because I like to wash my silverware there and not on the third rack. So my advice is that if you have the extra money spend it on the extras that you will enjoy while doing a daily chore.","[ Who knew I needed a light in my dishwasher? ] || ---------------- || We have had our Bosch Benchmark dishwasher for almost two month now and I’m very happy with it. There are features I never heard of when I bought it, like a light inside and a water softener, but like someone else said, I don’t know how I lived without it. It cost a lot more to upgrade to this model, but if you amortize it over the years of use, it’s worth it. I also love the clock that shows up when you are doing the dishes to tell me how much time is left in the cycle. I had that with our last dishwasher and didn’t want to do without it. My only complaint is the utensil basket is too small because I like to wash my silverware there and not on the third rack. So my advice is that if you have the extra money spend it on the extras that you will enjoy while doing a daily chore.",,,5.0
24-10-25,65777331,dw,top_control,BOSCH,benchmark,SHP9PCM5N,,us,retail,costco,,Neutral,use,Performance_Washing,So my advice is that if you have the extra money spend it on the extras that you will enjoy while doing a daily chore.,"[ Who knew I needed a light in my dishwasher? ] || ---------------- || We have had our Bosch Benchmark dishwasher for almost two month now and I'm very happy with it. There are features I never heard of when I bought it, like a light inside and a water softener, but like someone else said, I don't know how I lived without it. It cost a lot more to upgrade to this model, but if you amortize it over the years of use, it's worth it. I also love the clock that shows up when you are doing the dishes to tell me how much time is left in the cycle. I had that with our last dishwasher and didn't want to do without it. My only complaint is the utensil basket is too small because I like to wash my silverware there and not on the third rack. So my advice is that if you have the extra money spend it on the extras that you will enjoy while doing a daily chore.","[ Who knew I needed a light in my dishwasher? ] || ---------------- || We have had our Bosch Benchmark dishwasher for almost two month now and I’m very happy with it. There are features I never heard of when I bought it, like a light inside and a water softener, but like someone else said, I don’t know how I lived without it. It cost a lot more to upgrade to this model, but if you amortize it over the years of use, it’s worth it. I also love the clock that shows up when you are doing the dishes to tell me how much time is left in the cycle. I had that with our last dishwasher and didn’t want to do without it. My only complaint is the utensil basket is too small because I like to wash my silverware there and not on the third rack. So my advice is that if you have the extra money spend it on the extras that you will enjoy while doing a daily chore.",,,5.0
24-10-25,65777336,dw,top_control,BOSCH,benchmark,SHP9PCM5N,,us,retail,costco,,Negative,onboard,Delivery_Installation,The dishwasher is fine but the installation was not done correctly.,[ Poor installation ] || ---------------- || The dishwasher is fine but the installation was not done correctly. It needs to be adjusted.,[ Poor installation ] || ---------------- || The dishwasher is fine but the installation was not done correctly. It needs to be adjusted.,,,3.0
24-10-25,65777336,dw,top_control,BOSCH,benchmark,SHP9PCM5N,,us,retail,costco,,Negative,,,It needs to be adjusted.,[ Poor installation ] || ---------------- || The dishwasher is fine but the installation was not done correctly. It needs to be adjusted.,[ Poor installation ] || ---------------- || The dishwasher is fine but the installation was not done correctly. It needs to be adjusted.,,,3.0
24-10-25,65777341,dw,top_control,BOSCH,benchmark,SHP9PCM5N,,us,retail,costco,,Negative,use,Design,"This dishwasher is a physical hazard with its cheap, poorly designed rack system, rails and rollers.","[ Hazardous Racks - Bad Controls - Poorly Built ] || ---------------- || This dishwasher is a physical hazard with its cheap, poorly designed rack system, rails and rollers. We have had this dishwasher almost 5 months and the rail system on the 2nd / middle rack has already broke. There is a gray, plastic clip in the back that keeps the slide rail from falling out. The other day, that gray piece broke off in the back of the dishwasher. When my young daughter was doing dishes and pulled out the middle rack, the entire side of the rack fell down and the dishes almost shattered on the floor. For the moment, I had the wrap the entire back of the rail bracket in tape so that the middle rack will not fall out. The bottom rack is equally haphazard. The design of the rollers is such that if you do not push perfectly in the center of the rack, the rack can slides off and end-up on the floor. Or, if it doesn't slide off, it gets cockeyed and stuck when trying to push it back into the dishwasher. DO NOT LET A CHILD USE THIS DISHWASHER! The poorly designed racks, rollers and rails all too easily allow for the racks to fall out, resulting in shattered dishes and the potential to get hurt. Sadly, this is all besides the fact the layout of the racks makes loading dishes very tricky such that they do not lay on each other. Most recently, the trim around the pocket handle has started to come loose. The pocket handle felt flimsy from the start and we suspect it will fall apart within the next month. The touch-sensitive control at the top rarely respond to a touch. You often need to hit the button multiple times and double-check to see if it actually registered. The only reason for giving this review 2 stars is that the machine is rather quiet when washing. Other than that, the 10 year old, standard GE dishwasher we had before this was significantly better. We will be contacting Bosch for support, and also submitting a CPSC complaint as the rack design should be reviewed for safety. Costco should not be selling these dishwashers.","[ Hazardous Racks - Bad Controls - Poorly Built ] || ---------------- || This dishwasher is a physical hazard with its cheap, poorly designed rack system, rails and rollers.  We have had this dishwasher almost 5 months and the rail system on the 2nd / middle rack has already broke.  There is a gray, plastic clip in the back that keeps the slide rail from falling out.  The other day, that gray piece broke off in the back of the dishwasher.  When my young daughter was doing dishes and pulled out the middle rack, the entire side of the rack fell down and the dishes almost shattered on the floor.  For the moment, I had the wrap the entire back of the rail bracket in tape so that the middle rack will not fall out.  The bottom rack is equally haphazard.  The design of the rollers is such that if you do not push perfectly in the center of the rack, the rack can slides off and end-up on the floor.  Or, if it doesn't slide off, it gets cockeyed and stuck when trying to push it back into the dishwasher.DO NOT LET A CHILD USE THIS DISHWASHER!  The poorly designed racks, rollers and rails all too easily allow for the racks to fall out, resulting in shattered dishes and the potential to get hurt.Sadly, this is all besides the fact the layout of the racks makes loading dishes very tricky such that they do not lay on each other.Most recently, the trim around the pocket handle has started to come loose.  The pocket handle felt flimsy from the start and we suspect it will fall apart within the next month.The touch-sensitive control at the top rarely respond to a touch.  You often need to hit the button multiple times and double-check to see if it actually registered.The only reason for giving this review 2 stars is that the machine is rather quiet when washing.  Other than that, the 10 year old, standard GE dishwasher we had before this was significantly better.We will be contacting Bosch for support, and also submitting a CPSC complaint as the rack design should be reviewed for safety.  Costco should not be selling these dishwashers.",,,2.0
24-10-25,65777341,dw,top_control,BOSCH,benchmark,SHP9PCM5N,,us,retail,costco,,Negative,use,Easy_Use,"This dishwasher is a physical hazard with its cheap, poorly designed rack system, rails and rollers.","[ Hazardous Racks - Bad Controls - Poorly Built ] || ---------------- || This dishwasher is a physical hazard with its cheap, poorly designed rack system, rails and rollers. We have had this dishwasher almost 5 months and the rail system on the 2nd / middle rack has already broke. There is a gray, plastic clip in the back that keeps the slide rail from falling out. The other day, that gray piece broke off in the back of the dishwasher. When my young daughter was doing dishes and pulled out the middle rack, the entire side of the rack fell down and the dishes almost shattered on the floor. For the moment, I had the wrap the entire back of the rail bracket in tape so that the middle rack will not fall out. The bottom rack is equally haphazard. The design of the rollers is such that if you do not push perfectly in the center of the rack, the rack can slides off and end-up on the floor. Or, if it doesn't slide off, it gets cockeyed and stuck when trying to push it back into the dishwasher. DO NOT LET A CHILD USE THIS DISHWASHER! The poorly designed racks, rollers and rails all too easily allow for the racks to fall out, resulting in shattered dishes and the potential to get hurt. Sadly, this is all besides the fact the layout of the racks makes loading dishes very tricky such that they do not lay on each other. Most recently, the trim around the pocket handle has started to come loose. The pocket handle felt flimsy from the start and we suspect it will fall apart within the next month. The touch-sensitive control at the top rarely respond to a touch. You often need to hit the button multiple times and double-check to see if it actually registered. The only reason for giving this review 2 stars is that the machine is rather quiet when washing. Other than that, the 10 year old, standard GE dishwasher we had before this was significantly better. We will be contacting Bosch for support, and also submitting a CPSC complaint as the rack design should be reviewed for safety. Costco should not be selling these dishwashers.","[ Hazardous Racks - Bad Controls - Poorly Built ] || ---------------- || This dishwasher is a physical hazard with its cheap, poorly designed rack system, rails and rollers.  We have had this dishwasher almost 5 months and the rail system on the 2nd / middle rack has already broke.  There is a gray, plastic clip in the back that keeps the slide rail from falling out.  The other day, that gray piece broke off in the back of the dishwasher.  When my young daughter was doing dishes and pulled out the middle rack, the entire side of the rack fell down and the dishes almost shattered on the floor.  For the moment, I had the wrap the entire back of the rail bracket in tape so that the middle rack will not fall out.  The bottom rack is equally haphazard.  The design of the rollers is such that if you do not push perfectly in the center of the rack, the rack can slides off and end-up on the floor.  Or, if it doesn't slide off, it gets cockeyed and stuck when trying to push it back into the dishwasher.DO NOT LET A CHILD USE THIS DISHWASHER!  The poorly designed racks, rollers and rails all too easily allow for the racks to fall out, resulting in shattered dishes and the potential to get hurt.Sadly, this is all besides the fact the layout of the racks makes loading dishes very tricky such that they do not lay on each other.Most recently, the trim around the pocket handle has started to come loose.  The pocket handle felt flimsy from the start and we suspect it will fall apart within the next month.The touch-sensitive control at the top rarely respond to a touch.  You often need to hit the button multiple times and double-check to see if it actually registered.The only reason for giving this review 2 stars is that the machine is rather quiet when washing.  Other than that, the 10 year old, standard GE dishwasher we had before this was significantly better.We will be contacting Bosch for support, and also submitting a CPSC complaint as the rack design should be reviewed for safety.  Costco should not be selling these dishwashers.",,,2.0
24-10-25,65777341,dw,top_control,BOSCH,benchmark,SHP9PCM5N,,us,retail,costco,,Negative,use,Price,"This dishwasher is a physical hazard with its cheap, poorly designed rack system, rails and rollers.","[ Hazardous Racks - Bad Controls - Poorly Built ] || ---------------- || This dishwasher is a physical hazard with its cheap, poorly designed rack system, rails and rollers. We have had this dishwasher almost 5 months and the rail system on the 2nd / middle rack has already broke. There is a gray, plastic clip in the back that keeps the slide rail from falling out. The other day, that gray piece broke off in the back of the dishwasher. When my young daughter was doing dishes and pulled out the middle rack, the entire side of the rack fell down and the dishes almost shattered on the floor. For the moment, I had the wrap the entire back of the rail bracket in tape so that the middle rack will not fall out. The bottom rack is equally haphazard. The design of the rollers is such that if you do not push perfectly in the center of the rack, the rack can slides off and end-up on the floor. Or, if it doesn't slide off, it gets cockeyed and stuck when trying to push it back into the dishwasher. DO NOT LET A CHILD USE THIS DISHWASHER! The poorly designed racks, rollers and rails all too easily allow for the racks to fall out, resulting in shattered dishes and the potential to get hurt. Sadly, this is all besides the fact the layout of the racks makes loading dishes very tricky such that they do not lay on each other. Most recently, the trim around the pocket handle has started to come loose. The pocket handle felt flimsy from the start and we suspect it will fall apart within the next month. The touch-sensitive control at the top rarely respond to a touch. You often need to hit the button multiple times and double-check to see if it actually registered. The only reason for giving this review 2 stars is that the machine is rather quiet when washing. Other than that, the 10 year old, standard GE dishwasher we had before this was significantly better. We will be contacting Bosch for support, and also submitting a CPSC complaint as the rack design should be reviewed for safety. Costco should not be selling these dishwashers.","[ Hazardous Racks - Bad Controls - Poorly Built ] || ---------------- || This dishwasher is a physical hazard with its cheap, poorly designed rack system, rails and rollers.  We have had this dishwasher almost 5 months and the rail system on the 2nd / middle rack has already broke.  There is a gray, plastic clip in the back that keeps the slide rail from falling out.  The other day, that gray piece broke off in the back of the dishwasher.  When my young daughter was doing dishes and pulled out the middle rack, the entire side of the rack fell down and the dishes almost shattered on the floor.  For the moment, I had the wrap the entire back of the rail bracket in tape so that the middle rack will not fall out.  The bottom rack is equally haphazard.  The design of the rollers is such that if you do not push perfectly in the center of the rack, the rack can slides off and end-up on the floor.  Or, if it doesn't slide off, it gets cockeyed and stuck when trying to push it back into the dishwasher.DO NOT LET A CHILD USE THIS DISHWASHER!  The poorly designed racks, rollers and rails all too easily allow for the racks to fall out, resulting in shattered dishes and the potential to get hurt.Sadly, this is all besides the fact the layout of the racks makes loading dishes very tricky such that they do not lay on each other.Most recently, the trim around the pocket handle has started to come loose.  The pocket handle felt flimsy from the start and we suspect it will fall apart within the next month.The touch-sensitive control at the top rarely respond to a touch.  You often need to hit the button multiple times and double-check to see if it actually registered.The only reason for giving this review 2 stars is that the machine is rather quiet when washing.  Other than that, the 10 year old, standard GE dishwasher we had before this was significantly better.We will be contacting Bosch for support, and also submitting a CPSC complaint as the rack design should be reviewed for safety.  Costco should not be selling these dishwashers.",,,2.0
24-10-25,65777341,dw,top_control,BOSCH,benchmark,SHP9PCM5N,,us,retail,costco,,Negative,use,Durability,We have had this dishwasher almost 5 months and the rail system on the 2nd / middle rack has already broke.,"[ Hazardous Racks - Bad Controls - Poorly Built ] || ---------------- || This dishwasher is a physical hazard with its cheap, poorly designed rack system, rails and rollers. We have had this dishwasher almost 5 months and the rail system on the 2nd / middle rack has already broke. There is a gray, plastic clip in the back that keeps the slide rail from falling out. The other day, that gray piece broke off in the back of the dishwasher. When my young daughter was doing dishes and pulled out the middle rack, the entire side of the rack fell down and the dishes almost shattered on the floor. For the moment, I had the wrap the entire back of the rail bracket in tape so that the middle rack will not fall out. The bottom rack is equally haphazard. The design of the rollers is such that if you do not push perfectly in the center of the rack, the rack can slides off and end-up on the floor. Or, if it doesn't slide off, it gets cockeyed and stuck when trying to push it back into the dishwasher. DO NOT LET A CHILD USE THIS DISHWASHER! The poorly designed racks, rollers and rails all too easily allow for the racks to fall out, resulting in shattered dishes and the potential to get hurt. Sadly, this is all besides the fact the layout of the racks makes loading dishes very tricky such that they do not lay on each other. Most recently, the trim around the pocket handle has started to come loose. The pocket handle felt flimsy from the start and we suspect it will fall apart within the next month. The touch-sensitive control at the top rarely respond to a touch. You often need to hit the button multiple times and double-check to see if it actually registered. The only reason for giving this review 2 stars is that the machine is rather quiet when washing. Other than that, the 10 year old, standard GE dishwasher we had before this was significantly better. We will be contacting Bosch for support, and also submitting a CPSC complaint as the rack design should be reviewed for safety. Costco should not be selling these dishwashers.","[ Hazardous Racks - Bad Controls - Poorly Built ] || ---------------- || This dishwasher is a physical hazard with its cheap, poorly designed rack system, rails and rollers.  We have had this dishwasher almost 5 months and the rail system on the 2nd / middle rack has already broke.  There is a gray, plastic clip in the back that keeps the slide rail from falling out.  The other day, that gray piece broke off in the back of the dishwasher.  When my young daughter was doing dishes and pulled out the middle rack, the entire side of the rack fell down and the dishes almost shattered on the floor.  For the moment, I had the wrap the entire back of the rail bracket in tape so that the middle rack will not fall out.  The bottom rack is equally haphazard.  The design of the rollers is such that if you do not push perfectly in the center of the rack, the rack can slides off and end-up on the floor.  Or, if it doesn't slide off, it gets cockeyed and stuck when trying to push it back into the dishwasher.DO NOT LET A CHILD USE THIS DISHWASHER!  The poorly designed racks, rollers and rails all too easily allow for the racks to fall out, resulting in shattered dishes and the potential to get hurt.Sadly, this is all besides the fact the layout of the racks makes loading dishes very tricky such that they do not lay on each other.Most recently, the trim around the pocket handle has started to come loose.  The pocket handle felt flimsy from the start and we suspect it will fall apart within the next month.The touch-sensitive control at the top rarely respond to a touch.  You often need to hit the button multiple times and double-check to see if it actually registered.The only reason for giving this review 2 stars is that the machine is rather quiet when washing.  Other than that, the 10 year old, standard GE dishwasher we had before this was significantly better.We will be contacting Bosch for support, and also submitting a CPSC complaint as the rack design should be reviewed for safety.  Costco should not be selling these dishwashers.",,,2.0
24-10-25,65777341,dw,top_control,BOSCH,benchmark,SHP9PCM5N,,us,retail,costco,,Negative,use,Easy_Use,We have had this dishwasher almost 5 months and the rail system on the 2nd / middle rack has already broke.,"[ Hazardous Racks - Bad Controls - Poorly Built ] || ---------------- || This dishwasher is a physical hazard with its cheap, poorly designed rack system, rails and rollers. We have had this dishwasher almost 5 months and the rail system on the 2nd / middle rack has already broke. There is a gray, plastic clip in the back that keeps the slide rail from falling out. The other day, that gray piece broke off in the back of the dishwasher. When my young daughter was doing dishes and pulled out the middle rack, the entire side of the rack fell down and the dishes almost shattered on the floor. For the moment, I had the wrap the entire back of the rail bracket in tape so that the middle rack will not fall out. The bottom rack is equally haphazard. The design of the rollers is such that if you do not push perfectly in the center of the rack, the rack can slides off and end-up on the floor. Or, if it doesn't slide off, it gets cockeyed and stuck when trying to push it back into the dishwasher. DO NOT LET A CHILD USE THIS DISHWASHER! The poorly designed racks, rollers and rails all too easily allow for the racks to fall out, resulting in shattered dishes and the potential to get hurt. Sadly, this is all besides the fact the layout of the racks makes loading dishes very tricky such that they do not lay on each other. Most recently, the trim around the pocket handle has started to come loose. The pocket handle felt flimsy from the start and we suspect it will fall apart within the next month. The touch-sensitive control at the top rarely respond to a touch. You often need to hit the button multiple times and double-check to see if it actually registered. The only reason for giving this review 2 stars is that the machine is rather quiet when washing. Other than that, the 10 year old, standard GE dishwasher we had before this was significantly better. We will be contacting Bosch for support, and also submitting a CPSC complaint as the rack design should be reviewed for safety. Costco should not be selling these dishwashers.","[ Hazardous Racks - Bad Controls - Poorly Built ] || ---------------- || This dishwasher is a physical hazard with its cheap, poorly designed rack system, rails and rollers.  We have had this dishwasher almost 5 months and the rail system on the 2nd / middle rack has already broke.  There is a gray, plastic clip in the back that keeps the slide rail from falling out.  The other day, that gray piece broke off in the back of the dishwasher.  When my young daughter was doing dishes and pulled out the middle rack, the entire side of the rack fell down and the dishes almost shattered on the floor.  For the moment, I had the wrap the entire back of the rail bracket in tape so that the middle rack will not fall out.  The bottom rack is equally haphazard.  The design of the rollers is such that if you do not push perfectly in the center of the rack, the rack can slides off and end-up on the floor.  Or, if it doesn't slide off, it gets cockeyed and stuck when trying to push it back into the dishwasher.DO NOT LET A CHILD USE THIS DISHWASHER!  The poorly designed racks, rollers and rails all too easily allow for the racks to fall out, resulting in shattered dishes and the potential to get hurt.Sadly, this is all besides the fact the layout of the racks makes loading dishes very tricky such that they do not lay on each other.Most recently, the trim around the pocket handle has started to come loose.  The pocket handle felt flimsy from the start and we suspect it will fall apart within the next month.The touch-sensitive control at the top rarely respond to a touch.  You often need to hit the button multiple times and double-check to see if it actually registered.The only reason for giving this review 2 stars is that the machine is rather quiet when washing.  Other than that, the 10 year old, standard GE dishwasher we had before this was significantly better.We will be contacting Bosch for support, and also submitting a CPSC complaint as the rack design should be reviewed for safety.  Costco should not be selling these dishwashers.",,,2.0
24-10-25,65777341,dw,top_control,BOSCH,benchmark,SHP9PCM5N,,us,retail,costco,,Neutral,use,Easy_Use,"There is a gray, plastic clip in the back that keeps the slide rail from falling out.","[ Hazardous Racks - Bad Controls - Poorly Built ] || ---------------- || This dishwasher is a physical hazard with its cheap, poorly designed rack system, rails and rollers. We have had this dishwasher almost 5 months and the rail system on the 2nd / middle rack has already broke. There is a gray, plastic clip in the back that keeps the slide rail from falling out. The other day, that gray piece broke off in the back of the dishwasher. When my young daughter was doing dishes and pulled out the middle rack, the entire side of the rack fell down and the dishes almost shattered on the floor. For the moment, I had the wrap the entire back of the rail bracket in tape so that the middle rack will not fall out. The bottom rack is equally haphazard. The design of the rollers is such that if you do not push perfectly in the center of the rack, the rack can slides off and end-up on the floor. Or, if it doesn't slide off, it gets cockeyed and stuck when trying to push it back into the dishwasher. DO NOT LET A CHILD USE THIS DISHWASHER! The poorly designed racks, rollers and rails all too easily allow for the racks to fall out, resulting in shattered dishes and the potential to get hurt. Sadly, this is all besides the fact the layout of the racks makes loading dishes very tricky such that they do not lay on each other. Most recently, the trim around the pocket handle has started to come loose. The pocket handle felt flimsy from the start and we suspect it will fall apart within the next month. The touch-sensitive control at the top rarely respond to a touch. You often need to hit the button multiple times and double-check to see if it actually registered. The only reason for giving this review 2 stars is that the machine is rather quiet when washing. Other than that, the 10 year old, standard GE dishwasher we had before this was significantly better. We will be contacting Bosch for support, and also submitting a CPSC complaint as the rack design should be reviewed for safety. Costco should not be selling these dishwashers.","[ Hazardous Racks - Bad Controls - Poorly Built ] || ---------------- || This dishwasher is a physical hazard with its cheap, poorly designed rack system, rails and rollers.  We have had this dishwasher almost 5 months and the rail system on the 2nd / middle rack has already broke.  There is a gray, plastic clip in the back that keeps the slide rail from falling out.  The other day, that gray piece broke off in the back of the dishwasher.  When my young daughter was doing dishes and pulled out the middle rack, the entire side of the rack fell down and the dishes almost shattered on the floor.  For the moment, I had the wrap the entire back of the rail bracket in tape so that the middle rack will not fall out.  The bottom rack is equally haphazard.  The design of the rollers is such that if you do not push perfectly in the center of the rack, the rack can slides off and end-up on the floor.  Or, if it doesn't slide off, it gets cockeyed and stuck when trying to push it back into the dishwasher.DO NOT LET A CHILD USE THIS DISHWASHER!  The poorly designed racks, rollers and rails all too easily allow for the racks to fall out, resulting in shattered dishes and the potential to get hurt.Sadly, this is all besides the fact the layout of the racks makes loading dishes very tricky such that they do not lay on each other.Most recently, the trim around the pocket handle has started to come loose.  The pocket handle felt flimsy from the start and we suspect it will fall apart within the next month.The touch-sensitive control at the top rarely respond to a touch.  You often need to hit the button multiple times and double-check to see if it actually registered.The only reason for giving this review 2 stars is that the machine is rather quiet when washing.  Other than that, the 10 year old, standard GE dishwasher we had before this was significantly better.We will be contacting Bosch for support, and also submitting a CPSC complaint as the rack design should be reviewed for safety.  Costco should not be selling these dishwashers.",,,2.0
