Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-10-31,56308346,dw,front_control,BOSCH,6_series,SMU6HCS01A,ASIA,au,retail,bosch_home_au,,Positive,decide,Easy_Use,"We contemplated buying another two-drawer, but after our research, we found the features available on our new Bosch Serie 6, are really quite superior to that of its predecesscor, so in the end, the decision was easy!","[ Replacement for a well-known, good brand. ] || ---------------- || Although only owning our new dishwasher for a few days now, the Bosch Serie 6 Underbench Dishwasher is already living up to its reputation of being a quiet runner, but also and definately, a quiet winner! I have one or two more things to do to finish off the installation, but my wife and I are already very happy with the performance and looks. After weighing up all the pros and cons, we decided to replace our trusty (but almost dead), two-drawer dishwasher with the Bosch. We contemplated buying another two-drawer, but after our research, we found the features available on our new Bosch Serie 6, are really quite superior to that of its predecesscor, so in the end, the decision was easy! In conclusion, we would definately recommend the Bosch Serie 6 as your next dishwasher, and as addition to your family, too! :-)","[ Replacement for a well-known, good brand. ] || ---------------- || Although only owning our new dishwasher for a few days now, the Bosch Serie 6 Underbench Dishwasher is already living up to its reputation of being a quiet runner, but also and definately, a quiet winner!I have one or two more things to do to finish off the installation, but my wife and I are already very happy with the performance and looks. After weighing up all the pros and cons, we decided to replace our trusty (but almost dead), two-drawer dishwasher with the Bosch. We contemplated buying another two-drawer, but after our research, we found the features available on our new Bosch Serie 6, are really quite superior to that of its predecesscor, so in the end, the decision was easy!In conclusion, we would definately recommend the Bosch Serie 6 as your next dishwasher, and as addition to your family, too! :-)",,,5.0
23-10-31,56310066,dw,top_control,KITCHENAID,KDTM404KPS,KDTM404KPS,,us,retail,kitchenaid,,Neutral,maintain,Service,In the 3 years and two months we have had both the drain pump and the circulating pump replaced!,"[ Can't Depend on Name Brands ] || ---------------- || In the 3 years and two months we have had both the drain pump and the circulating pump replaced! We paid $1000 for our first KitchenAid dishwasher. We love it, when it works but repairs are too much. I buy a more costly appliance for longevity. I wont buy from the Whirlpool KitchenAid…line again.","[ Can’t Depend on Name Brands ] || ---------------- || In the 3 years and two months we have had both the drain pump and the circulating pump replaced! We paid $1000 for our first KitchenAid dishwasher. We love it, when it works but repairs are too much. I buy a more costly appliance for longevity. I wont buy from the Whirlpool KitchenAid…line again.",,,2.0
23-10-31,56310066,dw,top_control,KITCHENAID,KDTM404KPS,KDTM404KPS,,us,retail,kitchenaid,,Neutral,purchase,,We paid $1000 for our first KitchenAid dishwasher.,"[ Can't Depend on Name Brands ] || ---------------- || In the 3 years and two months we have had both the drain pump and the circulating pump replaced! We paid $1000 for our first KitchenAid dishwasher. We love it, when it works but repairs are too much. I buy a more costly appliance for longevity. I wont buy from the Whirlpool KitchenAid…line again.","[ Can’t Depend on Name Brands ] || ---------------- || In the 3 years and two months we have had both the drain pump and the circulating pump replaced! We paid $1000 for our first KitchenAid dishwasher. We love it, when it works but repairs are too much. I buy a more costly appliance for longevity. I wont buy from the Whirlpool KitchenAid…line again.",,,2.0
23-10-31,56310066,dw,top_control,KITCHENAID,KDTM404KPS,KDTM404KPS,,us,retail,kitchenaid,,Negative,use,Service,"We love it, when it works but repairs are too much.","[ Can't Depend on Name Brands ] || ---------------- || In the 3 years and two months we have had both the drain pump and the circulating pump replaced! We paid $1000 for our first KitchenAid dishwasher. We love it, when it works but repairs are too much. I buy a more costly appliance for longevity. I wont buy from the Whirlpool KitchenAid…line again.","[ Can’t Depend on Name Brands ] || ---------------- || In the 3 years and two months we have had both the drain pump and the circulating pump replaced! We paid $1000 for our first KitchenAid dishwasher. We love it, when it works but repairs are too much. I buy a more costly appliance for longevity. I wont buy from the Whirlpool KitchenAid…line again.",,,2.0
23-10-31,56310066,dw,top_control,KITCHENAID,KDTM404KPS,KDTM404KPS,,us,retail,kitchenaid,,Neutral,purchase,Durability,I buy a more costly appliance for longevity.,"[ Can't Depend on Name Brands ] || ---------------- || In the 3 years and two months we have had both the drain pump and the circulating pump replaced! We paid $1000 for our first KitchenAid dishwasher. We love it, when it works but repairs are too much. I buy a more costly appliance for longevity. I wont buy from the Whirlpool KitchenAid…line again.","[ Can’t Depend on Name Brands ] || ---------------- || In the 3 years and two months we have had both the drain pump and the circulating pump replaced! We paid $1000 for our first KitchenAid dishwasher. We love it, when it works but repairs are too much. I buy a more costly appliance for longevity. I wont buy from the Whirlpool KitchenAid…line again.",,,2.0
23-10-31,56310066,dw,top_control,KITCHENAID,KDTM404KPS,KDTM404KPS,,us,retail,kitchenaid,,Negative,use,,I won't buy from the Whirlpool KitchenAid…line again.,"[ Can't Depend on Name Brands ] || ---------------- || In the 3 years and two months we have had both the drain pump and the circulating pump replaced! We paid $1000 for our first KitchenAid dishwasher. We love it, when it works but repairs are too much. I buy a more costly appliance for longevity. I wont buy from the Whirlpool KitchenAid…line again.","[ Can’t Depend on Name Brands ] || ---------------- || In the 3 years and two months we have had both the drain pump and the circulating pump replaced! We paid $1000 for our first KitchenAid dishwasher. We love it, when it works but repairs are too much. I buy a more costly appliance for longevity. I wont buy from the Whirlpool KitchenAid…line again.",,,2.0
23-10-31,56310078,dw,top_control,KITCHENAID,KDTM404KPS,KDTM404KPS,,us,retail,kitchenaid,,Positive,use,,This KitchenAid is a great dishwasher.,"[ Great Dishwasher! ] || ---------------- || This KitchenAid is a great dishwasher. It is my third KitchenAid dishwasher, simply because of house moves. This one replaces an older KitchenAid that was aging out and needed some repairs. And honestly I think it holds more dishes than the older one. I especially like the third rack for smaller items. Was not sure I would but I really do. Cleans great and is VERY quiet. Dishes come out sparkling clean. As you can probably tell, I am sold on KitchenAid!","[ Great Dishwasher! ] || ---------------- || This KitchenAid is a great dishwasher. It is my third KitchenAid dishwasher, simply because of house moves. This one  replaces an older KitchenAid that was aging out and needed some repairs. And honestly I think it holds more dishes than the older one. I especially like the third rack for smaller items. Was not sure I would but I really do.  Cleans great and is VERY quiet.  Dishes come out sparkling clean. As you can probably tell,  I am sold on KitchenAid!",,,5.0
23-10-31,56310078,dw,top_control,KITCHENAID,KDTM404KPS,KDTM404KPS,,us,retail,kitchenaid,,Neutral,use,Noise_Vibration,"It is my third KitchenAid dishwasher, simply because of house moves.","[ Great Dishwasher! ] || ---------------- || This KitchenAid is a great dishwasher. It is my third KitchenAid dishwasher, simply because of house moves. This one replaces an older KitchenAid that was aging out and needed some repairs. And honestly I think it holds more dishes than the older one. I especially like the third rack for smaller items. Was not sure I would but I really do. Cleans great and is VERY quiet. Dishes come out sparkling clean. As you can probably tell, I am sold on KitchenAid!","[ Great Dishwasher! ] || ---------------- || This KitchenAid is a great dishwasher. It is my third KitchenAid dishwasher, simply because of house moves. This one  replaces an older KitchenAid that was aging out and needed some repairs. And honestly I think it holds more dishes than the older one. I especially like the third rack for smaller items. Was not sure I would but I really do.  Cleans great and is VERY quiet.  Dishes come out sparkling clean. As you can probably tell,  I am sold on KitchenAid!",,,5.0
23-10-31,56310078,dw,top_control,KITCHENAID,KDTM404KPS,KDTM404KPS,,us,retail,kitchenaid,,Neutral,replace,Delivery_Installation,This one replaces an older KitchenAid that was aging out and needed some repairs.,"[ Great Dishwasher! ] || ---------------- || This KitchenAid is a great dishwasher. It is my third KitchenAid dishwasher, simply because of house moves. This one replaces an older KitchenAid that was aging out and needed some repairs. And honestly I think it holds more dishes than the older one. I especially like the third rack for smaller items. Was not sure I would but I really do. Cleans great and is VERY quiet. Dishes come out sparkling clean. As you can probably tell, I am sold on KitchenAid!","[ Great Dishwasher! ] || ---------------- || This KitchenAid is a great dishwasher. It is my third KitchenAid dishwasher, simply because of house moves. This one  replaces an older KitchenAid that was aging out and needed some repairs. And honestly I think it holds more dishes than the older one. I especially like the third rack for smaller items. Was not sure I would but I really do.  Cleans great and is VERY quiet.  Dishes come out sparkling clean. As you can probably tell,  I am sold on KitchenAid!",,,5.0
23-10-31,56310078,dw,top_control,KITCHENAID,KDTM404KPS,KDTM404KPS,,us,retail,kitchenaid,,Neutral,replace,Durability,This one replaces an older KitchenAid that was aging out and needed some repairs.,"[ Great Dishwasher! ] || ---------------- || This KitchenAid is a great dishwasher. It is my third KitchenAid dishwasher, simply because of house moves. This one replaces an older KitchenAid that was aging out and needed some repairs. And honestly I think it holds more dishes than the older one. I especially like the third rack for smaller items. Was not sure I would but I really do. Cleans great and is VERY quiet. Dishes come out sparkling clean. As you can probably tell, I am sold on KitchenAid!","[ Great Dishwasher! ] || ---------------- || This KitchenAid is a great dishwasher. It is my third KitchenAid dishwasher, simply because of house moves. This one  replaces an older KitchenAid that was aging out and needed some repairs. And honestly I think it holds more dishes than the older one. I especially like the third rack for smaller items. Was not sure I would but I really do.  Cleans great and is VERY quiet.  Dishes come out sparkling clean. As you can probably tell,  I am sold on KitchenAid!",,,5.0
23-10-31,56310078,dw,top_control,KITCHENAID,KDTM404KPS,KDTM404KPS,,us,retail,kitchenaid,,Positive,use,Design,And honestly I think it holds more dishes than the older one.,"[ Great Dishwasher! ] || ---------------- || This KitchenAid is a great dishwasher. It is my third KitchenAid dishwasher, simply because of house moves. This one replaces an older KitchenAid that was aging out and needed some repairs. And honestly I think it holds more dishes than the older one. I especially like the third rack for smaller items. Was not sure I would but I really do. Cleans great and is VERY quiet. Dishes come out sparkling clean. As you can probably tell, I am sold on KitchenAid!","[ Great Dishwasher! ] || ---------------- || This KitchenAid is a great dishwasher. It is my third KitchenAid dishwasher, simply because of house moves. This one  replaces an older KitchenAid that was aging out and needed some repairs. And honestly I think it holds more dishes than the older one. I especially like the third rack for smaller items. Was not sure I would but I really do.  Cleans great and is VERY quiet.  Dishes come out sparkling clean. As you can probably tell,  I am sold on KitchenAid!",,,5.0
23-10-31,56310078,dw,top_control,KITCHENAID,KDTM404KPS,KDTM404KPS,,us,retail,kitchenaid,,Positive,use,Easy_Use,I especially like the third rack for smaller items.,"[ Great Dishwasher! ] || ---------------- || This KitchenAid is a great dishwasher. It is my third KitchenAid dishwasher, simply because of house moves. This one replaces an older KitchenAid that was aging out and needed some repairs. And honestly I think it holds more dishes than the older one. I especially like the third rack for smaller items. Was not sure I would but I really do. Cleans great and is VERY quiet. Dishes come out sparkling clean. As you can probably tell, I am sold on KitchenAid!","[ Great Dishwasher! ] || ---------------- || This KitchenAid is a great dishwasher. It is my third KitchenAid dishwasher, simply because of house moves. This one  replaces an older KitchenAid that was aging out and needed some repairs. And honestly I think it holds more dishes than the older one. I especially like the third rack for smaller items. Was not sure I would but I really do.  Cleans great and is VERY quiet.  Dishes come out sparkling clean. As you can probably tell,  I am sold on KitchenAid!",,,5.0
